"Status","Year","Age","Disability","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Declared non-disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Inspector of Education and Training","London","20","20","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Inspector of Education and Training","Outside London","45","45","61580","51360"
"In post","2021","30-39","Declared non-disabled","Intelligence Analysis","London","235","225","38660","36160"
"In post","2021","30-39","Declared non-disabled","Intelligence Analysis","Outside London","405","390","30500","27380"
"In post","2021","30-39","Declared non-disabled","Intelligence Analysis","Overseas","25","25","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Internal Audit","London","25","25","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Internal Audit","Outside London","85","80","40260","39200"
"In post","2021","30-39","Declared non-disabled","International Trade","London","155","150","52760","51970"
"In post","2021","30-39","Declared non-disabled","International Trade","Outside London","30","30","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","International Trade","Overseas","35","35","52970","51970"
"In post","2021","30-39","Declared non-disabled","Knowledge and Information Management","London","95","90","43000","38830"
"In post","2021","30-39","Declared non-disabled","Knowledge and Information Management","Outside London","255","245","34180","33000"
"In post","2021","30-39","Declared non-disabled","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Legal","London","990","945","53100","51730"
"In post","2021","30-39","Declared non-disabled","Legal","Outside London","1035","990","42010","41200"
"In post","2021","30-39","Declared non-disabled","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Medicine","London","40","35","60600","53830"
"In post","2021","30-39","Declared non-disabled","Medicine","Outside London","310","280","40940","35000"
"In post","2021","30-39","Declared non-disabled","Medicine","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Operational Delivery","London","3765","3595","35060","32520"
"In post","2021","30-39","Declared non-disabled","Operational Delivery","Outside London","21455","19915","27110","25310"
"In post","2021","30-39","Declared non-disabled","Operational Delivery","Overseas","30","30","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Operational Delivery","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Operational Research","London","90","85","51150","50890"
"In post","2021","30-39","Declared non-disabled","Operational Research","Outside London","150","145","43590","46080"
"In post","2021","30-39","Declared non-disabled","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Other","London","615","600","44880","38570"
"In post","2021","30-39","Declared non-disabled","Other","Outside London","1685","1595","28890","26350"
"In post","2021","30-39","Declared non-disabled","Other","Overseas","25","25","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Planning","London","15","15","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Planning","Outside London","30","25","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Planning Inspectors","Outside London","30","30","51740","47660"
"In post","2021","30-39","Declared non-disabled","Policy","London","3830","3730","52610","53600"
"In post","2021","30-39","Declared non-disabled","Policy","Outside London","1395","1340","40530","37410"
"In post","2021","30-39","Declared non-disabled","Policy","Overseas","360","360","47080","51500"
"In post","2021","30-39","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Project Delivery","London","660","645","49390","45200"
"In post","2021","30-39","Declared non-disabled","Project Delivery","Outside London","1975","1910","38170","37320"
"In post","2021","30-39","Declared non-disabled","Project Delivery","Overseas","30","30","46400","45940"
"In post","2021","30-39","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Property","London","100","100","45330","42110"
"In post","2021","30-39","Declared non-disabled","Property","Outside London","555","540","35050","33300"
"In post","2021","30-39","Declared non-disabled","Property","Overseas","35","35","34920","33020"
"In post","2021","30-39","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Psychology","London","20","20","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Psychology","Outside London","405","385","35320","31180"
"In post","2021","30-39","Declared non-disabled","Science and Engineering","London","265","250","44650","41320"
"In post","2021","30-39","Declared non-disabled","Science and Engineering","Outside London","1805","1745","37420","37320"
"In post","2021","30-39","Declared non-disabled","Science and Engineering","Overseas","25","25","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Science and Engineering","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Security","London","165","160","39830","37640"
"In post","2021","30-39","Declared non-disabled","Security","Outside London","765","760","30450","27960"
"In post","2021","30-39","Declared non-disabled","Security","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Social Research","London","90","85","51570","54760"
"In post","2021","30-39","Declared non-disabled","Social Research","Outside London","130","120","42020","39820"
"In post","2021","30-39","Declared non-disabled","Statistics","London","165","160","50680","53130"
"In post","2021","30-39","Declared non-disabled","Statistics","Outside London","235","225","41840","39110"
"In post","2021","30-39","Declared non-disabled","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Tax","London","240","235","46550","37900"
"In post","2021","30-39","Declared non-disabled","Tax","Outside London","2215","2140","33650","31810"
"In post","2021","30-39","Declared non-disabled","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Unknown","London","2575","2495","43120","36490"
"In post","2021","30-39","Declared non-disabled","Unknown","Outside London","12420","11415","28660","27570"
"In post","2021","30-39","Declared non-disabled","Unknown","Overseas","85","85","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Unknown","Unknown","175","165","32310","27570"
"In post","2021","30-39","Declared non-disabled","Veterinarian","London","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Veterinarian","Outside London","70","70","38910","37240"
"In post","2021","30-39","Undeclared","Commercial","London","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Commercial","Outside London","60","55","36600","35300"
"In post","2021","30-39","Undeclared","Communications","London","35","35","48430","43360"
"In post","2021","30-39","Undeclared","Communications","Outside London","25","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Counter Fraud","London","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Counter Fraud","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Digital, Data and Technology","London","50","50","46270","43930"
"In post","2021","30-39","Undeclared","Digital, Data and Technology","Outside London","115","115","41140","38630"
"In post","2021","30-39","Undeclared","Economics","London","25","25","[c]","[c]"
"In post","2021","30-39","Undeclared","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Finance","London","50","50","48380","52410"
"In post","2021","30-39","Undeclared","Finance","Outside London","50","50","37800","35360"
"In post","2021","30-39","Undeclared","Human Resources","London","30","30","49870","52850"
"In post","2021","30-39","Undeclared","Human Resources","Outside London","45","40","33710","31250"
"In post","2021","30-39","Undeclared","Intelligence Analysis","London","25","25","[c]","[c]"
"In post","2021","30-39","Undeclared","Intelligence Analysis","Outside London","40","40","30350","27380"
"In post","2021","30-39","Undeclared","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Internal Audit","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","International Trade","London","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Knowledge and Information Management","London","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Knowledge and Information Management","Outside London","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Legal","London","55","55","50560","51790"
"In post","2021","30-39","Undeclared","Legal","Outside London","50","50","34590","31810"
"In post","2021","30-39","Undeclared","Medicine","London","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Medicine","Outside London","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Operational Delivery","London","300","285","35450","33180"
"In post","2021","30-39","Undeclared","Operational Delivery","Outside London","1725","1615","27850","26560"
"In post","2021","30-39","Undeclared","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Operational Research","London","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Operational Research","Outside London","30","30","[c]","[c]"
"In post","2021","30-39","Undeclared","Other","London","35","30","38540","34310"
"In post","2021","30-39","Undeclared","Other","Outside London","115","110","29490","26670"
"In post","2021","30-39","Undeclared","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Planning","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Policy","London","340","335","52330","53600"
"In post","2021","30-39","Undeclared","Policy","Outside London","90","90","37950","36500"
"In post","2021","30-39","Undeclared","Policy","Overseas","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Project Delivery","London","60","55","48730","48140"
"In post","2021","30-39","Undeclared","Project Delivery","Outside London","120","120","38600","37910"
"In post","2021","30-39","Undeclared","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Property","London","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Property","Outside London","45","40","35440","33300"
"In post","2021","30-39","Undeclared","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Psychology","Outside London","55","50","34410","31180"
"In post","2021","30-39","Undeclared","Science and Engineering","London","30","25","40350","39200"
"In post","2021","30-39","Undeclared","Science and Engineering","Outside London","190","185","40020","38880"
"In post","2021","30-39","Undeclared","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Security","London","25","25","[c]","[c]"
"In post","2021","30-39","Undeclared","Security","Outside London","75","70","35060","34770"
"In post","2021","30-39","Undeclared","Social Research","London","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Statistics","London","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Statistics","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Tax","London","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Tax","Outside London","155","150","34260","31810"
"In post","2021","30-39","Undeclared","Unknown","London","180","175","41360","34550"
"In post","2021","30-39","Undeclared","Unknown","Outside London","995","920","27720","27570"
"In post","2021","30-39","Undeclared","Unknown","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Veterinarian","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Commercial","London","40","40","48340","42000"
"In post","2021","30-39","Unknown","Commercial","Outside London","210","200","37190","36050"
"In post","2021","30-39","Unknown","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Communications","London","185","180","46910","45200"
"In post","2021","30-39","Unknown","Communications","Outside London","95","90","37550","36030"
"In post","2021","30-39","Unknown","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Counter Fraud","London","30","30","[c]","[c]"
"In post","2021","30-39","Unknown","Counter Fraud","Outside London","15","15","[c]","[c]"
"In post","2021","30-39","Unknown","Digital, Data and Technology","London","235","230","50700","52410"
"In post","2021","30-39","Unknown","Digital, Data and Technology","Outside London","650","640","37950","36070"
"In post","2021","30-39","Unknown","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Economics","London","100","95","55510","55620"
"In post","2021","30-39","Unknown","Economics","Outside London","30","25","[c]","[c]"
"In post","2021","30-39","Unknown","Economics","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Finance","London","115","110","47290","40650"
"In post","2021","30-39","Unknown","Finance","Outside London","230","220","35870","33300"
"In post","2021","30-39","Unknown","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Human Resources","London","70","70","42750","36680"
"In post","2021","30-39","Unknown","Human Resources","Outside London","245","230","33160","29540"
"In post","2021","30-39","Unknown","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Intelligence Analysis","London","70","70","52600","53360"
"In post","2021","30-39","Unknown","Intelligence Analysis","Outside London","40","40","35940","33300"
"In post","2021","30-39","Unknown","Intelligence Analysis","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Internal Audit","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","International Trade","London","140","135","48300","51970"
"In post","2021","30-39","Unknown","International Trade","Outside London","20","20","[c]","[c]"
"In post","2021","30-39","Unknown","International Trade","Overseas","20","20","[c]","[c]"
"In post","2021","30-39","Unknown","Knowledge and Information Management","London","25","25","[c]","[c]"
"In post","2021","30-39","Unknown","Knowledge and Information Management","Outside London","35","35","34620","32410"
"In post","2021","30-39","Unknown","Legal","London","295","285","49850","51830"
"In post","2021","30-39","Unknown","Legal","Outside London","390","375","37760","38000"
"In post","2021","30-39","Unknown","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Medicine","London","30","30","53680","53620"
"In post","2021","30-39","Unknown","Medicine","Outside London","135","115","39070","33620"
"In post","2021","30-39","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Operational Delivery","London","940","915","35460","33180"
"In post","2021","30-39","Unknown","Operational Delivery","Outside London","6570","6200","26380","24920"
"In post","2021","30-39","Unknown","Operational Delivery","Overseas","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Operational Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Operational Research","London","15","15","[c]","[c]"
"In post","2021","30-39","Unknown","Operational Research","Outside London","25","25","[c]","[c]"
"In post","2021","30-39","Unknown","Other","London","185","180","44030","38680"
"In post","2021","30-39","Unknown","Other","Outside London","410","385","28990","26210"
"In post","2021","30-39","Unknown","Other","Overseas","50","50","44000","41400"
"In post","2021","30-39","Unknown","Other","Unknown","410","410","37420","34460"
"In post","2021","30-39","Unknown","Planning","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Planning","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Planning Inspectors","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Policy","London","1070","1045","51170","53360"
"In post","2021","30-39","Unknown","Policy","Outside London","330","320","40560","36820"
"In post","2021","30-39","Unknown","Policy","Overseas","110","110","52360","53470"
"In post","2021","30-39","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Project Delivery","London","140","140","49900","45990"
"In post","2021","30-39","Unknown","Project Delivery","Outside London","420","405","38490","37830"
"In post","2021","30-39","Unknown","Project Delivery","Overseas","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Property","London","35","35","44050","38150"
"In post","2021","30-39","Unknown","Property","Outside London","165","155","31470","30000"
"In post","2021","30-39","Unknown","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Psychology","Outside London","55","55","34120","33650"
"In post","2021","30-39","Unknown","Science and Engineering","London","60","55","43800","41030"
"In post","2021","30-39","Unknown","Science and Engineering","Outside London","375","360","37050","37320"
"In post","2021","30-39","Unknown","Science and Engineering","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Security","London","55","55","38750","38600"
"In post","2021","30-39","Unknown","Security","Outside London","350","345","31790","30890"
"In post","2021","30-39","Unknown","Social Research","London","20","20","[c]","[c]"
"In post","2021","30-39","Unknown","Social Research","Outside London","70","65","37080","37020"
"In post","2021","30-39","Unknown","Statistics","London","45","40","43040","41240"
"In post","2021","30-39","Unknown","Statistics","Outside London","85","80","39820","37020"
"In post","2021","30-39","Unknown","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Tax","London","100","100","39930","36160"
"In post","2021","30-39","Unknown","Tax","Outside London","1405","1360","27670","25560"
"In post","2021","30-39","Unknown","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","London","845","830","49910","52820"
"In post","2021","30-39","Unknown","Unknown","Outside London","2545","2425","33920","29190"
"In post","2021","30-39","Unknown","Unknown","Overseas","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","Unknown","105","105","39660","32000"
"In post","2021","30-39","Unknown","Veterinarian","Outside London","20","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Commercial","London","25","25","[c]","[c]"
"In post","2021","40-49","Declared disabled","Commercial","Outside London","115","110","40540","38280"
"In post","2021","40-49","Declared disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Communications","London","20","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","Communications","Outside London","60","55","35710","35230"
"In post","2021","40-49","Declared disabled","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Counter Fraud","London","10","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","Counter Fraud","Outside London","15","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Digital, Data and Technology","London","55","55","46990","42920"
"In post","2021","40-49","Declared disabled","Digital, Data and Technology","Outside London","215","210","39110","36500"
"In post","2021","40-49","Declared disabled","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Economics","London","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Finance","London","65","65","47890","42940"
"In post","2021","40-49","Declared disabled","Finance","Outside London","155","145","36340","33020"
"In post","2021","40-49","Declared disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Human Resources","London","95","90","51130","46760"
"In post","2021","40-49","Declared disabled","Human Resources","Outside London","170","160","38670","33930"
"In post","2021","40-49","Declared disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Inspector of Education and Training","London","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","Inspector of Education and Training","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Intelligence Analysis","London","25","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","Intelligence Analysis","Outside London","50","45","30190","27380"
"In post","2021","40-49","Declared disabled","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Internal Audit","Outside London","15","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","International Trade","London","15","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Knowledge and Information Management","London","20","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","Knowledge and Information Management","Outside London","50","45","35080","33220"
"In post","2021","40-49","Declared disabled","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Legal","London","90","85","58890","62140"
"In post","2021","40-49","Declared disabled","Legal","Outside London","190","180","43180","40760"
"In post","2021","40-49","Declared disabled","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Medicine","Outside London","20","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Medicine","Overseas","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Operational Delivery","London","520","490","34480","30700"
"In post","2021","40-49","Declared disabled","Operational Delivery","Outside London","3455","3180","27990","25560"
"In post","2021","40-49","Declared disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Operational Research","London","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","Operational Research","Outside London","25","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Other","London","65","60","39140","30730"
"In post","2021","40-49","Declared disabled","Other","Outside London","295","280","28110","25560"
"In post","2021","40-49","Declared disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Planning","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Policy","London","335","325","53740","53600"
"In post","2021","40-49","Declared disabled","Policy","Outside London","160","155","40740","37350"
"In post","2021","40-49","Declared disabled","Policy","Overseas","35","35","46940","39880"
"In post","2021","40-49","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Project Delivery","London","85","85","47920","43530"
"In post","2021","40-49","Declared disabled","Project Delivery","Outside London","280","270","40720","38290"
"In post","2021","40-49","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Property","London","20","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","Property","Outside London","115","115","34570","33300"
"In post","2021","40-49","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Psychology","Outside London","20","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","Science and Engineering","London","15","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Science and Engineering","Outside London","205","195","40010","38920"
"In post","2021","40-49","Declared disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Security","London","25","25","[c]","[c]"
"In post","2021","40-49","Declared disabled","Security","Outside London","100","100","34220","35800"
"In post","2021","40-49","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Social Research","London","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Social Research","Outside London","20","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Statistics","London","20","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Statistics","Outside London","20","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Tax","London","35","35","41540","39360"
"In post","2021","40-49","Declared disabled","Tax","Outside London","265","250","33770","31810"
"In post","2021","40-49","Declared disabled","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","London","460","430","39700","31090"
"In post","2021","40-49","Declared disabled","Unknown","Outside London","3630","3245","27870","27570"
"In post","2021","40-49","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Unknown","30","30","28990","27570"
"In post","2021","40-49","Declared disabled","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Veterinarian","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Commercial","London","160","155","51170","46650"
"In post","2021","40-49","Declared non-disabled","Commercial","Outside London","725","695","42050","39830"
"In post","2021","40-49","Declared non-disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Communications","London","290","275","54490","53390"
"In post","2021","40-49","Declared non-disabled","Communications","Outside London","390","365","39460","37410"
"In post","2021","40-49","Declared non-disabled","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Corporate Finance","London","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Corporate Finance","Outside London","25","25","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Counter Fraud","London","50","45","45590","41590"
"In post","2021","40-49","Declared non-disabled","Counter Fraud","Outside London","110","105","33830","34050"
"In post","2021","40-49","Declared non-disabled","Digital, Data and Technology","London","605","590","54360","52850"
"In post","2021","40-49","Declared non-disabled","Digital, Data and Technology","Outside London","1820","1780","42580","39450"
"In post","2021","40-49","Declared non-disabled","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Economics","London","130","120","68720","68720"
"In post","2021","40-49","Declared non-disabled","Economics","Outside London","45","45","57680","57720"
