"Status","Year","Ethnicity","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","Medicine","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","London","SCS level","10","10","[c]","[c]"
"In post","2021","Black","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Black","Medicine","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Black","Medicine","Outside London","SCS level","15","15","[c]","[c]"
"In post","2021","Black","Medicine","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","London","AA","255","240","23320","23790"
"In post","2021","Black","Operational Delivery","London","AO","1275","1195","26770","25630"
"In post","2021","Black","Operational Delivery","London","EO","990","940","29600","29080"
"In post","2021","Black","Operational Delivery","London","G6","20","20","[c]","[c]"
"In post","2021","Black","Operational Delivery","London","G7","80","80","54940","54270"
"In post","2021","Black","Operational Delivery","London","HEO","410","400","35290","35070"
"In post","2021","Black","Operational Delivery","London","SCS level","5","5","[c]","[c]"
"In post","2021","Black","Operational Delivery","London","SEO","180","175","43170","41970"
"In post","2021","Black","Operational Delivery","London","Unknown","450","440","32620","30200"
"In post","2021","Black","Operational Delivery","Outside London","AA","150","140","20650","20600"
"In post","2021","Black","Operational Delivery","Outside London","AO","910","835","23280","21430"
"In post","2021","Black","Operational Delivery","Outside London","EO","460","440","26640","25560"
"In post","2021","Black","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","Outside London","G7","30","30","51150","50860"
"In post","2021","Black","Operational Delivery","Outside London","HEO","210","195","33050","31810"
"In post","2021","Black","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","Outside London","SEO","70","70","45640","40660"
"In post","2021","Black","Operational Delivery","Outside London","Unknown","340","320","28880","28200"
"In post","2021","Black","Operational Delivery","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","Overseas","EO","5","5","[c]","[c]"
"In post","2021","Black","Operational Delivery","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","London","AA","10","10","[c]","[c]"
"In post","2021","Black","Other","London","AO","85","80","25290","25140"
"In post","2021","Black","Other","London","EO","145","140","28140","28660"
"In post","2021","Black","Other","London","G6","5","5","[c]","[c]"
"In post","2021","Black","Other","London","G7","20","20","[c]","[c]"
"In post","2021","Black","Other","London","HEO","70","70","34540","35070"
"In post","2021","Black","Other","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","London","SEO","40","40","43060","41970"
"In post","2021","Black","Other","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Outside London","AA","20","20","[c]","[c]"
"In post","2021","Black","Other","Outside London","AO","40","40","21320","21130"
"In post","2021","Black","Other","Outside London","EO","40","35","24040","26020"
"In post","2021","Black","Other","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Outside London","HEO","25","20","[c]","[c]"
"In post","2021","Black","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Outside London","SEO","20","20","[c]","[c]"
"In post","2021","Black","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning Inspectors","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning Inspectors","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning Inspectors","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Policy","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Policy","London","AO","75","75","25050","24370"
"In post","2021","Black","Policy","London","EO","230","225","29170","29080"
"In post","2021","Black","Policy","London","G6","30","30","[c]","[c]"
"In post","2021","Black","Policy","London","G7","180","175","55650","53990"
"In post","2021","Black","Policy","London","HEO","260","260","34520","34020"
"In post","2021","Black","Policy","London","SCS level","15","15","[c]","[c]"
"In post","2021","Black","Policy","London","SEO","190","190","41470","41500"
"In post","2021","Black","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Policy","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Policy","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Black","Policy","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Black","Policy","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Policy","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Black","Policy","Outside London","HEO","25","25","[c]","[c]"
"In post","2021","Black","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Policy","Outside London","SEO","25","25","[c]","[c]"
"In post","2021","Black","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Policy","Overseas","AO","5","5","[c]","[c]"
"In post","2021","Black","Policy","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Policy","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Policy","Overseas","G7","10","10","[c]","[c]"
"In post","2021","Black","Policy","Overseas","HEO","15","15","[c]","[c]"
"In post","2021","Black","Policy","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Policy","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Policy","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Policy","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Policy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Policy","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","London","AO","5","5","[c]","[c]"
"In post","2021","Black","Project Delivery","London","EO","50","50","29330","29270"
"In post","2021","Black","Project Delivery","London","G6","15","15","[c]","[c]"
"In post","2021","Black","Project Delivery","London","G7","65","65","57270","57460"
"In post","2021","Black","Project Delivery","London","HEO","95","95","35030","35070"
"In post","2021","Black","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","London","SEO","75","75","42440","42060"
"In post","2021","Black","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Outside London","EO","30","30","[c]","[c]"
"In post","2021","Black","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Outside London","G7","20","20","[c]","[c]"
"In post","2021","Black","Project Delivery","Outside London","HEO","60","60","31340","31810"
"In post","2021","Black","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Outside London","SEO","65","60","39360","39980"
"In post","2021","Black","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
