"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Unknown","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Legal","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Medicine","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Medicine","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Medicine","South East (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Medicine","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Medicine","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Medicine","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Medicine","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Delivery","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Delivery","East of England","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Delivery","London","130","[c]","34300","29370"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Delivery","North East (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Delivery","North West (England)","100","[c]","24690","21920"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Delivery","Northern Ireland","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Delivery","Scotland","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Delivery","South East (England)","50","[c]","26330","26290"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Delivery","South West (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Delivery","Wales","50","[c]","30600","25820"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Delivery","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Delivery","Yorkshire and The Humber","45","[c]","27980","24110"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","East Midlands (England)","70","[c]","27800","29930"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","East of England","35","[c]","24470","21370"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","London","40","[c]","30370","27760"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","North West (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","Northern Ireland","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","Scotland","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","South East (England)","135","[c]","26540","22920"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","South West (England)","90","[c]","26580","22080"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","Wales","50","[c]","32870","30690"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","West Midlands (England)","35","[c]","27890","26320"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","Yorkshire and The Humber","45","[c]","23620","21130"
"Leaver CS","2021","Declared non-disabled","Unknown","Planning","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Policy","London","105","[c]","51090","45720"
"Leaver CS","2021","Declared non-disabled","Unknown","Policy","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Policy","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Policy","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Policy","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Policy","Wales","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Policy","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Policy","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Security","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","East Midlands (England)","355","[c]","24880","21010"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","East of England","390","[c]","25840","24560"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","London","905","[c]","36360","31060"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","North East (England)","680","[c]","25380","21010"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","North West (England)","895","[c]","25360","21010"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Northern Ireland","70","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Overseas","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Scotland","770","[c]","32110","27150"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","South East (England)","375","[c]","27650","25810"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","South West (England)","345","[c]","25290","21010"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Wales","455","[c]","24660","21010"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","West Midlands (England)","470","[c]","25410","23910"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Yorkshire and The Humber","735","[c]","28360","26890"
"Leaver CS","2021","Declared non-disabled","Unknown","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Legal","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Operational Delivery","East Midlands (England)","55","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Operational Delivery","East of England","55","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Operational Delivery","London","90","[c]","32770","28410"
"Leaver CS","2021","Undeclared","No function","Operational Delivery","North East (England)","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Operational Delivery","North West (England)","75","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Operational Delivery","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Operational Delivery","South East (England)","95","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Operational Delivery","South West (England)","55","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Operational Delivery","Wales","40","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Operational Delivery","West Midlands (England)","45","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Operational Delivery","Yorkshire and The Humber","65","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Planning Inspectors","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Policy","London","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Psychology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Science and Engineering","East of England","40","[c]","29770","32900"
"Leaver CS","2021","Undeclared","No function","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Science and Engineering","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Unknown","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Unknown","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Unknown","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Unknown","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Unknown","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Unknown","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Unknown","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Unknown","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Other","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Project Delivery","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Project Delivery","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Science and Engineering","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Property","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Property","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Property","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Security","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Security","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Security","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Security","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
