"Status","Year","Function_of_post","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Communications","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North East (England)","Female","Heterosexual / straight","75","[c]","26720","25560"
"New entrant CS","2021","Communications","North East (England)","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North East (England)","Female","Unknown","65","[c]","26290","25560"
"New entrant CS","2021","Communications","North East (England)","Male","Heterosexual / straight","65","[c]","26320","25560"
"New entrant CS","2021","Communications","North East (England)","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North East (England)","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North East (England)","Male","Unknown","100","[c]","26400","25560"
"New entrant CS","2021","Communications","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","Female","Unknown","50","[c]","26620","25560"
"New entrant CS","2021","Communications","North West (England)","Male","Heterosexual / straight","35","[c]","27520","25560"
"New entrant CS","2021","Communications","North West (England)","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","Male","Unknown","80","[c]","26940","25560"
"New entrant CS","2021","Communications","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","Female","Unknown","35","[c]","28560","25560"
"New entrant CS","2021","Communications","Yorkshire and The Humber","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","Male","Unknown","45","[c]","29720","25560"
"New entrant CS","2021","Communications","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East of England","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East of England","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","East Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","East Midlands (England)","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Debt","East Midlands (England)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Debt","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","East Midlands (England)","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Debt","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North East (England)","Female","Heterosexual / straight","45","[c]","20280","20140"
"New entrant CS","2021","Debt","North East (England)","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North East (England)","Female","Unknown","115","[c]","20280","20140"
"New entrant CS","2021","Debt","North East (England)","Male","Heterosexual / straight","35","[c]","20870","20140"
"New entrant CS","2021","Debt","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North East (England)","Male","Unknown","110","[c]","20390","20140"
"New entrant CS","2021","Debt","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North West (England)","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North West (England)","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North West (England)","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North West (England)","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Scotland","Female","Heterosexual / straight","50","[c]","20350","20140"
"New entrant CS","2021","Debt","Scotland","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Scotland","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Scotland","Female","Unknown","135","[c]","20260","20140"
"New entrant CS","2021","Debt","Scotland","Male","Heterosexual / straight","45","[c]","20140","20140"
"New entrant CS","2021","Debt","Scotland","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Scotland","Male","Unknown","120","[c]","20410","20140"
