"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other","South Yorkshire","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Other","South Yorkshire","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","Other","South Yorkshire","EO","Female","15","10","[c]","[c]"
"In post","2021","Other","South Yorkshire","EO","Male","10","10","[c]","[c]"
"In post","2021","Other","South Yorkshire","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Other","South Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other","South Yorkshire","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Other","South Yorkshire","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Other","Southern Scotland","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Other","Southern Scotland","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Other","Southern Scotland","EO","Female","25","25","[c]","[c]"
"In post","2021","Other","Southern Scotland","EO","Male","95","95","23570","24170"
"In post","2021","Other","Southern Scotland","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Other","Southern Scotland","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Other","Southern Scotland","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Other","Southern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other","Southern Scotland","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Other","Southern Scotland","SEO/HEO","Male","60","55","31400","30640"
"In post","2021","Other","Surrey, East and West Sussex","AA/AO","Female","80","75","20860","20920"
"In post","2021","Other","Surrey, East and West Sussex","AA/AO","Male","40","40","20030","19560"
"In post","2021","Other","Surrey, East and West Sussex","EO","Female","30","25","[c]","[c]"
"In post","2021","Other","Surrey, East and West Sussex","EO","Male","20","20","[c]","[c]"
"In post","2021","Other","Surrey, East and West Sussex","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other","Surrey, East and West Sussex","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other","Surrey, East and West Sussex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other","Surrey, East and West Sussex","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Other","Surrey, East and West Sussex","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Other","Tees Valley and Durham","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Other","Tees Valley and Durham","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Other","Tees Valley and Durham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other","Tees Valley and Durham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other","Tees Valley and Durham","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other","Tees Valley and Durham","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other","Tees Valley and Durham","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Other","Tees Valley and Durham","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Other","Unknown","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Other","Unknown","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Other","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other","Unknown","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Other","Unknown","Unknown","Female","165","165","33120","32700"
"In post","2021","Other","Unknown","Unknown","Male","1670","1670","38050","34460"
"In post","2021","Other","West Central Scotland","AA/AO","Female","175","160","21410","20920"
"In post","2021","Other","West Central Scotland","AA/AO","Male","135","130","22470","20920"
"In post","2021","Other","West Central Scotland","EO","Female","95","90","25690","25000"
"In post","2021","Other","West Central Scotland","EO","Male","115","110","24440","23450"
"In post","2021","Other","West Central Scotland","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Other","West Central Scotland","G6/G7","Male","40","35","56460","55210"
"In post","2021","Other","West Central Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Central Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Central Scotland","SEO/HEO","Female","75","70","34860","34000"
"In post","2021","Other","West Central Scotland","SEO/HEO","Male","110","100","36550","35500"
"In post","2021","Other","West Central Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Central Scotland","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Other","West Midlands","AA/AO","Female","85","75","21190","21130"
"In post","2021","Other","West Midlands","AA/AO","Male","35","30","20530","21130"
"In post","2021","Other","West Midlands","EO","Female","25","25","[c]","[c]"
"In post","2021","Other","West Midlands","EO","Male","10","10","[c]","[c]"
"In post","2021","Other","West Midlands","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Other","West Midlands","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Other","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Midlands","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2021","Other","West Midlands","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Other","West Wales and The Valleys","AA/AO","Female","70","65","22080","21590"
"In post","2021","Other","West Wales and The Valleys","AA/AO","Male","30","30","[c]","[c]"
"In post","2021","Other","West Wales and The Valleys","EO","Female","35","35","28030","28850"
"In post","2021","Other","West Wales and The Valleys","EO","Male","25","25","[c]","[c]"
"In post","2021","Other","West Wales and The Valleys","G6/G7","Female","40","40","60930","60830"
"In post","2021","Other","West Wales and The Valleys","G6/G7","Male","40","35","63590","60830"
"In post","2021","Other","West Wales and The Valleys","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Wales and The Valleys","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Other","West Wales and The Valleys","SEO/HEO","Female","255","240","38860","37410"
"In post","2021","Other","West Wales and The Valleys","SEO/HEO","Male","105","105","40320","37410"
"In post","2021","Other","West Wales and The Valleys","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Wales and The Valleys","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Yorkshire","AA/AO","Female","20","20","[c]","[c]"
"In post","2021","Other","West Yorkshire","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","Other","West Yorkshire","EO","Female","25","20","[c]","[c]"
"In post","2021","Other","West Yorkshire","EO","Male","15","15","[c]","[c]"
"In post","2021","Other","West Yorkshire","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Other","West Yorkshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Other","West Yorkshire","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Other","West Yorkshire","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Planning","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Cheshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Cheshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Derbyshire and Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Derbyshire and Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","East Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","East Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","East Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","East Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","East Wales","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Planning","East Wales","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2021","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Planning","Greater Manchester","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Greater Manchester","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Greater Manchester","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Greater Manchester","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Inner London - West","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Inner London - West","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Inner London - West","EO","Female","5","5","[c]","[c]"
"In post","2021","Planning","Inner London - West","EO","Male","5","5","[c]","[c]"
"In post","2021","Planning","Inner London - West","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Planning","Inner London - West","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Planning","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Inner London - West","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Planning","Inner London - West","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Planning","North Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","North Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Northumberland and Tyne and Wear","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Northumberland and Tyne and Wear","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Shropshire and Staffordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Shropshire and Staffordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Shropshire and Staffordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Shropshire and Staffordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","West Midlands","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","West Midlands","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","West Midlands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","West Midlands","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","West Wales and The Valleys","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","West Wales and The Valleys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","West Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","West Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","West Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","West Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectors","East Wales","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Planning Inspectors","East Wales","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","115","105","57370","58810"
"In post","2021","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","205","180","57750","58810"
"In post","2021","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Bedfordshire and Hertfordshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Bedfordshire and Hertfordshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Bedfordshire and Hertfordshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Policy","Bedfordshire and Hertfordshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Policy","Bedfordshire and Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Bedfordshire and Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Bedfordshire and Hertfordshire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Policy","Bedfordshire and Hertfordshire","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","5","5","[c]","[c]"
"In post","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Policy","Cheshire","EO","Female","5","5","[c]","[c]"
"In post","2021","Policy","Cheshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Cheshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Cheshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Policy","Cheshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Cheshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Cheshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Cheshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Cornwall and Isles of Scilly","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Policy","Cornwall and Isles of Scilly","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Cornwall and Isles of Scilly","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Cornwall and Isles of Scilly","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Cornwall and Isles of Scilly","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Cumbria","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Policy","Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Cumbria","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Policy","Cumbria","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Policy","Derbyshire and Nottinghamshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Derbyshire and Nottinghamshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Derbyshire and Nottinghamshire","EO","Female","20","20","[c]","[c]"
"In post","2021","Policy","Derbyshire and Nottinghamshire","EO","Male","10","10","[c]","[c]"
"In post","2021","Policy","Derbyshire and Nottinghamshire","G6/G7","Female","45","40","54230","50630"
"In post","2021","Policy","Derbyshire and Nottinghamshire","G6/G7","Male","30","30","[c]","[c]"
"In post","2021","Policy","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Derbyshire and Nottinghamshire","SEO/HEO","Female","90","80","35390","35900"
"In post","2021","Policy","Derbyshire and Nottinghamshire","SEO/HEO","Male","40","40","35430","34250"
"In post","2021","Policy","Devon","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Devon","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Devon","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Policy","Devon","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Policy","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Devon","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Policy","Devon","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Policy","Dorset and Somerset","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Dorset and Somerset","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Dorset and Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Dorset and Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Dorset and Somerset","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Dorset and Somerset","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Dorset and Somerset","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Dorset and Somerset","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Dorset and Somerset","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Dorset and Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East Anglia","EO","Female","10","10","[c]","[c]"
"In post","2021","Policy","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East Anglia","G6/G7","Female","20","15","[c]","[c]"
"In post","2021","Policy","East Anglia","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Policy","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East Anglia","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East Anglia","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Policy","East Anglia","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Policy","East Wales","AA/AO","Female","60","60","23200","23830"
"In post","2021","Policy","East Wales","AA/AO","Male","40","40","23050","23830"
"In post","2021","Policy","East Wales","EO","Female","120","115","28130","28850"
"In post","2021","Policy","East Wales","EO","Male","80","80","28330","28850"
"In post","2021","Policy","East Wales","G6/G7","Female","155","150","59730","60830"
"In post","2021","Policy","East Wales","G6/G7","Male","140","135","60130","60830"
"In post","2021","Policy","East Wales","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Policy","East Wales","SCS level","Male","40","40","93680","80930"
"In post","2021","Policy","East Wales","SEO/HEO","Female","360","335","39430","37410"
"In post","2021","Policy","East Wales","SEO/HEO","Male","220","215","39900","37410"
"In post","2021","Policy","East Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Eastern Scotland","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Policy","Eastern Scotland","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Policy","Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Eastern Scotland","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Policy","Eastern Scotland","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Policy","Essex","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Essex","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Essex","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Essex","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Essex","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Policy","Essex","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Policy","Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Essex","SEO/HEO","Female","30","30","36310","38630"
"In post","2021","Policy","Essex","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","30","30","25390","25150"
"In post","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","10","10","[c]","[c]"
"In post","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","115","105","53450","50380"
"In post","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","105","105","53960","51420"
"In post","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","245","230","34470","35900"
"In post","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","160","155","34920","35900"
"In post","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Greater Manchester","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Greater Manchester","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Greater Manchester","EO","Female","40","40","25490","25000"
"In post","2021","Policy","Greater Manchester","EO","Male","25","25","[c]","[c]"
"In post","2021","Policy","Greater Manchester","G6/G7","Female","105","100","53450","50630"
"In post","2021","Policy","Greater Manchester","G6/G7","Male","100","100","54910","52580"
"In post","2021","Policy","Greater Manchester","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Policy","Greater Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Greater Manchester","SEO/HEO","Female","210","205","35260","36500"
"In post","2021","Policy","Greater Manchester","SEO/HEO","Male","130","130","34730","36500"
"In post","2021","Policy","Hampshire and Isle of Wight","AA/AO","Female","20","20","[c]","[c]"
"In post","2021","Policy","Hampshire and Isle of Wight","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Hampshire and Isle of Wight","EO","Female","30","30","[c]","[c]"
"In post","2021","Policy","Hampshire and Isle of Wight","EO","Male","20","20","[c]","[c]"
"In post","2021","Policy","Hampshire and Isle of Wight","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Policy","Hampshire and Isle of Wight","G6/G7","Male","40","40","55460","53750"
"In post","2021","Policy","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Hampshire and Isle of Wight","SEO/HEO","Female","110","105","35690","33350"
"In post","2021","Policy","Hampshire and Isle of Wight","SEO/HEO","Male","65","65","37930","39040"
"In post","2021","Policy","Herefordshire, Worcestershire and Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Herefordshire, Worcestershire and Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Herefordshire, Worcestershire and Warwickshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Policy","Herefordshire, Worcestershire and Warwickshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Policy","Herefordshire, Worcestershire and Warwickshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Herefordshire, Worcestershire and Warwickshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Policy","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Policy","Inner London - East","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Policy","Inner London - East","AA/AO","Male","[c]","[c]","[c]","[c]"
