"Status","Year","Age","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","No function","Heterosexual / straight","50","[c]","34430","32340"
"Leaver Dept.","2021","20-29","Mixed","No function","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","No function","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","No function","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","No function","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","No function","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","No function","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","No function","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Analysis","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Commercial","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Communications","Unknown","30","[c]","35040","33300"
"Leaver Dept.","2021","20-29","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Digital, Data & Technology","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Grants Management","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Legal","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Legal","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","No function","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","No function","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","No function","Unknown","690","[c]","32420","32000"
"Leaver Dept.","2021","20-29","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Project Delivery","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Property","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Security","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Unknown","535","[c]","32020","31340"
"Leaver Dept.","2021","20-29","White","Analysis","Heterosexual / straight","75","[c]","35930","33930"
"Leaver Dept.","2021","20-29","White","Analysis","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Analysis","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Commercial","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Communications","Heterosexual / straight","35","[c]","36780","33850"
"Leaver Dept.","2021","20-29","White","Communications","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Digital, Data & Technology","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Human Resources","Heterosexual / straight","90","[c]","29050","28520"
"Leaver Dept.","2021","20-29","White","Human Resources","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Human Resources","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Legal","Heterosexual / straight","30","[c]","27990","26680"
"Leaver Dept.","2021","20-29","White","Legal","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","No function","Heterosexual / straight","555","[c]","32480","32000"
"Leaver Dept.","2021","20-29","White","No function","LGBO","105","[c]","34210","32000"
"Leaver Dept.","2021","20-29","White","No function","Undeclared","50","[c]","34750","32280"
"Leaver Dept.","2021","20-29","White","No function","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Project Delivery","Heterosexual / straight","90","[c]","30210","29210"
"Leaver Dept.","2021","20-29","White","Project Delivery","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Property","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Security","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Unknown","Heterosexual / straight","480","[c]","30380","27570"
"Leaver Dept.","2021","20-29","White","Unknown","LGBO","75","[c]","29890","27570"
"Leaver Dept.","2021","20-29","White","Unknown","Undeclared","35","[c]","32460","29500"
"Leaver Dept.","2021","20-29","White","Unknown","Unknown","305","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Analysis","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Debt","Undeclared","[c]","[c]","[c]","[c]"
