"Status","Year","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester South East","350","330","27300","22000"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester South West","15","15","20480","20620"
"In post","2021","Ministry of Defence (excl. agencies)","Gwent Valleys","10","10","25690","21350"
"In post","2021","Ministry of Defence (excl. agencies)","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Hackney and Newham","10","10","24180","23890"
"In post","2021","Ministry of Defence (excl. agencies)","Haringey and Islington","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","175","170","33850","29250"
"In post","2021","Ministry of Defence (excl. agencies)","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Heart of Essex","10","10","21390","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Herefordshire, County of","320","315","27690","25000"
"In post","2021","Ministry of Defence (excl. agencies)","Hertfordshire","430","420","40710","37640"
"In post","2021","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","340","320","32860","29250"
"In post","2021","Ministry of Defence (excl. agencies)","Inverclyde, East Renfrewshire and Renfrewshire","10","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","290","280","25230","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Isle of Anglesey","80","75","26760","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Kingston upon Hull, City of","15","15","21460","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Lambeth","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Lancaster and Wyre","415","380","29910","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Leeds","35","35","20880","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Leicester","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","370","355","28290","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Lewisham and Southwark","20","20","23820","23720"
"In post","2021","Ministry of Defence (excl. agencies)","Lincolnshire","925","890","26140","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","320","310","27520","22330"
"In post","2021","Ministry of Defence (excl. agencies)","Liverpool","320","300","26950","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","20","15","21510","20060"
"In post","2021","Ministry of Defence (excl. agencies)","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Manchester","70","65","32920","29200"
"In post","2021","Ministry of Defence (excl. agencies)","Medway","105","100","27490","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Merton, Kingston upon Thames and Sutton","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Mid Kent","20","20","27250","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Mid Lancashire","135","130","26980","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Monmouthshire and Newport","25","25","22330","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Newry, Mourne and Down","65","60","21280","20310"
"In post","2021","Ministry of Defence (excl. agencies)","North and North East Lincolnshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North and West Norfolk","300","290","25190","20920"
"In post","2021","Ministry of Defence (excl. agencies)","North Hampshire","515","500","30360","26670"
"In post","2021","Ministry of Defence (excl. agencies)","North Lanarkshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North Nottinghamshire","40","40","31860","24220"
"In post","2021","Ministry of Defence (excl. agencies)","North Yorkshire CC","1265","1215","29070","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Northumberland","100","95","27410","22290"
"In post","2021","Ministry of Defence (excl. agencies)","Norwich and East Norfolk","10","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Nottingham","15","10","21300","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","720","720","42550","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Oxfordshire","915","885","29350","26350"
"In post","2021","Ministry of Defence (excl. agencies)","Perth and Kinross and Stirling","110","105","31480","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Peterborough","160","150","25440","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Plymouth","840","805","31210","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Portsmouth","1730","1675","33240","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Powys","230","220","24820","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Sandwell","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Sefton","25","25","23820","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Sheffield","15","15","21160","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Shropshire CC","535","515","28770","29350"
"In post","2021","Ministry of Defence (excl. agencies)","Somerset","320","305","25060","20920"
"In post","2021","Ministry of Defence (excl. agencies)","South Ayrshire","20","20","20850","19810"
"In post","2021","Ministry of Defence (excl. agencies)","South Hampshire","615","595","31470","32670"
"In post","2021","Ministry of Defence (excl. agencies)","South Lanarkshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","South Nottinghamshire","120","115","25900","22080"
"In post","2021","Ministry of Defence (excl. agencies)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","South West Wales","55","55","23200","20060"
"In post","2021","Ministry of Defence (excl. agencies)","Southampton","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Southend-on-Sea","15","15","25160","22630"
"In post","2021","Ministry of Defence (excl. agencies)","Staffordshire CC","775","745","34010","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Stoke-on-Trent","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Suffolk","695","665","25150","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Swansea","15","10","21660","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Swindon","20","20","29060","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Telford and Wrekin","235","230","31640","29040"
"In post","2021","Ministry of Defence (excl. agencies)","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Tower Hamlets","25","25","31380","33370"
"In post","2021","Ministry of Defence (excl. agencies)","Tyneside","80","80","21330","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","220","210","33630","28120"
"In post","2021","Ministry of Defence (excl. agencies)","Wakefield","10","10","23150","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Wandsworth","20","20","22200","21470"
"In post","2021","Ministry of Defence (excl. agencies)","Warrington","40","40","29280","27540"
"In post","2021","Ministry of Defence (excl. agencies)","Warwickshire","135","130","24790","20920"
"In post","2021","Ministry of Defence (excl. agencies)","West Cumbria","65","65","32630","26670"
"In post","2021","Ministry of Defence (excl. agencies)","West Essex","60","60","24090","20280"
"In post","2021","Ministry of Defence (excl. agencies)","West Kent","30","30","38820","42580"
"In post","2021","Ministry of Defence (excl. agencies)","West Lothian","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Northamptonshire","65","60","30730","31000"
"In post","2021","Ministry of Defence (excl. agencies)","West Surrey","225","215","26260","21580"
"In post","2021","Ministry of Defence (excl. agencies)","West Sussex (South West)","20","20","28940","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Westminster","2815","2775","45330","43860"
"In post","2021","Ministry of Defence (excl. agencies)","Wiltshire","3205","3080","34260","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Wirral","10","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Wolverhampton","15","15","20970","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Worcestershire","25","20","21750","21130"
"In post","2021","Ministry of Defence (excl. agencies)","York","210","205","28040","23920"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Birmingham","135","130","38760","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Bristol, City of","65","65","42060","38160"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cambridgeshire CC","30","30","40210","36700"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cornwall and Isles of Scilly","10","10","42200","41830"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Devon CC","20","20","35960","34830"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","East Sussex CC","15","15","30720","28510"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Hertfordshire","45","40","40100","37600"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Leeds","70","70","43360","38140"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Manchester","40","40","38380","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Nottingham","45","45","39470","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Plymouth","15","15","38760","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Sheffield","15","15","45180","40690"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Tyneside","60","60","40230","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Warrington","60","55","37510","33770"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Westminster","1825","1790","48450","53130"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Wirral","45","40","33130","30190"
"In post","2021","Ministry of Justice (excl. agencies)","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Barnsley, Doncaster and Rotherham","20","15","40980","42860"
"In post","2021","Ministry of Justice (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","25","25","40630","38820"
"In post","2021","Ministry of Justice (excl. agencies)","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bexley and Greenwich","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Birmingham","135","130","43030","41240"
"In post","2021","Ministry of Justice (excl. agencies)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Brighton and Hove","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bristol, City of","20","20","35040","30150"
"In post","2021","Ministry of Justice (excl. agencies)","Buckinghamshire CC","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Cambridgeshire CC","10","10","48000","48120"
"In post","2021","Ministry of Justice (excl. agencies)","Camden and City of London","135","125","37770","31780"
"In post","2021","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","50","50","45090","41100"
"In post","2021","Ministry of Justice (excl. agencies)","Central Hampshire","10","10","49120","49430"
"In post","2021","Ministry of Justice (excl. agencies)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","20","20","34600","27940"
"In post","2021","Ministry of Justice (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Croydon","70","65","47380","48350"
"In post","2021","Ministry of Justice (excl. agencies)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Devon CC","20","20","44220","44240"
"In post","2021","Ministry of Justice (excl. agencies)","Dorset CC","20","15","36070","31180"
"In post","2021","Ministry of Justice (excl. agencies)","Durham CC","35","35","40870","34960"
"In post","2021","Ministry of Justice (excl. agencies)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Merseyside","10","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Glasgow City","35","30","31260","26900"
"In post","2021","Ministry of Justice (excl. agencies)","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Greater Manchester North East","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Greater Manchester North West","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Greater Manchester South West","10","10","33990","28110"
"In post","2021","Ministry of Justice (excl. agencies)","Haringey and Islington","20","20","34250","30880"
"In post","2021","Ministry of Justice (excl. agencies)","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Heart of Essex","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Hertfordshire","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Isle of Wight","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Kent Thames Gateway","25","25","37050","34100"
"In post","2021","Ministry of Justice (excl. agencies)","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Leeds","295","290","33830","30990"
"In post","2021","Ministry of Justice (excl. agencies)","Leicester","10","10","46970","43960"
"In post","2021","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","40","40","26010","21170"
"In post","2021","Ministry of Justice (excl. agencies)","Lewisham and Southwark","15","10","40700","31740"
"In post","2021","Ministry of Justice (excl. agencies)","Lincolnshire","10","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Liverpool","40","40","36850","32590"
"In post","2021","Ministry of Justice (excl. agencies)","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Manchester","85","80","35860","32000"
"In post","2021","Ministry of Justice (excl. agencies)","Medway","15","15","40700","40460"
"In post","2021","Ministry of Justice (excl. agencies)","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Mid Lancashire","20","20","40110","36800"
"In post","2021","Ministry of Justice (excl. agencies)","Milton Keynes","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","50","50","30890","28080"
"In post","2021","Ministry of Justice (excl. agencies)","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","North Nottinghamshire","10","10","39050","35820"
"In post","2021","Ministry of Justice (excl. agencies)","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Nottingham","60","60","40150","36930"
"In post","2021","Ministry of Justice (excl. agencies)","Oxfordshire","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Peterborough","10","10","43090","39310"
"In post","2021","Ministry of Justice (excl. agencies)","Plymouth","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Sheffield","100","95","52730","53000"
"In post","2021","Ministry of Justice (excl. agencies)","Shropshire CC","10","10","35040","33500"
"In post","2021","Ministry of Justice (excl. agencies)","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","South and West Derbyshire","10","10","44880","46970"
"In post","2021","Ministry of Justice (excl. agencies)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","South Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Staffordshire CC","145","140","26360","21170"
"In post","2021","Ministry of Justice (excl. agencies)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Suffolk","25","25","37710","35820"
"In post","2021","Ministry of Justice (excl. agencies)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Swansea","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Tower Hamlets","1030","1005","44590","40480"
"In post","2021","Ministry of Justice (excl. agencies)","Tyneside","40","40","35330","32540"
"In post","2021","Ministry of Justice (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Wakefield","25","25","32990","30720"
"In post","2021","Ministry of Justice (excl. agencies)","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Warrington","20","20","35610","31180"
"In post","2021","Ministry of Justice (excl. agencies)","Warwickshire","110","105","34110","31180"
"In post","2021","Ministry of Justice (excl. agencies)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","West Northamptonshire","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","West Surrey","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Westminster","2235","2180","44740","38530"
"In post","2021","Ministry of Justice (excl. agencies)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Worcestershire","20","20","37620","34930"
"In post","2021","Ministry of Justice (excl. agencies)","York","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","415","400","35940","34140"
"In post","2021","National Crime Agency","Bedford","30","25","35470","36740"
"In post","2021","National Crime Agency","Belfast","110","110","39890","39200"
"In post","2021","National Crime Agency","Berkshire","110","105","39480","39570"
"In post","2021","National Crime Agency","Birmingham","415","405","37700","36410"
"In post","2021","National Crime Agency","Bridgend and Neath Port Talbot","60","60","37280","36410"
"In post","2021","National Crime Agency","Bromley","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Central Hampshire","70","65","36710","36410"
"In post","2021","National Crime Agency","Chorley and West Lancashire","75","75","36160","36410"
"In post","2021","National Crime Agency","Coventry","40","35","38500","37730"
"In post","2021","National Crime Agency","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Devon CC","45","45","37490","36410"
"In post","2021","National Crime Agency","East Kent","80","75","35260","34540"
"In post","2021","National Crime Agency","Gloucestershire","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Heart of Essex","15","15","32280","32770"
"In post","2021","National Crime Agency","Hertfordshire","85","85","40390","40130"
"In post","2021","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","55","55","37540","36410"
"In post","2021","National Crime Agency","Lambeth","1570","1535","43970","40170"
"In post","2021","National Crime Agency","Leicestershire CC and Rutland","85","80","36460","37590"
"In post","2021","National Crime Agency","Lincolnshire","15","15","37780","36410"
"In post","2021","National Crime Agency","Liverpool","10","10","38450","38310"
"In post","2021","National Crime Agency","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Medway","120","120","43930","43510"
"In post","2021","National Crime Agency","Merton, Kingston upon Thames and Sutton","75","75","41800","40400"
"In post","2021","National Crime Agency","North Yorkshire CC","15","15","44930","44470"
"In post","2021","National Crime Agency","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Nottingham","45","40","37020","36410"
"In post","2021","National Crime Agency","Overseas","130","130","66390","64330"
"In post","2021","National Crime Agency","Sheffield","90","90","35150","34140"
"In post","2021","National Crime Agency","South Nottinghamshire","20","20","37570","36410"
"In post","2021","National Crime Agency","Staffordshire CC","45","45","38000","38540"
"In post","2021","National Crime Agency","Suffolk","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Sunderland","100","100","35440","36410"
"In post","2021","National Crime Agency","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","105","100","45080","44910"
"In post","2021","National Crime Agency","Wakefield","160","160","37380","36630"
"In post","2021","National Crime Agency","Warrington","1190","1165","36300","36410"
"In post","2021","National Crime Agency","West Sussex (North East)","75","70","41420","40060"
"In post","2021","National Infrastructure Commission","Camden and City of London","45","40","53900","52360"
"In post","2021","National Records of Scotland","City of Edinburgh","420","395","34920","32140"
"In post","2021","National Records of Scotland","Dumfries and Galloway","15","15","23910","22230"
"In post","2021","National Savings and Investments","Blackpool","15","15","46380","42840"
"In post","2021","National Savings and Investments","Durham CC","15","15","49950","44950"
"In post","2021","National Savings and Investments","Glasgow City","10","10","44870","41310"
"In post","2021","National Savings and Investments","Westminster","160","155","52510","47410"
"In post","2021","Northern Ireland Office","Belfast","85","85","38110","34990"
"In post","2021","Northern Ireland Office","Westminster","75","75","50360","47630"
"In post","2021","Office for Budget Responsibility","Westminster","35","35","51010","54690"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Birmingham","150","150","55180","51360"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Bristol, City of","285","265","43010","35010"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","100","95","62230","64500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Manchester","500","480","39650","32010"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Nottingham","165","160","44560","39850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Westminster","450","440","56860","51360"
"In post","2021","Office for Standards in Education, Children's Services and Skills","York","125","125","64100","70500"
"In post","2021","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Glasgow City","505","500","36370","31720"
"In post","2021","Office of Gas and Electricity Markets","Tower Hamlets","670","655","51150","47180"
"In post","2021","Office of Qualifications and Examinations Regulation","Coventry","260","250","45520","40580"
"In post","2021","Office of Rail and Road","Birmingham","15","15","50710","51560"
"In post","2021","Office of Rail and Road","Bristol, City of","25","25","51030","51470"
"In post","2021","Office of Rail and Road","Glasgow City","25","25","53720","51310"
"In post","2021","Office of Rail and Road","Manchester","30","25","50990","52280"
"In post","2021","Office of Rail and Road","Tower Hamlets","210","200","55460","55430"
"In post","2021","Office of Rail and Road","York","20","20","52360","56520"
"In post","2021","Office of the Public Guardian","Birmingham","990","920","22300","19930"
"In post","2021","Office of the Public Guardian","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Nottingham","420","385","21360","20280"
"In post","2021","Office of the Public Guardian","Westminster","5","5","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Angus and Dundee City","45","45","38400","35110"
"In post","2021","Office of the Scottish Charity Regulator","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","Bristol, City of","815","740","43430","42050"
"In post","2021","Planning Inspectorate","Cardiff and Vale of Glamorgan","40","40","43400","47660"
"In post","2021","Public Health England","Barnet","1100","1035","43010","39110"
"In post","2021","Public Health England","Barnsley, Doncaster and Rotherham","10","10","59850","43110"
"In post","2021","Public Health England","Birmingham","455","410","41950","35160"
"In post","2021","Public Health England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Bristol, City of","360","325","40130","34660"
"In post","2021","Public Health England","Cambridgeshire CC","315","280","42540","34620"
"In post","2021","Public Health England","Cardiff and Vale of Glamorgan","10","10","56580","42300"
"In post","2021","Public Health England","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Darlington","5","5","[c]","[c]"
