"Status","Year","Age","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Scotland","Southern Scotland","Male","250","205","29090","26640"
"In post","2021","60-64","Scotland","West Central Scotland","Female","795","590","27030","22820"
"In post","2021","60-64","Scotland","West Central Scotland","Male","715","580","31790","27570"
"In post","2021","60-64","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","405","340","30990","27920"
"In post","2021","60-64","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","450","415","34330","31850"
"In post","2021","60-64","South East (England)","Hampshire and Isle of Wight","Female","720","575","26800","22780"
"In post","2021","60-64","South East (England)","Hampshire and Isle of Wight","Male","960","850","33150","31650"
"In post","2021","60-64","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","South East (England)","Kent","Female","340","280","27490","25990"
"In post","2021","60-64","South East (England)","Kent","Male","355","290","30380","27460"
"In post","2021","60-64","South East (England)","Surrey, East and West Sussex","Female","465","375","27590","26780"
"In post","2021","60-64","South East (England)","Surrey, East and West Sussex","Male","400","335","31230","28130"
"In post","2021","60-64","South West (England)","Cornwall and Isles of Scilly","Female","95","75","24840","22080"
"In post","2021","60-64","South West (England)","Cornwall and Isles of Scilly","Male","110","105","27550","26670"
"In post","2021","60-64","South West (England)","Devon","Female","385","300","26870","24980"
"In post","2021","60-64","South West (England)","Devon","Male","435","380","30400","27380"
"In post","2021","60-64","South West (England)","Dorset and Somerset","Female","250","205","26890","27130"
"In post","2021","60-64","South West (England)","Dorset and Somerset","Male","325","290","29740","27570"
"In post","2021","60-64","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","785","650","32700","27570"
"In post","2021","60-64","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","1250","1110","41000","38990"
"In post","2021","60-64","Unknown","Unknown","Female","75","60","32150","27570"
"In post","2021","60-64","Unknown","Unknown","Male","185","180","39420","35380"
"In post","2021","60-64","Wales","East Wales","Female","765","590","29400","25560"
"In post","2021","60-64","Wales","East Wales","Male","660","555","34450","28850"
"In post","2021","60-64","Wales","West Wales and The Valleys","Female","920","660","25890","21590"
"In post","2021","60-64","Wales","West Wales and The Valleys","Male","485","400","33220","27570"
"In post","2021","60-64","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","185","150","24890","22780"
"In post","2021","60-64","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","145","130","28560","26780"
"In post","2021","60-64","West Midlands (England)","Shropshire and Staffordshire","Female","380","295","27140","26670"
"In post","2021","60-64","West Midlands (England)","Shropshire and Staffordshire","Male","420","370","30850","27570"
"In post","2021","60-64","West Midlands (England)","West Midlands","Female","835","655","28460","26780"
"In post","2021","60-64","West Midlands (England)","West Midlands","Male","540","470","33080","27570"
"In post","2021","60-64","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","180","135","25550","26760"
"In post","2021","60-64","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","280","235","30870","27570"
"In post","2021","60-64","Yorkshire and The Humber","North Yorkshire","Female","205","170","31500","26670"
"In post","2021","60-64","Yorkshire and The Humber","North Yorkshire","Male","255","235","31920","27570"
"In post","2021","60-64","Yorkshire and The Humber","South Yorkshire","Female","410","305","26820","25200"
"In post","2021","60-64","Yorkshire and The Humber","South Yorkshire","Male","275","225","30220","27570"
"In post","2021","60-64","Yorkshire and The Humber","West Yorkshire","Female","685","505","28400","27460"
"In post","2021","60-64","Yorkshire and The Humber","West Yorkshire","Male","490","395","32350","27570"
"In post","2021","65+","East Midlands (England)","Derbyshire and Nottinghamshire","Female","100","75","28730","23730"
"In post","2021","65+","East Midlands (England)","Derbyshire and Nottinghamshire","Male","135","100","31070","27570"
"In post","2021","65+","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","55","40","24820","21010"
"In post","2021","65+","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","70","55","27190","23500"
"In post","2021","65+","East Midlands (England)","Lincolnshire","Female","40","35","23990","21130"
"In post","2021","65+","East Midlands (England)","Lincolnshire","Male","55","50","27200","26780"
"In post","2021","65+","East of England","Bedfordshire and Hertfordshire","Female","60","45","26630","25620"
"In post","2021","65+","East of England","Bedfordshire and Hertfordshire","Male","70","60","33680","30700"
"In post","2021","65+","East of England","East Anglia","Female","165","120","25420","22260"
"In post","2021","65+","East of England","East Anglia","Male","220","170","30990","27570"
"In post","2021","65+","East of England","Essex","Female","90","65","25940","25110"
"In post","2021","65+","East of England","Essex","Male","90","65","29630","27750"
"In post","2021","65+","London","Inner London - East","Female","230","185","36610","29570"
"In post","2021","65+","London","Inner London - East","Male","245","195","42980","35800"
"In post","2021","65+","London","Inner London - West","Female","395","345","37400","31060"
"In post","2021","65+","London","Inner London - West","Male","470","410","47430","41080"
"In post","2021","65+","London","Outer London - East and North East","Female","80","55","26980","25110"
"In post","2021","65+","London","Outer London - East and North East","Male","50","40","30900","30330"
"In post","2021","65+","London","Outer London - South","Female","220","170","29010","25630"
"In post","2021","65+","London","Outer London - South","Male","165","135","33760","29450"
"In post","2021","65+","London","Outer London - West and North West","Female","175","125","29510","25640"
"In post","2021","65+","London","Outer London - West and North West","Male","195","150","33240","30500"
"In post","2021","65+","North East (England)","Northumberland and Tyne and Wear","Female","290","200","23650","21440"
"In post","2021","65+","North East (England)","Northumberland and Tyne and Wear","Male","185","135","25070","21440"
"In post","2021","65+","North East (England)","Tees Valley and Durham","Female","110","75","25360","21720"
"In post","2021","65+","North East (England)","Tees Valley and Durham","Male","105","80","25790","22100"
"In post","2021","65+","North West (England)","Cheshire","Female","35","25","27850","27040"
"In post","2021","65+","North West (England)","Cheshire","Male","30","25","29010","27570"
"In post","2021","65+","North West (England)","Cumbria","Female","25","15","[c]","[c]"
"In post","2021","65+","North West (England)","Cumbria","Male","30","25","[c]","[c]"
"In post","2021","65+","North West (England)","Greater Manchester","Female","175","125","26540","21590"
"In post","2021","65+","North West (England)","Greater Manchester","Male","195","140","30400","27570"
"In post","2021","65+","North West (England)","Lancashire","Female","190","135","24840","21130"
"In post","2021","65+","North West (England)","Lancashire","Male","155","115","28410","26580"
"In post","2021","65+","North West (England)","Merseyside","Female","290","205","24330","21430"
"In post","2021","65+","North West (England)","Merseyside","Male","225","165","28440","25040"
"In post","2021","65+","Northern Ireland","Northern Ireland","Female","20","15","[c]","[c]"
"In post","2021","65+","Northern Ireland","Northern Ireland","Male","65","55","27310","21430"
"In post","2021","65+","Overseas","Overseas","Female","5","5","[c]","[c]"
"In post","2021","65+","Overseas","Overseas","Male","20","20","[c]","[c]"
"In post","2021","65+","Scotland","Eastern Scotland","Female","160","120","29230","26930"
"In post","2021","65+","Scotland","Eastern Scotland","Male","265","215","34330","28870"
"In post","2021","65+","Scotland","Highlands and Islands","Female","20","15","[c]","[c]"
"In post","2021","65+","Scotland","Highlands and Islands","Male","30","25","26550","25980"
"In post","2021","65+","Scotland","North Eastern Scotland","Female","20","15","[c]","[c]"
"In post","2021","65+","Scotland","North Eastern Scotland","Male","20","15","[c]","[c]"
"In post","2021","65+","Scotland","Southern Scotland","Female","80","55","24240","22220"
"In post","2021","65+","Scotland","Southern Scotland","Male","80","60","26660","26560"
"In post","2021","65+","Scotland","West Central Scotland","Female","195","135","25090","21440"
"In post","2021","65+","Scotland","West Central Scotland","Male","205","155","29420","25870"
"In post","2021","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","170","135","28540","25660"
"In post","2021","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","185","155","34930","30460"
"In post","2021","65+","South East (England)","Hampshire and Isle of Wight","Female","260","190","24690","21580"
"In post","2021","65+","South East (England)","Hampshire and Isle of Wight","Male","445","350","30650","26670"
"In post","2021","65+","South East (England)","Kent","Female","80","60","26390","24800"
"In post","2021","65+","South East (England)","Kent","Male","115","95","29780","27380"
"In post","2021","65+","South East (England)","Surrey, East and West Sussex","Female","150","115","26990","25960"
"In post","2021","65+","South East (England)","Surrey, East and West Sussex","Male","155","120","30010","27380"
"In post","2021","65+","South West (England)","Cornwall and Isles of Scilly","Female","25","20","[c]","[c]"
"In post","2021","65+","South West (England)","Cornwall and Isles of Scilly","Male","30","25","26360","24150"
"In post","2021","65+","South West (England)","Devon","Female","85","60","25390","22260"
"In post","2021","65+","South West (England)","Devon","Male","150","115","29860","26780"
"In post","2021","65+","South West (England)","Dorset and Somerset","Female","70","50","25570","26120"
"In post","2021","65+","South West (England)","Dorset and Somerset","Male","140","115","29240","27570"
"In post","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","225","175","30850","27130"
"In post","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","455","370","40320","36460"
"In post","2021","65+","Unknown","Unknown","Female","15","10","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Male","35","35","34290","32400"
"In post","2021","65+","Wales","East Wales","Female","225","155","28890","23830"
"In post","2021","65+","Wales","East Wales","Male","235","175","34500","28130"
"In post","2021","65+","Wales","West Wales and The Valleys","Female","235","160","25040","21590"
"In post","2021","65+","Wales","West Wales and The Valleys","Male","155","120","30250","26120"
"In post","2021","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","55","40","23880","21050"
"In post","2021","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","70","55","26990","26670"
"In post","2021","65+","West Midlands (England)","Shropshire and Staffordshire","Female","85","60","24590","21580"
"In post","2021","65+","West Midlands (England)","Shropshire and Staffordshire","Male","130","105","30990","27570"
"In post","2021","65+","West Midlands (England)","West Midlands","Female","185","135","26960","25440"
"In post","2021","65+","West Midlands (England)","West Midlands","Male","165","130","31450","27570"
"In post","2021","65+","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","35","25","25190","25190"
"In post","2021","65+","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","55","45","27550","26930"
"In post","2021","65+","Yorkshire and The Humber","North Yorkshire","Female","45","35","27930","21980"
"In post","2021","65+","Yorkshire and The Humber","North Yorkshire","Male","85","70","29460","26780"
"In post","2021","65+","Yorkshire and The Humber","South Yorkshire","Female","100","65","25950","25000"
"In post","2021","65+","Yorkshire and The Humber","South Yorkshire","Male","80","60","29510","26120"
"In post","2021","65+","Yorkshire and The Humber","West Yorkshire","Female","160","110","26960","27070"
"In post","2021","65+","Yorkshire and The Humber","West Yorkshire","Male","155","110","31000","27570"
"In post","2021","Unknown","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North East (England)","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North East (England)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Eastern Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Eastern Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Derbyshire and Nottinghamshire","Female","65","[c]","20210","19340"
"Leaver CS","2021","20-29","East Midlands (England)","Derbyshire and Nottinghamshire","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","65","[c]","22680","21010"
"Leaver CS","2021","20-29","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Lincolnshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Midlands (England)","Lincolnshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Bedfordshire and Hertfordshire","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Bedfordshire and Hertfordshire","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Bedfordshire and Hertfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","East Anglia","Female","75","[c]","22390","21010"
"Leaver CS","2021","20-29","East of England","East Anglia","Male","70","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Essex","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East of England","Essex","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Inner London - East","Female","140","[c]","29660","27150"
"Leaver CS","2021","20-29","London","Inner London - East","Male","120","[c]","31590","28950"
"Leaver CS","2021","20-29","London","Inner London - East","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Inner London - West","Female","520","[c]","28850","27150"
"Leaver CS","2021","20-29","London","Inner London - West","Male","445","[c]","30200","27960"
"Leaver CS","2021","20-29","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Outer London - East and North East","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Outer London - East and North East","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Outer London - South","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Outer London - South","Male","50","[c]","28910","26810"
"Leaver CS","2021","20-29","London","Outer London - West and North West","Female","75","[c]","26360","25120"
"Leaver CS","2021","20-29","London","Outer London - West and North West","Male","45","[c]","26790","27760"
"Leaver CS","2021","20-29","North East (England)","Northumberland and Tyne and Wear","Female","70","[c]","21970","21010"
"Leaver CS","2021","20-29","North East (England)","Northumberland and Tyne and Wear","Male","90","[c]","22800","21010"
"Leaver CS","2021","20-29","North East (England)","Tees Valley and Durham","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North East (England)","Tees Valley and Durham","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Cheshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Cheshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Cumbria","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Cumbria","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester","Female","105","[c]","24080","21090"
"Leaver CS","2021","20-29","North West (England)","Greater Manchester","Male","90","[c]","25690","24360"
"Leaver CS","2021","20-29","North West (England)","Lancashire","Female","55","[c]","21550","21010"
"Leaver CS","2021","20-29","North West (England)","Lancashire","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North West (England)","Merseyside","Female","90","[c]","22260","21430"
"Leaver CS","2021","20-29","North West (England)","Merseyside","Male","50","[c]","22200","21010"
"Leaver CS","2021","20-29","Northern Ireland","Northern Ireland","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","Northern Ireland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Eastern Scotland","Female","70","[c]","24820","22820"
"Leaver CS","2021","20-29","Scotland","Eastern Scotland","Male","65","[c]","24040","22230"
"Leaver CS","2021","20-29","Scotland","Highlands and Islands","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Highlands and Islands","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","North Eastern Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","North Eastern Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Southern Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Southern Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","West Central Scotland","Female","50","[c]","23830","21490"
"Leaver CS","2021","20-29","Scotland","West Central Scotland","Male","45","[c]","24230","22230"
"Leaver CS","2021","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","80","[c]","20950","20920"
"Leaver CS","2021","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","75","[c]","24290","24970"
"Leaver CS","2021","20-29","South East (England)","Hampshire and Isle of Wight","Female","80","[c]","23160","20920"
"Leaver CS","2021","20-29","South East (England)","Hampshire and Isle of Wight","Male","70","[c]","23420","21010"
"Leaver CS","2021","20-29","South East (England)","Kent","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Kent","Male","50","[c]","20850","17180"
"Leaver CS","2021","20-29","South East (England)","Surrey, East and West Sussex","Female","65","[c]","24120","24180"
"Leaver CS","2021","20-29","South East (England)","Surrey, East and West Sussex","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Cornwall and Isles of Scilly","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Devon","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Devon","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Dorset and Somerset","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Dorset and Somerset","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","170","[c]","23410","21050"
"Leaver CS","2021","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","175","[c]","25170","23000"
"Leaver CS","2021","20-29","Unknown","Unknown","Female","110","[c]","28440","27570"
"Leaver CS","2021","20-29","Unknown","Unknown","Male","90","[c]","28460","28000"
"Leaver CS","2021","20-29","Wales","East Wales","Female","105","[c]","22210","21010"
"Leaver CS","2021","20-29","Wales","East Wales","Male","135","[c]","23460","21010"
"Leaver CS","2021","20-29","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","West Wales and The Valleys","Female","65","[c]","21330","21590"
