"Status","Year","Age","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","London","London","Female","465","[c]","45690","37410"
"Leaver CS","2021","50-59","London","London","Male","465","[c]","55000","46160"
"Leaver CS","2021","50-59","London","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North East (England)","Outside London","Female","245","[c]","27620","25540"
"Leaver CS","2021","50-59","North East (England)","Outside London","Male","135","[c]","31090","26600"
"Leaver CS","2021","50-59","North West (England)","Outside London","Female","375","[c]","31100","26120"
"Leaver CS","2021","50-59","North West (England)","Outside London","Male","280","[c]","31500","27370"
"Leaver CS","2021","50-59","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland","Outside London","Female","285","[c]","33580","27200"
"Leaver CS","2021","50-59","Scotland","Outside London","Male","270","[c]","37450","33650"
"Leaver CS","2021","50-59","South East (England)","Outside London","Female","275","[c]","30550","26630"
"Leaver CS","2021","50-59","South East (England)","Outside London","Male","300","[c]","33870","29930"
"Leaver CS","2021","50-59","South West (England)","Outside London","Female","250","[c]","31390","27570"
"Leaver CS","2021","50-59","South West (England)","Outside London","Male","280","[c]","40030","38120"
"Leaver CS","2021","50-59","Unknown","Unknown","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","Male","85","[c]","56330","43350"
"Leaver CS","2021","50-59","Wales","Outside London","Female","300","[c]","30620","23830"
"Leaver CS","2021","50-59","Wales","Outside London","Male","190","[c]","31020","27570"
"Leaver CS","2021","50-59","West Midlands (England)","Outside London","Female","275","[c]","31610","27570"
"Leaver CS","2021","50-59","West Midlands (England)","Outside London","Male","170","[c]","35870","30180"
"Leaver CS","2021","50-59","Yorkshire and The Humber","Outside London","Female","385","[c]","30330","27570"
"Leaver CS","2021","50-59","Yorkshire and The Humber","Outside London","Male","280","[c]","35500","29000"
"Leaver CS","2021","60-64","East Midlands (England)","Outside London","Female","145","[c]","27990","22080"
"Leaver CS","2021","60-64","East Midlands (England)","Outside London","Male","110","[c]","30860","27620"
"Leaver CS","2021","60-64","East of England","Outside London","Female","155","[c]","30820","26670"
"Leaver CS","2021","60-64","East of England","Outside London","Male","145","[c]","37130","34730"
"Leaver CS","2021","60-64","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","London","London","Female","285","[c]","47470","36140"
"Leaver CS","2021","60-64","London","London","Male","325","[c]","49740","44500"
"Leaver CS","2021","60-64","London","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North East (England)","Outside London","Female","235","[c]","28000","21590"
"Leaver CS","2021","60-64","North East (England)","Outside London","Male","145","[c]","33280","27570"
"Leaver CS","2021","60-64","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North West (England)","Outside London","Female","310","[c]","29580","26910"
"Leaver CS","2021","60-64","North West (England)","Outside London","Male","215","[c]","32930","27570"
"Leaver CS","2021","60-64","Northern Ireland","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Northern Ireland","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland","Outside London","Female","230","[c]","34460","27570"
"Leaver CS","2021","60-64","Scotland","Outside London","Male","250","[c]","38750","33650"
"Leaver CS","2021","60-64","South East (England)","Outside London","Female","190","[c]","29280","26720"
"Leaver CS","2021","60-64","South East (England)","Outside London","Male","250","[c]","35010","29440"
"Leaver CS","2021","60-64","South West (England)","Outside London","Female","160","[c]","33200","27570"
"Leaver CS","2021","60-64","South West (England)","Outside London","Male","260","[c]","40140","35340"
"Leaver CS","2021","60-64","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Male","65","[c]","42760","36580"
"Leaver CS","2021","60-64","Wales","Outside London","Female","190","[c]","31370","26120"
"Leaver CS","2021","60-64","Wales","Outside London","Male","160","[c]","38310","30690"
"Leaver CS","2021","60-64","West Midlands (England)","Outside London","Female","200","[c]","29400","26970"
"Leaver CS","2021","60-64","West Midlands (England)","Outside London","Male","145","[c]","34890","27570"
"Leaver CS","2021","60-64","Yorkshire and The Humber","Outside London","Female","235","[c]","30520","27180"
"Leaver CS","2021","60-64","Yorkshire and The Humber","Outside London","Male","195","[c]","34350","29200"
"Leaver CS","2021","65+","East Midlands (England)","Outside London","Female","105","[c]","23940","21230"
"Leaver CS","2021","65+","East Midlands (England)","Outside London","Male","95","[c]","25060","21480"
"Leaver CS","2021","65+","East of England","Outside London","Female","120","[c]","24950","22220"
"Leaver CS","2021","65+","East of England","Outside London","Male","130","[c]","33200","27010"
"Leaver CS","2021","65+","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","London","Female","220","[c]","34630","28640"
"Leaver CS","2021","65+","London","London","Male","245","[c]","39970","31520"
"Leaver CS","2021","65+","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North East (England)","Outside London","Female","180","[c]","23740","21010"
"Leaver CS","2021","65+","North East (England)","Outside London","Male","105","[c]","24000","21010"
"Leaver CS","2021","65+","North West (England)","Outside London","Female","265","[c]","24240","21010"
"Leaver CS","2021","65+","North West (England)","Outside London","Male","195","[c]","27860","21580"
"Leaver CS","2021","65+","Northern Ireland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Outside London","Female","160","[c]","27350","23730"
"Leaver CS","2021","65+","Scotland","Outside London","Male","200","[c]","32320","27570"
"Leaver CS","2021","65+","South East (England)","Outside London","Female","180","[c]","25540","22080"
"Leaver CS","2021","65+","South East (England)","Outside London","Male","225","[c]","30950","27570"
"Leaver CS","2021","65+","South West (England)","Outside London","Female","125","[c]","28270","26570"
"Leaver CS","2021","65+","South West (England)","Outside London","Male","225","[c]","32970","30840"
"Leaver CS","2021","65+","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Outside London","Female","130","[c]","24760","21510"
"Leaver CS","2021","65+","Wales","Outside London","Male","130","[c]","32910","26380"
"Leaver CS","2021","65+","West Midlands (England)","Outside London","Female","130","[c]","25680","21130"
"Leaver CS","2021","65+","West Midlands (England)","Outside London","Male","115","[c]","29220","26120"
"Leaver CS","2021","65+","Yorkshire and The Humber","Outside London","Female","135","[c]","26960","24700"
"Leaver CS","2021","65+","Yorkshire and The Humber","Outside London","Male","130","[c]","28500","26270"
"Leaver CS","2021","Unknown","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Midlands (England)","Outside London","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Midlands (England)","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","London","Female","1230","[c]","35460","33250"
"Leaver Dept.","2021","20-29","London","London","Male","970","[c]","35900","33510"
"Leaver Dept.","2021","20-29","London","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North East (England)","Outside London","Female","115","[c]","23070","21010"
"Leaver Dept.","2021","20-29","North East (England)","Outside London","Male","65","[c]","24410","21010"
"Leaver Dept.","2021","20-29","North West (England)","Outside London","Female","150","[c]","24720","24110"
"Leaver Dept.","2021","20-29","North West (England)","Outside London","Male","140","[c]","24930","24310"
"Leaver Dept.","2021","20-29","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Overseas","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Overseas","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Outside London","Female","90","[c]","24240","23190"
"Leaver Dept.","2021","20-29","Scotland","Outside London","Male","60","[c]","28730","24910"
"Leaver Dept.","2021","20-29","South East (England)","Outside London","Female","70","[c]","26570","26520"
"Leaver Dept.","2021","20-29","South East (England)","Outside London","Male","55","[c]","27540","26570"
"Leaver Dept.","2021","20-29","South West (England)","Outside London","Female","115","[c]","26320","26440"
"Leaver Dept.","2021","20-29","South West (England)","Outside London","Male","135","[c]","26980","27500"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Female","270","[c]","32030","32000"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Male","200","[c]","32580","32000"
"Leaver Dept.","2021","20-29","Wales","Outside London","Female","100","[c]","25370","23990"
"Leaver Dept.","2021","20-29","Wales","Outside London","Male","75","[c]","26410","23250"
"Leaver Dept.","2021","20-29","West Midlands (England)","Outside London","Female","85","[c]","22920","21050"
"Leaver Dept.","2021","20-29","West Midlands (England)","Outside London","Male","60","[c]","23420","21090"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","Outside London","Female","105","[c]","27410","27570"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","Outside London","Male","85","[c]","27360","26450"
"Leaver Dept.","2021","30-39","East Midlands (England)","Outside London","Female","50","[c]","25720","23470"
"Leaver Dept.","2021","30-39","East Midlands (England)","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Outside London","Female","35","[c]","32800","27980"
"Leaver Dept.","2021","30-39","East of England","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","London","Female","885","[c]","46960","48900"
"Leaver Dept.","2021","30-39","London","London","Male","815","[c]","46690","46000"
"Leaver Dept.","2021","30-39","London","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","Outside London","Female","110","[c]","25280","24620"
"Leaver Dept.","2021","30-39","North East (England)","Outside London","Male","85","[c]","27690","26220"
"Leaver Dept.","2021","30-39","North West (England)","Outside London","Female","160","[c]","27840","25560"
"Leaver Dept.","2021","30-39","North West (England)","Outside London","Male","155","[c]","27870","25990"
"Leaver Dept.","2021","30-39","Northern Ireland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Overseas","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Overseas","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Outside London","Female","105","[c]","30810","27570"
"Leaver Dept.","2021","30-39","Scotland","Outside London","Male","85","[c]","29220","27570"
"Leaver Dept.","2021","30-39","South East (England)","Outside London","Female","60","[c]","31680","31470"
"Leaver Dept.","2021","30-39","South East (England)","Outside London","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Outside London","Female","130","[c]","34310","31990"
"Leaver Dept.","2021","30-39","South West (England)","Outside London","Male","110","[c]","34910","33300"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Female","80","[c]","40370","32040"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Male","85","[c]","39090","32160"
"Leaver Dept.","2021","30-39","Wales","Outside London","Female","110","[c]","31840","29540"
"Leaver Dept.","2021","30-39","Wales","Outside London","Male","105","[c]","32060","29230"
"Leaver Dept.","2021","30-39","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Outside London","Female","100","[c]","27760","22710"
"Leaver Dept.","2021","30-39","West Midlands (England)","Outside London","Male","85","[c]","27140","25010"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Outside London","Female","90","[c]","33690","31680"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Outside London","Male","80","[c]","34700","31990"
"Leaver Dept.","2021","40-49","East Midlands (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","London","Female","500","[c]","56140","55650"
"Leaver Dept.","2021","40-49","London","London","Male","345","[c]","55590","54470"
"Leaver Dept.","2021","40-49","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","Outside London","Female","80","[c]","29320","27570"
"Leaver Dept.","2021","40-49","North East (England)","Outside London","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Outside London","Female","160","[c]","30960","27570"
"Leaver Dept.","2021","40-49","North West (England)","Outside London","Male","105","[c]","30740","27570"
"Leaver Dept.","2021","40-49","Northern Ireland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Overseas","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Outside London","Female","70","[c]","32800","27570"
"Leaver Dept.","2021","40-49","Scotland","Outside London","Male","55","[c]","30670","27570"
"Leaver Dept.","2021","40-49","South East (England)","Outside London","Female","50","[c]","35510","31990"
"Leaver Dept.","2021","40-49","South East (England)","Outside London","Male","45","[c]","38310","33300"
"Leaver Dept.","2021","40-49","South West (England)","Outside London","Female","95","[c]","41310","37280"
"Leaver Dept.","2021","40-49","South West (England)","Outside London","Male","75","[c]","43930","40580"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","Outside London","Female","65","[c]","32760","27570"
"Leaver Dept.","2021","40-49","Wales","Outside London","Male","45","[c]","37670","31860"
"Leaver Dept.","2021","40-49","West Midlands (England)","Outside London","Female","80","[c]","32300","27570"
"Leaver Dept.","2021","40-49","West Midlands (England)","Outside London","Male","50","[c]","31920","27510"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Outside London","Female","85","[c]","35950","32960"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Outside London","Male","75","[c]","36650","34290"
"Leaver Dept.","2021","50-59","East Midlands (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","London","Female","240","[c]","51250","44660"
"Leaver Dept.","2021","50-59","London","London","Male","200","[c]","54880","53600"
"Leaver Dept.","2021","50-59","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","Outside London","Female","60","[c]","34050","27570"
"Leaver Dept.","2021","50-59","North East (England)","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Outside London","Female","105","[c]","34780","29930"
"Leaver Dept.","2021","50-59","North West (England)","Outside London","Male","80","[c]","35670","27770"
"Leaver Dept.","2021","50-59","Northern Ireland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","Overseas","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","Outside London","Female","85","[c]","32670","27570"
"Leaver Dept.","2021","50-59","Scotland","Outside London","Male","50","[c]","34020","27570"
"Leaver Dept.","2021","50-59","South East (England)","Outside London","Female","50","[c]","32540","28430"
"Leaver Dept.","2021","50-59","South East (England)","Outside London","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","Outside London","Female","50","[c]","37610","33170"
"Leaver Dept.","2021","50-59","South West (England)","Outside London","Male","70","[c]","42110","41020"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wales","Outside London","Female","40","[c]","32730","30680"
"Leaver Dept.","2021","50-59","Wales","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Midlands (England)","Outside London","Female","40","[c]","31820","27570"
"Leaver Dept.","2021","50-59","West Midlands (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","Outside London","Female","60","[c]","38200","31990"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","London","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","London","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Midlands (England)","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East of England","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East of England","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","London","Female","65","[c]","24760","24300"
"New entrant CS","2021","16-19","London","London","Male","55","[c]","24840","24300"
"New entrant CS","2021","16-19","North East (England)","Outside London","Female","40","[c]","20680","20380"
"New entrant CS","2021","16-19","North East (England)","Outside London","Male","40","[c]","21600","21010"
"New entrant CS","2021","16-19","North West (England)","Outside London","Female","60","[c]","20820","21010"
"New entrant CS","2021","16-19","North West (England)","Outside London","Male","35","[c]","21540","21010"
"New entrant CS","2021","16-19","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scotland","Outside London","Female","50","[c]","20530","20140"
"New entrant CS","2021","16-19","Scotland","Outside London","Male","45","[c]","19690","20140"
"New entrant CS","2021","16-19","South East (England)","Outside London","Female","40","[c]","22130","21430"
"New entrant CS","2021","16-19","South East (England)","Outside London","Male","45","[c]","23010","21430"
"New entrant CS","2021","16-19","South West (England)","Outside London","Female","40","[c]","20040","19630"
"New entrant CS","2021","16-19","South West (England)","Outside London","Male","60","[c]","17530","16780"
"New entrant CS","2021","16-19","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
