"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","White","Wales","G6/G7","Heterosexual / straight","65","[c]","61360","60830"
"Leaver CS","2021","White","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales","SEO/HEO","Heterosexual / straight","130","[c]","37010","37020"
"Leaver CS","2021","White","Wales","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales","SEO/HEO","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","AA/AO","Heterosexual / straight","305","[c]","20480","20650"
"Leaver CS","2021","White","West Midlands (England)","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","AA/AO","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","AA/AO","Unknown","170","[c]","20580","20460"
"Leaver CS","2021","White","West Midlands (England)","EO","Heterosexual / straight","160","[c]","26250","26890"
"Leaver CS","2021","White","West Midlands (England)","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","EO","Undeclared","30","[c]","28410","27570"
"Leaver CS","2021","White","West Midlands (England)","EO","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","G6/G7","Heterosexual / straight","45","[c]","61530","58110"
"Leaver CS","2021","White","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","G6/G7","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","SEO/HEO","Heterosexual / straight","105","[c]","38000","37420"
"Leaver CS","2021","White","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","SEO/HEO","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","AA/AO","Heterosexual / straight","405","[c]","20970","21010"
"Leaver CS","2021","White","Yorkshire and The Humber","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","AA/AO","Undeclared","45","[c]","20170","20340"
"Leaver CS","2021","White","Yorkshire and The Humber","AA/AO","Unknown","250","[c]","21890","20500"
"Leaver CS","2021","White","Yorkshire and The Humber","EO","Heterosexual / straight","190","[c]","26850","27570"
"Leaver CS","2021","White","Yorkshire and The Humber","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","EO","Unknown","160","[c]","27050","26890"
"Leaver CS","2021","White","Yorkshire and The Humber","G6/G7","Heterosexual / straight","70","[c]","61440","59800"
"Leaver CS","2021","White","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","G6/G7","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","140","[c]","37250","35910"
"Leaver CS","2021","White","Yorkshire and The Humber","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","SEO/HEO","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","AA/AO","Heterosexual / straight","35","[c]","24070","24690"
"Leaver Dept.","2021","Asian","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","EO","Heterosexual / straight","110","[c]","28710","28530"
"Leaver Dept.","2021","Asian","London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","G6/G7","Heterosexual / straight","75","[c]","58290","56890"
"Leaver Dept.","2021","Asian","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","SEO/HEO","Heterosexual / straight","185","[c]","37190","35430"
"Leaver Dept.","2021","Asian","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","SEO/HEO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","AA/AO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
