"Status","Year","Age","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Outside London","AO","95","[c]","23010","21010"
"Leaver CS","2021","50-59","Undeclared","Outside London","EO","80","[c]","28560","27370"
"Leaver CS","2021","50-59","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Outside London","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Outside London","HEO","55","[c]","34960","34530"
"Leaver CS","2021","50-59","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Outside London","SEO","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Outside London","AA","75","[c]","19020","19050"
"Leaver CS","2021","50-59","Unknown","Outside London","AO","285","[c]","21560","21010"
"Leaver CS","2021","50-59","Unknown","Outside London","EO","220","[c]","28020","27570"
"Leaver CS","2021","50-59","Unknown","Outside London","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Outside London","G7","45","[c]","54560","54070"
"Leaver CS","2021","50-59","Unknown","Outside London","HEO","90","[c]","32700","32050"
"Leaver CS","2021","50-59","Unknown","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Outside London","SEO","60","[c]","41540","39990"
"Leaver CS","2021","50-59","Unknown","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","Unknown","100","[c]","39190","34160"
"Leaver CS","2021","50-59","White","London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","London","AO","70","[c]","24100","24590"
"Leaver CS","2021","50-59","White","London","EO","80","[c]","29780","30330"
"Leaver CS","2021","50-59","White","London","G6","60","[c]","71630","71000"
"Leaver CS","2021","50-59","White","London","G7","105","[c]","59140","58870"
"Leaver CS","2021","50-59","White","London","HEO","75","[c]","35560","36530"
"Leaver CS","2021","50-59","White","London","SCS level","65","[c]","105700","98580"
"Leaver CS","2021","50-59","White","London","SEO","70","[c]","43590","43580"
"Leaver CS","2021","50-59","White","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Outside London","AA","215","[c]","18850","18800"
"Leaver CS","2021","50-59","White","Outside London","AO","1340","[c]","21940","21010"
"Leaver CS","2021","50-59","White","Outside London","EO","990","[c]","27720","27570"
"Leaver CS","2021","50-59","White","Outside London","G6","110","[c]","72060","70560"
"Leaver CS","2021","50-59","White","Outside London","G7","250","[c]","56310","55610"
"Leaver CS","2021","50-59","White","Outside London","HEO","530","[c]","33790","33300"
"Leaver CS","2021","50-59","White","Outside London","SCS level","40","[c]","99500","102280"
"Leaver CS","2021","50-59","White","Outside London","SEO","390","[c]","42350","41670"
"Leaver CS","2021","50-59","White","Outside London","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Overseas","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","London","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Outside London","AO","55","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Outside London","EO","70","[c]","28620","27570"
"Leaver CS","2021","60-64","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Outside London","HEO","55","[c]","33820","33400"
"Leaver CS","2021","60-64","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Outside London","SEO","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Outside London","AA","40","[c]","[c]","[c]"
