"Status","Year","Ethnicity","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","Insolvency Service","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Insolvency Service","London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Black","Insolvency Service","Outside London","AA/AO","20","15","[c]","[c]"
"In post","2021","Black","Insolvency Service","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Black","Insolvency Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Insolvency Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Insolvency Service","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Black","Institute for Apprenticeships and Technical Education","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Institute for Apprenticeships and Technical Education","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Institute for Apprenticeships and Technical Education","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Institute for Apprenticeships and Technical Education","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Institute for Apprenticeships and Technical Education","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Institute for Apprenticeships and Technical Education","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Institute for Apprenticeships and Technical Education","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Institute for Apprenticeships and Technical Education","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Institute for Apprenticeships and Technical Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Institute for Apprenticeships and Technical Education","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal Aid Agency","London","AA/AO","5","5","[c]","[c]"
"In post","2021","Black","Legal Aid Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal Aid Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal Aid Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal Aid Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal Aid Agency","Outside London","AA/AO","20","20","[c]","[c]"
"In post","2021","Black","Legal Aid Agency","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Black","Legal Aid Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal Aid Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal Aid Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal Aid Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Maritime and Coastguard Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Maritime and Coastguard Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Maritime and Coastguard Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Maritime and Coastguard Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Maritime and Coastguard Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Maritime and Coastguard Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Maritime and Coastguard Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicines and Healthcare Products Regulatory Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicines and Healthcare Products Regulatory Agency","London","EO","30","30","28010","27510"
"In post","2021","Black","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","15","15","[c]","[c]"
"In post","2021","Black","Medicines and Healthcare Products Regulatory Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","35","35","37510","35680"
"In post","2021","Black","Medicines and Healthcare Products Regulatory Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicines and Healthcare Products Regulatory Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicines and Healthcare Products Regulatory Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Black","Met Office","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Met Office","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Met Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Met Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Met Office","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Met Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Met Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Met Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Met Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Met Office","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Met Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Met Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence (excl. agencies)","London","AA/AO","85","85","23950","23090"
"In post","2021","Black","Ministry of Defence (excl. agencies)","London","EO","35","30","29680","30200"
"In post","2021","Black","Ministry of Defence (excl. agencies)","London","G6/G7","10","10","[c]","[c]"
"In post","2021","Black","Ministry of Defence (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence (excl. agencies)","London","SEO/HEO","70","70","41970","42200"
"In post","2021","Black","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence (excl. agencies)","Outside London","AA/AO","100","95","21310","20920"
"In post","2021","Black","Ministry of Defence (excl. agencies)","Outside London","EO","60","60","28030","26670"
"In post","2021","Black","Ministry of Defence (excl. agencies)","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2021","Black","Ministry of Defence (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence (excl. agencies)","Outside London","SEO/HEO","110","110","37540","37320"
"In post","2021","Black","Ministry of Defence (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence (excl. agencies)","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","London","AA/AO","5","5","[c]","[c]"
"In post","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","London","EO","25","25","[c]","[c]"
"In post","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","London","G6/G7","40","40","55450","53130"
"In post","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","London","SEO/HEO","60","60","37100","37460"
"In post","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Justice (excl. agencies)","London","AA/AO","20","20","[c]","[c]"
"In post","2021","Black","Ministry of Justice (excl. agencies)","London","EO","75","75","27540","26410"
"In post","2021","Black","Ministry of Justice (excl. agencies)","London","G6/G7","35","35","59710","56980"
"In post","2021","Black","Ministry of Justice (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Justice (excl. agencies)","London","SEO/HEO","165","165","36540","36210"
"In post","2021","Black","Ministry of Justice (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Justice (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Justice (excl. agencies)","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Black","Ministry of Justice (excl. agencies)","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Black","Ministry of Justice (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Black","Ministry of Justice (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Justice (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Justice (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ministry of Justice (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","London","AA/AO","20","20","[c]","[c]"
"In post","2021","Black","National Crime Agency","London","EO","35","35","34440","34380"
"In post","2021","Black","National Crime Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","London","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Black","National Crime Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Black","National Crime Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Black","National Crime Agency","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Infrastructure Commission","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Infrastructure Commission","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Infrastructure Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Infrastructure Commission","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Infrastructure Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Records of Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Records of Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Records of Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Records of Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Records of Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Savings and Investments","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Savings and Investments","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Savings and Investments","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Savings and Investments","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Savings and Investments","London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Black","National Savings and Investments","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Savings and Investments","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Savings and Investments","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","National Savings and Investments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland Office","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office for Budget Responsibility","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office for Budget Responsibility","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office for Budget Responsibility","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office for Budget Responsibility","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office for Budget Responsibility","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office for Standards in Education, Children's Services and Skills","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office for Standards in Education, Children's Services and Skills","London","EO","5","5","[c]","[c]"
"In post","2021","Black","Office for Standards in Education, Children's Services and Skills","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office for Standards in Education, Children's Services and Skills","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Black","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2021","Black","Office for Standards in Education, Children's Services and Skills","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Black","Office for Standards in Education, Children's Services and Skills","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Black","Office of Gas and Electricity Markets","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Gas and Electricity Markets","London","EO","10","10","[c]","[c]"
"In post","2021","Black","Office of Gas and Electricity Markets","London","G6/G7","15","15","[c]","[c]"
"In post","2021","Black","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Gas and Electricity Markets","London","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Black","Office of Gas and Electricity Markets","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Gas and Electricity Markets","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Gas and Electricity Markets","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Gas and Electricity Markets","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Black","Office of Qualifications and Examinations Regulation","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Qualifications and Examinations Regulation","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Rail and Road","London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Black","Office of Rail and Road","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Rail and Road","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Rail and Road","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Black","Office of Rail and Road","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of Rail and Road","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of the Public Guardian","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of the Public Guardian","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of the Public Guardian","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of the Public Guardian","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of the Public Guardian","Outside London","AA/AO","65","60","19910","19930"
"In post","2021","Black","Office of the Public Guardian","Outside London","EO","20","20","[c]","[c]"
"In post","2021","Black","Office of the Public Guardian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of the Public Guardian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of the Public Guardian","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Black","Office of the Scottish Charity Regulator","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of the Scottish Charity Regulator","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of the Scottish Charity Regulator","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of the Scottish Charity Regulator","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Office of the Scottish Charity Regulator","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning Inspectorate","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning Inspectorate","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning Inspectorate","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning Inspectorate","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning Inspectorate","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Public Health England","London","AA/AO","35","30","23540","23530"
"In post","2021","Black","Public Health England","London","EO","65","55","27510","27150"
"In post","2021","Black","Public Health England","London","G6/G7","65","60","58390","54230"
"In post","2021","Black","Public Health England","London","SCS level","10","10","[c]","[c]"
"In post","2021","Black","Public Health England","London","SEO/HEO","140","130","37140","37160"
"In post","2021","Black","Public Health England","Outside London","AA/AO","30","25","20120","19760"
"In post","2021","Black","Public Health England","Outside London","EO","20","20","[c]","[c]"
"In post","2021","Black","Public Health England","Outside London","G6/G7","25","25","[c]","[c]"
"In post","2021","Black","Public Health England","Outside London","SCS level","15","15","[c]","[c]"
"In post","2021","Black","Public Health England","Outside London","SEO/HEO","85","75","34130","32930"
"In post","2021","Black","Queen Elizabeth II Centre","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Queen Elizabeth II Centre","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Queen Elizabeth II Centre","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Queen Elizabeth II Centre","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Queen Elizabeth II Centre","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Registers of Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Registers of Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Registers of Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Registers of Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Registers of Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Revenue Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Revenue Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Revenue Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Revenue Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Revenue Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Rural Payments Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Rural Payments Agency","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2021","Black","Rural Payments Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Rural Payments Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Rural Payments Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Rural Payments Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Courts and Tribunals Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Courts and Tribunals Service","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Courts and Tribunals Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Courts and Tribunals Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Courts and Tribunals Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Courts and Tribunals Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Fiscal Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Fiscal Commission","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Fiscal Commission","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Fiscal Commission","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Forestry","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Forestry","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Forestry","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Forestry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Forestry","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Government (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Government (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Government (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Government (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Government (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Government (excl. agencies)","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Black","Scottish Government (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Government (excl. agencies)","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Black","Scottish Government (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Government (excl. agencies)","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Black","Scottish Government (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Government (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Government (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Government (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Housing Regulator","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Housing Regulator","Outside London","EO","[c]","[c]","[c]","[c]"
