"Status","Year","Parent_department","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Justice","Security","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","West Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Westminster","AA/AO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Westminster","EO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Westminster","G6/G7","25","25","72630","69910"
"In post","2021","Ministry of Justice","Security","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Westminster","SEO/HEO","105","100","47090","47810"
"In post","2021","Ministry of Justice","Security","Westminster","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Worcestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Worcestershire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","York","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Social Research","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Social Research","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Social Research","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Social Research","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Social Research","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Social Research","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Social Research","Tower Hamlets","G6/G7","25","25","59880","58130"
"In post","2021","Ministry of Justice","Social Research","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Social Research","Tower Hamlets","SEO/HEO","30","30","39300","40480"
"In post","2021","Ministry of Justice","Social Research","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Social Research","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Social Research","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Statistics","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Statistics","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Statistics","Leeds","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Statistics","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Statistics","Leeds","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Statistics","Tower Hamlets","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Statistics","Tower Hamlets","G6/G7","35","30","60630","59000"
"In post","2021","Ministry of Justice","Statistics","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Statistics","Tower Hamlets","SEO/HEO","35","35","39010","40480"
"In post","2021","Ministry of Justice","Statistics","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Statistics","Westminster","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Statistics","Westminster","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Blackburn with Darwen","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Dorset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Durham CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Greater Manchester North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Kent Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Liverpool","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Shropshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Suffolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Suffolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Tower Hamlets","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Tower Hamlets","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Tower Hamlets","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Warwickshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Warwickshire","SEO/HEO","15","15","39220","41660"
"In post","2021","Ministry of Justice","Unknown","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Westminster","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Westminster","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Commercial","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Commercial","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Commercial","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Commercial","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Commercial","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Commercial","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Commercial","Lambeth","SEO/HEO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Commercial","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Commercial","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Commercial","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Commercial","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Communications","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Communications","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Communications","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Communications","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Communications","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Communications","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Communications","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Communications","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Communications","Lambeth","SEO/HEO","15","15","47390","48900"
"In post","2021","National Crime Agency","Communications","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Communications","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Communications","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Communications","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","10","5","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Birmingham","EO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Lambeth","AA/AO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Lambeth","EO","25","25","32930","32260"
"In post","2021","National Crime Agency","Digital, Data and Technology","Lambeth","G6/G7","20","20","68420","69900"
"In post","2021","National Crime Agency","Digital, Data and Technology","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Lambeth","SEO/HEO","40","35","46650","48900"
"In post","2021","National Crime Agency","Digital, Data and Technology","Leicestershire CC and Rutland","AA/AO","15","15","21160","20800"
"In post","2021","National Crime Agency","Digital, Data and Technology","Leicestershire CC and Rutland","EO","15","10","28900","28840"
"In post","2021","National Crime Agency","Digital, Data and Technology","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Leicestershire CC and Rutland","SEO/HEO","20","20","43690","43460"
"In post","2021","National Crime Agency","Digital, Data and Technology","Medway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Medway","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Wakefield","EO","10","10","30950","30480"
"In post","2021","National Crime Agency","Digital, Data and Technology","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Wakefield","SEO/HEO","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Warrington","EO","15","15","29820","28840"
"In post","2021","National Crime Agency","Digital, Data and Technology","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","Warrington","SEO/HEO","25","25","40610","37710"
"In post","2021","National Crime Agency","Digital, Data and Technology","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Digital, Data and Technology","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","10","5","[c]","[c]"
"In post","2021","National Crime Agency","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Finance","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Finance","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Finance","Belfast","SEO/HEO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Finance","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Finance","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Finance","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Finance","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Finance","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Finance","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Finance","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","20","15","21440","20800"
"In post","2021","National Crime Agency","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","25","20","29580","28840"
"In post","2021","National Crime Agency","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","15","15","40810","39010"
"In post","2021","National Crime Agency","Human Resources","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Lambeth","EO","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Lambeth","G6/G7","10","10","65270","61870"
"In post","2021","National Crime Agency","Human Resources","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Lambeth","SEO/HEO","30","30","43170","42630"
"In post","2021","National Crime Agency","Human Resources","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Warrington","G6/G7","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","Warrington","SEO/HEO","30","25","40530","38720"
"In post","2021","National Crime Agency","Human Resources","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Human Resources","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Legal","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Legal","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Legal","Lambeth","EO","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Legal","Lambeth","G6/G7","30","30","62780","59160"
"In post","2021","National Crime Agency","Legal","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Legal","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","10","10","22640","20800"
"In post","2021","National Crime Agency","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","165","165","31900","32770"
"In post","2021","National Crime Agency","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","105","100","42220","43580"
"In post","2021","National Crime Agency","Operational Delivery","Bedford","AA/AO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Bedford","EO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Bedford","SEO/HEO","15","10","39930","37590"
"In post","2021","National Crime Agency","Operational Delivery","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Belfast","EO","40","40","33450","33100"
"In post","2021","National Crime Agency","Operational Delivery","Belfast","G6/G7","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Belfast","SEO/HEO","45","40","42660","43710"
"In post","2021","National Crime Agency","Operational Delivery","Berkshire","AA/AO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Berkshire","EO","65","65","36890","37560"
"In post","2021","National Crime Agency","Operational Delivery","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Berkshire","SEO/HEO","35","30","44830","44260"
"In post","2021","National Crime Agency","Operational Delivery","Birmingham","AA/AO","30","25","21990","20800"
"In post","2021","National Crime Agency","Operational Delivery","Birmingham","EO","180","175","32840","32770"
"In post","2021","National Crime Agency","Operational Delivery","Birmingham","G6/G7","20","20","63780","60990"
"In post","2021","National Crime Agency","Operational Delivery","Birmingham","SEO/HEO","150","145","41900","40290"
"In post","2021","National Crime Agency","Operational Delivery","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Bridgend and Neath Port Talbot","EO","35","35","33190","34140"
"In post","2021","National Crime Agency","Operational Delivery","Bridgend and Neath Port Talbot","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Bridgend and Neath Port Talbot","SEO/HEO","25","25","42840","43710"
"In post","2021","National Crime Agency","Operational Delivery","Bromley","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Central Hampshire","EO","45","40","32380","34140"
"In post","2021","National Crime Agency","Operational Delivery","Central Hampshire","SEO/HEO","20","20","43300","43710"
"In post","2021","National Crime Agency","Operational Delivery","Chorley and West Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Chorley and West Lancashire","EO","50","50","32570","32780"
"In post","2021","National Crime Agency","Operational Delivery","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Chorley and West Lancashire","SEO/HEO","20","20","43120","43710"
"In post","2021","National Crime Agency","Operational Delivery","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Coventry","EO","25","25","36510","37550"
"In post","2021","National Crime Agency","Operational Delivery","Coventry","SEO/HEO","10","10","46210","45610"
"In post","2021","National Crime Agency","Operational Delivery","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Devon CC","EO","25","25","33260","33120"
"In post","2021","National Crime Agency","Operational Delivery","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Devon CC","SEO/HEO","15","15","42650","42450"
"In post","2021","National Crime Agency","Operational Delivery","East Kent","AA/AO","10","5","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","East Kent","EO","45","45","32660","34210"
"In post","2021","National Crime Agency","Operational Delivery","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","East Kent","SEO/HEO","25","20","43500","43710"
"In post","2021","National Crime Agency","Operational Delivery","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Gloucestershire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Heart of Essex","EO","10","10","30780","32770"
"In post","2021","National Crime Agency","Operational Delivery","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Hertfordshire","EO","40","40","35970","35940"
"In post","2021","National Crime Agency","Operational Delivery","Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Hertfordshire","SEO/HEO","35","30","44490","44040"
"In post","2021","National Crime Agency","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","EO","30","30","33370","33040"
