"Status","Year","Disability","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","Outside London","105","[c]","39260","34450"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Finance","London","40","[c]","53830","56760"
"Leaver CS","2021","Declared non-disabled","Finance","Finance","Outside London","90","[c]","39190","35860"
"Leaver CS","2021","Declared non-disabled","Finance","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Human Resources","London","50","[c]","49230","43100"
"Leaver CS","2021","Declared non-disabled","Human Resources","Human Resources","Outside London","105","[c]","33810","30800"
"Leaver CS","2021","Declared non-disabled","Human Resources","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Unknown","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Unknown","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Internal Audit","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Internal Audit","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Legal","London","110","[c]","57680","51980"
"Leaver CS","2021","Declared non-disabled","Legal","Legal","Outside London","160","[c]","51820","55610"
"Leaver CS","2021","Declared non-disabled","Legal","Operational Delivery","London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Operational Delivery","Outside London","55","[c]","27230","23520"
"Leaver CS","2021","Declared non-disabled","Legal","Other","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Economics","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Inspector of Education and Training","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Inspector of Education and Training","Outside London","50","[c]","67480","75120"
"Leaver CS","2021","Declared non-disabled","No function","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","International Trade","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","International Trade","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Knowledge and Information Management","London","30","[c]","39910","34170"
"Leaver CS","2021","Declared non-disabled","No function","Knowledge and Information Management","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Medicine","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Medicine","Outside London","30","[c]","74450","75910"
"Leaver CS","2021","Declared non-disabled","No function","Operational Delivery","London","525","[c]","33680","26880"
"Leaver CS","2021","Declared non-disabled","No function","Operational Delivery","Outside London","3255","[c]","26430","21590"
"Leaver CS","2021","Declared non-disabled","No function","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Operational Research","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Other","London","45","[c]","51950","41790"
"Leaver CS","2021","Declared non-disabled","No function","Other","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Planning","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Planning Inspectors","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Policy","London","190","[c]","53200","52300"
"Leaver CS","2021","Declared non-disabled","No function","Policy","Outside London","30","[c]","39770","35990"
"Leaver CS","2021","Declared non-disabled","No function","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Psychology","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Psychology","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Science and Engineering","London","65","[c]","37880","37070"
"Leaver CS","2021","Declared non-disabled","No function","Science and Engineering","Outside London","215","[c]","29640","26080"
"Leaver CS","2021","Declared non-disabled","No function","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Unknown","London","55","[c]","59610","38700"
"Leaver CS","2021","Declared non-disabled","No function","Unknown","Outside London","165","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Commercial","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Operational Delivery","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Other","Outside London","65","[c]","30310","26930"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Policy","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Project Delivery","London","45","[c]","54300","46450"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Project Delivery","Outside London","200","[c]","39070","37100"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Science and Engineering","Outside London","100","[c]","36270","34590"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Unknown","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Operational Delivery","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Property","London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Property","Outside London","200","[c]","31230","27670"
"Leaver CS","2021","Declared non-disabled","Property","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Unknown","Outside London","45","[c]","29950","26530"
"Leaver CS","2021","Declared non-disabled","Security","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Security","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Security","Outside London","180","[c]","30050","26710"
"Leaver CS","2021","Declared non-disabled","Security","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Commercial","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Communications","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Communications","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Digital, Data and Technology","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Digital, Data and Technology","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Finance","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Finance","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Intelligence Analysis","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Intelligence Analysis","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Medicine","Outside London","105","[c]","42310","34910"
"Leaver CS","2021","Declared non-disabled","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Delivery","London","130","[c]","34300","29370"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Delivery","Outside London","395","[c]","27050","24560"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Operational Research","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","London","40","[c]","30370","27760"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","Outside London","520","[c]","26790","25450"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Policy","London","105","[c]","51090","45720"
"Leaver CS","2021","Declared non-disabled","Unknown","Policy","Outside London","85","[c]","42070","37410"
"Leaver CS","2021","Declared non-disabled","Unknown","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Property","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","Outside London","60","[c]","32020","26670"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Security","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","London","905","[c]","36360","31060"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Outside London","5540","[c]","26880","24700"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Overseas","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Commercial","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Legal","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Operational Delivery","London","90","[c]","32770","28410"
"Leaver CS","2021","Undeclared","No function","Operational Delivery","Outside London","530","[c]","27690","21590"
"Leaver CS","2021","Undeclared","No function","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Planning Inspectors","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Policy","London","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Psychology","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Science and Engineering","Outside London","55","[c]","31050","34530"
"Leaver CS","2021","Undeclared","No function","Unknown","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Unknown","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Other","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Project Delivery","Outside London","20","[c]","[c]","[c]"
