"Status","Year","Age","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Medicine","South East (England)","G6/G7","10","10","75940","79040"
"In post","2021","60-64","Medicine","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Medicine","South East (England)","SEO/HEO","15","15","39710","38490"
"In post","2021","60-64","Medicine","South West (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Medicine","South West (England)","EO","5","5","[c]","[c]"
"In post","2021","60-64","Medicine","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Medicine","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Medicine","South West (England)","SEO/HEO","10","5","[c]","[c]"
"In post","2021","60-64","Medicine","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Medicine","Wales","EO","10","5","[c]","[c]"
"In post","2021","60-64","Medicine","Wales","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Medicine","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Medicine","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Medicine","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Medicine","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Medicine","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Medicine","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Medicine","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Medicine","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Medicine","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Medicine","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Medicine","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Medicine","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Delivery","East Midlands (England)","AA/AO","445","370","21610","20600"
"In post","2021","60-64","Operational Delivery","East Midlands (England)","EO","155","125","27540","27130"
"In post","2021","60-64","Operational Delivery","East Midlands (England)","G6/G7","15","15","58930","58130"
"In post","2021","60-64","Operational Delivery","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Delivery","East Midlands (England)","SEO/HEO","100","75","35970","34500"
"In post","2021","60-64","Operational Delivery","East Midlands (England)","Unknown","80","70","29820","28200"
"In post","2021","60-64","Operational Delivery","East of England","AA/AO","435","360","22450","21430"
"In post","2021","60-64","Operational Delivery","East of England","EO","215","170","28140","27370"
"In post","2021","60-64","Operational Delivery","East of England","G6/G7","20","20","62330","55150"
"In post","2021","60-64","Operational Delivery","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Delivery","East of England","SEO/HEO","115","95","37730","34630"
"In post","2021","60-64","Operational Delivery","East of England","Unknown","80","70","30750","28200"
"In post","2021","60-64","Operational Delivery","London","AA/AO","855","755","24650","24670"
"In post","2021","60-64","Operational Delivery","London","EO","570","475","30450","29770"
"In post","2021","60-64","Operational Delivery","London","G6/G7","115","105","62560","59550"
"In post","2021","60-64","Operational Delivery","London","SCS level","20","20","105500","98870"
"In post","2021","60-64","Operational Delivery","London","SEO/HEO","350","315","40480","38680"
"In post","2021","60-64","Operational Delivery","London","Unknown","115","110","35990","34170"
"In post","2021","60-64","Operational Delivery","North East (England)","AA/AO","1040","745","21680","21430"
"In post","2021","60-64","Operational Delivery","North East (England)","EO","255","185","27640","27990"
"In post","2021","60-64","Operational Delivery","North East (England)","G6/G7","15","10","59580","59630"
"In post","2021","60-64","Operational Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Delivery","North East (England)","SEO/HEO","135","100","36430","35000"
"In post","2021","60-64","Operational Delivery","North East (England)","Unknown","60","50","29760","28200"
"In post","2021","60-64","Operational Delivery","North West (England)","AA/AO","1150","890","21820","21430"
"In post","2021","60-64","Operational Delivery","North West (England)","EO","480","375","27480","27130"
"In post","2021","60-64","Operational Delivery","North West (England)","G6/G7","35","30","63540","62630"
"In post","2021","60-64","Operational Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Delivery","North West (England)","SEO/HEO","260","210","36850","34940"
"In post","2021","60-64","Operational Delivery","North West (England)","Unknown","150","130","29080","28200"
"In post","2021","60-64","Operational Delivery","Northern Ireland","AA/AO","55","45","21020","21430"
"In post","2021","60-64","Operational Delivery","Northern Ireland","EO","35","25","27900","28130"
"In post","2021","60-64","Operational Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Delivery","Northern Ireland","SEO/HEO","10","10","38800","36960"
"In post","2021","60-64","Operational Delivery","Overseas","EO","5","5","[c]","[c]"
"In post","2021","60-64","Operational Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Delivery","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2021","60-64","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Delivery","Scotland","AA/AO","645","500","21590","21440"
"In post","2021","60-64","Operational Delivery","Scotland","EO","415","295","29730","29350"
"In post","2021","60-64","Operational Delivery","Scotland","G6/G7","10","10","67900","65680"
"In post","2021","60-64","Operational Delivery","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Delivery","Scotland","SEO/HEO","200","150","40350","39500"
"In post","2021","60-64","Operational Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Delivery","South East (England)","AA/AO","865","675","22230","21180"
"In post","2021","60-64","Operational Delivery","South East (England)","EO","450","345","28860","27380"
"In post","2021","60-64","Operational Delivery","South East (England)","G6/G7","25","20","56040","52610"
"In post","2021","60-64","Operational Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Delivery","South East (England)","SEO/HEO","200","160","37480","35200"
"In post","2021","60-64","Operational Delivery","South East (England)","Unknown","95","85","30670","30210"
"In post","2021","60-64","Operational Delivery","South West (England)","AA/AO","355","290","22470","21100"
"In post","2021","60-64","Operational Delivery","South West (England)","EO","210","170","27630","27130"
"In post","2021","60-64","Operational Delivery","South West (England)","G6/G7","30","30","61950","58810"
"In post","2021","60-64","Operational Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Delivery","South West (England)","SEO/HEO","170","130","36680","34000"
"In post","2021","60-64","Operational Delivery","South West (England)","Unknown","90","75","30340","28200"
"In post","2021","60-64","Operational Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Delivery","Unknown","EO","5","5","[c]","[c]"
"In post","2021","60-64","Operational Delivery","Unknown","SEO/HEO","15","15","45840","46360"
"In post","2021","60-64","Operational Delivery","Wales","AA/AO","845","615","21090","21440"
"In post","2021","60-64","Operational Delivery","Wales","EO","255","195","27370","27130"
"In post","2021","60-64","Operational Delivery","Wales","G6/G7","35","35","62330","60830"
"In post","2021","60-64","Operational Delivery","Wales","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Operational Delivery","Wales","SEO/HEO","180","140","37920","36750"
"In post","2021","60-64","Operational Delivery","Wales","Unknown","75","65","31080","28200"
"In post","2021","60-64","Operational Delivery","West Midlands (England)","AA/AO","480","395","21750","20910"
"In post","2021","60-64","Operational Delivery","West Midlands (England)","EO","215","180","27650","27130"
"In post","2021","60-64","Operational Delivery","West Midlands (England)","G6/G7","30","30","57540","55160"
"In post","2021","60-64","Operational Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Delivery","West Midlands (England)","SEO/HEO","125","105","36320","34690"
"In post","2021","60-64","Operational Delivery","West Midlands (England)","Unknown","115","95","29260","28200"
"In post","2021","60-64","Operational Delivery","Yorkshire and The Humber","AA/AO","600","455","22970","21430"
"In post","2021","60-64","Operational Delivery","Yorkshire and The Humber","EO","265","210","27810","27130"
"In post","2021","60-64","Operational Delivery","Yorkshire and The Humber","G6/G7","30","25","59870","52770"
"In post","2021","60-64","Operational Delivery","Yorkshire and The Humber","SEO/HEO","130","105","37110","35900"
"In post","2021","60-64","Operational Delivery","Yorkshire and The Humber","Unknown","105","90","30180","28200"
"In post","2021","60-64","Operational Research","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Research","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Research","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Research","London","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Research","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Research","South East (England)","G6/G7","20","15","55120","56350"
"In post","2021","60-64","Operational Research","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Operational Research","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Research","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Research","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Research","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Research","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","East Midlands (England)","AA/AO","105","95","20690","20920"
"In post","2021","60-64","Other","East Midlands (England)","EO","20","20","26290","26670"
"In post","2021","60-64","Other","East Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Other","East Midlands (England)","SEO/HEO","10","10","33590","33300"
"In post","2021","60-64","Other","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","East of England","AA/AO","140","135","21070","21130"
"In post","2021","60-64","Other","East of England","EO","35","30","28070","26930"
"In post","2021","60-64","Other","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","East of England","SEO/HEO","15","15","34930","33450"
"In post","2021","60-64","Other","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","London","AA/AO","125","115","25210","24590"
"In post","2021","60-64","Other","London","EO","105","90","28070","29100"
"In post","2021","60-64","Other","London","G6/G7","45","40","67880","63180"
"In post","2021","60-64","Other","London","SCS level","20","15","102010","95870"
"In post","2021","60-64","Other","London","SEO/HEO","55","50","37450","36480"
"In post","2021","60-64","Other","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","North East (England)","AA/AO","20","20","20040","20390"
"In post","2021","60-64","Other","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","North East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Other","North West (England)","AA/AO","50","40","20990","21160"
"In post","2021","60-64","Other","North West (England)","EO","15","15","22700","22840"
"In post","2021","60-64","Other","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","North West (England)","SEO/HEO","10","5","35200","35000"
"In post","2021","60-64","Other","Northern Ireland","AA/AO","40","35","20920","21550"
"In post","2021","60-64","Other","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Other","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2021","60-64","Other","Scotland","AA/AO","115","105","22000","20920"
"In post","2021","60-64","Other","Scotland","EO","40","35","26080","26000"
"In post","2021","60-64","Other","Scotland","G6/G7","15","10","55040","53110"
"In post","2021","60-64","Other","Scotland","SEO/HEO","50","40","37770","39410"
"In post","2021","60-64","Other","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","South East (England)","AA/AO","220","210","20590","20920"
"In post","2021","60-64","Other","South East (England)","EO","110","105","28100","26930"
"In post","2021","60-64","Other","South East (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","60-64","Other","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","South East (England)","SEO/HEO","85","85","36730","34610"
"In post","2021","60-64","Other","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Other","South West (England)","AA/AO","210","190","20580","20920"
"In post","2021","60-64","Other","South West (England)","EO","125","120","26350","26670"
"In post","2021","60-64","Other","South West (England)","G6/G7","35","30","56380","55050"
"In post","2021","60-64","Other","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Other","South West (England)","SEO/HEO","155","145","36570","35480"
"In post","2021","60-64","Other","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Other","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","Unknown","Unknown","120","120","39940","37000"
"In post","2021","60-64","Other","Wales","AA/AO","50","50","20650","20720"
"In post","2021","60-64","Other","Wales","EO","30","30","27590","28850"
"In post","2021","60-64","Other","Wales","G6/G7","15","15","62570","60830"
"In post","2021","60-64","Other","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","Wales","SEO/HEO","40","35","40090","37410"
"In post","2021","60-64","Other","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","West Midlands (England)","AA/AO","60","55","20530","20920"
"In post","2021","60-64","Other","West Midlands (England)","EO","55","50","27080","29510"
"In post","2021","60-64","Other","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","West Midlands (England)","SEO/HEO","25","20","36120","36300"
"In post","2021","60-64","Other","West Midlands (England)","Unknown","10","10","35670","34330"
"In post","2021","60-64","Other","Yorkshire and The Humber","AA/AO","110","105","20400","20720"
"In post","2021","60-64","Other","Yorkshire and The Humber","EO","80","75","27400","26930"
"In post","2021","60-64","Other","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","Yorkshire and The Humber","SEO/HEO","20","20","36900","35000"
"In post","2021","60-64","Planning","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Planning","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Planning","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Planning","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Planning","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Planning","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Planning","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Planning Inspectors","South West (England)","G6/G7","30","25","61600","58810"
"In post","2021","60-64","Planning Inspectors","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Policy","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Policy","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Policy","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Policy","East Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","60-64","Policy","East of England","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Policy","London","AA/AO","30","25","25830","25260"
"In post","2021","60-64","Policy","London","EO","90","85","29900","29740"
"In post","2021","60-64","Policy","London","G6/G7","200","180","63230","60010"
"In post","2021","60-64","Policy","London","SCS level","35","30","94380","80980"
"In post","2021","60-64","Policy","London","SEO/HEO","200","185","40800","40290"
"In post","2021","60-64","Policy","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Policy","North East (England)","EO","5","5","[c]","[c]"
"In post","2021","60-64","Policy","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Policy","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Policy","North East (England)","SEO/HEO","10","10","37590","37100"
"In post","2021","60-64","Policy","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Policy","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Policy","North West (England)","G6/G7","10","10","54870","52970"
"In post","2021","60-64","Policy","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Policy","North West (England)","SEO/HEO","15","10","35470","35000"
"In post","2021","60-64","Policy","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Policy","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Policy","Overseas","G6/G7","20","20","63320","65570"
"In post","2021","60-64","Policy","Overseas","SCS level","20","20","93160","94200"
"In post","2021","60-64","Policy","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Policy","Scotland","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Policy","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Policy","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Policy","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Policy","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Policy","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Policy","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Policy","South East (England)","SEO/HEO","15","15","36730","34690"
"In post","2021","60-64","Policy","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Policy","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Policy","South West (England)","SEO/HEO","10","10","39410","39680"
"In post","2021","60-64","Policy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Policy","Wales","AA/AO","15","10","22430","22710"
"In post","2021","60-64","Policy","Wales","EO","25","20","28240","28850"
"In post","2021","60-64","Policy","Wales","G6/G7","20","20","63930","60830"
"In post","2021","60-64","Policy","Wales","SCS level","10","10","107100","88920"
"In post","2021","60-64","Policy","Wales","SEO/HEO","50","45","40480","37410"
"In post","2021","60-64","Policy","West Midlands (England)","AA/AO","10","10","20430","20100"
"In post","2021","60-64","Policy","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Policy","West Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","60-64","Policy","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Policy","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Policy","Yorkshire and The Humber","G6/G7","20","15","58400","56730"
"In post","2021","60-64","Policy","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Policy","Yorkshire and The Humber","SEO/HEO","20","20","37040","36820"
"In post","2021","60-64","Project Delivery","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","East Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","60-64","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","East of England","EO","10","10","26850","26670"
"In post","2021","60-64","Project Delivery","East of England","G6/G7","10","10","[c]","[c]"
"In post","2021","60-64","Project Delivery","East of England","SEO/HEO","30","25","38280","38590"
"In post","2021","60-64","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","London","EO","25","25","30050","29750"
"In post","2021","60-64","Project Delivery","London","G6/G7","50","45","63260","60330"
"In post","2021","60-64","Project Delivery","London","SCS level","10","10","[c]","[c]"
"In post","2021","60-64","Project Delivery","London","SEO/HEO","75","70","40130","39860"
"In post","2021","60-64","Project Delivery","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","North East (England)","EO","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","North East (England)","G6/G7","10","10","52280","52580"
"In post","2021","60-64","Project Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","North East (England)","SEO/HEO","25","20","35360","35000"
"In post","2021","60-64","Project Delivery","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","North West (England)","EO","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","North West (England)","G6/G7","20","15","56870","54990"
"In post","2021","60-64","Project Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","North West (England)","SEO/HEO","50","40","37490","38370"
"In post","2021","60-64","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Scotland","EO","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","Scotland","G6/G7","10","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","Scotland","SEO/HEO","35","30","38290","37510"
"In post","2021","60-64","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","South East (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","South East (England)","EO","15","15","26890","26670"
"In post","2021","60-64","Project Delivery","South East (England)","G6/G7","30","25","54610","54540"
"In post","2021","60-64","Project Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","South East (England)","SEO/HEO","90","90","37530","37320"
"In post","2021","60-64","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","South West (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","South West (England)","EO","35","30","26440","26670"
"In post","2021","60-64","Project Delivery","South West (England)","G6/G7","60","55","55800","54540"
"In post","2021","60-64","Project Delivery","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","South West (England)","SEO/HEO","165","145","39170","40580"
"In post","2021","60-64","Project Delivery","South West (England)","Unknown","25","20","48800","45360"
"In post","2021","60-64","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Wales","SEO/HEO","15","15","36930","38140"
"In post","2021","60-64","Project Delivery","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","West Midlands (England)","SEO/HEO","20","20","36210","36600"
"In post","2021","60-64","Project Delivery","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","Yorkshire and The Humber","SEO/HEO","20","15","37170","36960"
"In post","2021","60-64","Property","East Midlands (England)","AA/AO","10","10","18120","17230"
"In post","2021","60-64","Property","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","60-64","Property","East Midlands (England)","G6/G7","10","10","58300","56910"
"In post","2021","60-64","Property","East Midlands (England)","SEO/HEO","20","15","38650","38590"
"In post","2021","60-64","Property","East of England","AA/AO","15","15","18990","18730"
"In post","2021","60-64","Property","East of England","EO","10","10","[c]","[c]"
"In post","2021","60-64","Property","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","East of England","SEO/HEO","50","45","37690","35480"
"In post","2021","60-64","Property","London","AA/AO","15","10","21650","18730"
"In post","2021","60-64","Property","London","EO","35","30","30620","30500"
"In post","2021","60-64","Property","London","G6/G7","35","30","65520","63550"
"In post","2021","60-64","Property","London","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Property","London","SEO/HEO","35","30","41040","38410"
"In post","2021","60-64","Property","North East (England)","AA/AO","15","10","19420","20070"
"In post","2021","60-64","Property","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Property","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","North East (England)","SEO/HEO","15","10","39140","40380"
"In post","2021","60-64","Property","North West (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Property","North West (England)","EO","15","10","27050","26780"
"In post","2021","60-64","Property","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Property","North West (England)","SEO/HEO","25","20","37290","33630"
"In post","2021","60-64","Property","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Northern Ireland","AA/AO","10","10","18500","17980"
"In post","2021","60-64","Property","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Northern Ireland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Property","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Property","Overseas","SEO/HEO","20","20","39330","40530"
"In post","2021","60-64","Property","Scotland","AA/AO","20","20","18690","17230"
"In post","2021","60-64","Property","Scotland","EO","5","5","[c]","[c]"
