"Status","Year","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","London","AA/AO","15","[c]","22380","23850"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","London","G6/G7","25","[c]","60020","61250"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","London","SEO/HEO","20","[c]","37990","39300"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Outside London","AA/AO","15","[c]","21200","21270"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Outside London","G6/G7","30","[c]","54180","57090"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Outside London","SEO/HEO","20","[c]","34320","32780"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","AA/AO","485","[c]","22070","22680"
"Leaver CS","2021","Ministry of Justice","London","EO","115","[c]","26530","26410"
"Leaver CS","2021","Ministry of Justice","London","G6/G7","80","[c]","64330","61040"
"Leaver CS","2021","Ministry of Justice","London","SCS level","15","[c]","101610","96740"
"Leaver CS","2021","Ministry of Justice","London","SEO/HEO","145","[c]","35610","32870"
"Leaver CS","2021","Ministry of Justice","London","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outside London","AA/AO","3475","[c]","19510","19570"
"Leaver CS","2021","Ministry of Justice","Outside London","EO","410","[c]","23160","22570"
"Leaver CS","2021","Ministry of Justice","Outside London","G6/G7","55","[c]","60510","57360"
"Leaver CS","2021","Ministry of Justice","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outside London","SEO/HEO","410","[c]","36150","35290"
"Leaver CS","2021","Ministry of Justice","Outside London","Unknown","560","[c]","31640","37170"
"Leaver CS","2021","Ministry of Justice","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","London","EO","20","[c]","36340","35920"
"Leaver CS","2021","National Crime Agency","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","London","SEO/HEO","30","[c]","44890","47130"
"Leaver CS","2021","National Crime Agency","Outside London","AA/AO","10","[c]","22680","21990"
"Leaver CS","2021","National Crime Agency","Outside London","EO","40","[c]","33160","32770"
"Leaver CS","2021","National Crime Agency","Outside London","G6/G7","10","[c]","67870","64200"
"Leaver CS","2021","National Crime Agency","Outside London","SEO/HEO","40","[c]","43730","43710"
"Leaver CS","2021","National Crime Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","London","G6/G7","20","[c]","71400","74890"
"Leaver CS","2021","Office for Standards in Education","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Outside London","AA/AO","20","[c]","20690","21160"
"Leaver CS","2021","Office for Standards in Education","Outside London","EO","10","[c]","25880","25880"
"Leaver CS","2021","Office for Standards in Education","Outside London","G6/G7","35","[c]","76230","75500"
"Leaver CS","2021","Office for Standards in Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Outside London","SEO/HEO","35","[c]","45290","51360"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","G6/G7","20","[c]","60960","64140"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","SEO/HEO","15","[c]","38900","39260"
"Leaver CS","2021","Office of Gas and Electricity Markets","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Outside London","EO","15","[c]","23710","23450"
"Leaver CS","2021","Office of Gas and Electricity Markets","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Outside London","G6/G7","10","[c]","55610","55680"
"Leaver CS","2021","Other Cabinet Office Agencies","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Outside London","SEO/HEO","15","[c]","33150","34580"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Outside London","AA/AO","345","[c]","22460","22220"
"Leaver CS","2021","Scottish Government","Outside London","EO","220","[c]","30440","30160"
"Leaver CS","2021","Scottish Government","Outside London","G6/G7","115","[c]","64500","63960"
"Leaver CS","2021","Scottish Government","Outside London","SCS level","20","[c]","94030","83970"
"Leaver CS","2021","Scottish Government","Outside London","SEO/HEO","245","[c]","39660","39420"
"Leaver CS","2021","Scottish Government","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","AA/AO","15","[c]","19400","19100"
"Leaver CS","2021","The National Archives","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","SEO/HEO","10","[c]","38050","37480"
"Leaver CS","2021","UK Export Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","SEO/HEO","10","[c]","43520","43730"
"Leaver CS","2021","UK Supreme Court","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","SEO/HEO","10","[c]","36500","36500"
"Leaver CS","2021","United Kingdom Statistics Authority","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","AA/AO","150","[c]","19380","19130"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","EO","25","[c]","23730","23050"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","G6/G7","30","[c]","52970","50860"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","SEO/HEO","75","[c]","34180","36030"
"Leaver CS","2021","Wales Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Outside London","SEO/HEO","15","[c]","42200","40980"
"Leaver CS","2021","Welsh Government","Outside London","AA/AO","30","[c]","22650","23250"
"Leaver CS","2021","Welsh Government","Outside London","EO","25","[c]","28360","28850"
"Leaver CS","2021","Welsh Government","Outside London","G6/G7","30","[c]","62860","60830"
"Leaver CS","2021","Welsh Government","Outside London","SCS level","15","[c]","88710","80410"
"Leaver CS","2021","Welsh Government","Outside London","SEO/HEO","45","[c]","38740","37410"
"Leaver Dept.","2021","Attorney General's Departments","London","AA/AO","15","[c]","23590","23520"
"Leaver Dept.","2021","Attorney General's Departments","London","EO","30","[c]","27400","27350"
"Leaver Dept.","2021","Attorney General's Departments","London","G6/G7","65","[c]","57830","54760"
"Leaver Dept.","2021","Attorney General's Departments","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","SEO/HEO","35","[c]","34870","33090"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","AA/AO","15","[c]","22130","21950"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","G6/G7","20","[c]","59450","58000"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","London","AA/AO","15","[c]","23260","22650"
"Leaver Dept.","2021","Cabinet Office","London","EO","100","[c]","27460","27500"
"Leaver Dept.","2021","Cabinet Office","London","G6/G7","250","[c]","57590","56050"
"Leaver Dept.","2021","Cabinet Office","London","SCS level","50","[c]","84780","78000"
"Leaver Dept.","2021","Cabinet Office","London","SEO/HEO","250","[c]","35540","34550"
"Leaver Dept.","2021","Cabinet Office","Outside London","AA/AO","35","[c]","20350","20580"
"Leaver Dept.","2021","Cabinet Office","Outside London","EO","10","[c]","24580","24870"
"Leaver Dept.","2021","Cabinet Office","Outside London","G6/G7","15","[c]","52010","52630"
"Leaver Dept.","2021","Cabinet Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Outside London","SEO/HEO","35","[c]","35200","35640"
"Leaver Dept.","2021","Cabinet Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","EO","15","[c]","26940","26760"
"Leaver Dept.","2021","Cabinet Office","Unknown","G6/G7","55","[c]","58060","56170"
"Leaver Dept.","2021","Cabinet Office","Unknown","SCS level","10","[c]","83490","74670"
"Leaver Dept.","2021","Cabinet Office","Unknown","SEO/HEO","550","[c]","31700","32000"
"Leaver Dept.","2021","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","EO","30","[c]","27540","27020"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","G6/G7","170","[c]","56110","53600"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","SCS level","25","[c]","93500","80390"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","195","[c]","36010","34080"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","30","[c]","20470","20880"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","EO","45","[c]","24740","24250"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","25","[c]","55020","55090"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","45","[c]","33810","30870"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","G6/G7","25","[c]","56540","53600"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","SEO/HEO","15","[c]","36320","38160"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","EO","30","[c]","25460","25110"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","G6/G7","85","[c]","55210","52580"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","SEO/HEO","85","[c]","34880","32660"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","London","EO","20","[c]","28820","28500"
"Leaver Dept.","2021","Department for Education","London","G6/G7","55","[c]","57640","54400"
"Leaver Dept.","2021","Department for Education","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","London","SEO/HEO","70","[c]","38150","37280"
"Leaver Dept.","2021","Department for Education","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Outside London","EO","10","[c]","26180","25000"
"Leaver Dept.","2021","Department for Education","Outside London","G6/G7","20","[c]","52900","50630"
"Leaver Dept.","2021","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Outside London","SEO/HEO","45","[c]","33900","33510"
"Leaver Dept.","2021","Department for Education","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","London","EO","40","[c]","29600","28170"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","London","G6/G7","75","[c]","57640","55100"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","London","SCS level","10","[c]","78470","75390"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","London","SEO/HEO","170","[c]","35630","33930"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","60","[c]","21010","21050"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Outside London","EO","30","[c]","25320","25100"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","45","[c]","52340","50650"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","105","[c]","34930","35960"
"Leaver Dept.","2021","Department for International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","London","EO","25","[c]","26550","26200"
"Leaver Dept.","2021","Department for International Trade","London","G6/G7","65","[c]","54090","51970"
"Leaver Dept.","2021","Department for International Trade","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","London","SEO/HEO","110","[c]","34920","32980"
"Leaver Dept.","2021","Department for International Trade","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Outside London","SEO/HEO","10","[c]","33860","32730"
"Leaver Dept.","2021","Department for International Trade","Overseas","G6/G7","25","[c]","57260","55630"
"Leaver Dept.","2021","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","SEO/HEO","10","[c]","35080","34290"
"Leaver Dept.","2021","Department for Transport","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","London","EO","20","[c]","30680","29700"
"Leaver Dept.","2021","Department for Transport","London","G6/G7","55","[c]","56990","54760"
"Leaver Dept.","2021","Department for Transport","London","SCS level","10","[c]","92670","80070"
"Leaver Dept.","2021","Department for Transport","London","SEO/HEO","110","[c]","38120","35430"
"Leaver Dept.","2021","Department for Transport","Outside London","AA/AO","85","[c]","21150","21380"
"Leaver Dept.","2021","Department for Transport","Outside London","EO","45","[c]","26690","26350"
"Leaver Dept.","2021","Department for Transport","Outside London","G6/G7","15","[c]","59620","54760"
"Leaver Dept.","2021","Department for Transport","Outside London","SEO/HEO","65","[c]","35920","34610"
"Leaver Dept.","2021","Department for Work and Pensions","London","AA/AO","15","[c]","24980","25110"
"Leaver Dept.","2021","Department for Work and Pensions","London","EO","90","[c]","30920","31060"
"Leaver Dept.","2021","Department for Work and Pensions","London","G6/G7","40","[c]","60870","57530"
"Leaver Dept.","2021","Department for Work and Pensions","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","London","SEO/HEO","65","[c]","38090","36650"
"Leaver Dept.","2021","Department for Work and Pensions","Outside London","AA/AO","320","[c]","21030","21010"
"Leaver Dept.","2021","Department for Work and Pensions","Outside London","EO","550","[c]","27570","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Outside London","G6/G7","55","[c]","55790","52150"
"Leaver Dept.","2021","Department for Work and Pensions","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Outside London","SEO/HEO","220","[c]","34090","32900"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","EO","10","[c]","28520","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","London","G6/G7","65","[c]","56700","53850"
"Leaver Dept.","2021","Department of Health and Social Care","London","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","London","SEO/HEO","75","[c]","37520","40130"
"Leaver Dept.","2021","Department of Health and Social Care","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","London","SEO/HEO","15","[c]","36080","33450"
"Leaver Dept.","2021","Food Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","London","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","London","G6/G7","80","[c]","59180","58740"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","London","SEO/HEO","115","[c]","38440","38600"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Outside London","G6/G7","15","[c]","55250","53310"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Outside London","SEO/HEO","15","[c]","38730","39410"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Overseas","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Overseas","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","EO","45","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","G6/G7","110","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","SEO/HEO","130","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Outside London","AA/AO","685","[c]","20840","21100"
"Leaver Dept.","2021","HM Revenue and Customs","Outside London","EO","290","[c]","25540","25860"
"Leaver Dept.","2021","HM Revenue and Customs","Outside London","G6/G7","65","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Outside London","SEO/HEO","225","[c]","34610","32240"
"Leaver Dept.","2021","HM Revenue and Customs","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","AA/AO","[c]","[c]","[c]","[c]"
