"Status","Year","Parent_department","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Defence","Northumberland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Nottingham","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Nottingham","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","HEO","Female","55","[c]","35960","36960"
"Leaver CS","2021","Ministry of Defence","Overseas","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Perth and Kinross and Stirling","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Perth and Kinross and Stirling","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Perth and Kinross and Stirling","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Perth and Kinross and Stirling","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Perth and Kinross and Stirling","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Perth and Kinross and Stirling","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Perth and Kinross and Stirling","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Perth and Kinross and Stirling","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Perth and Kinross and Stirling","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Perth and Kinross and Stirling","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Peterborough","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Peterborough","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Peterborough","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Peterborough","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Plymouth","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Plymouth","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Plymouth","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Plymouth","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Plymouth","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Plymouth","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Plymouth","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Plymouth","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Plymouth","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Plymouth","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Plymouth","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Plymouth","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Plymouth","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Plymouth","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Portsmouth","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Portsmouth","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Portsmouth","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Portsmouth","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Portsmouth","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Portsmouth","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Portsmouth","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Portsmouth","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Portsmouth","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Portsmouth","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Portsmouth","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Portsmouth","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Portsmouth","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Portsmouth","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Powys","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Powys","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Powys","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Powys","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Powys","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Powys","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Powys","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Powys","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Sefton","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Sefton","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Sheffield","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Sheffield","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Sheffield","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Sheffield","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Ayrshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Ayrshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Hampshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Hampshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Hampshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Hampshire","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Hampshire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Hampshire","EO","Male","40","[c]","28490","31670"
"Leaver CS","2021","Ministry of Defence","South Hampshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Hampshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Hampshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Hampshire","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Hampshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Hampshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Nottinghamshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Nottinghamshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Nottinghamshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Nottinghamshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South West Wales","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South West Wales","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South West Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South West Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South West Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South West Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Suffolk","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Suffolk","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Suffolk","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Suffolk","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Suffolk","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Suffolk","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Suffolk","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Suffolk","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Suffolk","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Suffolk","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Suffolk","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Suffolk","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Swansea","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Swansea","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Swindon","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Swindon","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Swindon","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Swindon","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Swindon","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Swindon","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Telford and Wrekin","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Telford and Wrekin","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Telford and Wrekin","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Telford and Wrekin","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Telford and Wrekin","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Telford and Wrekin","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Telford and Wrekin","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Telford and Wrekin","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Telford and Wrekin","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Telford and Wrekin","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Telford and Wrekin","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Telford and Wrekin","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Tyneside","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Tyneside","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Tyneside","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Tyneside","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Tyneside","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Tyneside","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Unknown","Male","145","[c]","35470","32400"
"Leaver CS","2021","Ministry of Defence","Wakefield","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wakefield","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wandsworth","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wandsworth","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wandsworth","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wandsworth","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warrington","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warrington","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warrington","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warrington","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warwickshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warwickshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warwickshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warwickshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warwickshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warwickshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warwickshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warwickshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Cumbria","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Cumbria","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Cumbria","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Essex","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Essex","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Essex","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Essex","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Kent","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Kent","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Kent","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Kent","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Kent","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Kent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Kent","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Kent","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Kent","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Kent","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Kent","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Kent","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Northamptonshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Northamptonshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Northamptonshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Northamptonshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Northamptonshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Northamptonshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Surrey","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Surrey","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Surrey","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Surrey","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Surrey","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Surrey","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Surrey","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Surrey","G6","Male","[c]","[c]","[c]","[c]"
