"Status","Year","Ethnicity","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Black","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Nottingham","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Orkney Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Perth and Kinross and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Perth and Kinross and Stirling","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Perth and Kinross and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Perth and Kinross and Stirling","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Powys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Powys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Redbridge and Waltham Forest","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Sandwell","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Borders","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Shropshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Shropshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Solihull","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Solihull","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Staffordshire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Suffolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Suffolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Sunderland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Swindon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Thurrock","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Torbay","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Tower Hamlets","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Tower Hamlets","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Tyneside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Walsall","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wandsworth","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Surrey","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Westminster","Heterosexual / straight","100","[c]","37060","31060"
"Leaver CS","2021","Black","Westminster","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Westminster","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wiltshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Worcestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Worcestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Worcestershire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","York","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","York","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Angus and Dundee City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Antrim and Newtownabbey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Armagh City, Banbridge and Craigavon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Armagh City, Banbridge and Craigavon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Armagh City, Banbridge and Craigavon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Armagh City, Banbridge and Craigavon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Barking & Dagenham and Havering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Barnet","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Barnet","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bedford","Unknown","[c]","[c]","[c]","[c]"
