"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Operational Delivery","AA/AO","25","20","21000","20650"
"In post","2021","65+","Property","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Other","AA/AO","5","5","[c]","[c]"
"In post","2021","65+","Property","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Property","AA/AO","100","90","18800","17230"
"In post","2021","65+","Property","Property","EO","60","50","27360","26670"
"In post","2021","65+","Property","Property","G6/G7","25","20","58870","59320"
"In post","2021","65+","Property","Property","SEO/HEO","120","105","39280","37720"
"In post","2021","65+","Property","Unknown","AA/AO","20","15","26340","26530"
"In post","2021","65+","Property","Unknown","EO","5","5","[c]","[c]"
"In post","2021","65+","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Security","AA/AO","140","120","22760","20060"
"In post","2021","65+","Security","Security","EO","35","35","25050","21330"
"In post","2021","65+","Security","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Security","SEO/HEO","20","20","40370","36170"
"In post","2021","65+","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Digital, Data and Technology","G6/G7","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Digital, Data and Technology","SEO/HEO","10","10","42990","45220"
"In post","2021","65+","Unknown","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Finance","AA/AO","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Finance","SEO/HEO","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Intelligence Analysis","AA/AO","10","5","[c]","[c]"
"In post","2021","65+","Unknown","Intelligence Analysis","EO","25","15","29280","29250"
"In post","2021","65+","Unknown","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Intelligence Analysis","SEO/HEO","10","5","[c]","[c]"
"In post","2021","65+","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Medicine","AA/AO","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Medicine","EO","10","5","[c]","[c]"
"In post","2021","65+","Unknown","Medicine","G6/G7","25","20","85000","86460"
"In post","2021","65+","Unknown","Medicine","SCS level","10","10","[c]","[c]"
"In post","2021","65+","Unknown","Medicine","SEO/HEO","10","10","37830","37890"
"In post","2021","65+","Unknown","Operational Delivery","AA/AO","365","275","22410","21430"
"In post","2021","65+","Unknown","Operational Delivery","EO","240","160","28880","28850"
"In post","2021","65+","Unknown","Operational Delivery","G6/G7","10","10","61160","60830"
"In post","2021","65+","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Operational Delivery","SEO/HEO","85","65","37720","36620"
"In post","2021","65+","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Other","AA/AO","435","390","20750","20920"
"In post","2021","65+","Unknown","Other","EO","130","120","29700","29200"
"In post","2021","65+","Unknown","Other","G6/G7","10","10","63420","61070"
"In post","2021","65+","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Other","SEO/HEO","90","80","37560","36460"
"In post","2021","65+","Unknown","Other","Unknown","40","40","43090","39000"
"In post","2021","65+","Unknown","Policy","AA/AO","15","10","22150","21580"
"In post","2021","65+","Unknown","Policy","EO","15","15","29410","28850"
"In post","2021","65+","Unknown","Policy","G6/G7","20","15","62130","60830"
"In post","2021","65+","Unknown","Policy","SCS level","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Policy","SEO/HEO","25","20","40110","37410"
"In post","2021","65+","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Project Delivery","SEO/HEO","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Science and Engineering","AA/AO","65","55","22090","22500"
"In post","2021","65+","Unknown","Science and Engineering","EO","30","30","27050","26260"
"In post","2021","65+","Unknown","Science and Engineering","G6/G7","10","5","[c]","[c]"
"In post","2021","65+","Unknown","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Science and Engineering","SEO/HEO","25","20","39600","39300"
"In post","2021","65+","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Security","AA/AO","20","15","21990","22210"
"In post","2021","65+","Unknown","Security","EO","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Social Research","SEO/HEO","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","AA/AO","1240","925","21500","21010"
"In post","2021","65+","Unknown","Unknown","EO","1235","865","28160","27570"
"In post","2021","65+","Unknown","Unknown","G6/G7","65","50","63690","61010"
"In post","2021","65+","Unknown","Unknown","SCS level","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","SEO/HEO","265","190","37140","35060"
"In post","2021","65+","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Other","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Policy","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Property","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","EO","15","15","27570","27570"
"In post","2021","Unknown","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Digital, Data & Technology","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Legal","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Operational Delivery","AA/AO","30","[c]","19690","19830"
"Leaver CS","2021","16-19","No function","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Project Delivery","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Project Delivery","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Project Delivery","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Project Delivery","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Other","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","AA/AO","40","[c]","21150","21010"
"Leaver CS","2021","16-19","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Economics","AA/AO","60","[c]","20650","19130"
"Leaver CS","2021","20-29","Analysis","Economics","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Economics","SEO/HEO","15","[c]","32800","30890"
"Leaver CS","2021","20-29","Analysis","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Other","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Other","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Science and Engineering","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Social Research","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Social Research","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Statistics","AA/AO","15","[c]","21310","19130"
"Leaver CS","2021","20-29","Analysis","Statistics","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Commercial","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Commercial","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Communications","AA/AO","15","[c]","20010","19570"
"Leaver CS","2021","20-29","Communications","Communications","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Communications","SEO/HEO","30","[c]","36040","36020"
"Leaver CS","2021","20-29","Communications","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Digital, Data and Technology","AA/AO","25","[c]","21000","21320"
"Leaver CS","2021","20-29","Digital, Data & Technology","Digital, Data and Technology","EO","20","[c]","25700","25730"
"Leaver CS","2021","20-29","Digital, Data & Technology","Digital, Data and Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","30","[c]","35590","35030"
"Leaver CS","2021","20-29","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Finance","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Finance","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","Operational Delivery","AA/AO","20","[c]","20850","21050"
"Leaver CS","2021","20-29","Grants Management","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Human Resources","AA/AO","10","[c]","20220","20700"
"Leaver CS","2021","20-29","Human Resources","Human Resources","EO","15","[c]","22590","21990"
"Leaver CS","2021","20-29","Human Resources","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Internal Audit","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Legal","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Legal","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Legal","SEO/HEO","20","[c]","33380","33050"
"Leaver CS","2021","20-29","Legal","Operational Delivery","AA/AO","45","[c]","21780","21950"
"Leaver CS","2021","20-29","Legal","Operational Delivery","EO","25","[c]","25960","26410"
"Leaver CS","2021","20-29","Legal","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Other","EO","10","[c]","26790","27020"
"Leaver CS","2021","20-29","Legal","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","International Trade","AA/AO","15","[c]","18200","18200"
"Leaver CS","2021","20-29","No function","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","International Trade","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Knowledge and Information Management","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Knowledge and Information Management","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Knowledge and Information Management","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Operational Delivery","AA/AO","1520","[c]","20560","19930"
"Leaver CS","2021","20-29","No function","Operational Delivery","EO","115","[c]","26060","25980"
"Leaver CS","2021","20-29","No function","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Operational Delivery","SEO/HEO","60","[c]","32410","30850"
"Leaver CS","2021","20-29","No function","Operational Delivery","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Operational Research","AA/AO","15","[c]","17180","17180"
"Leaver CS","2021","20-29","No function","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Other","AA/AO","10","[c]","19060","19750"
"Leaver CS","2021","20-29","No function","Other","EO","10","[c]","24810","23450"
"Leaver CS","2021","20-29","No function","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Other","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Policy","AA/AO","40","[c]","22090","24300"
"Leaver CS","2021","20-29","No function","Policy","EO","50","[c]","21420","18200"
"Leaver CS","2021","20-29","No function","Policy","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Policy","SEO/HEO","65","[c]","34640","33570"
"Leaver CS","2021","20-29","No function","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Psychology","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Psychology","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Psychology","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Science and Engineering","AA/AO","125","[c]","19750","19310"
"Leaver CS","2021","20-29","No function","Science and Engineering","EO","25","[c]","24740","23690"
"Leaver CS","2021","20-29","No function","Science and Engineering","SEO/HEO","45","[c]","30340","28650"
"Leaver CS","2021","20-29","No function","Unknown","AA/AO","40","[c]","21190","22650"
"Leaver CS","2021","20-29","No function","Unknown","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Unknown","SEO/HEO","30","[c]","30400","28420"
"Leaver CS","2021","20-29","No function","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Commercial","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Other","EO","15","[c]","19510","19040"
"Leaver CS","2021","20-29","Project Delivery","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Project Delivery","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Project Delivery","EO","30","[c]","19410","19040"
