"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Legal","Legal","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Legal","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Legal","Legal","G6","30","25","[c]","[c]"
"In post","2021","Undeclared","Legal","Legal","G7","100","95","57840","55610"
"In post","2021","Undeclared","Legal","Legal","HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Legal","Legal","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Legal","Legal","SEO","65","55","43580","43460"
"In post","2021","Undeclared","Legal","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Operational Delivery","AO","30","25","[c]","[c]"
"In post","2021","Undeclared","Legal","Operational Delivery","EO","35","30","27900","28130"
"In post","2021","Undeclared","Legal","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Operational Delivery","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Legal","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Other","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Tax","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Tax","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Legal","Tax","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Legal","Tax","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Commercial","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Economics","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Economics","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","No function","Economics","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Economics","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Finance","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Finance","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","No function","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Inspector of Education and Training","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Inspector of Education and Training","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","International Trade","G6","5","5","[c]","[c]"
"In post","2021","Undeclared","No function","International Trade","G7","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","International Trade","HEO","15","15","[c]","[c]"
"In post","2021","Undeclared","No function","International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","International Trade","SEO","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Knowledge and Information Management","EO","25","20","[c]","[c]"
"In post","2021","Undeclared","No function","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Knowledge and Information Management","G7","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Knowledge and Information Management","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Knowledge and Information Management","SEO","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Legal","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Medicine","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Medicine","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Medicine","SCS level","20","15","[c]","[c]"
"In post","2021","Undeclared","No function","Operational Delivery","AA","195","170","19430","19660"
"In post","2021","Undeclared","No function","Operational Delivery","AO","1695","1550","23580","21590"
"In post","2021","Undeclared","No function","Operational Delivery","EO","1185","1110","29140","28130"
"In post","2021","Undeclared","No function","Operational Delivery","G6","50","45","69300","65660"
"In post","2021","Undeclared","No function","Operational Delivery","G7","165","160","55910","53430"
"In post","2021","Undeclared","No function","Operational Delivery","HEO","515","485","34800","33840"
"In post","2021","Undeclared","No function","Operational Delivery","SCS level","15","15","[c]","[c]"
"In post","2021","Undeclared","No function","Operational Delivery","SEO","310","295","44940","42410"
"In post","2021","Undeclared","No function","Operational Delivery","Unknown","350","330","31070","30880"
"In post","2021","Undeclared","No function","Operational Research","G7","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Operational Research","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Operational Research","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Other","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Other","AO","20","20","[c]","[c]"
"In post","2021","Undeclared","No function","Other","EO","30","30","29730","30270"
"In post","2021","Undeclared","No function","Other","G6","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Other","G7","25","25","[c]","[c]"
"In post","2021","Undeclared","No function","Other","HEO","20","20","[c]","[c]"
"In post","2021","Undeclared","No function","Other","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","No function","Other","SEO","15","15","[c]","[c]"
"In post","2021","Undeclared","No function","Planning","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Planning","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Planning","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Planning Inspectors","G6","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Planning Inspectors","G7","5","5","[c]","[c]"
