"Status","Year","Organisation","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Driver and Vehicle Standards Agency","Merton, Kingston upon Thames and Sutton","London","Unknown","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Mid Kent","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Mid Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Mid Kent","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Mid Kent","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Mid Lancashire","Outside London","Heterosexual / straight","40","35","29080","27680"
"In post","2021","Driver and Vehicle Standards Agency","Mid Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Mid Lancashire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Mid Lancashire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Milton Keynes","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Milton Keynes","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Milton Keynes","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Milton Keynes","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Monmouthshire and Newport","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Monmouthshire and Newport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Monmouthshire and Newport","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Monmouthshire and Newport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North and North East Lincolnshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North and North East Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North and North East Lincolnshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North and North East Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North and West Norfolk","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North and West Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North and West Norfolk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North and West Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Hampshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Lanarkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Lanarkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Lanarkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Northamptonshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Northamptonshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Nottinghamshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Nottinghamshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Yorkshire CC","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Yorkshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Yorkshire CC","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Yorkshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Northumberland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Northumberland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Northumberland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Northumberland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Norwich and East Norfolk","Outside London","Heterosexual / straight","30","30","28390","27680"
"In post","2021","Driver and Vehicle Standards Agency","Norwich and East Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Norwich and East Norfolk","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Norwich and East Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Nottingham","Outside London","Heterosexual / straight","170","165","36040","33350"
"In post","2021","Driver and Vehicle Standards Agency","Nottingham","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Nottingham","Outside London","Undeclared","50","50","36680","36190"
"In post","2021","Driver and Vehicle Standards Agency","Nottingham","Outside London","Unknown","65","65","33070","31040"
"In post","2021","Driver and Vehicle Standards Agency","Oxfordshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Oxfordshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Oxfordshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Perth and Kinross and Stirling","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Perth and Kinross and Stirling","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Perth and Kinross and Stirling","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Perth and Kinross and Stirling","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Peterborough","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Peterborough","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Peterborough","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Peterborough","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Plymouth","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Plymouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Plymouth","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Plymouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Portsmouth","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Portsmouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Powys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Powys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Redbridge and Waltham Forest","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Redbridge and Waltham Forest","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Redbridge and Waltham Forest","London","Undeclared","15","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Redbridge and Waltham Forest","London","Unknown","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Sandwell","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Sandwell","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Sandwell","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Scottish Borders","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Scottish Borders","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Scottish Borders","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Sefton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Sefton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Sefton","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Sheffield","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Sheffield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Sheffield","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Sheffield","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Shropshire CC","Outside London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Shropshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Shropshire CC","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Shropshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Solihull","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Solihull","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Solihull","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Somerset","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Somerset","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Somerset","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South and West Derbyshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South and West Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South and West Derbyshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South and West Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South Ayrshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South Ayrshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South Ayrshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South Ayrshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South Hampshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South Hampshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South Lanarkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South Lanarkshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South Nottinghamshire","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South Nottinghamshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South Nottinghamshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South Teesside","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South Teesside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South Teesside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South West Wales","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South West Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South West Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","South West Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Southampton","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Southampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Southampton","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Southampton","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Southend-on-Sea","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Southend-on-Sea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Southend-on-Sea","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Staffordshire CC","Outside London","Heterosexual / straight","70","65","28920","27680"
"In post","2021","Driver and Vehicle Standards Agency","Staffordshire CC","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Staffordshire CC","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Staffordshire CC","Outside London","Unknown","30","30","26120","26530"
"In post","2021","Driver and Vehicle Standards Agency","Stoke-on-Trent","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Stoke-on-Trent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Stoke-on-Trent","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Stoke-on-Trent","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Suffolk","Outside London","Heterosexual / straight","40","40","29250","27680"
"In post","2021","Driver and Vehicle Standards Agency","Suffolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Suffolk","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Suffolk","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Sunderland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Sunderland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Sunderland","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Swansea","Outside London","Heterosexual / straight","190","180","29890","26470"
"In post","2021","Driver and Vehicle Standards Agency","Swansea","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Swansea","Outside London","Undeclared","35","35","31820","28320"
"In post","2021","Driver and Vehicle Standards Agency","Swansea","Outside London","Unknown","115","110","27270","23990"
"In post","2021","Driver and Vehicle Standards Agency","Swindon","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Swindon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Swindon","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Swindon","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Telford and Wrekin","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Telford and Wrekin","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Telford and Wrekin","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Telford and Wrekin","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Thurrock","Outside London","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Thurrock","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Thurrock","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Tyneside","Outside London","Heterosexual / straight","155","140","27440","26530"
"In post","2021","Driver and Vehicle Standards Agency","Tyneside","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Tyneside","Outside London","Undeclared","70","60","23880","21590"
"In post","2021","Driver and Vehicle Standards Agency","Tyneside","Outside London","Unknown","35","35","26510","26300"
"In post","2021","Driver and Vehicle Standards Agency","Wakefield","Outside London","Heterosexual / straight","35","35","28880","26780"
"In post","2021","Driver and Vehicle Standards Agency","Wakefield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Wakefield","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Wakefield","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Warrington","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Warrington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Warrington","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Warrington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Warwickshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Warwickshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Warwickshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Kent","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Lothian","Outside London","Heterosexual / straight","35","30","32390","30810"
"In post","2021","Driver and Vehicle Standards Agency","West Lothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Lothian","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Lothian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Northamptonshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Surrey","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Surrey","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Surrey","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Sussex (North East)","Outside London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Sussex (North East)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Sussex (North East)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Sussex (South West)","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Sussex (South West)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Sussex (South West)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","West Sussex (South West)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Wiltshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Wiltshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Wiltshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Wiltshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Wirral","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Wirral","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Wirral","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Wirral","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Wolverhampton","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Wolverhampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Wolverhampton","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Wolverhampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Worcestershire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Worcestershire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Worcestershire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Worcestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","York","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","York","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","York","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","York","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Bristol, City of","Outside London","Heterosexual / straight","50","50","39590","36780"
"In post","2021","Education and Skills Funding Agency","Bristol, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Bristol, City of","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Bristol, City of","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Cambridgeshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Cambridgeshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Coventry","Outside London","Heterosexual / straight","345","335","41510","36960"
"In post","2021","Education and Skills Funding Agency","Coventry","Outside London","LGBO","20","20","[c]","[c]"
