"Status","Year","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Justice","North Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Yorkshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Yorkshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Yorkshire","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Yorkshire","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Yorkshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland and Tyne and Wear","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - East and North East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Outer London - West and North West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","AO","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","AO","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","AO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","AO","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Surrey, East and West Sussex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","AA","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","AO","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","AO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Central Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","AO","Heterosexual / straight","65","[c]","20380","20370"
"Leaver CS","2021","Ministry of Justice","West Midlands","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","AO","Unknown","55","[c]","19970","19930"
"Leaver CS","2021","Ministry of Justice","West Midlands","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Midlands","SEO","Unknown","[c]","[c]","[c]","[c]"
