"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Leicestershire, Rutland and Northamptonshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Leicestershire, Rutland and Northamptonshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","65+","Leicestershire, Rutland and Northamptonshire","Unknown","Female","5","5","[c]","[c]"
"In post","2021","65+","Leicestershire, Rutland and Northamptonshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Lincolnshire","AA/AO","Female","25","20","[c]","[c]"
"In post","2021","65+","Lincolnshire","AA/AO","Male","25","20","[c]","[c]"
"In post","2021","65+","Lincolnshire","EO","Female","10","10","[c]","[c]"
"In post","2021","65+","Lincolnshire","EO","Male","15","15","[c]","[c]"
"In post","2021","65+","Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Lincolnshire","SEO/HEO","Male","15","10","[c]","[c]"
"In post","2021","65+","Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Merseyside","AA/AO","Female","175","125","20500","21010"
"In post","2021","65+","Merseyside","AA/AO","Male","120","90","21190","21010"
"In post","2021","65+","Merseyside","EO","Female","90","60","26910","27570"
"In post","2021","65+","Merseyside","EO","Male","55","40","27320","27570"
"In post","2021","65+","Merseyside","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Merseyside","G6/G7","Male","20","15","[c]","[c]"
"In post","2021","65+","Merseyside","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Merseyside","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Merseyside","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2021","65+","Merseyside","SEO/HEO","Male","25","15","[c]","[c]"
"In post","2021","65+","Merseyside","Unknown","Female","5","5","[c]","[c]"
"In post","2021","65+","Merseyside","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","North Eastern Scotland","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","65+","North Eastern Scotland","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","65+","North Eastern Scotland","EO","Female","10","5","[c]","[c]"
"In post","2021","65+","North Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","North Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","North Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","North Eastern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","North Eastern Scotland","SEO/HEO","Male","10","5","[c]","[c]"
"In post","2021","65+","North Yorkshire","AA/AO","Female","25","20","[c]","[c]"
"In post","2021","65+","North Yorkshire","AA/AO","Male","35","30","20510","19560"
"In post","2021","65+","North Yorkshire","EO","Female","10","5","[c]","[c]"
"In post","2021","65+","North Yorkshire","EO","Male","15","15","[c]","[c]"
"In post","2021","65+","North Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","North Yorkshire","G6/G7","Male","10","5","[c]","[c]"
"In post","2021","65+","North Yorkshire","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","65+","North Yorkshire","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","65+","North Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","North Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Northern Ireland","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","65+","Northern Ireland","AA/AO","Male","40","40","20420","20310"
"In post","2021","65+","Northern Ireland","EO","Female","5","5","[c]","[c]"
"In post","2021","65+","Northern Ireland","EO","Male","10","5","[c]","[c]"
"In post","2021","65+","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Northern Ireland","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","65+","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Northern Ireland","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","65+","Northumberland and Tyne and Wear","AA/AO","Female","200","135","20750","21010"
"In post","2021","65+","Northumberland and Tyne and Wear","AA/AO","Male","110","85","20560","21010"
"In post","2021","65+","Northumberland and Tyne and Wear","EO","Female","65","45","27240","27570"
"In post","2021","65+","Northumberland and Tyne and Wear","EO","Male","45","30","27300","27570"
"In post","2021","65+","Northumberland and Tyne and Wear","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Northumberland and Tyne and Wear","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Northumberland and Tyne and Wear","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2021","65+","Northumberland and Tyne and Wear","SEO/HEO","Male","25","20","[c]","[c]"
"In post","2021","65+","Northumberland and Tyne and Wear","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Northumberland and Tyne and Wear","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outer London - East and North East","AA/AO","Female","45","30","23540","23790"
"In post","2021","65+","Outer London - East and North East","AA/AO","Male","25","20","[c]","[c]"
"In post","2021","65+","Outer London - East and North East","EO","Female","30","20","30960","31060"
"In post","2021","65+","Outer London - East and North East","EO","Male","20","15","[c]","[c]"
"In post","2021","65+","Outer London - East and North East","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outer London - East and North East","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outer London - East and North East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outer London - East and North East","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","65+","Outer London - East and North East","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outer London - East and North East","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outer London - South","AA/AO","Female","110","85","23990","25630"
"In post","2021","65+","Outer London - South","AA/AO","Male","65","55","23660","24180"
"In post","2021","65+","Outer London - South","EO","Female","70","55","30140","29760"
"In post","2021","65+","Outer London - South","EO","Male","45","35","30830","30780"
"In post","2021","65+","Outer London - South","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outer London - South","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","65+","Outer London - South","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2021","65+","Outer London - South","SEO/HEO","Male","40","35","41340","39800"
"In post","2021","65+","Outer London - South","Unknown","Female","10","5","[c]","[c]"
"In post","2021","65+","Outer London - South","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outer London - West and North West","AA/AO","Female","85","60","23810","25110"
"In post","2021","65+","Outer London - West and North West","AA/AO","Male","65","55","23970","24160"
"In post","2021","65+","Outer London - West and North West","EO","Female","60","40","30000","31060"
"In post","2021","65+","Outer London - West and North West","EO","Male","80","55","29690","30990"
"In post","2021","65+","Outer London - West and North West","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","65+","Outer London - West and North West","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","65+","Outer London - West and North West","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outer London - West and North West","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outer London - West and North West","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","65+","Outer London - West and North West","SEO/HEO","Male","40","30","37990","38510"
"In post","2021","65+","Outer London - West and North West","Unknown","Female","10","5","[c]","[c]"
"In post","2021","65+","Outer London - West and North West","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","65+","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","65+","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Shropshire and Staffordshire","AA/AO","Female","50","35","20790","20920"
"In post","2021","65+","Shropshire and Staffordshire","AA/AO","Male","45","35","20680","20600"
"In post","2021","65+","Shropshire and Staffordshire","EO","Female","20","10","[c]","[c]"
"In post","2021","65+","Shropshire and Staffordshire","EO","Male","45","35","28560","27570"
"In post","2021","65+","Shropshire and Staffordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Shropshire and Staffordshire","G6/G7","Male","10","5","[c]","[c]"
"In post","2021","65+","Shropshire and Staffordshire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","65+","Shropshire and Staffordshire","SEO/HEO","Male","25","20","[c]","[c]"
"In post","2021","65+","Shropshire and Staffordshire","Unknown","Female","5","5","[c]","[c]"
"In post","2021","65+","Shropshire and Staffordshire","Unknown","Male","5","5","[c]","[c]"
"In post","2021","65+","South Yorkshire","AA/AO","Female","50","30","20680","21010"
"In post","2021","65+","South Yorkshire","AA/AO","Male","35","30","21390","21430"
"In post","2021","65+","South Yorkshire","EO","Female","30","20","26830","27170"
"In post","2021","65+","South Yorkshire","EO","Male","15","10","[c]","[c]"
"In post","2021","65+","South Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","South Yorkshire","G6/G7","Male","10","5","[c]","[c]"
"In post","2021","65+","South Yorkshire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","65+","South Yorkshire","SEO/HEO","Male","15","10","[c]","[c]"
"In post","2021","65+","South Yorkshire","Unknown","Female","5","5","[c]","[c]"
"In post","2021","65+","South Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Southern Scotland","AA/AO","Female","50","35","21170","21010"
"In post","2021","65+","Southern Scotland","AA/AO","Male","35","30","21880","21010"
"In post","2021","65+","Southern Scotland","EO","Female","25","15","[c]","[c]"
"In post","2021","65+","Southern Scotland","EO","Male","35","25","28170","27970"
"In post","2021","65+","Southern Scotland","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2021","65+","Southern Scotland","SEO/HEO","Male","15","10","[c]","[c]"
"In post","2021","65+","Surrey, East and West Sussex","AA/AO","Female","70","55","22390","21440"
"In post","2021","65+","Surrey, East and West Sussex","AA/AO","Male","70","55","22480","21280"
"In post","2021","65+","Surrey, East and West Sussex","EO","Female","60","45","28160","27570"
"In post","2021","65+","Surrey, East and West Sussex","EO","Male","50","30","29290","28240"
"In post","2021","65+","Surrey, East and West Sussex","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Surrey, East and West Sussex","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","65+","Surrey, East and West Sussex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Surrey, East and West Sussex","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","65+","Surrey, East and West Sussex","SEO/HEO","Male","25","20","[c]","[c]"
"In post","2021","65+","Surrey, East and West Sussex","Unknown","Female","5","5","[c]","[c]"
"In post","2021","65+","Surrey, East and West Sussex","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Tees Valley and Durham","AA/AO","Female","65","45","21050","21010"
"In post","2021","65+","Tees Valley and Durham","AA/AO","Male","70","55","22360","21010"
"In post","2021","65+","Tees Valley and Durham","EO","Female","25","20","[c]","[c]"
"In post","2021","65+","Tees Valley and Durham","EO","Male","20","15","[c]","[c]"
"In post","2021","65+","Tees Valley and Durham","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Tees Valley and Durham","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Tees Valley and Durham","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2021","65+","Tees Valley and Durham","SEO/HEO","Male","10","5","[c]","[c]"
"In post","2021","65+","Tees Valley and Durham","Unknown","Female","10","5","[c]","[c]"
"In post","2021","65+","Tees Valley and Durham","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","AA/AO","Female","10","5","[c]","[c]"
"In post","2021","65+","Unknown","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","65+","Unknown","EO","Female","5","5","[c]","[c]"
"In post","2021","65+","Unknown","EO","Male","5","5","[c]","[c]"
"In post","2021","65+","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Male","20","20","[c]","[c]"
"In post","2021","65+","West Central Scotland","AA/AO","Female","115","80","20910","21010"
"In post","2021","65+","West Central Scotland","AA/AO","Male","100","80","21420","21010"
"In post","2021","65+","West Central Scotland","EO","Female","55","35","27340","27570"
"In post","2021","65+","West Central Scotland","EO","Male","50","35","27980","27570"
"In post","2021","65+","West Central Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Central Scotland","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","65+","West Central Scotland","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2021","65+","West Central Scotland","SEO/HEO","Male","40","30","39030","35050"
"In post","2021","65+","West Central Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Central Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Midlands","AA/AO","Female","80","60","20370","20980"
"In post","2021","65+","West Midlands","AA/AO","Male","60","50","21200","21010"
"In post","2021","65+","West Midlands","EO","Female","65","45","27020","27570"
"In post","2021","65+","West Midlands","EO","Male","50","35","27090","27570"
"In post","2021","65+","West Midlands","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","65+","West Midlands","G6/G7","Male","15","10","[c]","[c]"
"In post","2021","65+","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Midlands","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2021","65+","West Midlands","SEO/HEO","Male","35","25","38200","35000"
"In post","2021","65+","West Midlands","Unknown","Female","15","10","[c]","[c]"
"In post","2021","65+","West Midlands","Unknown","Male","5","5","[c]","[c]"
"In post","2021","65+","West Wales and The Valleys","AA/AO","Female","150","100","20550","21010"
"In post","2021","65+","West Wales and The Valleys","AA/AO","Male","75","60","20700","21010"
"In post","2021","65+","West Wales and The Valleys","EO","Female","45","30","27310","27570"
"In post","2021","65+","West Wales and The Valleys","EO","Male","30","25","27490","27570"
"In post","2021","65+","West Wales and The Valleys","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","65+","West Wales and The Valleys","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","65+","West Wales and The Valleys","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Wales and The Valleys","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Wales and The Valleys","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2021","65+","West Wales and The Valleys","SEO/HEO","Male","35","25","40710","37410"
"In post","2021","65+","West Wales and The Valleys","Unknown","Female","10","5","[c]","[c]"
"In post","2021","65+","West Wales and The Valleys","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Yorkshire","AA/AO","Female","60","45","20330","21010"
"In post","2021","65+","West Yorkshire","AA/AO","Male","65","50","21830","20600"
"In post","2021","65+","West Yorkshire","EO","Female","50","35","27280","27570"
"In post","2021","65+","West Yorkshire","EO","Male","35","25","27620","27570"
"In post","2021","65+","West Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Yorkshire","G6/G7","Male","10","5","[c]","[c]"
"In post","2021","65+","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Yorkshire","SEO/HEO","Female","30","20","[c]","[c]"
"In post","2021","65+","West Yorkshire","SEO/HEO","Male","35","25","38150","35000"
"In post","2021","65+","West Yorkshire","Unknown","Female","10","10","[c]","[c]"
"In post","2021","65+","West Yorkshire","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Devon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Devon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dorset and Somerset","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dorset and Somerset","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Merseyside","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Merseyside","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northumberland and Tyne and Wear","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northumberland and Tyne and Wear","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northumberland and Tyne and Wear","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northumberland and Tyne and Wear","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - East and North East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - East and North East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Surrey, East and West Sussex","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Surrey, East and West Sussex","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tees Valley and Durham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tees Valley and Durham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Bedfordshire and Hertfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Bedfordshire and Hertfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Derbyshire and Nottinghamshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Derbyshire and Nottinghamshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Devon","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Devon","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Anglia","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Anglia","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Yorkshire and Northern Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Yorkshire and Northern Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Eastern Scotland","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Eastern Scotland","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Essex","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Essex","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Greater Manchester","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Greater Manchester","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Greater Manchester","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Hampshire and Isle of Wight","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Hampshire and Isle of Wight","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Highlands and Islands","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Highlands and Islands","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - East","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - East","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - West","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - West","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
