"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Policy","Northumberland and Tyne and Wear","Tyneside","EO","15","15","26080","25560"
"In post","2021","Policy","Northumberland and Tyne and Wear","Tyneside","G6/G7","55","55","53590","52580"
"In post","2021","Policy","Northumberland and Tyne and Wear","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Northumberland and Tyne and Wear","Tyneside","SEO/HEO","70","65","35460","36340"
"In post","2021","Policy","Outer London - East and North East","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Outer London - South","Croydon","AA/AO","85","85","23650","23060"
"In post","2021","Policy","Outer London - South","Croydon","EO","165","160","29740","30110"
"In post","2021","Policy","Outer London - South","Croydon","G6/G7","150","140","65320","65710"
"In post","2021","Policy","Outer London - South","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Outer London - South","Croydon","SEO/HEO","195","190","41010","41760"
"In post","2021","Policy","Outer London - South","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Outer London - West and North West","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Outer London - West and North West","Harrow and Hillingdon","EO","5","5","[c]","[c]"
"In post","2021","Policy","Outer London - West and North West","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Outer London - West and North West","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Outer London - West and North West","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Outer London - West and North West","Hounslow and Richmond upon Thames","G6/G7","5","5","[c]","[c]"
"In post","2021","Policy","Outer London - West and North West","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Outer London - West and North West","Hounslow and Richmond upon Thames","SEO/HEO","10","10","40460","40220"
"In post","2021","Policy","Overseas","Overseas","AA/AO","20","20","23050","23000"
"In post","2021","Policy","Overseas","Overseas","EO","40","40","27770","28150"
"In post","2021","Policy","Overseas","Overseas","G6/G7","840","840","58710","56900"
"In post","2021","Policy","Overseas","Overseas","SCS level","215","215","86410","76150"
"In post","2021","Policy","Overseas","Overseas","SEO/HEO","630","630","35620","34350"
"In post","2021","Policy","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Shropshire and Staffordshire","Shropshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Shropshire and Staffordshire","Staffordshire CC","AA/AO","15","15","21020","20100"
"In post","2021","Policy","Shropshire and Staffordshire","Staffordshire CC","EO","5","5","[c]","[c]"
"In post","2021","Policy","Shropshire and Staffordshire","Staffordshire CC","G6/G7","5","5","[c]","[c]"
"In post","2021","Policy","Shropshire and Staffordshire","Staffordshire CC","SEO/HEO","30","30","38710","36620"
"In post","2021","Policy","Shropshire and Staffordshire","Stoke-on-Trent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Shropshire and Staffordshire","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Shropshire and Staffordshire","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Shropshire and Staffordshire","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Shropshire and Staffordshire","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","South Yorkshire","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Policy","South Yorkshire","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","South Yorkshire","Sheffield","EO","55","55","25480","25000"
"In post","2021","Policy","South Yorkshire","Sheffield","G6/G7","230","220","54320","50630"
"In post","2021","Policy","South Yorkshire","Sheffield","SCS level","20","20","79730","74100"
"In post","2021","Policy","South Yorkshire","Sheffield","SEO/HEO","330","315","34800","36500"
"In post","2021","Policy","Southern Scotland","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Southern Scotland","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Southern Scotland","South Lanarkshire","G6/G7","90","85","54740","53350"
"In post","2021","Policy","Southern Scotland","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Southern Scotland","South Lanarkshire","SEO/HEO","45","40","34380","33930"
"In post","2021","Policy","Surrey, East and West Sussex","East Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Surrey, East and West Sussex","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Surrey, East and West Sussex","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Surrey, East and West Sussex","East Sussex CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Policy","Surrey, East and West Sussex","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Surrey, East and West Sussex","West Surrey","G6/G7","5","5","[c]","[c]"
"In post","2021","Policy","Surrey, East and West Sussex","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Surrey, East and West Sussex","West Surrey","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Policy","Surrey, East and West Sussex","West Sussex (North East)","G6/G7","10","10","59770","57660"
"In post","2021","Policy","Surrey, East and West Sussex","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Surrey, East and West Sussex","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Tees Valley and Durham","Darlington","AA/AO","5","5","[c]","[c]"
"In post","2021","Policy","Tees Valley and Durham","Darlington","EO","35","30","25610","26000"
"In post","2021","Policy","Tees Valley and Durham","Darlington","G6/G7","50","45","53500","50630"
"In post","2021","Policy","Tees Valley and Durham","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Tees Valley and Durham","Darlington","SEO/HEO","95","90","34210","36500"
"In post","2021","Policy","Tees Valley and Durham","Durham CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Tees Valley and Durham","Durham CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Tees Valley and Durham","Durham CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Policy","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Unknown","Unknown","G6/G7","10","10","54540","51710"
"In post","2021","Policy","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Central Scotland","Glasgow City","AA/AO","65","60","20970","20920"
"In post","2021","Policy","West Central Scotland","Glasgow City","EO","10","10","26420","26670"
"In post","2021","Policy","West Central Scotland","Glasgow City","G6/G7","20","15","58950","57370"
"In post","2021","Policy","West Central Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Central Scotland","Glasgow City","SEO/HEO","35","35","36680","34580"
"In post","2021","Policy","West Midlands","Birmingham","AA/AO","45","40","19380","17610"
"In post","2021","Policy","West Midlands","Birmingham","EO","25","20","25590","24890"
"In post","2021","Policy","West Midlands","Birmingham","G6/G7","60","55","59870","56430"
"In post","2021","Policy","West Midlands","Birmingham","SCS level","10","10","[c]","[c]"
"In post","2021","Policy","West Midlands","Birmingham","SEO/HEO","125","120","35500","32540"
"In post","2021","Policy","West Midlands","Coventry","EO","25","20","25490","25000"
"In post","2021","Policy","West Midlands","Coventry","G6/G7","70","65","54370","50630"
"In post","2021","Policy","West Midlands","Coventry","SCS level","15","15","96320","89060"
"In post","2021","Policy","West Midlands","Coventry","SEO/HEO","120","115","33970","32300"
"In post","2021","Policy","West Midlands","Solihull","G6/G7","5","5","[c]","[c]"
"In post","2021","Policy","West Midlands","Solihull","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Midlands","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Wales and The Valleys","Central Valleys","AA/AO","20","20","23460","23830"
"In post","2021","Policy","West Wales and The Valleys","Central Valleys","EO","35","35","28850","28850"
"In post","2021","Policy","West Wales and The Valleys","Central Valleys","G6/G7","30","30","60880","60830"
"In post","2021","Policy","West Wales and The Valleys","Central Valleys","SCS level","5","5","[c]","[c]"
"In post","2021","Policy","West Wales and The Valleys","Central Valleys","SEO/HEO","90","85","40890","37410"
"In post","2021","Policy","West Wales and The Valleys","Conwy and Denbighshire","AA/AO","10","5","[c]","[c]"
"In post","2021","Policy","West Wales and The Valleys","Conwy and Denbighshire","EO","15","15","28850","28850"
"In post","2021","Policy","West Wales and The Valleys","Conwy and Denbighshire","G6/G7","15","10","61130","60830"
"In post","2021","Policy","West Wales and The Valleys","Conwy and Denbighshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Wales and The Valleys","Conwy and Denbighshire","SEO/HEO","45","45","41050","37410"
"In post","2021","Policy","West Wales and The Valleys","Gwent Valleys","AA/AO","10","10","23160","23830"
"In post","2021","Policy","West Wales and The Valleys","Gwent Valleys","EO","15","15","28850","28850"
"In post","2021","Policy","West Wales and The Valleys","Gwent Valleys","G6/G7","15","15","65080","60830"
"In post","2021","Policy","West Wales and The Valleys","Gwent Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Wales and The Valleys","Gwent Valleys","SEO/HEO","35","30","41680","37410"
"In post","2021","Policy","West Wales and The Valleys","Gwynedd","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Wales and The Valleys","Gwynedd","EO","5","5","[c]","[c]"
"In post","2021","Policy","West Wales and The Valleys","Gwynedd","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Wales and The Valleys","Gwynedd","SEO/HEO","10","10","39040","37410"
"In post","2021","Policy","West Wales and The Valleys","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Wales and The Valleys","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Wales and The Valleys","South West Wales","AA/AO","10","10","[c]","[c]"
"In post","2021","Policy","West Wales and The Valleys","South West Wales","EO","20","20","28850","28850"
"In post","2021","Policy","West Wales and The Valleys","South West Wales","G6/G7","20","20","57560","60830"
"In post","2021","Policy","West Wales and The Valleys","South West Wales","SEO/HEO","80","75","40220","37410"
"In post","2021","Policy","West Wales and The Valleys","Swansea","AA/AO","45","40","21630","21590"
"In post","2021","Policy","West Wales and The Valleys","Swansea","EO","55","50","27210","26780"
"In post","2021","Policy","West Wales and The Valleys","Swansea","G6/G7","25","20","55670","55320"
"In post","2021","Policy","West Wales and The Valleys","Swansea","SEO/HEO","105","95","37530","37410"
"In post","2021","Policy","West Yorkshire","Bradford","EO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Yorkshire","Bradford","G6/G7","5","5","[c]","[c]"
"In post","2021","Policy","West Yorkshire","Bradford","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Policy","West Yorkshire","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Yorkshire","Leeds","EO","45","45","24180","23440"
"In post","2021","Policy","West Yorkshire","Leeds","G6/G7","240","235","54790","51420"
"In post","2021","Policy","West Yorkshire","Leeds","SCS level","25","25","87270","81980"
"In post","2021","Policy","West Yorkshire","Leeds","SEO/HEO","315","305","33860","33990"
"In post","2021","Policy","West Yorkshire","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Yorkshire","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","EO","15","15","26580","26670"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","SEO/HEO","20","20","35540","34740"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","Hertfordshire","EO","10","10","30480","30750"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","Hertfordshire","G6/G7","20","20","62410","59730"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","Hertfordshire","SEO/HEO","70","65","41180","41500"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","Luton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6/G7","25","25","59460","57540"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO/HEO","35","30","38330","40000"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","AA/AO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","EO","25","25","28080","28670"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","G6/G7","20","20","57550","56540"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","SEO/HEO","80","80","37960","35300"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","15","15","26540","26590"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6/G7","10","10","60820","59450"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO/HEO","25","25","38090","39580"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","EO","20","20","25880","26670"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","G6/G7","15","10","60300","63500"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","SEO/HEO","55","55","36280","33350"
"In post","2021","Project Delivery","Cheshire","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cheshire","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cheshire","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cheshire","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cheshire","Warrington","EO","10","10","28070","27720"
"In post","2021","Project Delivery","Cheshire","Warrington","G6/G7","10","10","[c]","[c]"
"In post","2021","Project Delivery","Cheshire","Warrington","SEO/HEO","25","25","37970","36740"
"In post","2021","Project Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO/HEO","10","10","35870","33300"
"In post","2021","Project Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cumbria","East Cumbria","EO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Cumbria","East Cumbria","G6/G7","5","5","[c]","[c]"
"In post","2021","Project Delivery","Cumbria","East Cumbria","SEO/HEO","20","15","33700","33300"
"In post","2021","Project Delivery","Cumbria","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cumbria","West Cumbria","EO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Cumbria","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cumbria","West Cumbria","SEO/HEO","20","20","37200","36520"
"In post","2021","Project Delivery","Cumbria","West Cumbria","Unknown","45","45","45910","41920"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","Derby","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","North Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","EO","10","10","25180","25560"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","G6/G7","60","60","54700","52580"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","SCS level","5","5","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","75","70","36290","38550"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO/HEO","15","10","37020","34400"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Devon","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Devon","Devon CC","EO","30","30","26030","25660"
"In post","2021","Project Delivery","Devon","Devon CC","G6/G7","70","70","51570","48250"
"In post","2021","Project Delivery","Devon","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Devon","Devon CC","SEO/HEO","125","120","36630","38200"
"In post","2021","Project Delivery","Devon","Plymouth","AA/AO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Devon","Plymouth","EO","20","20","26900","26670"
"In post","2021","Project Delivery","Devon","Plymouth","G6/G7","20","20","57530","55870"
"In post","2021","Project Delivery","Devon","Plymouth","SEO/HEO","70","65","38300","38550"
"In post","2021","Project Delivery","Devon","Plymouth","Unknown","40","40","43620","41550"
"In post","2021","Project Delivery","Dorset and Somerset","Bournemouth and Poole","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Dorset and Somerset","Bournemouth and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Dorset and Somerset","Dorset CC","EO","25","25","26730","26670"
"In post","2021","Project Delivery","Dorset and Somerset","Dorset CC","SEO/HEO","20","20","35450","33300"
"In post","2021","Project Delivery","Dorset and Somerset","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Dorset and Somerset","Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Dorset and Somerset","Somerset","EO","10","10","24120","24760"
"In post","2021","Project Delivery","Dorset and Somerset","Somerset","G6/G7","15","15","53570","54380"
"In post","2021","Project Delivery","Dorset and Somerset","Somerset","SEO/HEO","75","75","37790","38290"
"In post","2021","Project Delivery","East Anglia","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","Cambridgeshire CC","EO","20","20","26540","26670"
"In post","2021","Project Delivery","East Anglia","Cambridgeshire CC","G6/G7","40","40","56230","54540"
"In post","2021","Project Delivery","East Anglia","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","Cambridgeshire CC","SEO/HEO","135","130","37300","40000"
"In post","2021","Project Delivery","East Anglia","North and West Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","North and West Norfolk","SEO/HEO","10","10","34790","33980"
"In post","2021","Project Delivery","East Anglia","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","Norwich and East Norfolk","SEO/HEO","10","10","33300","33040"
"In post","2021","Project Delivery","East Anglia","Peterborough","AA/AO","5","5","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","Peterborough","EO","5","5","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","Peterborough","G6/G7","5","5","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","Peterborough","SEO/HEO","30","30","33810","33300"
"In post","2021","Project Delivery","East Anglia","Suffolk","AA/AO","5","5","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","Suffolk","EO","5","5","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","Suffolk","G6/G7","5","5","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","Suffolk","SEO/HEO","20","20","35930","33630"
"In post","2021","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","AA/AO","10","5","[c]","[c]"
"In post","2021","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","EO","20","15","27920","28130"
"In post","2021","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","G6/G7","55","55","56910","54310"
"In post","2021","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","SCS level","5","5","[c]","[c]"
"In post","2021","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","100","95","37320","37820"
"In post","2021","Project Delivery","East Wales","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Wales","Flintshire and Wrexham","EO","10","10","[c]","[c]"
"In post","2021","Project Delivery","East Wales","Flintshire and Wrexham","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","East Wales","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Wales","Monmouthshire and Newport","EO","15","10","24120","23050"
"In post","2021","Project Delivery","East Wales","Monmouthshire and Newport","G6/G7","75","75","53740","51640"
"In post","2021","Project Delivery","East Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Wales","Monmouthshire and Newport","SEO/HEO","65","60","35250","36030"
"In post","2021","Project Delivery","East Wales","Powys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Wales","Powys","EO","5","5","[c]","[c]"
"In post","2021","Project Delivery","East Wales","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","City of Edinburgh","EO","20","20","27490","26800"
"In post","2021","Project Delivery","Eastern Scotland","City of Edinburgh","G6/G7","40","40","57750","55860"
"In post","2021","Project Delivery","Eastern Scotland","City of Edinburgh","SCS level","5","5","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","City of Edinburgh","SEO/HEO","60","60","36460","34190"
"In post","2021","Project Delivery","Eastern Scotland","Clackmannanshire and Fife","EO","10","10","26610","26670"
"In post","2021","Project Delivery","Eastern Scotland","Clackmannanshire and Fife","G6/G7","10","10","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","Clackmannanshire and Fife","SEO/HEO","40","40","39400","40470"
"In post","2021","Project Delivery","Eastern Scotland","Clackmannanshire and Fife","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","Perth and Kinross and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","Perth and Kinross and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","Perth and Kinross and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","West Lothian","SEO/HEO","5","5","[c]","[c]"
