"Status","Year","Age","Disability","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Declared disabled","Scottish Government","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Scottish Government","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Scottish Government","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","The National Archives","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","The National Archives","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","The National Archives","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","UK Export Finance","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","UK Supreme Court","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","UK Supreme Court","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","UK Supreme Court","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","United Kingdom Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","United Kingdom Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","United Kingdom Statistics Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","United Kingdom Statistics Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","United Kingdom Statistics Authority","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","United Kingdom Statistics Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","United Kingdom Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","United Kingdom Statistics Authority","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","United Kingdom Statistics Authority","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Wales Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Water Services Regulation Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Water Services Regulation Authority","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Welsh Government","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Welsh Government","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Welsh Government","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Welsh Government","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Welsh Government","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Welsh Government","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Welsh Government","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Attorney General's Departments","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Attorney General's Departments","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Attorney General's Departments","Operational Delivery","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Attorney General's Departments","Other","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Attorney General's Departments","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Cabinet Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Cabinet Office","Unknown","45","[c]","29460","26000"
"Leaver CS","2021","20-29","Declared non-disabled","Chancellor's other departments","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Chancellor's other departments","Other","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Competition and Markets Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Competition and Markets Authority","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Competition and Markets Authority","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Competition and Markets Authority","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Economics","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Policy","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","Policy","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Education","Communications","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Education","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Education","Finance","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Education","Operational Delivery","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Education","Policy","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Education","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Education","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for International Trade","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for International Trade","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Transport","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Transport","Operational Delivery","40","[c]","21470","21590"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Transport","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Transport","Science and Engineering","[c]","[c]","[c]","[c]"
