"Status","Year","Function_of_post","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Attorney General's Departments","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Attorney General's Departments","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Chancellor's other departments","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Chancellor's other departments","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Competition and Markets Authority","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Competition and Markets Authority","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Digital, Culture, Media and Sport","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Digital, Culture, Media and Sport","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","Human Resources","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for International Trade","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for International Trade","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for International Trade","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Transport","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Transport","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Transport","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Transport","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Work and Pensions","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Work and Pensions","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Work and Pensions","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Work and Pensions","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department of Health and Social Care","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department of Health and Social Care","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department of Health and Social Care","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department of Health and Social Care","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","ESTYN","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","ESTYN","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Foreign, Commonwealth and Development Office","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Foreign, Commonwealth and Development Office","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Foreign, Commonwealth and Development Office","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Foreign, Commonwealth and Development Office","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Foreign, Commonwealth and Development Office","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Foreign, Commonwealth and Development Office","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Foreign, Commonwealth and Development Office","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Land Registry","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Land Registry","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Revenue and Customs","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Revenue and Customs","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Treasury","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Treasury","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Treasury","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Treasury","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Treasury","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Treasury","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","Human Resources","Heterosexual / straight","75","[c]","36570","26670"
"Leaver CS","2021","Human Resources","Ministry of Defence","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","Human Resources","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Defence","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Housing, Communities and Local Government","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Housing, Communities and Local Government","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Housing, Communities and Local Government","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","Human Resources","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Ministry of Justice","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Crime Agency","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Crime Agency","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","National Crime Agency","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Northern Ireland Office","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Northern Ireland Office","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office for Standards in Education","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office for Standards in Education","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office for Standards in Education","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Gas and Electricity Markets","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Gas and Electricity Markets","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Gas and Electricity Markets","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Qualifications and Examinations Regulation","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Qualifications and Examinations Regulation","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Qualifications and Examinations Regulation","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Rail and Road","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Office of Rail and Road","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Other Cabinet Office Agencies","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Other Cabinet Office Agencies","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scottish Government","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","UK Export Finance","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","UK Export Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","United Kingdom Statistics Authority","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","United Kingdom Statistics Authority","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","United Kingdom Statistics Authority","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","United Kingdom Statistics Authority","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","United Kingdom Statistics Authority","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Department for Transport","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Department for Transport","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Department for Transport","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Foreign, Commonwealth and Development Office","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Foreign, Commonwealth and Development Office","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Foreign, Commonwealth and Development Office","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","HM Treasury","Internal Audit","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","HM Treasury","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","HM Treasury","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Justice","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Justice","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scottish Government","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scottish Government","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scottish Government","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","UK Export Finance","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","UK Export Finance","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","United Kingdom Statistics Authority","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","United Kingdom Statistics Authority","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","United Kingdom Statistics Authority","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Departments","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Departments","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Departments","Legal","Heterosexual / straight","140","[c]","58230","55610"
"Leaver CS","2021","Legal","Attorney General's Departments","Legal","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Departments","Legal","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Departments","Legal","Unknown","65","[c]","61900","55610"
"Leaver CS","2021","Legal","Attorney General's Departments","Operational Delivery","Heterosexual / straight","80","[c]","27230","23470"
"Leaver CS","2021","Legal","Attorney General's Departments","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Departments","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Departments","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Departments","Other","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Departments","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Departments","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Foreign, Commonwealth and Development Office","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Foreign, Commonwealth and Development Office","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Foreign, Commonwealth and Development Office","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","Legal","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Defence","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Defence","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice","Legal","Heterosexual / straight","50","[c]","44070","45070"
"Leaver CS","2021","Legal","Ministry of Justice","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice","Legal","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice","Legal","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","National Crime Agency","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","National Crime Agency","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office for Standards in Education","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office for Standards in Education","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of Gas and Electricity Markets","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of Gas and Electricity Markets","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of Gas and Electricity Markets","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scottish Government","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scottish Government","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scottish Government","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scottish Government","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scottish Government","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scottish Government","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scottish Government","Operational Delivery","Undeclared","100","[c]","27690","22820"
"Leaver CS","2021","Legal","UK Export Finance","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Export Finance","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","Legal","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Water Services Regulation Authority","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Water Services Regulation Authority","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Water Services Regulation Authority","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Welsh Government","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Welsh Government","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Welsh Government","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Attorney General's Departments","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Attorney General's Departments","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Attorney General's Departments","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Attorney General's Departments","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Attorney General's Departments","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office","Unknown","Heterosexual / straight","40","[c]","50280","34840"
"Leaver CS","2021","No function","Cabinet Office","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office","Unknown","Unknown","65","[c]","38170","28420"
"Leaver CS","2021","No function","Chancellor's other departments","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Chancellor's other departments","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Chancellor's other departments","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Charity Commission","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Charity Commission","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
