"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","North West (England)","Merseyside","10","10","37330","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Northern Ireland","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Overseas","Overseas","15","15","33300","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Scotland","West Central Scotland","15","15","29130","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","25","33010","28510"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South East (England)","Hampshire and Isle of Wight","110","105","29050","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South West (England)","Devon","10","10","29560","29200"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South West (England)","Dorset and Somerset","20","20","32880","29200"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","205","200","35680","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Wales","East Wales","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","20","20","28130","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","50","45","30430","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","25","25","25900","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Economics","London","Inner London - West","30","30","43990","38600"
"In post","2021","Ministry of Defence (excl. agencies)","Economics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","East Midlands (England)","Lincolnshire","30","25","24200","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","East of England","Bedfordshire and Hertfordshire","75","75","43720","37640"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","East of England","East Anglia","60","55","30820","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","East of England","Essex","15","15","28500","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","London","Inner London - West","185","185","50210","45200"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","London","Outer London - West and North West","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","North East (England)","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","North West (England)","Greater Manchester","20","15","37480","34240"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","North West (England)","Lancashire","20","20","30820","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","North West (England)","Merseyside","60","60","26550","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","Northern Ireland","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","Overseas","Overseas","30","30","34520","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","Scotland","Eastern Scotland","20","15","32960","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","Scotland","West Central Scotland","25","20","32520","27970"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","180","170","36890","35000"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","South East (England)","Hampshire and Isle of Wight","315","300","37550","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","South East (England)","Kent","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","South West (England)","Devon","15","15","37610","34270"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","South West (England)","Dorset and Somerset","15","15","29770","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","375","360","40450","40000"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","Wales","East Wales","10","10","33450","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","10","24800","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","West Midlands (England)","Shropshire and Staffordshire","50","50","36880","33150"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","West Midlands (England)","West Midlands","10","10","39510","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","Yorkshire and The Humber","North Yorkshire","25","25","30730","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Finance","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","East Midlands (England)","Lincolnshire","20","20","23530","21350"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","East of England","Bedfordshire and Hertfordshire","15","15","42130","37320"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","East of England","East Anglia","25","25","31970","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","East of England","Essex","20","15","29900","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","London","Inner London - West","270","265","47230","44500"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","North West (England)","Greater Manchester","175","165","26060","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","North West (England)","Lancashire","165","150","25060","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","Northern Ireland","Northern Ireland","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","Overseas","Overseas","15","15","34410","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","Scotland","Eastern Scotland","10","10","26010","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","Scotland","West Central Scotland","430","405","24000","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","45","45","33230","26350"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","South East (England)","Hampshire and Isle of Wight","145","140","31780","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","South East (England)","Kent","10","10","24920","24220"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","South West (England)","Dorset and Somerset","15","15","23790","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","215","195","30220","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","West Midlands (England)","Shropshire and Staffordshire","20","20","38030","36460"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Human Resources","Yorkshire and The Humber","North Yorkshire","15","15","31270","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","East Midlands (England)","Lincolnshire","40","40","31050","32670"
"In post","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","East of England","East Anglia","270","265","33510","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","East of England","Essex","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","London","Inner London - West","260","255","45270","45200"
"In post","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","London","Outer London - West and North West","245","230","33160","29250"
"In post","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","Overseas","Overseas","15","15","42250","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","East of England","East Anglia","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","East of England","Essex","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","London","Inner London - West","20","20","50160","49370"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","North West (England)","Greater Manchester","10","10","30910","29200"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","Scotland","West Central Scotland","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","South East (England)","Hampshire and Isle of Wight","25","25","32640","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","40850","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","East Midlands (England)","Lincolnshire","10","10","27180","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","East of England","Bedfordshire and Hertfordshire","20","20","33920","30750"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","East of England","East Anglia","70","65","34030","33000"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","London","Inner London - West","105","105","38150","35770"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","London","Outer London - West and North West","20","20","33580","31000"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","North West (England)","Greater Manchester","30","25","29410","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Scotland","West Central Scotland","15","15","27780","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","25","32800","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","South East (England)","Hampshire and Isle of Wight","115","115","29450","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","South West (England)","Dorset and Somerset","30","25","30200","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","155","150","37340","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Wales","East Wales","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","West Midlands (England)","Shropshire and Staffordshire","25","25","33710","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Legal","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Legal","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Legal","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Legal","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Legal","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Legal","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Legal","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","115","110","40040","37890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","East Midlands (England)","Lincolnshire","55","50","44110","37890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","East of England","Bedfordshire and Hertfordshire","30","25","47800","37890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","East of England","East Anglia","60","55","44550","36370"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","East of England","Essex","45","40","44300","37890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","London","Inner London - West","15","15","58020","44780"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","London","Outer London - East and North East","15","10","52520","39070"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","North East (England)","Northumberland and Tyne and Wear","10","10","44350","37890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","North West (England)","Cheshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","North West (England)","Lancashire","30","25","64520","74070"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","Northern Ireland","Northern Ireland","40","30","44050","38640"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","Overseas","Overseas","35","35","50960","38890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","Scotland","Eastern Scotland","45","45","45460","37890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","Scotland","Highlands and Islands","20","20","47520","37130"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","Scotland","West Central Scotland","20","20","43840","37890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","115","100","45660","37890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","South East (England)","Hampshire and Isle of Wight","180","160","47840","38490"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","South East (England)","Kent","25","25","44960","33180"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","South East (England)","Surrey, East and West Sussex","45","40","40040","33780"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","South West (England)","Cornwall and Isles of Scilly","30","20","47330","37890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","South West (England)","Devon","130","115","36690","30620"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","South West (England)","Dorset and Somerset","50","45","47780","37890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","185","165","43140","36370"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","Unknown","Unknown","10","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","Wales","East Wales","35","30","42770","37890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","Wales","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","30","25","41090","37890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","West Midlands (England)","Shropshire and Staffordshire","105","95","47180","38890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","Yorkshire and The Humber","North Yorkshire","135","125","42870","36370"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","15","27320","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","East Midlands (England)","Lincolnshire","20","20","31670","29200"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","East of England","East Anglia","60","55","24480","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","East of England","Essex","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","London","Inner London - West","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","London","Outer London - West and North West","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","North West (England)","Greater Manchester","65","60","23040","21920"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","North West (England)","Lancashire","50","45","25380","22130"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Northern Ireland","Northern Ireland","15","15","30620","27680"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Overseas","Overseas","20","20","35780","33040"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Scotland","Eastern Scotland","20","20","31850","32040"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Scotland","Highlands and Islands","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Scotland","West Central Scotland","20","15","26580","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","30","30","28940","26510"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","South East (England)","Hampshire and Isle of Wight","85","80","31710","33170"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","South East (England)","Kent","10","10","26420","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","South West (England)","Devon","25","20","27260","24370"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","South West (England)","Dorset and Somerset","25","20","28230","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","31590","33040"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Unknown","Unknown","15","15","27780","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Wales","East Wales","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","15","25440","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","25","25","30670","27700"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
