"Status","Year","Disability","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","South East (England)","Mid Kent","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Mid Kent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Mid Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Mid Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Milton Keynes","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Milton Keynes","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Milton Keynes","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Milton Keynes","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Milton Keynes","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Milton Keynes","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","North Hampshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","North Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","North Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","North Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","North Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","North Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Oxfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Oxfordshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Oxfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Portsmouth","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Portsmouth","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Portsmouth","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Portsmouth","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Portsmouth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","South Hampshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","South Hampshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","South Hampshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","South Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","South Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Southampton","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Southampton","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Southampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Southampton","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Southampton","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Southampton","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Southampton","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Kent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Kent","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Kent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Surrey","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Surrey","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Surrey","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Surrey","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Surrey","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Surrey","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Sussex (North East)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Sussex (North East)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Sussex (North East)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Sussex (North East)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Sussex (North East)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Sussex (North East)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Sussex (South West)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Sussex (South West)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Sussex (South West)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Sussex (South West)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Sussex (South West)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bournemouth and Poole","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bournemouth and Poole","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bournemouth and Poole","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bournemouth and Poole","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bournemouth and Poole","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bournemouth and Poole","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bristol, City of","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bristol, City of","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bristol, City of","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Devon CC","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Devon CC","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Devon CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Devon CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Devon CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Devon CC","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Devon CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Dorset CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Dorset CC","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Dorset CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Dorset CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Dorset CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Dorset CC","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Dorset CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Gloucestershire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Gloucestershire","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Gloucestershire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Plymouth","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Plymouth","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Plymouth","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Plymouth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Plymouth","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Plymouth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Somerset","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Somerset","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Somerset","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Somerset","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Somerset","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Somerset","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Somerset","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Swindon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Swindon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Swindon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Swindon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Swindon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Swindon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Swindon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Torbay","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Torbay","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Torbay","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Torbay","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Wiltshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Wiltshire","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Wiltshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Wiltshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Wiltshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Wiltshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Wiltshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West (England)","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Bridgend and Neath Port Talbot","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Bridgend and Neath Port Talbot","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Bridgend and Neath Port Talbot","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Bridgend and Neath Port Talbot","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Bridgend and Neath Port Talbot","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Cardiff and Vale of Glamorgan","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Cardiff and Vale of Glamorgan","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Cardiff and Vale of Glamorgan","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Cardiff and Vale of Glamorgan","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Cardiff and Vale of Glamorgan","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Central Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Central Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Central Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Central Valleys","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Central Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Central Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Central Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Conwy and Denbighshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Conwy and Denbighshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Conwy and Denbighshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Conwy and Denbighshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Conwy and Denbighshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Flintshire and Wrexham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Flintshire and Wrexham","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Flintshire and Wrexham","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Flintshire and Wrexham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Flintshire and Wrexham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Flintshire and Wrexham","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Gwent Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Gwent Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Gwent Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Gwent Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Gwent Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Gwynedd","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Gwynedd","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Gwynedd","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Gwynedd","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Gwynedd","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Gwynedd","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Gwynedd","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Isle of Anglesey","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Isle of Anglesey","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Monmouthshire and Newport","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Monmouthshire and Newport","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Monmouthshire and Newport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Monmouthshire and Newport","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Powys","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Powys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Powys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Powys","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Powys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","Powys","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","South West Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales","South West Wales","AO","[c]","[c]","[c]","[c]"
