"Status","Year","Organisation","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - East and North East","AA/AO","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - East and North East","EO","105","100","31210","30780"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - East and North East","SEO/HEO","15","15","37770","36320"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - South","EO","50","50","30960","30780"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - South","SEO/HEO","10","10","37810","37350"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - West and North West","AA/AO","20","20","30050","30580"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - West and North West","EO","90","90","31400","30780"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Outer London - West and North West","SEO/HEO","15","15","36960","36180"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Shropshire and Staffordshire","AA/AO","70","65","24530","24670"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Shropshire and Staffordshire","EO","90","85","28970","26780"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Shropshire and Staffordshire","SEO/HEO","15","15","36010","36010"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","South Yorkshire","AA/AO","30","30","25910","26580"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","South Yorkshire","EO","50","45","27720","26780"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","South Yorkshire","SEO/HEO","10","10","34250","33780"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Southern Scotland","AA/AO","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Southern Scotland","EO","25","25","28210","26780"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Surrey, East and West Sussex","AA/AO","50","45","27070","27680"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Surrey, East and West Sussex","EO","95","90","29810","27300"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Surrey, East and West Sussex","SEO/HEO","15","15","36260","36320"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Tees Valley and Durham","AA/AO","10","10","25790","26580"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Tees Valley and Durham","EO","30","30","27540","26780"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","Tees Valley and Durham","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","West Central Scotland","AA/AO","10","10","27220","27680"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","West Central Scotland","EO","55","55","27560","26780"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","West Central Scotland","SEO/HEO","10","10","35420","34020"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","West Midlands","AA/AO","20","20","25630","26580"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","West Midlands","EO","100","95","27390","26780"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","West Midlands","SEO/HEO","15","15","32500","32020"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","West Wales and The Valleys","AA/AO","140","130","22230","21590"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","West Wales and The Valleys","EO","90","80","28000","26780"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","West Wales and The Valleys","SEO/HEO","35","35","34930","33350"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","West Yorkshire","AA/AO","90","80","22710","21590"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","West Yorkshire","EO","110","100","27400","26780"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Delivery","West Yorkshire","SEO/HEO","20","20","34830","32620"
"In post","2021","Driver and Vehicle Standards Agency","Operational Research","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Research","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Research","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Research","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Research","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Research","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Research","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Research","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Research","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Research","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Research","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Research","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Research","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Research","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Research","West Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Operational Research","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Other","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Other","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Other","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Other","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Other","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Other","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Other","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Other","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Other","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Other","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Other","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Derbyshire and Nottinghamshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Policy","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","Derbyshire and Nottinghamshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","Derbyshire and Nottinghamshire","SEO/HEO","10","10","37830","39760"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","20","15","36940","39470"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","Northumberland and Tyne and Wear","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","West Wales and The Valleys","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Project Delivery","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Property","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Property","Derbyshire and Nottinghamshire","EO","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Property","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Property","Derbyshire and Nottinghamshire","SEO/HEO","10","10","37390","39870"
"In post","2021","Driver and Vehicle Standards Agency","Property","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Property","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Property","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Property","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Property","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Property","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","10","35150","33350"
"In post","2021","Driver and Vehicle Standards Agency","Property","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Property","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Property","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Property","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Property","Northumberland and Tyne and Wear","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Property","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Property","West Wales and The Valleys","AA/AO","10","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Property","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Property","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","10","36390","36780"
"In post","2021","Education and Skills Funding Agency","Commercial","Greater Manchester","EO","5","5","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","Greater Manchester","G6/G7","10","10","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","Greater Manchester","SEO/HEO","15","15","35050","36500"
"In post","2021","Education and Skills Funding Agency","Commercial","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","Inner London - West","G6/G7","10","10","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","Inner London - West","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","South Yorkshire","EO","5","5","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","South Yorkshire","G6/G7","10","10","53690","50400"
"In post","2021","Education and Skills Funding Agency","Commercial","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","South Yorkshire","SEO/HEO","20","20","34450","36780"
"In post","2021","Education and Skills Funding Agency","Commercial","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","Tees Valley and Durham","G6/G7","10","10","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","Tees Valley and Durham","SEO/HEO","20","20","33990","30880"
"In post","2021","Education and Skills Funding Agency","Commercial","West Midlands","EO","5","5","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","West Midlands","G6/G7","5","5","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","West Midlands","SEO/HEO","20","20","36310","36780"
"In post","2021","Education and Skills Funding Agency","Commercial","West Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Commercial","West Yorkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Communications","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Communications","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Communications","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Communications","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Communications","Greater Manchester","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Communications","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Communications","Inner London - West","G6/G7","15","10","56570","54400"
"In post","2021","Education and Skills Funding Agency","Communications","Inner London - West","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Communications","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Communications","Northumberland and Tyne and Wear","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Communications","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Communications","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Communications","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Communications","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Communications","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Communications","West Midlands","G6/G7","10","10","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Communications","West Midlands","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Communications","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Communications","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","15","15","33440","32870"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","Greater Manchester","EO","5","5","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","Greater Manchester","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","Inner London - West","SEO/HEO","10","10","40580","40620"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","Northumberland and Tyne and Wear","SEO/HEO","10","10","33520","34320"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","South Yorkshire","EO","5","5","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","South Yorkshire","G6/G7","10","10","53670","50400"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","South Yorkshire","SEO/HEO","40","40","34060","33510"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","Tees Valley and Durham","EO","5","5","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","Tees Valley and Durham","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","West Midlands","EO","10","10","25380","25500"
"In post","2021","Education and Skills Funding Agency","Digital, Data and Technology","West Midlands","G6/G7","45","45","53220","50630"
