"Status","Year","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","AO","Undeclared","35","30","21920","21900"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","AO","Unknown","100","100","23870","22920"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","Heterosexual / straight","225","210","28370","27570"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","Undeclared","40","40","28050","27570"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","Unknown","100","95","29700","29140"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","G7","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","G7","Unknown","5","5","[c]","[c]"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","HEO","Heterosexual / straight","85","80","34690","34290"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","HEO","Unknown","50","45","36050","36610"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO","Heterosexual / straight","55","55","42810","42670"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO","Unknown","25","25","[c]","[c]"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA","Undeclared","10","5","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA","Unknown","15","15","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AO","Undeclared","10","5","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AO","Unknown","75","70","26270","26530"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","Heterosexual / straight","70","65","28390","27570"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","Unknown","40","40","30000","29190"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Scotland","Na h-Eileanan Siar","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Scotland","Na h-Eileanan Siar","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Na h-Eileanan Siar","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Na h-Eileanan Siar","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Na h-Eileanan Siar","AO","Heterosexual / straight","70","65","21540","21010"
"In post","2021","Scotland","Na h-Eileanan Siar","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Na h-Eileanan Siar","AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Scotland","Na h-Eileanan Siar","AO","Unknown","10","10","[c]","[c]"
"In post","2021","Scotland","Na h-Eileanan Siar","EO","Heterosexual / straight","35","35","28910","28170"
"In post","2021","Scotland","Na h-Eileanan Siar","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Na h-Eileanan Siar","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Scotland","Na h-Eileanan Siar","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Scotland","Na h-Eileanan Siar","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Scotland","Na h-Eileanan Siar","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Na h-Eileanan Siar","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Na h-Eileanan Siar","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Na h-Eileanan Siar","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Scotland","Na h-Eileanan Siar","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Na h-Eileanan Siar","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","North Lanarkshire","AA","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Scotland","North Lanarkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","North Lanarkshire","AA","Undeclared","10","5","[c]","[c]"
"In post","2021","Scotland","North Lanarkshire","AA","Unknown","30","30","20110","20070"
"In post","2021","Scotland","North Lanarkshire","AO","Heterosexual / straight","750","620","20840","20770"
"In post","2021","Scotland","North Lanarkshire","AO","LGBO","30","30","20460","20140"
"In post","2021","Scotland","North Lanarkshire","AO","Undeclared","135","110","21050","21010"
"In post","2021","Scotland","North Lanarkshire","AO","Unknown","485","410","21100","20180"
"In post","2021","Scotland","North Lanarkshire","EO","Heterosexual / straight","505","455","27220","27570"
"In post","2021","Scotland","North Lanarkshire","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Scotland","North Lanarkshire","EO","Undeclared","70","60","27280","27570"
"In post","2021","Scotland","North Lanarkshire","EO","Unknown","255","240","30160","30930"
"In post","2021","Scotland","North Lanarkshire","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Scotland","North Lanarkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","North Lanarkshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","North Lanarkshire","G7","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Scotland","North Lanarkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","North Lanarkshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","North Lanarkshire","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Scotland","North Lanarkshire","HEO","Heterosexual / straight","205","190","32460","31810"
"In post","2021","Scotland","North Lanarkshire","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Scotland","North Lanarkshire","HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","Scotland","North Lanarkshire","HEO","Unknown","55","50","34210","33180"
"In post","2021","Scotland","North Lanarkshire","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Scotland","North Lanarkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","North Lanarkshire","SEO","Heterosexual / straight","95","85","40520","38630"
"In post","2021","Scotland","North Lanarkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","North Lanarkshire","SEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Scotland","North Lanarkshire","SEO","Unknown","20","20","[c]","[c]"
"In post","2021","Scotland","Orkney Islands","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Orkney Islands","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Orkney Islands","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Orkney Islands","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Orkney Islands","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Orkney Islands","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Orkney Islands","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Orkney Islands","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Scotland","Orkney Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Orkney Islands","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Orkney Islands","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Orkney Islands","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Orkney Islands","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Orkney Islands","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Orkney Islands","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Orkney Islands","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Orkney Islands","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Orkney Islands","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Orkney Islands","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Orkney Islands","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Perth and Kinross and Stirling","AA","Heterosexual / straight","35","35","21060","20810"
"In post","2021","Scotland","Perth and Kinross and Stirling","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Perth and Kinross and Stirling","AA","Undeclared","10","10","[c]","[c]"
"In post","2021","Scotland","Perth and Kinross and Stirling","AA","Unknown","35","35","20080","20810"
"In post","2021","Scotland","Perth and Kinross and Stirling","AO","Heterosexual / straight","115","110","23870","24450"
"In post","2021","Scotland","Perth and Kinross and Stirling","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Perth and Kinross and Stirling","AO","Undeclared","20","20","[c]","[c]"
"In post","2021","Scotland","Perth and Kinross and Stirling","AO","Unknown","235","225","24420","25870"
"In post","2021","Scotland","Perth and Kinross and Stirling","EO","Heterosexual / straight","255","245","29920","29140"
"In post","2021","Scotland","Perth and Kinross and Stirling","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Scotland","Perth and Kinross and Stirling","EO","Undeclared","25","25","[c]","[c]"
"In post","2021","Scotland","Perth and Kinross and Stirling","EO","Unknown","275","255","31640","33650"
"In post","2021","Scotland","Perth and Kinross and Stirling","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Scotland","Perth and Kinross and Stirling","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Perth and Kinross and Stirling","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Scotland","Perth and Kinross and Stirling","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Perth and Kinross and Stirling","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Scotland","Perth and Kinross and Stirling","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Perth and Kinross and Stirling","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Perth and Kinross and Stirling","G7","Unknown","20","20","[c]","[c]"
"In post","2021","Scotland","Perth and Kinross and Stirling","HEO","Heterosexual / straight","85","80","35970","35110"
"In post","2021","Scotland","Perth and Kinross and Stirling","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Perth and Kinross and Stirling","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Scotland","Perth and Kinross and Stirling","HEO","Unknown","85","80","38370","39500"
"In post","2021","Scotland","Perth and Kinross and Stirling","SEO","Heterosexual / straight","45","45","43210","42190"
"In post","2021","Scotland","Perth and Kinross and Stirling","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Perth and Kinross and Stirling","SEO","Undeclared","15","10","[c]","[c]"
"In post","2021","Scotland","Perth and Kinross and Stirling","SEO","Unknown","20","15","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","AO","Heterosexual / straight","90","80","23740","24110"
"In post","2021","Scotland","Scottish Borders","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","AO","Unknown","75","65","24050","24110"
"In post","2021","Scotland","Scottish Borders","EO","Heterosexual / straight","100","95","27780","27570"
"In post","2021","Scotland","Scottish Borders","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","EO","Unknown","70","60","28780","29190"
"In post","2021","Scotland","Scottish Borders","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","HEO","Heterosexual / straight","40","35","32660","32120"
"In post","2021","Scotland","Scottish Borders","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Scottish Borders","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Scotland","Shetland Islands","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Shetland Islands","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Shetland Islands","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Shetland Islands","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scotland","Shetland Islands","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Shetland Islands","AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Scotland","Shetland Islands","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Shetland Islands","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Scotland","Shetland Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Shetland Islands","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Shetland Islands","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Scotland","Shetland Islands","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Shetland Islands","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Shetland Islands","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scotland","Shetland Islands","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Shetland Islands","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Shetland Islands","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Shetland Islands","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Shetland Islands","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","AA","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","AA","Undeclared","10","5","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","AO","Heterosexual / straight","35","30","21650","21130"
"In post","2021","Scotland","South Ayrshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","AO","Undeclared","15","15","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","AO","Unknown","10","10","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","EO","Heterosexual / straight","110","105","27500","27570"
"In post","2021","Scotland","South Ayrshire","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","EO","Undeclared","25","20","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","EO","Unknown","40","35","27480","27570"
"In post","2021","Scotland","South Ayrshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","South Ayrshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","South Lanarkshire","AA","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Scotland","South Lanarkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","South Lanarkshire","AA","Undeclared","20","15","[c]","[c]"
"In post","2021","Scotland","South Lanarkshire","AA","Unknown","10","10","[c]","[c]"
"In post","2021","Scotland","South Lanarkshire","AO","Heterosexual / straight","560","470","20710","20140"
"In post","2021","Scotland","South Lanarkshire","AO","LGBO","35","35","20610","20140"
"In post","2021","Scotland","South Lanarkshire","AO","Undeclared","80","65","21280","21440"
"In post","2021","Scotland","South Lanarkshire","AO","Unknown","700","605","20500","20140"
"In post","2021","Scotland","South Lanarkshire","EO","Heterosexual / straight","475","410","26330","26120"
"In post","2021","Scotland","South Lanarkshire","EO","LGBO","25","25","[c]","[c]"
"In post","2021","Scotland","South Lanarkshire","EO","Undeclared","65","55","27170","27570"
"In post","2021","Scotland","South Lanarkshire","EO","Unknown","270","235","25820","25560"
"In post","2021","Scotland","South Lanarkshire","G6","Heterosexual / straight","80","80","63380","64560"
"In post","2021","Scotland","South Lanarkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","South Lanarkshire","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Scotland","South Lanarkshire","G6","Unknown","30","30","[c]","[c]"
"In post","2021","Scotland","South Lanarkshire","G7","Heterosexual / straight","210","200","52180","52580"
"In post","2021","Scotland","South Lanarkshire","G7","LGBO","10","10","[c]","[c]"
"In post","2021","Scotland","South Lanarkshire","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Scotland","South Lanarkshire","G7","Unknown","90","90","49470","50490"
"In post","2021","Scotland","South Lanarkshire","HEO","Heterosexual / straight","385","365","32410","32030"
"In post","2021","Scotland","South Lanarkshire","HEO","LGBO","20","20","[c]","[c]"
"In post","2021","Scotland","South Lanarkshire","HEO","Undeclared","35","35","32550","31920"
"In post","2021","Scotland","South Lanarkshire","HEO","Unknown","170","160","32400","32030"
"In post","2021","Scotland","South Lanarkshire","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Scotland","South Lanarkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","South Lanarkshire","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Scotland","South Lanarkshire","SEO","Heterosexual / straight","235","225","40050","38630"
"In post","2021","Scotland","South Lanarkshire","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","Scotland","South Lanarkshire","SEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Scotland","South Lanarkshire","SEO","Unknown","95","95","39390","39190"
"In post","2021","Scotland","West Lothian","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scotland","West Lothian","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","West Lothian","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","Scotland","West Lothian","AA","Unknown","10","10","[c]","[c]"
"In post","2021","Scotland","West Lothian","AO","Heterosexual / straight","75","70","22110","21010"
"In post","2021","Scotland","West Lothian","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","West Lothian","AO","Undeclared","25","25","[c]","[c]"
"In post","2021","Scotland","West Lothian","AO","Unknown","45","45","23500","22920"
"In post","2021","Scotland","West Lothian","EO","Heterosexual / straight","110","100","28150","27570"
"In post","2021","Scotland","West Lothian","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Scotland","West Lothian","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","Scotland","West Lothian","EO","Unknown","40","40","28930","27570"
"In post","2021","Scotland","West Lothian","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Scotland","West Lothian","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","West Lothian","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","West Lothian","G6","Unknown","10","5","[c]","[c]"
"In post","2021","Scotland","West Lothian","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Scotland","West Lothian","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","West Lothian","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","West Lothian","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","West Lothian","HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Scotland","West Lothian","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","West Lothian","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","West Lothian","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Scotland","West Lothian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","West Lothian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","West Lothian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","West Lothian","SEO","Heterosexual / straight","30","30","42790","42190"
