"Status","Year","Ethnicity","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","Internal Audit","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Attorney General's Departments","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Cabinet Office","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department of Health and Social Care","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department of Health and Social Care","London","60","[c]","35690","32490"
"Leaver CS","2021","Asian","No function","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department of Health and Social Care","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department of Health and Social Care","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department of Health and Social Care","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department of Health and Social Care","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","ESTYN","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","HM Treasury","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Housing, Communities and Local Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Housing, Communities and Local Government","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Housing, Communities and Local Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Justice","East Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Justice","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Justice","London","55","[c]","25370","22970"
"Leaver CS","2021","Asian","No function","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Justice","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Justice","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Justice","West Midlands (England)","30","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Justice","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Office for Standards in Education","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Office for Standards in Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Defence","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
