"Status","Year","Disability","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","No function","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","No function","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","No function","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","No function","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","No function","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","No function","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","No function","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Debt","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","No function","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","No function","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","No function","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","No function","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","No function","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","No function","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Debt","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","No function","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","No function","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","No function","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","No function","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","No function","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","No function","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","G7","[c]","[c]","[c]","[c]"
