"Status","Year","Age","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Security","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Ministry of Defence","AA/AO","60","[c]","28900","21590"
"Leaver CS","2021","60-64","Security","Ministry of Defence","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Ministry of Defence","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Education","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Education","G6/G7","15","[c]","61730","56870"
"Leaver CS","2021","60-64","Unknown","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Education","SEO/HEO","15","[c]","38890","37100"
"Leaver CS","2021","60-64","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Transport","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Work and Pensions","AA/AO","325","[c]","20920","21010"
"Leaver CS","2021","60-64","Unknown","Department for Work and Pensions","EO","380","[c]","27680","27570"
"Leaver CS","2021","60-64","Unknown","Department for Work and Pensions","G6/G7","35","[c]","56600","55380"
"Leaver CS","2021","60-64","Unknown","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Work and Pensions","SEO/HEO","120","[c]","35690","34290"
"Leaver CS","2021","60-64","Unknown","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department of Health and Social Care","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department of Health and Social Care","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Foreign, Commonwealth and Development Office","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Foreign, Commonwealth and Development Office","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","AA/AO","440","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","EO","280","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","G6/G7","100","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","SEO/HEO","305","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Home Office","AA/AO","40","[c]","20630","21010"
"Leaver CS","2021","60-64","Unknown","Home Office","EO","60","[c]","27620","27320"
"Leaver CS","2021","60-64","Unknown","Home Office","G6/G7","10","[c]","61910","60330"
"Leaver CS","2021","60-64","Unknown","Home Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Home Office","SEO/HEO","45","[c]","36440","34870"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","AA/AO","120","[c]","21180","21130"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","EO","80","[c]","29090","28910"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","G6/G7","10","[c]","74910","72590"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","SEO/HEO","75","[c]","37410","36100"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","Unknown","45","[c]","41680","35980"
"Leaver CS","2021","60-64","Unknown","Scotland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Scottish Government","AA/AO","15","[c]","24060","22230"
"Leaver CS","2021","60-64","Unknown","Scottish Government","EO","10","[c]","28850","29190"
"Leaver CS","2021","60-64","Unknown","Scottish Government","G6/G7","30","[c]","66850","66290"
"Leaver CS","2021","60-64","Unknown","Scottish Government","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Scottish Government","SEO/HEO","40","[c]","41550","46600"
"Leaver CS","2021","60-64","Unknown","Welsh Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Welsh Government","G6/G7","15","[c]","64610","60830"
"Leaver CS","2021","60-64","Unknown","Welsh Government","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Welsh Government","SEO/HEO","15","[c]","38530","37410"
"Leaver CS","2021","65+","Analysis","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Analysis","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Analysis","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Analysis","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Analysis","United Kingdom Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Other Cabinet Office Agencies","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Ministry of Defence","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Department of Health and Social Care","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Ministry of Defence","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Ministry of Defence","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","Department for Environment, Food and Rural Affairs","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Ministry of Defence","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Office for Standards in Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Attorney General's Departments","AA/AO","10","[c]","22970","23470"
"Leaver CS","2021","65+","Legal","Attorney General's Departments","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Attorney General's Departments","G6/G7","20","[c]","59720","55610"
"Leaver CS","2021","65+","Legal","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Foreign, Commonwealth and Development Office","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Ministry of Justice","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Scottish Government","AA/AO","15","[c]","20670","20070"
"Leaver CS","2021","65+","Legal","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Scottish Government","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for Business, Energy and Industrial Strategy","AA/AO","10","[c]","21240","20670"
"Leaver CS","2021","65+","No function","Department for Business, Energy and Industrial Strategy","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for Business, Energy and Industrial Strategy","SEO/HEO","10","[c]","36570","39050"
"Leaver CS","2021","65+","No function","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for Environment, Food and Rural Affairs","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for Environment, Food and Rural Affairs","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for Environment, Food and Rural Affairs","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for Environment, Food and Rural Affairs","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for Transport","AA/AO","50","[c]","20340","21170"
"Leaver CS","2021","65+","No function","Department for Transport","EO","50","[c]","27210","26780"
"Leaver CS","2021","65+","No function","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for Transport","SEO/HEO","10","[c]","45310","48260"
"Leaver CS","2021","65+","No function","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for Work and Pensions","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department of Health and Social Care","AA/AO","10","[c]","20960","20640"
"Leaver CS","2021","65+","No function","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department of Health and Social Care","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department of Health and Social Care","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","ESTYN","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Food Standards Agency","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","HM Land Registry","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","HM Land Registry","EO","10","[c]","27080","27130"
"Leaver CS","2021","65+","No function","HM Land Registry","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Ministry of Defence","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Ministry of Defence","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Ministry of Housing, Communities and Local Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Ministry of Housing, Communities and Local Government","G6/G7","10","[c]","58870","59960"
"Leaver CS","2021","65+","No function","Ministry of Housing, Communities and Local Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Ministry of Justice","AA/AO","465","[c]","19520","19830"
"Leaver CS","2021","65+","No function","Ministry of Justice","EO","50","[c]","25000","24620"
"Leaver CS","2021","65+","No function","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Ministry of Justice","SEO/HEO","50","[c]","34600","31250"
"Leaver CS","2021","65+","No function","Ministry of Justice","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","National Crime Agency","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Office for Standards in Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Office for Standards in Education","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Office for Standards in Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Other Cabinet Office Agencies","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Scottish Government","AA/AO","15","[c]","22550","22220"
"Leaver CS","2021","65+","No function","Scottish Government","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Scottish Government","SEO/HEO","10","[c]","39200","39500"
"Leaver CS","2021","65+","No function","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","United Kingdom Statistics Authority","AA/AO","35","[c]","19800","19520"
"Leaver CS","2021","65+","No function","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","United Kingdom Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Ministry of Defence","EO","25","[c]","24550","25640"
"Leaver CS","2021","65+","Project Delivery","Ministry of Defence","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Ministry of Defence","SEO/HEO","65","[c]","36930","35890"
"Leaver CS","2021","65+","Project Delivery","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Ministry of Housing, Communities and Local Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Foreign, Commonwealth and Development Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","HM Revenue and Customs","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","HM Revenue and Customs","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","HM Revenue and Customs","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Ministry of Defence","AA/AO","20","[c]","17780","17230"
"Leaver CS","2021","65+","Property","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
