"Status","Year","Age","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","EO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","EO","Heterosexual / straight","65","[c]","23720","23810"
"Leaver Dept.","2021","20-29","South West (England)","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","HEO","Heterosexual / straight","70","[c]","28320","28630"
"Leaver Dept.","2021","20-29","South West (England)","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","HEO","Heterosexual / straight","115","[c]","32280","32000"
"Leaver Dept.","2021","20-29","Unknown","HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","HEO","Unknown","275","[c]","30890","32000"
"Leaver Dept.","2021","20-29","Unknown","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","AO","Heterosexual / straight","35","[c]","20670","21010"
"Leaver Dept.","2021","20-29","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","AO","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","AO","Heterosexual / straight","40","[c]","20080","19930"
"Leaver Dept.","2021","20-29","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","AO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","AO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","EO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","EO","Heterosexual / straight","100","[c]","28680","28650"
"Leaver Dept.","2021","30-39","London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","EO","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","G6","Heterosexual / straight","105","[c]","66030","65300"
"Leaver Dept.","2021","30-39","London","G6","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","G6","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","G6","Unknown","55","[c]","66640","64700"
"Leaver Dept.","2021","30-39","London","G7","Heterosexual / straight","320","[c]","54650","53870"
"Leaver Dept.","2021","30-39","London","G7","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","G7","Undeclared","50","[c]","54320","53680"
"Leaver Dept.","2021","30-39","London","G7","Unknown","185","[c]","54500","54070"
"Leaver Dept.","2021","30-39","London","HEO","Heterosexual / straight","185","[c]","34350","34240"
"Leaver Dept.","2021","30-39","London","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","HEO","Unknown","130","[c]","33950","33510"
"Leaver Dept.","2021","30-39","London","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SEO","Heterosexual / straight","160","[c]","41900","41760"
"Leaver Dept.","2021","30-39","London","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SEO","Unknown","100","[c]","41710","41370"
"Leaver Dept.","2021","30-39","London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","AO","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","EO","Heterosexual / straight","35","[c]","25850","25550"
"Leaver Dept.","2021","30-39","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","AO","Heterosexual / straight","45","[c]","20990","21010"
"Leaver Dept.","2021","30-39","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","AO","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","EO","Heterosexual / straight","65","[c]","25880","25670"
"Leaver Dept.","2021","30-39","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","EO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
