"Status","Year","Disability","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","Outside London","SEO/HEO","35","[c]","38960","37410"
"Leaver CS","2021","Undeclared","Attorney General's Departments","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Outside London","AA/AO","60","[c]","21060","21010"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Outside London","EO","50","[c]","27660","27570"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Outside London","SEO/HEO","30","[c]","35100","34530"
"Leaver CS","2021","Undeclared","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Outside London","AA/AO","135","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Outside London","EO","75","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Outside London","SEO/HEO","75","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","Outside London","AA/AO","75","[c]","23790","21130"
"Leaver CS","2021","Undeclared","Ministry of Defence","Outside London","EO","50","[c]","28970","27200"
"Leaver CS","2021","Undeclared","Ministry of Defence","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","Outside London","SEO/HEO","70","[c]","37870","37620"
"Leaver CS","2021","Undeclared","Ministry of Defence","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","London","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Outside London","AA/AO","390","[c]","20210","19930"
"Leaver CS","2021","Undeclared","Ministry of Justice","Outside London","EO","60","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Outside London","SEO/HEO","60","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other Cabinet Office Agencies","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","Unknown","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","Unknown","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","Unknown","SEO/HEO","30","[c]","29550","28420"
"Leaver CS","2021","Unknown","Chancellor's other departments","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chancellor's other departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","30","[c]","35700","33570"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","EO","30","[c]","25020","24250"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","London","EO","45","[c]","22240","18200"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","London","G6/G7","35","[c]","58320","57760"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","London","SEO/HEO","45","[c]","37200","37620"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","135","[c]","21650","21050"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Outside London","EO","75","[c]","25100","25190"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","50","[c]","54700","52740"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","100","[c]","35760","35900"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","London","AA/AO","40","[c]","18500","18200"
"Leaver CS","2021","Unknown","Department for International Trade","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","Outside London","AA/AO","85","[c]","21700","21590"
"Leaver CS","2021","Unknown","Department for Transport","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","London","EO","125","[c]","31020","31060"
"Leaver CS","2021","Unknown","Department for Work and Pensions","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Outside London","AA/AO","235","[c]","21190","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Outside London","EO","260","[c]","27740","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Unknown","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","London","EO","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","London","G6/G7","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","London","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","London","SEO/HEO","65","[c]","37660","40010"
"Leaver CS","2021","Unknown","Department of Health and Social Care","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Outside London","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Outside London","SEO/HEO","45","[c]","37160","36690"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
