"Status","Year","Ethnicity","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Black","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Forestry and Land Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Forestry and Land Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Forestry and Land Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Forestry and Land Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Actuary's Department","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Actuary's Department","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Actuary's Department","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Actuary's Department","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","London","Heterosexual / straight","35","[c]","27800","23360"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","London","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","London","Heterosexual / straight","40","[c]","29940","27760"
"Leaver CS","2021","Black","Home Office (incl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Insolvency Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Insolvency Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Insolvency Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Insolvency Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Insolvency Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Insolvency Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Insolvency Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Insolvency Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Institute for Apprenticeships and Technical Education","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Institute for Apprenticeships and Technical Education","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Institute for Apprenticeships and Technical Education","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Institute for Apprenticeships and Technical Education","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Institute for Apprenticeships and Technical Education","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Institute for Apprenticeships and Technical Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Institute for Apprenticeships and Technical Education","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Institute for Apprenticeships and Technical Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal Aid Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal Aid Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal Aid Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal Aid Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal Aid Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal Aid Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal Aid Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal Aid Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal Aid Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal Aid Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal Aid Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal Aid Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Maritime and Coastguard Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Maritime and Coastguard Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Maritime and Coastguard Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Maritime and Coastguard Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Met Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Met Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Met Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Met Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Met Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Met Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Met Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Met Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence (excl. agencies)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice (excl. agencies)","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Infrastructure Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Infrastructure Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Infrastructure Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Infrastructure Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Records of Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Records of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Records of Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Records of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Savings and Investments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Savings and Investments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Savings and Investments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Savings and Investments","London","Unknown","[c]","[c]","[c]","[c]"
