"Status","Year","Parent_department","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Water Services Regulation Authority","Inner London - West","London","SCS level","10","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Inner London - West","London","SEO","10","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","West Midlands","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Water Services Regulation Authority","West Midlands","Outside London","EO","25","25","28870","28300"
"In post","2021","Water Services Regulation Authority","West Midlands","Outside London","G6","15","15","86590","84270"
"In post","2021","Water Services Regulation Authority","West Midlands","Outside London","G7","20","20","69930","70000"
"In post","2021","Water Services Regulation Authority","West Midlands","Outside London","HEO","70","70","42140","41620"
"In post","2021","Water Services Regulation Authority","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","West Midlands","Outside London","SEO","35","35","57780","57120"
"In post","2021","Welsh Government","East Wales","Outside London","AO","475","440","23330","23830"
"In post","2021","Welsh Government","East Wales","Outside London","EO","570","535","28670","28850"
"In post","2021","Welsh Government","East Wales","Outside London","G6","120","115","73220","74730"
"In post","2021","Welsh Government","East Wales","Outside London","G7","575","555","58810","60830"
"In post","2021","Welsh Government","East Wales","Outside London","HEO","735","690","36570","37410"
"In post","2021","Welsh Government","East Wales","Outside London","SCS level","140","140","90450","82200"
"In post","2021","Welsh Government","East Wales","Outside London","SEO","570","540","46130","47000"
"In post","2021","Welsh Government","Inner London - West","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Inner London - West","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Inner London - West","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Overseas","Overseas","G7","5","5","[c]","[c]"
"In post","2021","Welsh Government","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","West Wales and The Valleys","Outside London","AO","490","445","23350","23830"
"In post","2021","Welsh Government","West Wales and The Valleys","Outside London","EO","450","425","28710","28850"
"In post","2021","Welsh Government","West Wales and The Valleys","Outside London","G6","75","75","73570","74730"
"In post","2021","Welsh Government","West Wales and The Valleys","Outside London","G7","275","265","59360","60830"
"In post","2021","Welsh Government","West Wales and The Valleys","Outside London","HEO","715","680","36780","37410"
"In post","2021","Welsh Government","West Wales and The Valleys","Outside London","SCS level","35","30","87220","80200"
"In post","2021","Welsh Government","West Wales and The Valleys","Outside London","SEO","535","510","46450","47000"
"Leaver CS","2021","Attorney General's Departments","Bedfordshire and Hertfordshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Bedfordshire and Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Bedfordshire and Hertfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Cumbria","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Devon","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","East Anglia","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","East Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","East Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","East Wales","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Essex","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Essex","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Essex","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Greater Manchester","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Greater Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Greater Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Greater Manchester","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Hampshire and Isle of Wight","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Hampshire and Isle of Wight","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Hampshire and Isle of Wight","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Inner London - East","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Inner London - West","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Inner London - West","London","AO","20","[c]","22760","23520"
"Leaver CS","2021","Attorney General's Departments","Inner London - West","London","EO","25","[c]","27260","26970"
"Leaver CS","2021","Attorney General's Departments","Inner London - West","London","G6","35","[c]","70590","72030"
"Leaver CS","2021","Attorney General's Departments","Inner London - West","London","G7","70","[c]","55010","53700"
"Leaver CS","2021","Attorney General's Departments","Inner London - West","London","HEO","20","[c]","35460","34770"
"Leaver CS","2021","Attorney General's Departments","Inner London - West","London","SCS level","20","[c]","94920","85750"
"Leaver CS","2021","Attorney General's Departments","Inner London - West","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Kent","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Merseyside","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Merseyside","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","North Yorkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","North Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","North Yorkshire","Outside London","G7","10","[c]","58530","57640"
"Leaver CS","2021","Attorney General's Departments","Northumberland and Tyne and Wear","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Northumberland and Tyne and Wear","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Northumberland and Tyne and Wear","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outer London - East and North East","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outer London - South","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outer London - South","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outer London - South","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Shropshire and Staffordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Shropshire and Staffordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Shropshire and Staffordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","South Yorkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","South Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","South Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Surrey, East and West Sussex","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Surrey, East and West Sussex","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Surrey, East and West Sussex","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Tees Valley and Durham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","West Midlands","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","West Midlands","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","West Midlands","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","West Midlands","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","West Midlands","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","West Wales and The Valleys","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","West Wales and The Valleys","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","West Yorkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","West Yorkshire","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","West Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Dorset and Somerset","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Greater Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Greater Manchester","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Greater Manchester","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Hampshire and Isle of Wight","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Inner London - East","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Inner London - East","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Inner London - East","London","G7","20","[c]","56360","54700"
"Leaver CS","2021","Cabinet Office","Inner London - East","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Inner London - East","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Inner London - West","London","AO","30","[c]","21400","22650"
"Leaver CS","2021","Cabinet Office","Inner London - West","London","EO","10","[c]","26090","26000"
"Leaver CS","2021","Cabinet Office","Inner London - West","London","G6","15","[c]","67100","67250"
"Leaver CS","2021","Cabinet Office","Inner London - West","London","G7","40","[c]","57200","56400"
"Leaver CS","2021","Cabinet Office","Inner London - West","London","HEO","25","[c]","35000","34600"
"Leaver CS","2021","Cabinet Office","Inner London - West","London","SCS level","20","[c]","108150","95000"
"Leaver CS","2021","Cabinet Office","Inner London - West","London","SEO","15","[c]","41310","40730"
"Leaver CS","2021","Cabinet Office","Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","North Yorkshire","Outside London","AO","10","[c]","20080","20370"
"Leaver CS","2021","Cabinet Office","North Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","North Yorkshire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Northumberland and Tyne and Wear","Outside London","AO","10","[c]","20010","20520"
"Leaver CS","2021","Cabinet Office","Northumberland and Tyne and Wear","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Northumberland and Tyne and Wear","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","Unknown","AO","15","[c]","21340","20800"
"Leaver CS","2021","Cabinet Office","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","Unknown","G6","25","[c]","77130","70880"
"Leaver CS","2021","Cabinet Office","Unknown","Unknown","G7","10","[c]","53900","53060"
"Leaver CS","2021","Cabinet Office","Unknown","Unknown","HEO","40","[c]","30490","28420"
"Leaver CS","2021","Cabinet Office","Unknown","Unknown","SCS level","20","[c]","106010","99170"
"Leaver CS","2021","Cabinet Office","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","West Yorkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","West Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","West Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Inner London - West","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Inner London - West","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Inner London - West","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Inner London - West","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Inner London - West","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Inner London - West","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Tees Valley and Durham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Dorset and Somerset","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Dorset and Somerset","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Dorset and Somerset","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Dorset and Somerset","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","East Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Inner London - West","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Inner London - West","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Inner London - West","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Merseyside","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Merseyside","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Merseyside","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Merseyside","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Eastern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Inner London - East","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Inner London - East","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Inner London - East","London","G6","10","[c]","75120","74810"
"Leaver CS","2021","Competition and Markets Authority","Inner London - East","London","G7","15","[c]","58650","58750"
"Leaver CS","2021","Competition and Markets Authority","Inner London - East","London","HEO","15","[c]","34330","34210"
"Leaver CS","2021","Competition and Markets Authority","Inner London - East","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Inner London - East","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Devon","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Devon","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Devon","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Devon","Outside London","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Devon","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Devon","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Devon","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","AO","20","[c]","20710","21000"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","EO","20","[c]","26240","25770"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","HEO","15","[c]","34210","36240"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","SEO","20","[c]","41470","40720"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Essex","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - East","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - East","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - East","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - East","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - East","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","London","AO","20","[c]","24600","24300"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","London","EO","10","[c]","27770","27630"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","London","G6","20","[c]","66580","64990"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","London","G7","50","[c]","54000","53600"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","London","HEO","40","[c]","32880","32830"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","London","SCS level","25","[c]","95120","80760"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","London","SEO","35","[c]","40870","40050"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Kent","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Lancashire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
