"Status","Year","Parent_department","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Office for Standards in Education","London","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","London","G6/G7","G7","15","[c]","69020","70000"
"Leaver CS","2021","Office for Standards in Education","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","London","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","North West (England)","AA/AO","AO","15","[c]","21030","21160"
"Leaver CS","2021","Office for Standards in Education","North West (England)","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","North West (England)","G6/G7","G7","10","[c]","71460","75500"
"Leaver CS","2021","Office for Standards in Education","North West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","North West (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","South West (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","South West (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","South West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","South West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","South West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","South West (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","West Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","West Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","West Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","West Midlands (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Yorkshire and The Humber","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Yorkshire and The Humber","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Yorkshire and The Humber","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Yorkshire and The Humber","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","G6/G7","G7","15","[c]","56250","52180"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","London","SEO/HEO","SEO","10","[c]","41460","40180"
"Leaver CS","2021","Office of Gas and Electricity Markets","Scotland","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Scotland","EO","EO","15","[c]","23710","23450"
"Leaver CS","2021","Office of Gas and Electricity Markets","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Scotland","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","London","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","North West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","West Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Yorkshire and The Humber","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","East of England","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","East of England","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","East of England","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","East of England","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","North West (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","North West (England)","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","North West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","North West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","West Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","London","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","London","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Scotland","AA/AO","AA","125","[c]","20820","20810"
"Leaver CS","2021","Scottish Government","Scotland","AA/AO","AO","220","[c]","23380","22820"
"Leaver CS","2021","Scottish Government","Scotland","EO","EO","220","[c]","30440","30160"
"Leaver CS","2021","Scottish Government","Scotland","G6/G7","G6","60","[c]","71100","73810"
"Leaver CS","2021","Scottish Government","Scotland","G6/G7","G7","55","[c]","57160","56800"
"Leaver CS","2021","Scottish Government","Scotland","SCS level","SCS level","20","[c]","94030","83970"
"Leaver CS","2021","Scottish Government","Scotland","SEO/HEO","HEO","130","[c]","34940","35110"
"Leaver CS","2021","Scottish Government","Scotland","SEO/HEO","SEO","115","[c]","44960","46600"
"Leaver CS","2021","The National Archives","London","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","SEO/HEO","SEO","10","[c]","36500","36500"
"Leaver CS","2021","United Kingdom Statistics Authority","London","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","AA/AO","AA","35","[c]","19210","18320"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","AA/AO","AO","70","[c]","19610","19170"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","EO","EO","15","[c]","23900","23050"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","SEO/HEO","HEO","20","[c]","30070","29540"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","SEO/HEO","SEO","15","[c]","37020","36960"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","AA/AO","AO","50","[c]","19170","19130"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","EO","EO","10","[c]","23540","23050"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","G6/G7","G7","20","[c]","52300","50090"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","SEO/HEO","HEO","20","[c]","30510","30130"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","SEO/HEO","SEO","20","[c]","37820","37020"
"Leaver CS","2021","Wales Office","London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands (England)","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands (England)","SEO/HEO","HEO","10","[c]","38500","38000"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Wales","AA/AO","AO","30","[c]","22650","23250"
"Leaver CS","2021","Welsh Government","Wales","EO","EO","25","[c]","28360","28850"
"Leaver CS","2021","Welsh Government","Wales","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Wales","G6/G7","G7","20","[c]","58760","60830"
"Leaver CS","2021","Welsh Government","Wales","SCS level","SCS level","15","[c]","88710","80410"
"Leaver CS","2021","Welsh Government","Wales","SEO/HEO","HEO","35","[c]","36400","37410"
"Leaver CS","2021","Welsh Government","Wales","SEO/HEO","SEO","10","[c]","45160","45850"
"Leaver Dept.","2021","Attorney General's Departments","East Midlands (England)","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East of England","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East of England","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","AA/AO","AO","15","[c]","23590","23520"
"Leaver Dept.","2021","Attorney General's Departments","London","EO","EO","30","[c]","27400","27350"
"Leaver Dept.","2021","Attorney General's Departments","London","G6/G7","G6","25","[c]","67000","65630"
"Leaver Dept.","2021","Attorney General's Departments","London","G6/G7","G7","40","[c]","52810","51330"
"Leaver Dept.","2021","Attorney General's Departments","London","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","SEO/HEO","HEO","25","[c]","32850","31560"
"Leaver Dept.","2021","Attorney General's Departments","London","SEO/HEO","SEO","10","[c]","39450","38290"
"Leaver Dept.","2021","Attorney General's Departments","North East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North West (England)","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South West (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Yorkshire and The Humber","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Yorkshire and The Humber","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Yorkshire and The Humber","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Yorkshire and The Humber","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Yorkshire and The Humber","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","East Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","East of England","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","East of England","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","East of England","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","London","AA/AO","AO","15","[c]","23260","22650"
"Leaver Dept.","2021","Cabinet Office","London","EO","EO","100","[c]","27460","27500"
"Leaver Dept.","2021","Cabinet Office","London","G6/G7","G6","50","[c]","66280","65960"
"Leaver Dept.","2021","Cabinet Office","London","G6/G7","G7","200","[c]","55390","54700"
"Leaver Dept.","2021","Cabinet Office","London","SCS level","SCS level","50","[c]","84780","78000"
"Leaver Dept.","2021","Cabinet Office","London","SEO/HEO","HEO","210","[c]","34350","34550"
"Leaver Dept.","2021","Cabinet Office","London","SEO/HEO","SEO","45","[c]","41190","40600"
"Leaver Dept.","2021","Cabinet Office","North East (England)","AA/AO","AO","25","[c]","20350","20800"
"Leaver Dept.","2021","Cabinet Office","North East (England)","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","North East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","North East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","North East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","North West (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","North West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","North West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","North West (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","South East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","South East (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","South East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","South West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","South West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","South West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","South West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","EO","EO","15","[c]","26940","26760"
"Leaver Dept.","2021","Cabinet Office","Unknown","G6/G7","G6","15","[c]","64350","64170"
"Leaver Dept.","2021","Cabinet Office","Unknown","G6/G7","G7","35","[c]","55340","54700"
"Leaver Dept.","2021","Cabinet Office","Unknown","SCS level","SCS level","10","[c]","83490","74670"
"Leaver Dept.","2021","Cabinet Office","Unknown","SEO/HEO","HEO","540","[c]","31510","32000"
"Leaver Dept.","2021","Cabinet Office","Unknown","SEO/HEO","SEO","10","[c]","41030","40600"
"Leaver Dept.","2021","Cabinet Office","Yorkshire and The Humber","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Yorkshire and The Humber","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Yorkshire and The Humber","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Yorkshire and The Humber","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","North West (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","North West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","North West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","East of England","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","East of England","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","East of England","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","EO","EO","30","[c]","27540","27020"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","G6/G7","G6","40","[c]","64610","64700"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","G6/G7","G7","130","[c]","53520","53380"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","SCS level","SCS level","25","[c]","93500","80390"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","HEO","115","[c]","33040","33570"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","SEO","80","[c]","40190","40050"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","North East (England)","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","North East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","North East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
