"Status","Year","Disability","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Scotland","Outside London","SEO/HEO","155","[c]","39130","39500"
"Leaver CS","2021","Unknown","South East (England)","Outside London","AA/AO","395","[c]","21150","20370"
"Leaver CS","2021","Unknown","South East (England)","Outside London","EO","135","[c]","26300","27420"
"Leaver CS","2021","Unknown","South East (England)","Outside London","G6/G7","45","[c]","59460","56230"
"Leaver CS","2021","Unknown","South East (England)","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Outside London","SEO/HEO","100","[c]","36300","36070"
"Leaver CS","2021","Unknown","South East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Outside London","AA/AO","170","[c]","20960","20880"
"Leaver CS","2021","Unknown","South West (England)","Outside London","EO","105","[c]","25630","26890"
"Leaver CS","2021","Unknown","South West (England)","Outside London","G6/G7","40","[c]","57880","56500"
"Leaver CS","2021","Unknown","South West (England)","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Outside London","SEO/HEO","135","[c]","35960","35900"
"Leaver CS","2021","Unknown","South West (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","G6/G7","30","[c]","66450","61900"
"Leaver CS","2021","Unknown","Unknown","Unknown","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","SEO/HEO","45","[c]","31660","29250"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","475","[c]","34970","32400"
"Leaver CS","2021","Unknown","Wales","Outside London","AA/AO","300","[c]","20170","19850"
"Leaver CS","2021","Unknown","Wales","Outside London","EO","70","[c]","26890","26930"
"Leaver CS","2021","Unknown","Wales","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Outside London","SEO/HEO","70","[c]","36020","36480"
"Leaver CS","2021","Unknown","Wales","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Outside London","AA/AO","275","[c]","20370","19930"
"Leaver CS","2021","Unknown","West Midlands (England)","Outside London","EO","65","[c]","26230","27350"
"Leaver CS","2021","Unknown","West Midlands (England)","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Outside London","SEO/HEO","65","[c]","36990","36200"
"Leaver CS","2021","Unknown","West Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Outside London","AA/AO","300","[c]","21060","21010"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Outside London","EO","110","[c]","26470","27570"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Outside London","G6/G7","45","[c]","58360","55500"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Outside London","SEO/HEO","75","[c]","35630","36100"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","London","EO","80","[c]","28220","27540"
"Leaver Dept.","2021","Declared disabled","London","London","G6/G7","120","[c]","57920","55580"
"Leaver Dept.","2021","Declared disabled","London","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","London","SEO/HEO","170","[c]","36370","35590"
"Leaver Dept.","2021","Declared disabled","London","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Outside London","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Outside London","SEO/HEO","40","[c]","33710","32950"
"Leaver Dept.","2021","Declared disabled","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","SEO/HEO","40","[c]","32640","32000"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Outside London","AA/AO","60","[c]","20030","19750"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Outside London","EO","55","[c]","24380","24890"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Outside London","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Outside London","EO","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Outside London","SEO/HEO","50","[c]","35550","34400"
"Leaver Dept.","2021","Declared non-disabled","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","London","AA/AO","150","[c]","23720","23670"
"Leaver Dept.","2021","Declared non-disabled","London","London","EO","490","[c]","28530","28310"
"Leaver Dept.","2021","Declared non-disabled","London","London","G6/G7","940","[c]","58080","56150"
"Leaver Dept.","2021","Declared non-disabled","London","London","SCS level","185","[c]","87920","79220"
"Leaver Dept.","2021","Declared non-disabled","London","London","SEO/HEO","1290","[c]","36840","35430"
"Leaver Dept.","2021","Declared non-disabled","London","London","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Outside London","AA/AO","175","[c]","20870","21010"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Outside London","EO","105","[c]","26390","27570"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Outside London","SEO/HEO","75","[c]","33610","32190"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Outside London","AA/AO","235","[c]","20910","21010"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Outside London","EO","215","[c]","25970","26670"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Outside London","G6/G7","55","[c]","55450","52630"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Outside London","SEO/HEO","140","[c]","34370","32830"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Overseas","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Overseas","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Outside London","AA/AO","130","[c]","20630","20920"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Outside London","EO","130","[c]","26860","27570"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Outside London","SEO/HEO","85","[c]","34950","33930"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Outside London","AA/AO","70","[c]","21410","21010"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Outside London","EO","65","[c]","27290","27570"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Outside London","SEO/HEO","75","[c]","34300","33300"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Outside London","AA/AO","60","[c]","20460","20920"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Outside London","EO","125","[c]","24890","25940"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Outside London","G6/G7","85","[c]","54690","54480"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Outside London","SEO/HEO","250","[c]","33070","32720"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","G6/G7","40","[c]","58020","55910"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","SEO/HEO","170","[c]","32870","32000"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Outside London","AA/AO","125","[c]","20810","21150"
"Leaver Dept.","2021","Declared non-disabled","Wales","Outside London","EO","90","[c]","26200","26780"
"Leaver Dept.","2021","Declared non-disabled","Wales","Outside London","G6/G7","35","[c]","55290","54420"
"Leaver Dept.","2021","Declared non-disabled","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Outside London","SEO/HEO","100","[c]","35530","35400"
"Leaver Dept.","2021","Declared non-disabled","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Outside London","AA/AO","135","[c]","20320","19930"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Outside London","EO","105","[c]","25310","25770"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Outside London","SEO/HEO","60","[c]","33310","31990"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Outside London","AA/AO","80","[c]","20620","21010"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Outside London","EO","105","[c]","26530","27570"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Outside London","G6/G7","50","[c]","56280","53980"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Outside London","SEO/HEO","120","[c]","34640","34090"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","London","EO","40","[c]","29050","29370"
"Leaver Dept.","2021","Undeclared","London","London","G6/G7","80","[c]","58000","56340"
"Leaver Dept.","2021","Undeclared","London","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","London","SEO/HEO","140","[c]","38180","36800"
"Leaver Dept.","2021","Undeclared","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","London","AA/AO","50","[c]","23560","23120"
"Leaver Dept.","2021","Unknown","London","London","EO","200","[c]","28390","27680"
"Leaver Dept.","2021","Unknown","London","London","G6/G7","480","[c]","56670","54550"
"Leaver Dept.","2021","Unknown","London","London","SCS level","70","[c]","90970","78630"
"Leaver Dept.","2021","Unknown","London","London","SEO/HEO","710","[c]","36220","34770"
"Leaver Dept.","2021","Unknown","London","London","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Outside London","AA/AO","75","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Outside London","SEO/HEO","35","[c]","[c]","[c]"
