"Status","Year","Age","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Inner London - East","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Inner London - East","Unknown","70","[c]","34360","31000"
"Leaver Dept.","2021","20-29","Inner London - West","Heterosexual / straight","930","[c]","35710","33570"
"Leaver Dept.","2021","20-29","Inner London - West","LGBO","145","[c]","36130","33990"
"Leaver Dept.","2021","20-29","Inner London - West","Undeclared","95","[c]","37010","34190"
"Leaver Dept.","2021","20-29","Inner London - West","Unknown","720","[c]","36270","33510"
"Leaver Dept.","2021","20-29","Kent","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Lancashire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Lancashire","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Leicestershire, Rutland and Northamptonshire","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Merseyside","Heterosexual / straight","50","[c]","24110","24110"
"Leaver Dept.","2021","20-29","Merseyside","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Merseyside","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North Yorkshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North Yorkshire","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northumberland and Tyne and Wear","Heterosexual / straight","55","[c]","23490","21010"
"Leaver Dept.","2021","20-29","Northumberland and Tyne and Wear","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northumberland and Tyne and Wear","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outer London - East and North East","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outer London - East and North East","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outer London - South","Heterosexual / straight","45","[c]","30940","28670"
"Leaver Dept.","2021","20-29","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outer London - South","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outer London - West and North West","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Shropshire and Staffordshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Shropshire and Staffordshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South Yorkshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South Yorkshire","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Southern Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Surrey, East and West Sussex","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Surrey, East and West Sussex","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Tees Valley and Durham","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Tees Valley and Durham","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Heterosexual / straight","145","[c]","33950","32000"
"Leaver Dept.","2021","20-29","Unknown","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","285","[c]","31140","32000"
"Leaver Dept.","2021","20-29","West Central Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Central Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Central Scotland","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands","Heterosexual / straight","55","[c]","23820","22570"
"Leaver Dept.","2021","20-29","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Wales and The Valleys","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Wales and The Valleys","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Yorkshire","Heterosexual / straight","40","[c]","25120","24890"
"Leaver Dept.","2021","20-29","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Yorkshire","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Bedfordshire and Hertfordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cheshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cumbria","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Derbyshire and Nottinghamshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Derbyshire and Nottinghamshire","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Derbyshire and Nottinghamshire","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Devon","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Devon","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Dorset and Somerset","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Anglia","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Anglia","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Wales","Heterosexual / straight","70","[c]","36490","33950"
"Leaver Dept.","2021","30-39","East Wales","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Wales","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Eastern Scotland","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Eastern Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Eastern Scotland","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Essex","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","120","[c]","35850","33300"
"Leaver Dept.","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","40","[c]","38190","37370"
"Leaver Dept.","2021","30-39","Greater Manchester","Heterosexual / straight","65","[c]","27470","26520"
"Leaver Dept.","2021","30-39","Greater Manchester","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Greater Manchester","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Greater Manchester","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Hampshire and Isle of Wight","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Hampshire and Isle of Wight","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Inner London - East","Heterosexual / straight","80","[c]","45500","44110"
"Leaver Dept.","2021","30-39","Inner London - East","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Inner London - East","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Inner London - East","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Inner London - West","Heterosexual / straight","785","[c]","47730","50700"
"Leaver Dept.","2021","30-39","Inner London - West","LGBO","75","[c]","49230","52750"
"Leaver Dept.","2021","30-39","Inner London - West","Undeclared","100","[c]","47400","52030"
"Leaver Dept.","2021","30-39","Inner London - West","Unknown","500","[c]","46910","49240"
"Leaver Dept.","2021","30-39","Kent","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Lancashire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Lancashire","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Leicestershire, Rutland and Northamptonshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Merseyside","Heterosexual / straight","65","[c]","26240","24890"
"Leaver Dept.","2021","30-39","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Merseyside","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Merseyside","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North Yorkshire","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northumberland and Tyne and Wear","Heterosexual / straight","60","[c]","27430","27570"
"Leaver Dept.","2021","30-39","Northumberland and Tyne and Wear","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northumberland and Tyne and Wear","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northumberland and Tyne and Wear","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outer London - East and North East","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outer London - South","Heterosexual / straight","45","[c]","37590","33960"
"Leaver Dept.","2021","30-39","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outer London - South","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outer London - West and North West","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outer London - West and North West","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Shropshire and Staffordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South Yorkshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South Yorkshire","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South Yorkshire","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Southern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Southern Scotland","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Surrey, East and West Sussex","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Tees Valley and Durham","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Tees Valley and Durham","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Heterosexual / straight","60","[c]","43680","32910"
"Leaver Dept.","2021","30-39","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","80","[c]","36590","32000"
"Leaver Dept.","2021","30-39","West Central Scotland","Heterosexual / straight","35","[c]","25950","24700"
"Leaver Dept.","2021","30-39","West Central Scotland","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Central Scotland","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands","Heterosexual / straight","80","[c]","27180","22570"
"Leaver Dept.","2021","30-39","West Midlands","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Wales and The Valleys","Heterosexual / straight","55","[c]","27350","26560"
"Leaver Dept.","2021","30-39","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Wales and The Valleys","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Yorkshire","Heterosexual / straight","35","[c]","32480","27660"
"Leaver Dept.","2021","30-39","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Yorkshire","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Yorkshire","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Bedfordshire and Hertfordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cumbria","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Derbyshire and Nottinghamshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Derbyshire and Nottinghamshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Devon","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Devon","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Dorset and Somerset","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Anglia","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Anglia","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Wales","Heterosexual / straight","40","[c]","38160","34800"
