"Status","Year","Region_ITL2","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Hampshire and Isle of Wight","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","SEO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","SEO","Male","Heterosexual / straight","60","[c]","39120","39940"
"New entrant CS","2021","Hampshire and Isle of Wight","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","SEO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","SEO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","AA","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","AA","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","AA","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","AO","Female","Heterosexual / straight","50","[c]","21940","22850"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","AO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","AO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","AO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","AO","Male","Heterosexual / straight","80","[c]","23640","22850"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","AO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","EO","Female","Heterosexual / straight","60","[c]","27060","27570"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","EO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","EO","Male","Heterosexual / straight","45","[c]","26950","27570"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","SEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","AA","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","AA","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","AA","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","AA","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","AO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","AO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","AO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","AO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","EO","Female","Heterosexual / straight","30","[c]","27380","27570"
"New entrant CS","2021","Highlands and Islands","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","EO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","EO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","AA","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","AA","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","AA","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","AA","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","AO","Female","Heterosexual / straight","185","[c]","24310","25110"
"New entrant CS","2021","Inner London - East","AO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","AO","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","AO","Female","Unknown","90","[c]","25200","22680"
"New entrant CS","2021","Inner London - East","AO","Male","Heterosexual / straight","125","[c]","24810","25110"
"New entrant CS","2021","Inner London - East","AO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","AO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","AO","Male","Unknown","65","[c]","25630","24490"
"New entrant CS","2021","Inner London - East","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","EO","Female","Heterosexual / straight","605","[c]","30280","31060"
"New entrant CS","2021","Inner London - East","EO","Female","LGBO","55","[c]","30140","31060"
"New entrant CS","2021","Inner London - East","EO","Female","Undeclared","65","[c]","28930","31060"
"New entrant CS","2021","Inner London - East","EO","Female","Unknown","95","[c]","29800","31060"
"New entrant CS","2021","Inner London - East","EO","Male","Heterosexual / straight","335","[c]","30310","31060"
"New entrant CS","2021","Inner London - East","EO","Male","LGBO","45","[c]","29660","31060"
"New entrant CS","2021","Inner London - East","EO","Male","Undeclared","35","[c]","28580","27660"
"New entrant CS","2021","Inner London - East","EO","Male","Unknown","70","[c]","30450","31060"
"New entrant CS","2021","Inner London - East","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","G6","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","G6","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","G6","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","G6","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","G6","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","G6","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","G7","Female","Heterosexual / straight","115","[c]","54560","53530"
"New entrant CS","2021","Inner London - East","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","G7","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","G7","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","G7","Male","Heterosexual / straight","100","[c]","57960","54950"
"New entrant CS","2021","Inner London - East","G7","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","G7","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","G7","Male","Unknown","35","[c]","57310","58130"
"New entrant CS","2021","Inner London - East","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","HEO","Female","Heterosexual / straight","200","[c]","34200","32870"
"New entrant CS","2021","Inner London - East","HEO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","HEO","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","HEO","Female","Unknown","50","[c]","32670","31180"
"New entrant CS","2021","Inner London - East","HEO","Male","Heterosexual / straight","110","[c]","35550","33950"
"New entrant CS","2021","Inner London - East","HEO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","HEO","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","HEO","Male","Unknown","40","[c]","34450","35630"
"New entrant CS","2021","Inner London - East","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","SCS level","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","SCS level","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","SCS level","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","SEO","Female","Heterosexual / straight","165","[c]","40640","40070"
"New entrant CS","2021","Inner London - East","SEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","SEO","Female","Undeclared","30","[c]","39770","40070"
"New entrant CS","2021","Inner London - East","SEO","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","SEO","Male","Heterosexual / straight","85","[c]","42110","40460"
"New entrant CS","2021","Inner London - East","SEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","SEO","Male","Undeclared","15","[c]","[c]","[c]"
