"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Unknown","Norwich and East Norfolk","AO","165","125","20840","21010"
"In post","2021","Unknown","Unknown","Norwich and East Norfolk","EO","340","295","27510","27570"
"In post","2021","Unknown","Unknown","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Norwich and East Norfolk","HEO","50","50","33100","32780"
"In post","2021","Unknown","Unknown","Norwich and East Norfolk","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Nottingham","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Nottingham","AO","245","215","20900","21010"
"In post","2021","Unknown","Unknown","Nottingham","EO","420","390","27540","27570"
"In post","2021","Unknown","Unknown","Nottingham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Nottingham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Nottingham","HEO","50","50","32820","32080"
"In post","2021","Unknown","Unknown","Nottingham","SEO","10","10","36460","35990"
"In post","2021","Unknown","Unknown","Orkney Islands","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Orkney Islands","EO","20","15","28280","28170"
"In post","2021","Unknown","Unknown","Orkney Islands","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Orkney Islands","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Orkney Islands","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Orkney Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","EO","15","15","29470","26930"
"In post","2021","Unknown","Unknown","Overseas","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","G7","15","15","58700","55000"
"In post","2021","Unknown","Unknown","Overseas","HEO","30","30","33760","33300"
"In post","2021","Unknown","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","Unknown","220","220","[c]","[c]"
"In post","2021","Unknown","Unknown","Oxfordshire","AO","50","45","21770","21270"
"In post","2021","Unknown","Unknown","Oxfordshire","EO","185","170","28030","27570"
"In post","2021","Unknown","Unknown","Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Oxfordshire","HEO","25","20","33880","34290"
"In post","2021","Unknown","Unknown","Oxfordshire","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Perth and Kinross and Stirling","AA","10","10","21960","22230"
"In post","2021","Unknown","Unknown","Perth and Kinross and Stirling","AO","40","35","21710","21010"
"In post","2021","Unknown","Unknown","Perth and Kinross and Stirling","EO","190","175","27960","27570"
"In post","2021","Unknown","Unknown","Perth and Kinross and Stirling","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Perth and Kinross and Stirling","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Perth and Kinross and Stirling","HEO","50","45","33920","34290"
"In post","2021","Unknown","Unknown","Perth and Kinross and Stirling","SEO","20","20","43350","44400"
"In post","2021","Unknown","Unknown","Peterborough","AO","60","45","20770","21010"
"In post","2021","Unknown","Unknown","Peterborough","EO","160","140","27640","27570"
"In post","2021","Unknown","Unknown","Peterborough","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Peterborough","HEO","15","15","32700","32010"
"In post","2021","Unknown","Unknown","Peterborough","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Plymouth","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Plymouth","AO","70","60","20890","21010"
"In post","2021","Unknown","Unknown","Plymouth","EO","270","240","27420","27570"
"In post","2021","Unknown","Unknown","Plymouth","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Plymouth","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Plymouth","HEO","45","40","32460","31990"
"In post","2021","Unknown","Unknown","Plymouth","SEO","15","15","37330","35320"
"In post","2021","Unknown","Unknown","Portsmouth","AA","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Portsmouth","AO","125","95","20670","21010"
"In post","2021","Unknown","Unknown","Portsmouth","EO","215","195","27540","27570"
"In post","2021","Unknown","Unknown","Portsmouth","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Portsmouth","HEO","40","35","33510","33300"
"In post","2021","Unknown","Unknown","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Portsmouth","SEO","15","15","39850","40580"
"In post","2021","Unknown","Unknown","Powys","AO","15","15","20760","21010"
"In post","2021","Unknown","Unknown","Powys","EO","60","55","27490","27570"
"In post","2021","Unknown","Unknown","Powys","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Powys","HEO","10","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Powys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Redbridge and Waltham Forest","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Redbridge and Waltham Forest","AO","290","255","24610","25110"
"In post","2021","Unknown","Unknown","Redbridge and Waltham Forest","EO","465","435","31020","31060"
"In post","2021","Unknown","Unknown","Redbridge and Waltham Forest","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Redbridge and Waltham Forest","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Redbridge and Waltham Forest","HEO","45","40","37430","36650"
"In post","2021","Unknown","Unknown","Redbridge and Waltham Forest","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Sandwell","AO","45","40","20830","21010"
"In post","2021","Unknown","Unknown","Sandwell","EO","260","235","27310","27570"
"In post","2021","Unknown","Unknown","Sandwell","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Sandwell","HEO","30","30","32990","32540"
"In post","2021","Unknown","Unknown","Sandwell","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Scottish Borders","AA","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Scottish Borders","AO","140","125","23980","24110"
"In post","2021","Unknown","Unknown","Scottish Borders","EO","165","150","27900","27570"
"In post","2021","Unknown","Unknown","Scottish Borders","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Scottish Borders","G7","10","10","53710","52480"
"In post","2021","Unknown","Unknown","Scottish Borders","HEO","55","50","33280","34650"
"In post","2021","Unknown","Unknown","Scottish Borders","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Scottish Borders","SEO","20","20","43790","46600"
"In post","2021","Unknown","Unknown","Sefton","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Sefton","AO","215","175","20840","21010"
"In post","2021","Unknown","Unknown","Sefton","EO","665","610","27270","27570"
"In post","2021","Unknown","Unknown","Sefton","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Sefton","G7","15","10","51340","49950"
"In post","2021","Unknown","Unknown","Sefton","HEO","135","125","31160","31990"
"In post","2021","Unknown","Unknown","Sefton","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Sefton","SEO","40","40","37480","37910"
"In post","2021","Unknown","Unknown","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Sheffield","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Sheffield","AO","330","285","20810","21010"
"In post","2021","Unknown","Unknown","Sheffield","EO","595","515","27510","27570"
"In post","2021","Unknown","Unknown","Sheffield","G6","80","80","64650","65450"
"In post","2021","Unknown","Unknown","Sheffield","G7","230","220","52150","50550"
"In post","2021","Unknown","Unknown","Sheffield","HEO","385","355","32970","32110"
"In post","2021","Unknown","Unknown","Sheffield","SCS level","20","20","80730","77180"
"In post","2021","Unknown","Unknown","Sheffield","SEO","295","275","37480","36760"
"In post","2021","Unknown","Unknown","Shetland Islands","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Shetland Islands","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Shetland Islands","EO","15","15","27280","27570"
"In post","2021","Unknown","Unknown","Shetland Islands","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Shetland Islands","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Shetland Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Shropshire CC","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Shropshire CC","AO","15","10","20780","21010"
"In post","2021","Unknown","Unknown","Shropshire CC","EO","105","95","27540","27570"
"In post","2021","Unknown","Unknown","Shropshire CC","HEO","10","10","32680","31990"
"In post","2021","Unknown","Unknown","Shropshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Solihull","AO","15","15","20880","21010"
"In post","2021","Unknown","Unknown","Solihull","EO","100","90","27460","27570"
"In post","2021","Unknown","Unknown","Solihull","HEO","10","10","33430","34290"
"In post","2021","Unknown","Unknown","Solihull","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Somerset","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Somerset","AO","165","140","20960","21010"
"In post","2021","Unknown","Unknown","Somerset","EO","335","290","27510","27570"
"In post","2021","Unknown","Unknown","Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Somerset","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Somerset","HEO","60","55","32840","32570"
"In post","2021","Unknown","Unknown","Somerset","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","South and West Derbyshire","AO","35","30","21020","21010"
"In post","2021","Unknown","Unknown","South and West Derbyshire","EO","225","195","27450","27570"
"In post","2021","Unknown","Unknown","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","South and West Derbyshire","HEO","45","40","33040","33170"
"In post","2021","Unknown","Unknown","South and West Derbyshire","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","South Ayrshire","AA","10","5","[c]","[c]"
"In post","2021","Unknown","Unknown","South Ayrshire","AO","20","15","21450","21010"
"In post","2021","Unknown","Unknown","South Ayrshire","EO","150","140","27580","27570"
"In post","2021","Unknown","Unknown","South Ayrshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","South Ayrshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","South Ayrshire","HEO","15","15","33170","32600"
"In post","2021","Unknown","Unknown","South Ayrshire","SEO","10","10","42560","44400"
"In post","2021","Unknown","Unknown","South Hampshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","South Hampshire","AO","25","20","21050","21010"
"In post","2021","Unknown","Unknown","South Hampshire","EO","190","165","27460","27570"
"In post","2021","Unknown","Unknown","South Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","South Hampshire","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","South Hampshire","HEO","25","25","33180","32930"
"In post","2021","Unknown","Unknown","South Hampshire","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","South Lanarkshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","South Lanarkshire","AO","20","15","21000","21010"
"In post","2021","Unknown","Unknown","South Lanarkshire","EO","145","120","27390","27570"
"In post","2021","Unknown","Unknown","South Lanarkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","South Lanarkshire","HEO","25","20","32880","32540"
"In post","2021","Unknown","Unknown","South Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","South Nottinghamshire","AO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","South Nottinghamshire","EO","40","35","27410","27570"
"In post","2021","Unknown","Unknown","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","South Teesside","AO","280","255","20870","21010"
"In post","2021","Unknown","Unknown","South Teesside","EO","300","265","27410","27570"
"In post","2021","Unknown","Unknown","South Teesside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","South Teesside","HEO","40","35","32710","31990"
"In post","2021","Unknown","Unknown","South Teesside","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","South West Wales","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","South West Wales","AO","175","150","20850","21010"
"In post","2021","Unknown","Unknown","South West Wales","EO","215","190","27460","27570"
"In post","2021","Unknown","Unknown","South West Wales","HEO","30","30","32960","32470"
"In post","2021","Unknown","Unknown","South West Wales","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Southampton","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Southampton","AO","70","55","20700","21010"
"In post","2021","Unknown","Unknown","Southampton","EO","175","160","27490","27570"
"In post","2021","Unknown","Unknown","Southampton","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Southampton","HEO","15","15","32570","31990"
"In post","2021","Unknown","Unknown","Southampton","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Southend-on-Sea","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Southend-on-Sea","AO","75","65","24070","24180"
"In post","2021","Unknown","Unknown","Southend-on-Sea","EO","145","130","29870","29290"
"In post","2021","Unknown","Unknown","Southend-on-Sea","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Southend-on-Sea","HEO","10","10","36750","36830"
"In post","2021","Unknown","Unknown","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Staffordshire CC","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Staffordshire CC","AO","60","50","20860","21010"
"In post","2021","Unknown","Unknown","Staffordshire CC","EO","395","350","27470","27570"
"In post","2021","Unknown","Unknown","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Staffordshire CC","G7","15","15","54500","54540"
"In post","2021","Unknown","Unknown","Staffordshire CC","HEO","65","60","33190","33300"
"In post","2021","Unknown","Unknown","Staffordshire CC","SEO","25","25","40420","40580"
"In post","2021","Unknown","Unknown","Stoke-on-Trent","AO","175","140","20620","21010"
"In post","2021","Unknown","Unknown","Stoke-on-Trent","EO","285","255","27500","27570"
"In post","2021","Unknown","Unknown","Stoke-on-Trent","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Stoke-on-Trent","HEO","25","25","32570","31990"
"In post","2021","Unknown","Unknown","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Suffolk","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Suffolk","AO","120","105","21000","21010"
"In post","2021","Unknown","Unknown","Suffolk","EO","430","390","27560","27570"
"In post","2021","Unknown","Unknown","Suffolk","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Suffolk","HEO","45","40","32520","31990"
"In post","2021","Unknown","Unknown","Suffolk","SEO","10","10","38150","37570"
"In post","2021","Unknown","Unknown","Sunderland","AA","25","20","20180","20230"
"In post","2021","Unknown","Unknown","Sunderland","AO","665","540","20820","21010"
"In post","2021","Unknown","Unknown","Sunderland","EO","870","780","27490","27570"
"In post","2021","Unknown","Unknown","Sunderland","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Sunderland","G7","10","10","51160","49950"
"In post","2021","Unknown","Unknown","Sunderland","HEO","140","130","32640","31990"
"In post","2021","Unknown","Unknown","Sunderland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Sunderland","SEO","35","35","35950","35310"
"In post","2021","Unknown","Unknown","Swansea","AO","290","250","20930","21010"
"In post","2021","Unknown","Unknown","Swansea","EO","270","240","27570","27570"
"In post","2021","Unknown","Unknown","Swansea","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Swansea","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Swansea","HEO","20","15","32880","32470"
"In post","2021","Unknown","Unknown","Swansea","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Swindon","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Swindon","AO","25","25","21490","21010"
"In post","2021","Unknown","Unknown","Swindon","EO","135","120","27810","27570"
"In post","2021","Unknown","Unknown","Swindon","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Swindon","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Swindon","HEO","10","10","33760","34290"
"In post","2021","Unknown","Unknown","Swindon","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Telford and Wrekin","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Telford and Wrekin","AO","130","110","20910","21010"
"In post","2021","Unknown","Unknown","Telford and Wrekin","EO","250","225","27540","27570"
"In post","2021","Unknown","Unknown","Telford and Wrekin","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Telford and Wrekin","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Telford and Wrekin","HEO","25","20","32680","31990"
"In post","2021","Unknown","Unknown","Telford and Wrekin","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Thurrock","AO","10","10","24220","24180"
"In post","2021","Unknown","Unknown","Thurrock","EO","70","65","29850","29290"
"In post","2021","Unknown","Unknown","Thurrock","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Thurrock","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Torbay","AO","130","105","20790","21010"
"In post","2021","Unknown","Unknown","Torbay","EO","120","100","27420","27570"
"In post","2021","Unknown","Unknown","Torbay","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Torbay","HEO","15","15","32880","32270"
"In post","2021","Unknown","Unknown","Torbay","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Tower Hamlets","AO","85","75","24320","25110"
"In post","2021","Unknown","Unknown","Tower Hamlets","EO","225","215","30210","31060"
"In post","2021","Unknown","Unknown","Tower Hamlets","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Tower Hamlets","G7","20","20","52200","53100"
"In post","2021","Unknown","Unknown","Tower Hamlets","HEO","25","25","34380","33090"
"In post","2021","Unknown","Unknown","Tower Hamlets","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Tower Hamlets","SEO","30","30","39660","40450"
"In post","2021","Unknown","Unknown","Tyneside","AA","20","15","20190","20230"
"In post","2021","Unknown","Unknown","Tyneside","AO","2425","2115","20890","21010"
"In post","2021","Unknown","Unknown","Tyneside","EO","1350","1195","27470","27570"
"In post","2021","Unknown","Unknown","Tyneside","G6","125","120","66060","66590"
"In post","2021","Unknown","Unknown","Tyneside","G7","335","320","52400","51580"
"In post","2021","Unknown","Unknown","Tyneside","HEO","600","560","32650","31990"
"In post","2021","Unknown","Unknown","Tyneside","SCS level","20","20","92880","79600"
"In post","2021","Unknown","Unknown","Tyneside","SEO","380","365","37370","36710"
"In post","2021","Unknown","Unknown","Unknown","AA","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","AO","175","155","22590","21010"
"In post","2021","Unknown","Unknown","Unknown","EO","510","480","28050","27570"
"In post","2021","Unknown","Unknown","Unknown","G6","25","25","64730","62560"
"In post","2021","Unknown","Unknown","Unknown","G7","45","45","51490","49170"
"In post","2021","Unknown","Unknown","Unknown","HEO","105","105","33320","31990"
"In post","2021","Unknown","Unknown","Unknown","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","SEO","65","60","38080","36780"
"In post","2021","Unknown","Unknown","Wakefield","AO","40","35","20760","21010"
"In post","2021","Unknown","Unknown","Wakefield","EO","200","175","27460","27570"
"In post","2021","Unknown","Unknown","Wakefield","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Wakefield","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Wakefield","HEO","25","25","32900","32470"
"In post","2021","Unknown","Unknown","Wakefield","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Walsall","AA","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Walsall","AO","215","180","20790","21010"
"In post","2021","Unknown","Unknown","Walsall","EO","245","215","27350","27570"
"In post","2021","Unknown","Unknown","Walsall","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Walsall","HEO","20","20","32810","32320"
"In post","2021","Unknown","Unknown","Walsall","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Wandsworth","AO","65","50","24650","25110"
"In post","2021","Unknown","Unknown","Wandsworth","EO","80","75","31180","31060"
"In post","2021","Unknown","Unknown","Wandsworth","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Wandsworth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Warrington","AO","210","170","20690","21010"
"In post","2021","Unknown","Unknown","Warrington","EO","255","240","27490","27570"
"In post","2021","Unknown","Unknown","Warrington","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Warrington","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Warrington","HEO","25","20","32560","31990"
"In post","2021","Unknown","Unknown","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Warrington","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Warwickshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Warwickshire","AO","240","200","20780","21010"
"In post","2021","Unknown","Unknown","Warwickshire","EO","225","195","27460","27570"
"In post","2021","Unknown","Unknown","Warwickshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Warwickshire","HEO","25","25","32980","32520"
"In post","2021","Unknown","Unknown","Warwickshire","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","West Cumbria","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Cumbria","AO","50","40","20860","21010"
"In post","2021","Unknown","Unknown","West Cumbria","EO","105","95","27490","27570"
"In post","2021","Unknown","Unknown","West Cumbria","HEO","10","10","32590","31990"
"In post","2021","Unknown","Unknown","West Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Essex","AO","10","10","23760","24180"
"In post","2021","Unknown","Unknown","West Essex","EO","120","110","29730","29290"
"In post","2021","Unknown","Unknown","West Essex","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Essex","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","West Kent","AO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","West Kent","EO","70","70","29810","29290"
"In post","2021","Unknown","Unknown","West Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Lothian","AA","15","15","22160","22230"
"In post","2021","Unknown","Unknown","West Lothian","AO","80","75","21050","21010"
"In post","2021","Unknown","Unknown","West Lothian","EO","125","110","27540","27570"
"In post","2021","Unknown","Unknown","West Lothian","G6","30","30","72940","75940"
"In post","2021","Unknown","Unknown","West Lothian","G7","10","10","54970","52480"
"In post","2021","Unknown","Unknown","West Lothian","HEO","20","15","33430","32830"
"In post","2021","Unknown","Unknown","West Lothian","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Lothian","SEO","30","30","43140","42190"
"In post","2021","Unknown","Unknown","West Northamptonshire","AO","15","10","20830","21010"
"In post","2021","Unknown","Unknown","West Northamptonshire","EO","150","140","27510","27570"
"In post","2021","Unknown","Unknown","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Northamptonshire","HEO","10","10","32800","32170"
"In post","2021","Unknown","Unknown","West Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Surrey","AO","30","30","24170","24280"
"In post","2021","Unknown","Unknown","West Surrey","EO","200","185","29780","29290"
"In post","2021","Unknown","Unknown","West Surrey","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Surrey","G7","10","10","53440","52890"
"In post","2021","Unknown","Unknown","West Surrey","HEO","35","30","37100","36840"
"In post","2021","Unknown","Unknown","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Surrey","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","West Sussex (North East)","AO","30","25","21080","21010"
"In post","2021","Unknown","Unknown","West Sussex (North East)","EO","155","145","27540","27570"
"In post","2021","Unknown","Unknown","West Sussex (North East)","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Sussex (South West)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Sussex (South West)","AO","100","85","20670","21010"
"In post","2021","Unknown","Unknown","West Sussex (South West)","EO","205","185","27500","27570"
"In post","2021","Unknown","Unknown","West Sussex (South West)","HEO","25","20","32930","32190"
"In post","2021","Unknown","Unknown","West Sussex (South West)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Westminster","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Westminster","AO","115","110","25060","25110"
"In post","2021","Unknown","Unknown","Westminster","EO","575","550","31120","31060"
"In post","2021","Unknown","Unknown","Westminster","G6","230","220","69840","68200"
"In post","2021","Unknown","Unknown","Westminster","G7","490","470","56560","54590"
"In post","2021","Unknown","Unknown","Westminster","HEO","675","665","37020","36650"
"In post","2021","Unknown","Unknown","Westminster","SCS level","175","170","91310","81640"
"In post","2021","Unknown","Unknown","Westminster","SEO","430","415","42260","41340"
"In post","2021","Unknown","Unknown","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Wiltshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Wiltshire","AO","60","55","21540","21010"
"In post","2021","Unknown","Unknown","Wiltshire","EO","225","205","27500","27570"
"In post","2021","Unknown","Unknown","Wiltshire","G6","10","10","68980","65620"
"In post","2021","Unknown","Unknown","Wiltshire","G7","25","25","57890","54540"
"In post","2021","Unknown","Unknown","Wiltshire","HEO","105","100","34090","33300"
"In post","2021","Unknown","Unknown","Wiltshire","SEO","105","100","42610","40580"
"In post","2021","Unknown","Unknown","Wirral","AA","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Wirral","AO","765","635","20810","21010"
"In post","2021","Unknown","Unknown","Wirral","EO","555","490","27490","27570"
"In post","2021","Unknown","Unknown","Wirral","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Wirral","G7","10","10","[c]","[c]"
