"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Commercial","London","SEO/HEO","Heterosexual / straight","55","[c]","41380","40600"
"New entrant CS","2021","Commercial","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","London","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Midlands (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Midlands (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Midlands (England)","EO","Heterosexual / straight","40","[c]","25300","25560"
"New entrant CS","2021","Communications","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Midlands (England)","EO","Unknown","65","[c]","25490","25560"
"New entrant CS","2021","Communications","East Midlands (England)","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Midlands (England)","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","EO","Heterosexual / straight","35","[c]","26370","27500"
"New entrant CS","2021","Communications","London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","EO","Unknown","55","[c]","27250","27270"
"New entrant CS","2021","Communications","London","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","G6/G7","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","SEO/HEO","Heterosexual / straight","85","[c]","36980","36410"
"New entrant CS","2021","Communications","London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","SEO/HEO","Unknown","60","[c]","37600","38620"
"New entrant CS","2021","Communications","North East (England)","EO","Heterosexual / straight","120","[c]","25550","25560"
"New entrant CS","2021","Communications","North East (England)","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North East (England)","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North East (England)","EO","Unknown","145","[c]","25570","25560"
"New entrant CS","2021","Communications","North East (England)","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North East (England)","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","EO","Heterosexual / straight","35","[c]","25560","25560"
"New entrant CS","2021","Communications","North West (England)","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","EO","Unknown","100","[c]","25520","25560"
"New entrant CS","2021","Communications","North West (England)","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
