"Status","Year","Organisation","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Insolvency Service","Blackpool","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Blackpool","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Brighton and Hove","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Croydon","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Croydon","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Hackney and Newham","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Manchester","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Southend-on-Sea","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Southend-on-Sea","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Suffolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Suffolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","Westminster","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","Westminster","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Barnsley, Doncaster and Rotherham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Barnsley, Doncaster and Rotherham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Liverpool","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Liverpool","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Nottingham","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Tyneside","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Tyneside","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Westminster","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Westminster","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East Riding of Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Isle of Anglesey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Shetland Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Shetland Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","South Hampshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Southampton","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Southampton","Outside London","Male","30","[c]","43000","39930"
"Leaver CS","2021","Maritime and Coastguard Agency","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Torbay","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Torbay","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Hertfordshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","London","Unknown","80","[c]","47320","40450"
"Leaver CS","2021","Met Office","Aberdeen City and Aberdeenshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Aberdeen City and Aberdeenshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Devon CC","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Devon CC","Outside London","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Angus and Dundee City","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Angus and Dundee City","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Ards and North Down","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Armagh City, Banbridge and Craigavon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Armagh City, Banbridge and Craigavon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Barnet","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Barnet","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","45","[c]","41420","40580"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bedford","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bedford","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Belfast","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Berkshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Berkshire","Outside London","Male","40","[c]","33270","30750"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bexley and Greenwich","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bexley and Greenwich","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Birmingham","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Birmingham","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bournemouth and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bournemouth and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Breckland and South Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Breckland and South Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bridgend and Neath Port Talbot","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bridgend and Neath Port Talbot","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Buckinghamshire CC","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Buckinghamshire CC","Outside London","Male","40","[c]","33980","29930"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Caithness and Sutherland and Ross and Cromarty","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Caithness and Sutherland and Ross and Cromarty","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cambridgeshire CC","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cambridgeshire CC","Outside London","Male","30","[c]","33510","33300"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Camden and City of London","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Causeway Coast and Glens","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Central Bedfordshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Central Bedfordshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Central Hampshire","Outside London","Female","55","[c]","29170","26670"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Central Hampshire","Outside London","Male","50","[c]","33450","32740"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","City of Edinburgh","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","City of Edinburgh","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Derby","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Derby","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Devon CC","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Devon CC","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Dorset CC","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Dorset CC","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Dudley","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Dudley","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Ayrshire and North Ayrshire mainland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Ayrshire and North Ayrshire mainland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Male","50","[c]","36710","39070"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Kent","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","Outside London","Male","30","[c]","29730","26930"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Essex Haven Gateway","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Essex Haven Gateway","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Falkirk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Falkirk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Flintshire and Wrexham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Flintshire and Wrexham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Glasgow City","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Glasgow City","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Gloucestershire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Gloucestershire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Greater Manchester South East","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Greater Manchester South East","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Herefordshire, County of","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Hertfordshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Hertfordshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Isle of Anglesey","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Isle of Anglesey","Outside London","Male","30","[c]","31460","30690"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Lancaster and Wyre","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Lancaster and Wyre","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
