"Status","Year","Disability","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Department for Transport","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Sefton","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Sheffield","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Shetland Islands","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Shropshire CC","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Somerset","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","South Ayrshire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","South Hampshire","90","90","33690","31470"
"In post","2021","Declared non-disabled","Department for Transport","South Lanarkshire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","South Nottinghamshire","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","South Teesside","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","South West Wales","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Southampton","410","390","40820","39040"
"In post","2021","Declared non-disabled","Department for Transport","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Staffordshire CC","90","85","28820","26780"
"In post","2021","Declared non-disabled","Department for Transport","Stoke-on-Trent","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Suffolk","40","40","29280","27680"
"In post","2021","Declared non-disabled","Department for Transport","Sunderland","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Swansea","4685","4175","26800","21590"
"In post","2021","Declared non-disabled","Department for Transport","Swindon","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Telford and Wrekin","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Thurrock","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Torbay","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Tyneside","210","190","27420","26580"
"In post","2021","Declared non-disabled","Department for Transport","Wakefield","40","35","29820","27680"
"In post","2021","Declared non-disabled","Department for Transport","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Warwickshire","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","West Kent","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","West Lothian","40","40","31380","29730"
"In post","2021","Declared non-disabled","Department for Transport","West Northamptonshire","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","West Surrey","30","30","38320","31680"
"In post","2021","Declared non-disabled","Department for Transport","West Sussex (North East)","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","West Sussex (South West)","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Westminster","2035","1990","50410","46710"
"In post","2021","Declared non-disabled","Department for Transport","Wiltshire","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Wirral","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Wolverhampton","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","Worcestershire","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport","York","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Aberdeen City and Aberdeenshire","290","260","42330","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Angus and Dundee City","705","640","24080","21010"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Barking & Dagenham and Havering","345","320","30930","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Barnet","235","215","30750","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","1025","860","25160","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","235","205","27480","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Bedford","180","160","31710","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Berkshire","335","310","29420","29290"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Bexley and Greenwich","310","285","31080","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Birmingham","1675","1495","27230","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Blackburn with Darwen","265","235","26670","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Blackpool","3780","3455","29110","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Bournemouth and Poole","205","175","27540","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Bradford","695","610","25480","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Breckland and South Norfolk","45","40","28080","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Brent","190","180","30430","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Bridgend and Neath Port Talbot","360","310","25660","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Brighton and Hove","205","185","27750","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Bristol, City of","635","555","27800","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Bromley","205","190","30790","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Buckinghamshire CC","150","135","27800","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Caithness and Sutherland and Ross and Cromarty","35","35","26940","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Calderdale and Kirklees","515","460","27210","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Cambridgeshire CC","175","165","28410","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Camden and City of London","50","45","31000","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Cardiff and Vale of Glamorgan","890","815","28000","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Central Bedfordshire","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Central Hampshire","95","80","27680","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Central Valleys","475","420","26370","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Cheshire East","130","115","29030","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Cheshire West and Chester","210","200","24950","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Chorley and West Lancashire","80","70","27640","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","City of Edinburgh","255","240","30100","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Clackmannanshire and Fife","310","275","25870","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Conwy and Denbighshire","100","85","26930","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Cornwall and Isles of Scilly","595","530","25520","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Coventry","340","305","26030","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Croydon","190","180","30300","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Darlington","45","40","26170","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Derby","455","395","24590","21010"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Devon CC","1070","910","25310","26120"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Dorset CC","60","55","26340","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Dudley","735","620","24950","26120"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Dumfries and Galloway","70","60","26820","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Durham CC","630","540","24690","21010"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Ealing","290","275","31200","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","350","300","25230","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","East Cumbria","85","70","28430","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","East Derbyshire","230","200","26050","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","245","210","25350","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","East Kent","690","650","28380","29290"
"In post","2021","Declared non-disabled","Department for Work and Pensions","East Lancashire","240","210","25410","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","East Lothian and Midlothian","55","50","27380","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","East Merseyside","555","480","26490","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","East Riding of Yorkshire","85","75","28110","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","East Surrey","125","120","32840","29290"
"In post","2021","Declared non-disabled","Department for Work and Pensions","East Sussex CC","900","790","25230","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Enfield","210","195","30500","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Essex Haven Gateway","245","225","30160","29290"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Essex Thames Gateway","525","465","28360","29290"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Falkirk","885","760","24590","21010"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Flintshire and Wrexham","480","430","25160","25480"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Glasgow City","2040","1810","25720","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Gloucestershire","280","245","27150","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Greater Manchester North East","560","515","26910","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Greater Manchester North West","1075","950","24550","21010"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Greater Manchester South East","625","565","24320","21010"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Greater Manchester South West","480","440","25380","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Gwent Valleys","515","465","25820","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Gwynedd","335","310","23500","21010"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Hackney and Newham","895","815","29040","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Haringey and Islington","330","305","30780","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Harrow and Hillingdon","375","350","30970","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","565","490","25270","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Heart of Essex","145","140","33520","29290"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Herefordshire, County of","55","50","28150","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Hertfordshire","550","505","29600","29290"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Hounslow and Richmond upon Thames","220","200","30820","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Inverclyde, East Renfrewshire and Renfrewshire","320","280","24920","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Inverness and Nairn and Moray, Badenoch and Strathspey","180","160","26920","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Isle of Anglesey","55","50","27330","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Isle of Wight","160","140","25000","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","180","175","30790","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Kent Thames Gateway","235","220","29720","29290"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Kingston upon Hull, City of","450","380","26130","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Lambeth","395","380","30990","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Lancaster and Wyre","190","180","25520","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Leeds","1980","1830","33750","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Leicester","665","585","24940","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Leicestershire CC and Rutland","70","60","27930","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Lewisham and Southwark","295","285","30590","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Lincolnshire","395","345","26550","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Liverpool","490","420","26460","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","40","40","27010","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Luton","130","120","26800","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Manchester","1175","1110","33300","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Medway","170","160","29620","29290"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","240","230","30880","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Mid Kent","155","145","30480","29290"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Mid Lancashire","1190","1050","24030","21010"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Milton Keynes","165","150","26850","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Monmouthshire and Newport","325","290","25970","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Na h-Eileanan Siar","90","80","22650","21010"
"In post","2021","Declared non-disabled","Department for Work and Pensions","North and North East Lincolnshire","400","345","25400","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","North and West Norfolk","100","85","27250","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","North Hampshire","140","130","29790","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","North Lanarkshire","590","500","23950","21010"
"In post","2021","Declared non-disabled","Department for Work and Pensions","North Northamptonshire","305","270","25230","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","North Nottinghamshire","160","145","28230","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","North Yorkshire CC","180","165","27980","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Northumberland","155","140","27450","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Norwich and East Norfolk","460","395","26860","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Nottingham","555","505","25910","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Orkney Islands","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Oxfordshire","190","175","27690","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Perth and Kinross and Stirling","125","115","26950","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Peterborough","175","150","26670","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Plymouth","310","270","29280","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Portsmouth","240","210","25240","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Powys","65","55","27370","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Redbridge and Waltham Forest","615","560","29190","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Sandwell","265","235","27310","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Scottish Borders","55","50","27890","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Sefton","1365","1250","33790","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Sheffield","1505","1370","35020","31990"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Shetland Islands","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Shropshire CC","95","85","27800","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Solihull","90","80","27190","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Somerset","425","370","26390","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","South and West Derbyshire","535","475","35460","28990"
"In post","2021","Declared non-disabled","Department for Work and Pensions","South Ayrshire","105","95","27420","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","South Hampshire","165","140","27610","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","South Lanarkshire","130","105","27580","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","South Nottinghamshire","75","65","40090","28990"
"In post","2021","Declared non-disabled","Department for Work and Pensions","South Teesside","430","385","25130","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","South West Wales","315","275","25620","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Southampton","195","170","26370","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Southend-on-Sea","155","135","28520","29290"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Staffordshire CC","360","315","27430","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Stoke-on-Trent","360","310","25780","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Suffolk","465","420","27070","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Sunderland","1315","1135","25610","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Swansea","440","385","25050","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Swindon","125","110","27680","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Telford and Wrekin","290","255","26410","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Thurrock","55","50","29790","29290"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Torbay","200","165","24490","21010"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Tower Hamlets","315","295","35820","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Tyneside","4180","3750","28910","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Unknown","680","630","30160","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Wakefield","205","180","27590","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Walsall","385","330","24520","25650"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Wandsworth","115","100","29020","31060"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Warrington","370","325","25340","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Warwickshire","375","325","24930","26120"
"In post","2021","Declared non-disabled","Department for Work and Pensions","West Cumbria","130","110","25980","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","West Essex","110","100","29820","29290"
"In post","2021","Declared non-disabled","Department for Work and Pensions","West Kent","65","60","30000","29290"
"In post","2021","Declared non-disabled","Department for Work and Pensions","West Lothian","155","145","26210","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","West Northamptonshire","130","120","28180","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","West Surrey","200","185","30770","29290"
"In post","2021","Declared non-disabled","Department for Work and Pensions","West Sussex (North East)","160","150","27050","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","West Sussex (South West)","255","225","25660","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Westminster","1640","1580","45120","39960"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Wiltshire","175","165","27690","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Wirral","1015","870","24380","21010"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Wolverhampton","475","410","25050","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","Worcestershire","270","235","26110","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","York","275","250","31570","27570"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Barnet","655","615","38830","33100"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Birmingham","270","240","40180","29910"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Bristol, City of","225","205","37870","29960"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Cambridgeshire CC","200","180","41100","31400"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Devon CC","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","East Kent","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","East Lancashire","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","East Surrey","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","East Sussex CC","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Gloucestershire","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Harrow and Hillingdon","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Heart of Essex","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Hertfordshire","125","120","48510","43950"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Lambeth","1260","1145","48050","41060"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Leeds","490","455","44590","39750"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Leicestershire CC and Rutland","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Lewisham and Southwark","55","50","49560","41350"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Liverpool","65","60","40980","37320"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Manchester","260","235","33810","26570"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Mid Kent","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Mid Lancashire","35","35","45860","37890"
"In post","2021","Declared non-disabled","Department of Health and Social Care","North Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","North Yorkshire CC","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Nottingham","95","90","41620","32450"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Oxfordshire","180","150","39990","38200"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Sheffield","40","35","31890","28590"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Somerset","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","South Hampshire","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Tower Hamlets","425","410","52130","53100"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Tyneside","90","80","44540","38020"
"In post","2021","Declared non-disabled","Department of Health and Social Care","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","West Essex","40","35","39550","32930"
"In post","2021","Declared non-disabled","Department of Health and Social Care","West Sussex (North East)","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Westminster","530","505","52520","53360"
"In post","2021","Declared non-disabled","Department of Health and Social Care","Wiltshire","535","495","34550","29960"
"In post","2021","Declared non-disabled","Department of Health and Social Care","York","55","50","49090","40560"
"In post","2021","Declared non-disabled","ESTYN","Cardiff and Vale of Glamorgan","100","90","58270","74730"
"In post","2021","Declared non-disabled","Food Standards Agency","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Belfast","45","45","42020","37910"
"In post","2021","Declared non-disabled","Food Standards Agency","Birmingham","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Breckland and South Norfolk","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Cardiff and Vale of Glamorgan","50","50","39950","37910"
"In post","2021","Declared non-disabled","Food Standards Agency","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Central Valleys","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Devon CC","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Dudley","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Durham CC","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","East Lancashire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Gloucestershire","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Greater Manchester South East","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Heart of Essex","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Lincolnshire","15","10","[c]","[c]"
