"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Human Resources","Northern Ireland","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","EO","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Overseas","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scotland","AA/AO","AA","15","15","19890","19560"
"In post","2021","Human Resources","Scotland","AA/AO","AO","365","335","21670","21530"
"In post","2021","Human Resources","Scotland","EO","EO","125","120","28140","26670"
"In post","2021","Human Resources","Scotland","G6/G7","G6","15","15","65500","64560"
"In post","2021","Human Resources","Scotland","G6/G7","G7","45","45","52610","53110"
"In post","2021","Human Resources","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scotland","SEO/HEO","HEO","135","130","34130","33400"
"In post","2021","Human Resources","Scotland","SEO/HEO","SEO","55","55","41880","42890"
"In post","2021","Human Resources","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South East (England)","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Human Resources","South East (England)","AA/AO","AO","90","85","21890","21580"
"In post","2021","Human Resources","South East (England)","EO","EO","100","95","27390","26670"
"In post","2021","Human Resources","South East (England)","G6/G7","G6","20","20","68760","64850"
"In post","2021","Human Resources","South East (England)","G6/G7","G7","60","60","55510","54540"
"In post","2021","Human Resources","South East (England)","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Human Resources","South East (England)","SEO/HEO","HEO","120","110","32620","32330"
"In post","2021","Human Resources","South East (England)","SEO/HEO","SEO","100","95","42590","41740"
"In post","2021","Human Resources","South West (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South West (England)","AA/AO","AO","150","135","21070","20920"
"In post","2021","Human Resources","South West (England)","EO","EO","165","145","24890","25630"
"In post","2021","Human Resources","South West (England)","G6/G7","G6","40","40","65130","64750"
"In post","2021","Human Resources","South West (England)","G6/G7","G7","125","120","51040","50140"
"In post","2021","Human Resources","South West (England)","SCS level","SCS level","20","20","87680","80710"
"In post","2021","Human Resources","South West (England)","SEO/HEO","HEO","220","200","31560","32730"
"In post","2021","Human Resources","South West (England)","SEO/HEO","SEO","160","150","40140","39920"
"In post","2021","Human Resources","South West (England)","Unknown","Unknown","30","25","41590","40450"
"In post","2021","Human Resources","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wales","AA/AO","AO","130","115","22210","22160"
"In post","2021","Human Resources","Wales","EO","EO","160","150","26350","26690"
"In post","2021","Human Resources","Wales","G6/G7","G6","25","25","63790","63930"
"In post","2021","Human Resources","Wales","G6/G7","G7","90","85","53640","52070"
"In post","2021","Human Resources","Wales","SCS level","SCS level","10","10","92380","88320"
"In post","2021","Human Resources","Wales","SEO/HEO","HEO","220","205","31850","31320"
"In post","2021","Human Resources","Wales","SEO/HEO","SEO","155","145","41170","40080"
"In post","2021","Human Resources","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Midlands (England)","AA/AO","AO","25","25","21980","21180"
"In post","2021","Human Resources","West Midlands (England)","EO","EO","45","45","25780","25770"
"In post","2021","Human Resources","West Midlands (England)","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Human Resources","West Midlands (England)","G6/G7","G7","50","50","54520","52930"
"In post","2021","Human Resources","West Midlands (England)","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Human Resources","West Midlands (England)","SEO/HEO","HEO","100","95","32560","31180"
"In post","2021","Human Resources","West Midlands (England)","SEO/HEO","SEO","80","75","42050","40580"
"In post","2021","Human Resources","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Yorkshire and The Humber","AA/AO","AO","25","25","21140","21070"
"In post","2021","Human Resources","Yorkshire and The Humber","EO","EO","60","55","25830","25860"
"In post","2021","Human Resources","Yorkshire and The Humber","G6/G7","G6","30","30","63330","63260"
"In post","2021","Human Resources","Yorkshire and The Humber","G6/G7","G7","85","80","51990","51850"
"In post","2021","Human Resources","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Yorkshire and The Humber","SEO/HEO","HEO","95","90","31450","30980"
"In post","2021","Human Resources","Yorkshire and The Humber","SEO/HEO","SEO","85","85","40210","38580"
"In post","2021","Human Resources","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","East Midlands (England)","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Inspector of Education and Training","East Midlands (England)","G6/G7","G7","30","30","73600","75500"
"In post","2021","Inspector of Education and Training","East Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","East Midlands (England)","SEO/HEO","SEO","35","30","51070","51360"
"In post","2021","Inspector of Education and Training","East of England","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Inspector of Education and Training","East of England","G6/G7","G7","45","40","74220","75500"
"In post","2021","Inspector of Education and Training","East of England","SEO/HEO","SEO","40","35","51230","51360"
"In post","2021","Inspector of Education and Training","London","G6/G7","G6","25","25","85350","85550"
"In post","2021","Inspector of Education and Training","London","G6/G7","G7","100","100","73320","75500"
"In post","2021","Inspector of Education and Training","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","London","SEO/HEO","SEO","100","95","51030","51360"
"In post","2021","Inspector of Education and Training","North West (England)","G6/G7","G6","10","10","85550","85550"
"In post","2021","Inspector of Education and Training","North West (England)","G6/G7","G7","50","50","73190","75500"
"In post","2021","Inspector of Education and Training","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","North West (England)","SEO/HEO","SEO","50","45","50950","51360"
"In post","2021","Inspector of Education and Training","South West (England)","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Inspector of Education and Training","South West (England)","G6/G7","G7","35","35","73530","75500"
"In post","2021","Inspector of Education and Training","South West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","South West (England)","SEO/HEO","SEO","30","30","51360","51360"
"In post","2021","Inspector of Education and Training","Wales","G6/G7","G6","65","60","74480","74730"
"In post","2021","Inspector of Education and Training","West Midlands (England)","G6/G7","G6","10","10","85550","85550"
"In post","2021","Inspector of Education and Training","West Midlands (England)","G6/G7","G7","45","45","73190","75500"
"In post","2021","Inspector of Education and Training","West Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","West Midlands (England)","SEO/HEO","SEO","45","45","51110","51360"
"In post","2021","Inspector of Education and Training","Yorkshire and The Humber","G6/G7","G6","10","10","85550","85550"
"In post","2021","Inspector of Education and Training","Yorkshire and The Humber","G6/G7","G7","60","60","72740","75500"
"In post","2021","Inspector of Education and Training","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Inspector of Education and Training","Yorkshire and The Humber","SEO/HEO","SEO","40","40","50890","51360"
"In post","2021","Intelligence Analysis","East Midlands (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","East Midlands (England)","EO","EO","100","95","27980","26850"
"In post","2021","Intelligence Analysis","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","East Midlands (England)","SEO/HEO","HEO","15","15","32860","31810"
"In post","2021","Intelligence Analysis","East Midlands (England)","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Intelligence Analysis","East of England","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Intelligence Analysis","East of England","EO","EO","175","170","27160","26670"
"In post","2021","Intelligence Analysis","East of England","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","East of England","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Intelligence Analysis","East of England","SEO/HEO","HEO","165","165","33420","33300"
"In post","2021","Intelligence Analysis","East of England","SEO/HEO","SEO","60","60","40770","40580"
"In post","2021","Intelligence Analysis","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","London","AA/AO","AO","60","55","25280","25630"
"In post","2021","Intelligence Analysis","London","EO","EO","450","420","29940","29250"
"In post","2021","Intelligence Analysis","London","G6/G7","G6","85","80","68040","66230"
"In post","2021","Intelligence Analysis","London","G6/G7","G7","210","205","56900","56400"
"In post","2021","Intelligence Analysis","London","SCS level","SCS level","15","15","84760","78810"
"In post","2021","Intelligence Analysis","London","SEO/HEO","HEO","360","345","36460","36160"
"In post","2021","Intelligence Analysis","London","SEO/HEO","SEO","240","235","44630","45070"
"In post","2021","Intelligence Analysis","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","North East (England)","EO","EO","35","35","28890","27380"
"In post","2021","Intelligence Analysis","North East (England)","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Intelligence Analysis","North East (England)","SEO/HEO","HEO","20","15","31420","31810"
"In post","2021","Intelligence Analysis","North East (England)","SEO/HEO","SEO","10","10","38240","38630"
"In post","2021","Intelligence Analysis","North West (England)","AA/AO","AO","20","20","21530","21430"
"In post","2021","Intelligence Analysis","North West (England)","EO","EO","245","230","26260","25360"
"In post","2021","Intelligence Analysis","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","North West (England)","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Intelligence Analysis","North West (England)","SEO/HEO","HEO","70","65","31480","31100"
"In post","2021","Intelligence Analysis","North West (England)","SEO/HEO","SEO","20","20","38310","37950"
"In post","2021","Intelligence Analysis","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Overseas","G6/G7","G7","15","15","55080","54540"
"In post","2021","Intelligence Analysis","Overseas","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Intelligence Analysis","Overseas","SEO/HEO","HEO","30","30","34340","34430"
"In post","2021","Intelligence Analysis","Overseas","SEO/HEO","SEO","15","15","41350","40580"
"In post","2021","Intelligence Analysis","Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Scotland","EO","EO","25","25","25830","25360"
"In post","2021","Intelligence Analysis","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Scotland","SEO/HEO","HEO","15","15","31600","31810"
"In post","2021","Intelligence Analysis","Scotland","SEO/HEO","SEO","10","10","38140","37640"
"In post","2021","Intelligence Analysis","South East (England)","AA/AO","AO","15","10","21450","21430"
"In post","2021","Intelligence Analysis","South East (England)","EO","EO","280","260","26820","27160"
"In post","2021","Intelligence Analysis","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","South East (England)","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Intelligence Analysis","South East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","South East (England)","SEO/HEO","HEO","70","65","31770","31100"
"In post","2021","Intelligence Analysis","South East (England)","SEO/HEO","SEO","20","20","39350","38020"
"In post","2021","Intelligence Analysis","South West (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","South West (England)","EO","EO","30","30","26560","26850"
"In post","2021","Intelligence Analysis","South West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","South West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","South West (England)","SEO/HEO","HEO","10","10","33990","35300"
"In post","2021","Intelligence Analysis","South West (England)","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Intelligence Analysis","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Wales","EO","EO","25","20","25890","25360"
"In post","2021","Intelligence Analysis","Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Wales","SEO/HEO","HEO","15","10","31790","30980"
"In post","2021","Intelligence Analysis","Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","West Midlands (England)","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Intelligence Analysis","West Midlands (England)","EO","EO","55","55","27850","27380"
"In post","2021","Intelligence Analysis","West Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","West Midlands (England)","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Intelligence Analysis","West Midlands (England)","SEO/HEO","HEO","15","10","32460","31810"
"In post","2021","Intelligence Analysis","West Midlands (England)","SEO/HEO","SEO","10","10","40770","39880"
"In post","2021","Intelligence Analysis","Yorkshire and The Humber","AA/AO","AO","10","10","21360","21430"
"In post","2021","Intelligence Analysis","Yorkshire and The Humber","EO","EO","140","135","26920","25960"
"In post","2021","Intelligence Analysis","Yorkshire and The Humber","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Intelligence Analysis","Yorkshire and The Humber","G6/G7","G7","35","35","51760","51370"
"In post","2021","Intelligence Analysis","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Yorkshire and The Humber","SEO/HEO","HEO","60","60","31290","30980"
"In post","2021","Intelligence Analysis","Yorkshire and The Humber","SEO/HEO","SEO","20","20","38330","38020"
"In post","2021","Internal Audit","East Midlands (England)","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East Midlands (England)","SEO/HEO","HEO","10","10","31110","31180"
"In post","2021","Internal Audit","East Midlands (England)","SEO/HEO","SEO","15","15","43470","42410"
"In post","2021","Internal Audit","East of England","EO","EO","5","5","[c]","[c]"
"In post","2021","Internal Audit","East of England","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East of England","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East of England","SEO/HEO","HEO","10","10","33530","33300"
"In post","2021","Internal Audit","East of England","SEO/HEO","SEO","10","10","45880","45510"
"In post","2021","Internal Audit","London","AA/AO","AO","10","10","33630","35900"
"In post","2021","Internal Audit","London","EO","EO","10","10","31580","32160"
"In post","2021","Internal Audit","London","G6/G7","G6","25","25","72170","70780"
"In post","2021","Internal Audit","London","G6/G7","G7","45","45","57440","56740"
"In post","2021","Internal Audit","London","SCS level","SCS level","20","20","91180","88450"
"In post","2021","Internal Audit","London","SEO/HEO","HEO","30","30","37740","37490"
"In post","2021","Internal Audit","London","SEO/HEO","SEO","65","60","48350","49300"
"In post","2021","Internal Audit","North East (England)","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North East (England)","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Internal Audit","North East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North East (England)","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","North East (England)","SEO/HEO","SEO","30","25","41490","41250"
"In post","2021","Internal Audit","North West (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","EO","EO","5","5","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","SEO/HEO","HEO","15","15","32840","33300"
"In post","2021","Internal Audit","North West (England)","SEO/HEO","SEO","25","25","42380","41670"
"In post","2021","Internal Audit","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Scotland","EO","EO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Scotland","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Internal Audit","Scotland","G6/G7","G7","10","10","51970","52080"
"In post","2021","Internal Audit","Scotland","SEO/HEO","HEO","25","25","33900","33930"
"In post","2021","Internal Audit","Scotland","SEO/HEO","SEO","20","20","41210","39980"
"In post","2021","Internal Audit","South East (England)","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Internal Audit","South East (England)","EO","EO","10","10","[c]","[c]"
"In post","2021","Internal Audit","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","South East (England)","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Internal Audit","South East (England)","SEO/HEO","HEO","25","25","33320","33170"
"In post","2021","Internal Audit","South East (England)","SEO/HEO","SEO","25","25","43210","40890"
"In post","2021","Internal Audit","South West (England)","EO","EO","5","5","[c]","[c]"
"In post","2021","Internal Audit","South West (England)","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Internal Audit","South West (England)","G6/G7","G7","10","10","53310","54540"
"In post","2021","Internal Audit","South West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","South West (England)","SEO/HEO","HEO","20","20","34350","33300"
"In post","2021","Internal Audit","South West (England)","SEO/HEO","SEO","45","45","43390","42200"
"In post","2021","Internal Audit","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Wales","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Wales","G6/G7","G7","10","10","56250","56620"
"In post","2021","Internal Audit","Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Wales","SEO/HEO","HEO","15","10","35680","37410"
"In post","2021","Internal Audit","Wales","SEO/HEO","SEO","20","20","43510","43540"
"In post","2021","Internal Audit","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","SEO/HEO","SEO","30","25","44110","43580"
"In post","2021","Internal Audit","Yorkshire and The Humber","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Internal Audit","Yorkshire and The Humber","G6/G7","G7","15","15","50750","49750"
"In post","2021","Internal Audit","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Yorkshire and The Humber","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Internal Audit","Yorkshire and The Humber","SEO/HEO","SEO","25","20","42150","40020"
"In post","2021","Internal Audit","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","East Midlands (England)","SEO/HEO","HEO","15","15","31560","31810"
"In post","2021","International Trade","East Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","East of England","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","East of England","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","East of England","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","London","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","London","EO","EO","70","70","27760","26510"
"In post","2021","International Trade","London","G6/G7","G6","120","120","63130","62170"
"In post","2021","International Trade","London","G6/G7","G7","335","330","52660","51970"
"In post","2021","International Trade","London","SCS level","SCS level","85","80","84460","75570"
"In post","2021","International Trade","London","SEO/HEO","HEO","230","230","32860","32120"
"In post","2021","International Trade","London","SEO/HEO","SEO","230","230","38730","38540"
"In post","2021","International Trade","North East (England)","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","North East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","North East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","North East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","North West (England)","EO","EO","5","5","[c]","[c]"
"In post","2021","International Trade","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","North West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","North West (England)","SEO/HEO","HEO","35","30","31620","31810"
"In post","2021","International Trade","North West (England)","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","International Trade","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Northern Ireland","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","International Trade","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Overseas","G6/G7","G6","30","30","63810","64400"
"In post","2021","International Trade","Overseas","G6/G7","G7","55","55","54420","53750"
"In post","2021","International Trade","Overseas","SCS level","SCS level","25","25","90850","89840"
"In post","2021","International Trade","Overseas","SEO/HEO","HEO","20","20","33610","33780"
"In post","2021","International Trade","Overseas","SEO/HEO","SEO","25","25","40800","40330"
"In post","2021","International Trade","Scotland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","South East (England)","G6/G7","G7","20","20","51800","51970"
"In post","2021","International Trade","South East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","South East (England)","SEO/HEO","HEO","25","25","32030","31800"
"In post","2021","International Trade","South East (England)","SEO/HEO","SEO","15","15","38050","38540"
"In post","2021","International Trade","South West (England)","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","South West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","South West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","South West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","South West (England)","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","International Trade","South West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","West Midlands (England)","EO","EO","10","10","25030","25560"
"In post","2021","International Trade","West Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","West Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","West Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","West Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","West Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Yorkshire and The Humber","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Yorkshire and The Humber","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Yorkshire and The Humber","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Yorkshire and The Humber","SEO/HEO","HEO","10","10","31510","31810"
"In post","2021","International Trade","Yorkshire and The Humber","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Knowledge and Information Management","East Midlands (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","East Midlands (England)","EO","EO","15","15","25900","26670"
"In post","2021","Knowledge and Information Management","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","East Midlands (England)","G6/G7","G7","10","5","[c]","[c]"
"In post","2021","Knowledge and Information Management","East Midlands (England)","SEO/HEO","HEO","20","20","31610","31860"
"In post","2021","Knowledge and Information Management","East Midlands (England)","SEO/HEO","SEO","25","25","40840","40830"
"In post","2021","Knowledge and Information Management","East of England","AA/AO","AO","25","25","21310","21570"
"In post","2021","Knowledge and Information Management","East of England","EO","EO","40","40","26840","26670"
"In post","2021","Knowledge and Information Management","East of England","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Knowledge and Information Management","East of England","G6/G7","G7","15","15","55690","55790"
