"Status","Year","Age","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Medicine","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Bedfordshire and Hertfordshire","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","50","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Cheshire","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Derbyshire and Nottinghamshire","45","[c]","21470","21170"
"Leaver CS","2021","30-39","Operational Delivery","Devon","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Dorset and Somerset","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","East Anglia","70","[c]","24760","21910"
"Leaver CS","2021","30-39","Operational Delivery","East Wales","75","[c]","27710","21430"
"Leaver CS","2021","30-39","Operational Delivery","East Yorkshire and Northern Lincolnshire","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Eastern Scotland","30","[c]","27090","26700"
"Leaver CS","2021","30-39","Operational Delivery","Essex","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","45","[c]","29960","26800"
"Leaver CS","2021","30-39","Operational Delivery","Greater Manchester","55","[c]","24080","21160"
"Leaver CS","2021","30-39","Operational Delivery","Hampshire and Isle of Wight","30","[c]","27020","22320"
"Leaver CS","2021","30-39","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Inner London - East","85","[c]","38090","36800"
"Leaver CS","2021","30-39","Operational Delivery","Inner London - West","90","[c]","36410","30850"
"Leaver CS","2021","30-39","Operational Delivery","Kent","55","[c]","22980","21460"
"Leaver CS","2021","30-39","Operational Delivery","Lancashire","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Leicestershire, Rutland and Northamptonshire","50","[c]","21500","20370"
"Leaver CS","2021","30-39","Operational Delivery","Lincolnshire","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Merseyside","40","[c]","25980","22720"
"Leaver CS","2021","30-39","Operational Delivery","North Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Northumberland and Tyne and Wear","15","[c]","23850","24250"
"Leaver CS","2021","30-39","Operational Delivery","Outer London - East and North East","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Outer London - South","15","[c]","25760","25740"
"Leaver CS","2021","30-39","Operational Delivery","Outer London - West and North West","35","[c]","28160","27760"
"Leaver CS","2021","30-39","Operational Delivery","Shropshire and Staffordshire","40","[c]","20750","18880"
"Leaver CS","2021","30-39","Operational Delivery","South Yorkshire","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Southern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Surrey, East and West Sussex","50","[c]","28220","25770"
"Leaver CS","2021","30-39","Operational Delivery","Tees Valley and Durham","35","[c]","23780","21720"
"Leaver CS","2021","30-39","Operational Delivery","West Central Scotland","30","[c]","26900","24880"
"Leaver CS","2021","30-39","Operational Delivery","West Midlands","55","[c]","29970","23290"
"Leaver CS","2021","30-39","Operational Delivery","West Wales and The Valleys","65","[c]","22140","21590"
"Leaver CS","2021","30-39","Operational Delivery","West Yorkshire","50","[c]","22990","21690"
"Leaver CS","2021","30-39","Operational Research","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Devon","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","24330","21130"
"Leaver CS","2021","30-39","Other","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Hampshire and Isle of Wight","15","[c]","29650","31670"
"Leaver CS","2021","30-39","Other","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Inner London - East","10","[c]","43250","40210"
"Leaver CS","2021","30-39","Other","Inner London - West","20","[c]","43650","40730"
"Leaver CS","2021","30-39","Other","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Lincolnshire","15","[c]","29000","29930"
"Leaver CS","2021","30-39","Other","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Outer London - South","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Overseas","15","[c]","34230","35970"
"Leaver CS","2021","30-39","Other","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Unknown","25","[c]","27020","29880"
"Leaver CS","2021","30-39","Other","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Inner London - West","165","[c]","48060","51300"
"Leaver CS","2021","30-39","Policy","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","37590","39510"
"Leaver CS","2021","30-39","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Inner London - East","10","[c]","59010","63150"
"Leaver CS","2021","30-39","Project Delivery","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","East Anglia","25","[c]","26940","23850"
"Leaver CS","2021","30-39","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Essex","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","40","[c]","35100","36330"
"Leaver CS","2021","30-39","Science and Engineering","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Outer London - West and North West","15","[c]","36380","34380"
"Leaver CS","2021","30-39","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","30300","28750"
"Leaver CS","2021","30-39","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Bedfordshire and Hertfordshire","15","[c]","30700","29290"
"Leaver CS","2021","30-39","Unknown","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Derbyshire and Nottinghamshire","30","[c]","24200","23950"
"Leaver CS","2021","30-39","Unknown","Devon","30","[c]","21910","21010"
"Leaver CS","2021","30-39","Unknown","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","East Anglia","15","[c]","25640","27570"
"Leaver CS","2021","30-39","Unknown","East Wales","55","[c]","25420","21010"
"Leaver CS","2021","30-39","Unknown","East Yorkshire and Northern Lincolnshire","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Eastern Scotland","140","[c]","32430","29140"
"Leaver CS","2021","30-39","Unknown","Essex","25","[c]","26640","24180"
"Leaver CS","2021","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","26120","27570"
"Leaver CS","2021","30-39","Unknown","Greater Manchester","60","[c]","28580","27570"
"Leaver CS","2021","30-39","Unknown","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Inner London - East","70","[c]","38110","31060"
"Leaver CS","2021","30-39","Unknown","Inner London - West","145","[c]","48110","51270"
"Leaver CS","2021","30-39","Unknown","Kent","20","[c]","25050","24180"
"Leaver CS","2021","30-39","Unknown","Lancashire","40","[c]","23050","21010"
"Leaver CS","2021","30-39","Unknown","Leicestershire, Rutland and Northamptonshire","20","[c]","22750","21010"
"Leaver CS","2021","30-39","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Merseyside","35","[c]","23350","21010"
"Leaver CS","2021","30-39","Unknown","North Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Northern Ireland","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Northumberland and Tyne and Wear","105","[c]","23380","21010"
"Leaver CS","2021","30-39","Unknown","Outer London - East and North East","15","[c]","29570","31060"
"Leaver CS","2021","30-39","Unknown","Outer London - South","25","[c]","31060","31060"
"Leaver CS","2021","30-39","Unknown","Outer London - West and North West","25","[c]","29250","31060"
"Leaver CS","2021","30-39","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","South Yorkshire","25","[c]","25960","24560"
"Leaver CS","2021","30-39","Unknown","Southern Scotland","25","[c]","25190","26530"
"Leaver CS","2021","30-39","Unknown","Surrey, East and West Sussex","20","[c]","23990","22690"
"Leaver CS","2021","30-39","Unknown","Tees Valley and Durham","25","[c]","21510","21010"
"Leaver CS","2021","30-39","Unknown","Unknown","105","[c]","46660","40600"
"Leaver CS","2021","30-39","Unknown","West Central Scotland","45","[c]","28700","27570"
"Leaver CS","2021","30-39","Unknown","West Midlands","55","[c]","25280","24290"
"Leaver CS","2021","30-39","Unknown","West Wales and The Valleys","20","[c]","23850","21010"
"Leaver CS","2021","30-39","Unknown","West Yorkshire","65","[c]","30490","27570"
"Leaver CS","2021","30-39","Veterinarian","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinarian","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinarian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Inner London - West","15","[c]","60270","56090"
"Leaver CS","2021","40-49","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Corporate Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Corporate Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Corporate Finance","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
