"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Project Delivery","Commercial","Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Commercial","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Commercial","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Commercial","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Commercial","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Commercial","Lincolnshire","SEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Commercial","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Commercial","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Commercial","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Communications","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Communications","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Communications","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Communications","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Communications","Inner London - West","G7","5","5","[c]","[c]"
"In post","2021","Project Delivery","Communications","Inner London - West","HEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Communications","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Communications","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Communications","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Corporate Finance","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Corporate Finance","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","HEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Dorset and Somerset","HEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","35","35","22720","21420"
"In post","2021","Project Delivery","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G6","10","10","74840","77760"
"In post","2021","Project Delivery","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G7","110","105","54390","56350"
"In post","2021","Project Delivery","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","75","75","30160","29260"
"In post","2021","Project Delivery","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","140","140","43340","43350"
"In post","2021","Project Delivery","Digital, Data and Technology","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Hampshire and Isle of Wight","G7","10","10","49230","46110"
"In post","2021","Project Delivery","Digital, Data and Technology","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Inner London - West","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Economics","Inner London - West","G6","15","15","68040","68000"
"In post","2021","Project Delivery","Economics","Inner London - West","G7","30","25","51960","53750"
"In post","2021","Project Delivery","Economics","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Economics","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Economics","Inner London - West","SEO","10","10","31940","30600"
"In post","2021","Project Delivery","Economics","Overseas","G6","10","10","67530","66680"
"In post","2021","Project Delivery","Economics","Overseas","G7","25","25","55250","55620"
"In post","2021","Project Delivery","Economics","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Economics","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Economics","Southern Scotland","G7","10","10","[c]","[c]"
"In post","2021","Project Delivery","Economics","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Devon","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Finance","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","EO","40","35","22930","22750"
"In post","2021","Project Delivery","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G6","25","25","71880","70080"
"In post","2021","Project Delivery","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G7","45","40","57510","57870"
"In post","2021","Project Delivery","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","70","70","31860","31030"
"In post","2021","Project Delivery","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","50","45","44570","43930"
"In post","2021","Project Delivery","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","65","65","39290","39860"
"In post","2021","Project Delivery","Finance","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Inner London - West","G7","20","20","56280","56490"
"In post","2021","Project Delivery","Finance","Inner London - West","HEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Finance","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Overseas","G7","5","5","[c]","[c]"
"In post","2021","Project Delivery","Finance","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Southern Scotland","G7","10","10","[c]","[c]"
"In post","2021","Project Delivery","Finance","Southern Scotland","HEO","20","15","33930","33930"
"In post","2021","Project Delivery","Finance","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","East Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","International Trade","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","International Trade","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","International Trade","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","East Anglia","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","East Anglia","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","EO","20","15","21640","21370"
"In post","2021","Project Delivery","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","G6","5","5","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","G7","25","25","51910","52700"
"In post","2021","Project Delivery","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","50","50","30550","30110"
"In post","2021","Project Delivery","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","45","45","38890","37770"
"In post","2021","Project Delivery","Knowledge and Information Management","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Hampshire and Isle of Wight","SEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Inner London - West","G7","5","5","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Legal","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Medicine","East Wales","EO","15","15","28660","28750"
"In post","2021","Project Delivery","Medicine","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Medicine","Inner London - West","G6","5","5","[c]","[c]"
"In post","2021","Project Delivery","Medicine","Inner London - West","G7","5","5","[c]","[c]"
"In post","2021","Project Delivery","Medicine","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Medicine","Overseas","G6","5","5","[c]","[c]"
"In post","2021","Project Delivery","Medicine","Overseas","G7","10","10","[c]","[c]"
"In post","2021","Project Delivery","Medicine","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Medicine","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Medicine","Southern Scotland","G7","5","5","[c]","[c]"
"In post","2021","Project Delivery","Medicine","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Cheshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Derbyshire and Nottinghamshire","HEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Derbyshire and Nottinghamshire","SEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Devon","AA","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Devon","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Devon","EO","15","15","25690","25630"
"In post","2021","Project Delivery","Operational Delivery","Devon","G6","20","20","61750","60490"
"In post","2021","Project Delivery","Operational Delivery","Devon","G7","25","20","48160","47960"
"In post","2021","Project Delivery","Operational Delivery","Devon","HEO","30","30","35130","36110"
"In post","2021","Project Delivery","Operational Delivery","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Devon","SEO","50","45","41000","40090"
"In post","2021","Project Delivery","Operational Delivery","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Dorset and Somerset","HEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","East Anglia","AA","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","East Anglia","AO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","East Anglia","EO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","East Anglia","G7","10","10","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","East Anglia","HEO","15","15","30230","29270"
"In post","2021","Project Delivery","Operational Delivery","East Anglia","SEO","15","10","37010","37280"
"In post","2021","Project Delivery","Operational Delivery","East Wales","AA","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","East Wales","AO","15","10","21350","21440"
"In post","2021","Project Delivery","Operational Delivery","East Wales","EO","40","35","26840","26060"
"In post","2021","Project Delivery","Operational Delivery","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","East Wales","G7","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","East Wales","HEO","25","25","32770","32030"
"In post","2021","Project Delivery","Operational Delivery","East Wales","SEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Eastern Scotland","HEO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Eastern Scotland","SEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AO","10","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","50","45","22920","22780"
"In post","2021","Project Delivery","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","15","15","66320","66430"
"In post","2021","Project Delivery","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","80","80","51110","47820"
"In post","2021","Project Delivery","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","70","70","29360","28650"
"In post","2021","Project Delivery","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","35","35","37100","37320"
"In post","2021","Project Delivery","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Greater Manchester","EO","25","25","25950","25560"
"In post","2021","Project Delivery","Operational Delivery","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Greater Manchester","G7","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Greater Manchester","HEO","20","15","30290","31760"
"In post","2021","Project Delivery","Operational Delivery","Greater Manchester","SEO","15","15","37150","37730"
"In post","2021","Project Delivery","Operational Delivery","Hampshire and Isle of Wight","AO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Hampshire and Isle of Wight","EO","20","20","22150","22780"
"In post","2021","Project Delivery","Operational Delivery","Hampshire and Isle of Wight","G6","10","10","67930","66500"
"In post","2021","Project Delivery","Operational Delivery","Hampshire and Isle of Wight","G7","35","30","51530","48990"
"In post","2021","Project Delivery","Operational Delivery","Hampshire and Isle of Wight","HEO","20","20","30190","28660"
"In post","2021","Project Delivery","Operational Delivery","Hampshire and Isle of Wight","SEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Inner London - East","EO","10","10","29190","29570"
"In post","2021","Project Delivery","Operational Delivery","Inner London - East","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Inner London - East","G7","15","15","54600","54120"
"In post","2021","Project Delivery","Operational Delivery","Inner London - East","HEO","25","25","33950","32870"
"In post","2021","Project Delivery","Operational Delivery","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Inner London - East","SEO","25","25","39060","39530"
"In post","2021","Project Delivery","Operational Delivery","Inner London - West","AO","25","25","25530","25430"
"In post","2021","Project Delivery","Operational Delivery","Inner London - West","EO","50","50","29610","30630"
"In post","2021","Project Delivery","Operational Delivery","Inner London - West","G6","15","15","66090","64850"
"In post","2021","Project Delivery","Operational Delivery","Inner London - West","G7","45","45","54760","54120"
"In post","2021","Project Delivery","Operational Delivery","Inner London - West","HEO","60","60","34250","32690"
"In post","2021","Project Delivery","Operational Delivery","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Inner London - West","SEO","65","65","41130","40220"
"In post","2021","Project Delivery","Operational Delivery","Kent","AA","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Kent","AO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Kent","EO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Kent","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Kent","G7","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Kent","HEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Lancashire","AO","15","15","21180","21050"
"In post","2021","Project Delivery","Operational Delivery","Lancashire","EO","35","30","26130","25560"
"In post","2021","Project Delivery","Operational Delivery","Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Lancashire","HEO","10","10","32480","31810"
"In post","2021","Project Delivery","Operational Delivery","Lancashire","SEO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Merseyside","EO","45","40","25710","25560"
"In post","2021","Project Delivery","Operational Delivery","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Merseyside","HEO","30","30","31440","31810"
"In post","2021","Project Delivery","Operational Delivery","Merseyside","SEO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","North Yorkshire","G7","[c]","[c]","[c]","[c]"
