"Status","Year","Age","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","Inner London - West","Westminster","35","[c]","29840","26410"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","Inner London - East","Lambeth","10","[c]","33280","33460"
"Leaver CS","2021","20-29","National Crime Agency","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Infrastructure Commission","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Records of Scotland","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Savings and Investments","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland Office","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Budget Responsibility","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","Inner London - East","Tower Hamlets","20","[c]","35430","31930"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","West Central Scotland","Glasgow City","10","[c]","24410","23450"
"Leaver CS","2021","20-29","Office of Qualifications and Examinations Regulation","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Rail and Road","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of the Public Guardian","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of the Public Guardian","West Midlands","Birmingham","15","[c]","20780","19930"
"Leaver CS","2021","20-29","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","[c]","37930","36650"
"Leaver CS","2021","20-29","Public Health England","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","East Anglia","Cambridgeshire CC","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","East Anglia","Suffolk","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","Essex","Essex Haven Gateway","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","[c]","23310","21440"
"Leaver CS","2021","20-29","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","30","[c]","20340","19630"
"Leaver CS","2021","20-29","Public Health England","Greater Manchester","Manchester","15","[c]","21910","20150"
"Leaver CS","2021","20-29","Public Health England","Inner London - East","Lambeth","30","[c]","30160","27340"
"Leaver CS","2021","20-29","Public Health England","Inner London - East","Lewisham and Southwark","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","Inner London - West","Camden and City of London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","Outer London - West and North West","Barnet","30","[c]","27530","27020"
"Leaver CS","2021","20-29","Public Health England","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","West Midlands","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Queen Elizabeth II Centre","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Registers of Scotland","Eastern Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Royal Fleet Auxiliary","Unknown","Unknown","30","[c]","27620","28680"
"Leaver CS","2021","20-29","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Rural Payments Agency","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Rural Payments Agency","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Rural Payments Agency","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Rural Payments Agency","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Rural Payments Agency","Northumberland and Tyne and Wear","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Rural Payments Agency","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Courts and Tribunals Service","Eastern Scotland","City of Edinburgh","10","[c]","24950","22820"
"Leaver CS","2021","20-29","Scottish Courts and Tribunals Service","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Courts and Tribunals Service","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Courts and Tribunals Service","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Fiscal Commission","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Forestry","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Forestry","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","Eastern Scotland","City of Edinburgh","30","[c]","26300","26160"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","West Central Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Prison Service","Eastern Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Prison Service","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Prison Service","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Prison Service","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Prison Service","North Eastern Scotland","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Prison Service","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Prison Service","West Central Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Prison Service","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Prison Service","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Serious Fraud Office","Inner London - West","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Security Scotland","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Security Scotland","West Central Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Standards and Testing Agency","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Student Awards Agency for Scotland","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Submarine Delivery Agency","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","The National Archives","Outer London - West and North West","Hounslow and Richmond upon Thames","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Transport Scotland","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Export Finance","Inner London - West","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Hydrographic Office","Dorset and Somerset","Somerset","15","[c]","27500","26370"
"Leaver CS","2021","20-29","UK Intellectual Property Office","East Wales","Monmouthshire and Newport","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Supreme Court","Inner London - West","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","East Wales","Monmouthshire and Newport","65","[c]","22560","19130"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","Hampshire and Isle of Wight","South Hampshire","30","[c]","23270","19330"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","Inner London - West","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","Derbyshire and Nottinghamshire","Nottingham","15","[c]","24910","24500"
"Leaver CS","2021","20-29","Valuation Office Agency","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","Greater Manchester","Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","Inner London - East","Tower Hamlets","15","[c]","29930","28950"
"Leaver CS","2021","20-29","Valuation Office Agency","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","Northumberland and Tyne and Wear","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","South Yorkshire","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","West Midlands","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Valuation Office Agency","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Veterinary Medicines Directorate","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales Office","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Water Services Regulation Authority","West Midlands","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","15","[c]","23840","22160"
"Leaver CS","2021","20-29","Welsh Government (excl. agencies)","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government (excl. agencies)","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government (excl. agencies)","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Accountant in Bankruptcy","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Advisory, Conciliation and Arbitration Service","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Advisory, Conciliation and Arbitration Service","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","Surrey, East and West Sussex","West Surrey","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Animal and Plant Health Agency","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Office","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office (excl. agencies)","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office (excl. agencies)","Inner London - East","Tower Hamlets","15","[c]","50020","54470"
"Leaver CS","2021","30-39","Cabinet Office (excl. agencies)","Inner London - West","Camden and City of London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office (excl. agencies)","Inner London - West","Westminster","35","[c]","52990","55650"
"Leaver CS","2021","30-39","Cabinet Office (excl. agencies)","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office (excl. agencies)","Unknown","Unknown","30","[c]","52520","55370"
"Leaver CS","2021","30-39","Cabinet Office (excl. agencies)","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Suffolk","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Charity Commission","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Companies House","East Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Companies House","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Inner London - East","Tower Hamlets","25","[c]","55510","54240"
"Leaver CS","2021","30-39","Crown Commercial Service","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Commercial Service","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Commercial Service","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Commercial Service","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Commercial Service","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Office and Procurator Fiscal Service","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Office and Procurator Fiscal Service","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Office and Procurator Fiscal Service","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Office and Procurator Fiscal Service","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Office and Procurator Fiscal Service","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Office and Procurator Fiscal Service","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Office and Procurator Fiscal Service","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Inner London - West","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Crown Prosecution Service","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Debt Management Office","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","50","[c]","35620","34360"
"Leaver CS","2021","30-39","Defence Equipment and Support","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Equipment and Support","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","15","[c]","34730","37320"
"Leaver CS","2021","30-39","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","Central Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","Westminster","55","[c]","49600","52300"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","Inner London - West","Westminster","30","[c]","45410","45800"
"Leaver CS","2021","30-39","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
