"Status","Year","Disability","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","Outside London","Female","40","[c]","60970","64190"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Outside London","Female","45","[c]","27620","26090"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Outside London","Male","45","[c]","34340","31900"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","London","Female","145","[c]","46580","50500"
"New entrant CS","2021","Declared non-disabled","Legal","London","Male","80","[c]","46790","48900"
"New entrant CS","2021","Declared non-disabled","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Outside London","Female","85","[c]","33090","30990"
"New entrant CS","2021","Declared non-disabled","Legal","Outside London","Male","45","[c]","31600","26550"
"New entrant CS","2021","Declared non-disabled","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Outside London","Female","150","[c]","43110","35300"
"New entrant CS","2021","Declared non-disabled","Medicine","Outside London","Male","55","[c]","59680","52420"
"New entrant CS","2021","Declared non-disabled","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","London","Female","950","[c]","31390","28000"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","London","Male","580","[c]","33670","30220"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Outside London","Female","3220","[c]","23650","22570"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Outside London","Male","2300","[c]","24940","22850"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","London","Female","140","[c]","33660","27350"
"New entrant CS","2021","Declared non-disabled","Other","London","Male","150","[c]","34870","27760"
"New entrant CS","2021","Declared non-disabled","Other","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outside London","Female","415","[c]","24050","20920"
"New entrant CS","2021","Declared non-disabled","Other","Outside London","Male","380","[c]","27300","23900"
"New entrant CS","2021","Declared non-disabled","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectors","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectors","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","London","Female","590","[c]","36720","33570"
"New entrant CS","2021","Declared non-disabled","Policy","London","Male","525","[c]","38080","33570"
"New entrant CS","2021","Declared non-disabled","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Outside London","Female","170","[c]","32750","30340"
"New entrant CS","2021","Declared non-disabled","Policy","Outside London","Male","130","[c]","35810","30730"
"New entrant CS","2021","Declared non-disabled","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","Female","85","[c]","39600","34710"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","Male","75","[c]","46680","40050"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outside London","Female","260","[c]","34620","33000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outside London","Male","290","[c]","38250","36340"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Outside London","Female","90","[c]","29050","26350"
"New entrant CS","2021","Declared non-disabled","Property","Outside London","Male","165","[c]","34300","33000"
"New entrant CS","2021","Declared non-disabled","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Outside London","Female","60","[c]","25420","24620"
"New entrant CS","2021","Declared non-disabled","Psychology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","London","Female","110","[c]","36660","37140"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","London","Male","45","[c]","35080","32330"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Outside London","Female","360","[c]","30830","28590"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Outside London","Male","425","[c]","31710","28650"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Outside London","Female","75","[c]","23780","20920"
"New entrant CS","2021","Declared non-disabled","Security","Outside London","Male","280","[c]","25940","23540"
"New entrant CS","2021","Declared non-disabled","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","London","Female","45","[c]","34650","32540"
"New entrant CS","2021","Declared non-disabled","Social Research","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","Outside London","Female","30","[c]","32270","31700"
"New entrant CS","2021","Declared non-disabled","Social Research","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","London","Female","40","[c]","39120","32540"
"New entrant CS","2021","Declared non-disabled","Statistics","London","Male","45","[c]","36640","34710"
"New entrant CS","2021","Declared non-disabled","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Outside London","Female","50","[c]","30230","29540"
"New entrant CS","2021","Declared non-disabled","Statistics","Outside London","Male","45","[c]","32780","31700"
"New entrant CS","2021","Declared non-disabled","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","Outside London","Female","490","[c]","22480","20140"
"New entrant CS","2021","Declared non-disabled","Tax","Outside London","Male","455","[c]","23050","20140"
"New entrant CS","2021","Declared non-disabled","Tax","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","Female","1770","[c]","31280","31060"
"New entrant CS","2021","Declared non-disabled","Unknown","London","Male","1165","[c]","33000","31060"
"New entrant CS","2021","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","Female","6250","[c]","26210","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","Male","4565","[c]","26140","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Female","150","[c]","28910","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Male","120","[c]","30740","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inspector of Education and Training","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inspector of Education and Training","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inspector of Education and Training","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","International Trade","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","International Trade","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","London","Female","90","[c]","35570","32330"
"New entrant CS","2021","Undeclared","Operational Delivery","London","Male","55","[c]","35970","30410"
"New entrant CS","2021","Undeclared","Operational Delivery","Outside London","Female","185","[c]","25930","22850"
"New entrant CS","2021","Undeclared","Operational Delivery","Outside London","Male","105","[c]","25240","22260"
"New entrant CS","2021","Undeclared","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning Inspectors","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning Inspectors","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","London","Female","75","[c]","37600","32560"
