"Status","Year","Age","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Project Delivery","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Foreign, Commonwealth and Development Office","15","[c]","59790","55610"
"Leaver CS","2021","50-59","Project Delivery","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Ministry of Defence","135","[c]","41460","39940"
"Leaver CS","2021","50-59","Project Delivery","Ministry of Justice","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","HM Revenue and Customs","65","[c]","31650","26500"
"Leaver CS","2021","50-59","Property","Ministry of Defence","30","[c]","35110","34590"
"Leaver CS","2021","50-59","Property","Ministry of Justice","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Scottish Government","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Cabinet Office","10","[c]","36220","33140"
"Leaver CS","2021","50-59","Security","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Foreign, Commonwealth and Development Office","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Ministry of Defence","95","[c]","32620","38120"
"Leaver CS","2021","50-59","Security","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Charity Commission","15","[c]","48950","41790"
"Leaver CS","2021","50-59","Unknown","Department for Business, Energy and Industrial Strategy","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Department for Education","50","[c]","49460","50630"
"Leaver CS","2021","50-59","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Department for Transport","15","[c]","64840","70350"
"Leaver CS","2021","50-59","Unknown","Department for Work and Pensions","1000","[c]","27360","27570"
"Leaver CS","2021","50-59","Unknown","Department of Health and Social Care","30","[c]","59430","62800"
"Leaver CS","2021","50-59","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Foreign, Commonwealth and Development Office","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","HM Revenue and Customs","1940","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Home Office","320","[c]","33630","27300"
"Leaver CS","2021","50-59","Unknown","Ministry of Defence","330","[c]","32170","29670"
"Leaver CS","2021","50-59","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Scottish Government","80","[c]","47670","46600"
"Leaver CS","2021","50-59","Unknown","Welsh Government","25","[c]","40140","36500"
"Leaver CS","2021","60-64","Analysis","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Analysis","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Analysis","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Analysis","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Ministry of Defence","25","[c]","37910","35670"
"Leaver CS","2021","60-64","Commercial","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Ministry of Justice","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Ministry of Defence","10","[c]","36180","28090"
"Leaver CS","2021","60-64","Communications","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Debt","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","Department for Transport","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","Ministry of Defence","10","[c]","29090","28910"
"Leaver CS","2021","60-64","Digital, Data & Technology","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Ministry of Defence","25","[c]","41570","40300"
"Leaver CS","2021","60-64","Finance","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Ministry of Justice","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Grants Management","Department for Environment, Food and Rural Affairs","15","[c]","27280","25560"
"Leaver CS","2021","60-64","Human Resources","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Ministry of Defence","40","[c]","33350","30810"
"Leaver CS","2021","60-64","Human Resources","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","HM Treasury","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Attorney General's Departments","70","[c]","57510","55610"
"Leaver CS","2021","60-64","Legal","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","HM Land Registry","10","[c]","54280","63620"
"Leaver CS","2021","60-64","Legal","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Ministry of Justice","20","[c]","48290","46100"
"Leaver CS","2021","60-64","Legal","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Scottish Government","25","[c]","33670","29350"
"Leaver CS","2021","60-64","Legal","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Department for Business, Energy and Industrial Strategy","40","[c]","49140","43110"
"Leaver CS","2021","60-64","No function","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Department for Environment, Food and Rural Affairs","35","[c]","41660","37480"
"Leaver CS","2021","60-64","No function","Department for International Trade","10","[c]","55290","43170"
"Leaver CS","2021","60-64","No function","Department for Transport","90","[c]","28060","26380"
"Leaver CS","2021","60-64","No function","Department for Work and Pensions","40","[c]","47670","45240"
"Leaver CS","2021","60-64","No function","Department of Health and Social Care","70","[c]","62850","50820"
"Leaver CS","2021","60-64","No function","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Food Standards Agency","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","HM Land Registry","45","[c]","30800","33180"
"Leaver CS","2021","60-64","No function","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Ministry of Defence","15","[c]","37460","35340"
"Leaver CS","2021","60-64","No function","Ministry of Housing, Communities and Local Government","15","[c]","60150","63100"
"Leaver CS","2021","60-64","No function","Ministry of Justice","630","[c]","23540","20100"
"Leaver CS","2021","60-64","No function","National Crime Agency","30","[c]","42610","40480"
"Leaver CS","2021","60-64","No function","Office for Standards in Education","30","[c]","61080","51360"
"Leaver CS","2021","60-64","No function","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","Scottish Government","45","[c]","36970","33650"
"Leaver CS","2021","60-64","No function","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","No function","United Kingdom Statistics Authority","20","[c]","21260","19130"
"Leaver CS","2021","60-64","Project Delivery","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Foreign, Commonwealth and Development Office","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Ministry of Defence","135","[c]","41250","39510"
"Leaver CS","2021","60-64","Project Delivery","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","Foreign, Commonwealth and Development Office","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","HM Revenue and Customs","45","[c]","34430","32690"
"Leaver CS","2021","60-64","Property","Ministry of Defence","40","[c]","30980","29900"
"Leaver CS","2021","60-64","Property","Ministry of Justice","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","Scottish Government","15","[c]","28980","26530"
"Leaver CS","2021","60-64","Property","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Cabinet Office","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Ministry of Defence","75","[c]","31300","38120"
"Leaver CS","2021","60-64","Security","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Business, Energy and Industrial Strategy","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Education","35","[c]","48920","48860"
"Leaver CS","2021","60-64","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Department for Transport","15","[c]","48040","42940"
"Leaver CS","2021","60-64","Unknown","Department for Work and Pensions","860","[c]","27620","26890"
"Leaver CS","2021","60-64","Unknown","Department of Health and Social Care","20","[c]","58090","54800"
"Leaver CS","2021","60-64","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Foreign, Commonwealth and Development Office","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","HM Revenue and Customs","1160","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Home Office","165","[c]","31470","28350"
"Leaver CS","2021","60-64","Unknown","Ministry of Defence","335","[c]","32230","29200"
"Leaver CS","2021","60-64","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Scottish Government","105","[c]","48860","46600"
"Leaver CS","2021","60-64","Unknown","Welsh Government","40","[c]","56290","57290"
"Leaver CS","2021","65+","Analysis","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Analysis","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Analysis","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Analysis","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Ministry of Defence","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Ministry of Defence","10","[c]","23930","22010"
"Leaver CS","2021","65+","Counter Fraud","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Department for Transport","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","HM Land Registry","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Ministry of Defence","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Ministry of Defence","15","[c]","30150","26220"
"Leaver CS","2021","65+","Finance","Ministry of Justice","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","Department for Environment, Food and Rural Affairs","10","[c]","27090","24550"
"Leaver CS","2021","65+","Human Resources","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Ministry of Defence","15","[c]","28420","21370"
"Leaver CS","2021","65+","Human Resources","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Attorney General's Departments","40","[c]","44920","51930"
"Leaver CS","2021","65+","Legal","Foreign, Commonwealth and Development Office","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Ministry of Justice","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Scottish Government","25","[c]","32490","21830"
"Leaver CS","2021","65+","Legal","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for Business, Energy and Industrial Strategy","35","[c]","35810","28010"
"Leaver CS","2021","65+","No function","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for Environment, Food and Rural Affairs","20","[c]","38300","32100"
"Leaver CS","2021","65+","No function","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Department for Transport","115","[c]","27500","26380"
"Leaver CS","2021","65+","No function","Department for Work and Pensions","15","[c]","55100","53020"
"Leaver CS","2021","65+","No function","Department of Health and Social Care","35","[c]","49040","32090"
"Leaver CS","2021","65+","No function","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Food Standards Agency","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","HM Land Registry","20","[c]","28120","27130"
"Leaver CS","2021","65+","No function","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Ministry of Defence","15","[c]","46840","40120"
"Leaver CS","2021","65+","No function","Ministry of Housing, Communities and Local Government","20","[c]","47020","49010"
"Leaver CS","2021","65+","No function","Ministry of Justice","670","[c]","20990","20100"
"Leaver CS","2021","65+","No function","National Crime Agency","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Office for Standards in Education","15","[c]","49410","51360"
"Leaver CS","2021","65+","No function","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Scottish Government","30","[c]","30870","33650"
"Leaver CS","2021","65+","No function","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","United Kingdom Statistics Authority","40","[c]","22260","19520"
"Leaver CS","2021","65+","Project Delivery","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Foreign, Commonwealth and Development Office","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Ministry of Defence","105","[c]","35610","33630"
"Leaver CS","2021","65+","Project Delivery","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Foreign, Commonwealth and Development Office","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","HM Revenue and Customs","25","[c]","31140","26500"
"Leaver CS","2021","65+","Property","Ministry of Defence","45","[c]","28240","32430"
"Leaver CS","2021","65+","Property","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Scottish Government","10","[c]","26260","26530"
"Leaver CS","2021","65+","Security","Cabinet Office","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
