"Status","Year","Ethnicity","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","White","Derbyshire and Nottinghamshire","Outside London","EO","2545","2320","26900","27570"
"In post","2021","White","Derbyshire and Nottinghamshire","Outside London","G6","190","185","67410","64670"
"In post","2021","White","Derbyshire and Nottinghamshire","Outside London","G7","700","665","54670","52580"
"In post","2021","White","Derbyshire and Nottinghamshire","Outside London","HEO","1380","1300","32370","31810"
"In post","2021","White","Derbyshire and Nottinghamshire","Outside London","SCS level","60","60","88710","81000"
"In post","2021","White","Derbyshire and Nottinghamshire","Outside London","SEO","940","885","41170","39390"
"In post","2021","White","Derbyshire and Nottinghamshire","Outside London","Unknown","365","335","30280","30210"
"In post","2021","White","Devon","Outside London","AA","400","370","19510","19560"
"In post","2021","White","Devon","Outside London","AO","2005","1775","23090","21050"
"In post","2021","White","Devon","Outside London","EO","1925","1755","27020","27570"
"In post","2021","White","Devon","Outside London","G6","175","170","63520","60740"
"In post","2021","White","Devon","Outside London","G7","520","495","52140","49170"
"In post","2021","White","Devon","Outside London","HEO","1050","985","34060","33300"
"In post","2021","White","Devon","Outside London","SCS level","20","20","[c]","[c]"
"In post","2021","White","Devon","Outside London","SEO","905","860","41670","40580"
"In post","2021","White","Devon","Outside London","Unknown","275","255","34390","32100"
"In post","2021","White","Dorset and Somerset","Outside London","AA","315","295","19510","19560"
"In post","2021","White","Dorset and Somerset","Outside London","AO","1095","1010","23280","21130"
"In post","2021","White","Dorset and Somerset","Outside London","EO","1375","1250","27380","27570"
"In post","2021","White","Dorset and Somerset","Outside London","G6","40","35","68070","67250"
"In post","2021","White","Dorset and Somerset","Outside London","G7","130","125","55720","53720"
"In post","2021","White","Dorset and Somerset","Outside London","HEO","750","710","33260","33290"
"In post","2021","White","Dorset and Somerset","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","White","Dorset and Somerset","Outside London","SEO","415","395","42310","42510"
"In post","2021","White","Dorset and Somerset","Outside London","Unknown","190","170","28440","28200"
"In post","2021","White","East Anglia","Outside London","AA","765","715","19830","20600"
"In post","2021","White","East Anglia","Outside London","AO","3130","2865","24300","21710"
"In post","2021","White","East Anglia","Outside London","EO","2675","2465","27580","27570"
"In post","2021","White","East Anglia","Outside London","G6","140","135","68700","64890"
"In post","2021","White","East Anglia","Outside London","G7","455","435","55330","52580"
"In post","2021","White","East Anglia","Outside London","HEO","1545","1475","32710","33000"
"In post","2021","White","East Anglia","Outside London","SCS level","40","35","103100","103000"
"In post","2021","White","East Anglia","Outside London","SEO","895","855","42190","40580"
"In post","2021","White","East Anglia","Outside London","Unknown","415","385","29930","30210"
"In post","2021","White","East Wales","Outside London","AA","360","335","19350","19560"
"In post","2021","White","East Wales","Outside London","AO","3835","3440","21800","21100"
"In post","2021","White","East Wales","Outside London","EO","4245","3935","26920","27570"
"In post","2021","White","East Wales","Outside London","G6","425","410","67970","66500"
"In post","2021","White","East Wales","Outside London","G7","1565","1495","55150","55440"
"In post","2021","White","East Wales","Outside London","HEO","2810","2665","33000","31810"
"In post","2021","White","East Wales","Outside London","SCS level","225","220","87130","78600"
"In post","2021","White","East Wales","Outside London","SEO","1985","1905","41500","40080"
"In post","2021","White","East Wales","Outside London","Unknown","375","355","30330","30210"
"In post","2021","White","East Yorkshire and Northern Lincolnshire","Outside London","AA","235","215","20640","20600"
"In post","2021","White","East Yorkshire and Northern Lincolnshire","Outside London","AO","1525","1365","24570","22850"
"In post","2021","White","East Yorkshire and Northern Lincolnshire","Outside London","EO","1450","1325","27760","27570"
"In post","2021","White","East Yorkshire and Northern Lincolnshire","Outside London","G6","10","10","[c]","[c]"
"In post","2021","White","East Yorkshire and Northern Lincolnshire","Outside London","G7","60","60","58240","55610"
"In post","2021","White","East Yorkshire and Northern Lincolnshire","Outside London","HEO","355","335","33680","33650"
"In post","2021","White","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","East Yorkshire and Northern Lincolnshire","Outside London","SEO","140","135","44980","43470"
"In post","2021","White","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","230","210","29980","30210"
"In post","2021","White","Eastern Scotland","Outside London","AA","615","580","21070","21150"
"In post","2021","White","Eastern Scotland","Outside London","AO","3135","2880","22180","21010"
"In post","2021","White","Eastern Scotland","Outside London","EO","3565","3325","28360","27570"
"In post","2021","White","Eastern Scotland","Outside London","G6","735","700","71270","73280"
"In post","2021","White","Eastern Scotland","Outside London","G7","1310","1240","57050","56120"
"In post","2021","White","Eastern Scotland","Outside London","HEO","2300","2195","34080","33620"
"In post","2021","White","Eastern Scotland","Outside London","SCS level","170","165","90080","83230"
"In post","2021","White","Eastern Scotland","Outside London","SEO","1905","1815","43720","43660"
"In post","2021","White","Eastern Scotland","Outside London","Unknown","30","30","[c]","[c]"
"In post","2021","White","Essex","Outside London","AA","145","130","19300","19560"
"In post","2021","White","Essex","Outside London","AO","1025","925","24400","22980"
"In post","2021","White","Essex","Outside London","EO","1675","1520","28800","29290"
"In post","2021","White","Essex","Outside London","G6","40","40","70920","64670"
"In post","2021","White","Essex","Outside London","G7","175","165","55780","52580"
"In post","2021","White","Essex","Outside London","HEO","535","500","34360","33300"
"In post","2021","White","Essex","Outside London","SCS level","15","15","[c]","[c]"
"In post","2021","White","Essex","Outside London","SEO","300","275","41580","38980"
"In post","2021","White","Essex","Outside London","Unknown","195","180","28250","28200"
"In post","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA","495","480","19380","19560"
"In post","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","2485","2280","22790","21130"
"In post","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","4810","4470","26010","26670"
"In post","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","1055","1000","67030","66430"
"In post","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","3160","3055","52580","52580"
"In post","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","4945","4710","31750","32050"
"In post","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","240","230","96640","90530"
"In post","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","4680","4490","40700","40580"
"In post","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","1560","1495","39350","37110"
"In post","2021","White","Greater Manchester","Outside London","AA","340","305","19530","20070"
"In post","2021","White","Greater Manchester","Outside London","AO","3490","3135","21670","21010"
"In post","2021","White","Greater Manchester","Outside London","EO","3985","3720","26710","27570"
"In post","2021","White","Greater Manchester","Outside London","G6","425","410","66440","64670"
"In post","2021","White","Greater Manchester","Outside London","G7","1175","1135","53540","52580"
"In post","2021","White","Greater Manchester","Outside London","HEO","2165","2065","32020","31810"
"In post","2021","White","Greater Manchester","Outside London","SCS level","95","90","89480","85240"
"In post","2021","White","Greater Manchester","Outside London","SEO","1515","1455","39340","38630"
"In post","2021","White","Greater Manchester","Outside London","Unknown","580","550","30140","30210"
"In post","2021","White","Hampshire and Isle of Wight","Outside London","AA","860","725","19420","19560"
"In post","2021","White","Hampshire and Isle of Wight","Outside London","AO","2690","2325","22980","21010"
"In post","2021","White","Hampshire and Isle of Wight","Outside London","EO","3060","2865","26950","26700"
"In post","2021","White","Hampshire and Isle of Wight","Outside London","G6","245","235","67940","65600"
"In post","2021","White","Hampshire and Isle of Wight","Outside London","G7","1250","1195","53540","52580"
"In post","2021","White","Hampshire and Isle of Wight","Outside London","HEO","2265","2175","32630","33300"
"In post","2021","White","Hampshire and Isle of Wight","Outside London","SCS level","55","55","89310","87760"
"In post","2021","White","Hampshire and Isle of Wight","Outside London","SEO","1505","1445","40330","40230"
"In post","2021","White","Hampshire and Isle of Wight","Outside London","Unknown","295","270","33210","31420"
"In post","2021","White","Herefordshire, Worcestershire and Warwickshire","Outside London","AA","250","235","19800","20600"
"In post","2021","White","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","1150","1065","24030","21580"
"In post","2021","White","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","885","825","27160","27570"
"In post","2021","White","Herefordshire, Worcestershire and Warwickshire","Outside London","G6","20","20","[c]","[c]"
"In post","2021","White","Herefordshire, Worcestershire and Warwickshire","Outside London","G7","65","65","56010","50660"
"In post","2021","White","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","335","320","32910","31990"
"In post","2021","White","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","White","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","200","190","43820","43200"
"In post","2021","White","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","235","215","29330","28200"
"In post","2021","White","Highlands and Islands","Outside London","AA","160","150","19990","19560"
"In post","2021","White","Highlands and Islands","Outside London","AO","520","485","23060","21710"
"In post","2021","White","Highlands and Islands","Outside London","EO","580","545","28720","27570"
"In post","2021","White","Highlands and Islands","Outside London","G6","10","10","[c]","[c]"
"In post","2021","White","Highlands and Islands","Outside London","G7","35","35","59040","56800"
"In post","2021","White","Highlands and Islands","Outside London","HEO","200","190","34980","35110"
"In post","2021","White","Highlands and Islands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Highlands and Islands","Outside London","SEO","110","110","43690","44180"
"In post","2021","White","Highlands and Islands","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","White","Inner London - East","London","AA","95","90","21790","21510"
"In post","2021","White","Inner London - East","London","AO","755","705","26910","25110"
"In post","2021","White","Inner London - East","London","EO","1550","1475","31220","31060"
"In post","2021","White","Inner London - East","London","G6","760","725","71970","71290"
"In post","2021","White","Inner London - East","London","G7","1710","1645","57710","57870"
"In post","2021","White","Inner London - East","London","HEO","1330","1280","37090","36160"
"In post","2021","White","Inner London - East","London","SCS level","495","460","98590","94550"
"In post","2021","White","Inner London - East","London","SEO","1245","1195","43720","41970"
"In post","2021","White","Inner London - East","London","Unknown","280","270","35830","34100"
"In post","2021","White","Inner London - West","London","AA","285","270","22040","21760"
"In post","2021","White","Inner London - West","London","AO","1475","1415","26600","25110"
"In post","2021","White","Inner London - West","London","EO","3410","3315","29410","29180"
"In post","2021","White","Inner London - West","London","G6","4455","4275","68980","67440"
"In post","2021","White","Inner London - West","London","G7","9565","9230","56540","55100"
"In post","2021","White","Inner London - West","London","HEO","6790","6690","35270","34740"
"In post","2021","White","Inner London - West","London","SCS level","2765","2680","89110","79730"
"In post","2021","White","Inner London - West","London","SEO","5395","5265","42820","41970"
"In post","2021","White","Inner London - West","London","Unknown","115","110","40360","38370"
"In post","2021","White","Kent","Outside London","AA","340","320","20310","20600"
"In post","2021","White","Kent","Outside London","AO","1970","1835","25850","24560"
"In post","2021","White","Kent","Outside London","EO","2885","2650","28230","27370"
"In post","2021","White","Kent","Outside London","G6","35","30","71180","68260"
"In post","2021","White","Kent","Outside London","G7","185","180","53540","52070"
"In post","2021","White","Kent","Outside London","HEO","765","740","33980","32740"
"In post","2021","White","Kent","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","White","Kent","Outside London","SEO","350","335","43040","40760"
"In post","2021","White","Kent","Outside London","Unknown","225","205","30170","29300"
"In post","2021","White","Lancashire","Outside London","AA","365","325","20130","20600"
"In post","2021","White","Lancashire","Outside London","AO","4060","3615","22210","21010"
"In post","2021","White","Lancashire","Outside London","EO","3480","3135","27530","27570"
"In post","2021","White","Lancashire","Outside London","G6","170","165","67520","64890"
"In post","2021","White","Lancashire","Outside London","G7","470","450","52400","52350"
"In post","2021","White","Lancashire","Outside London","HEO","1240","1165","32980","32100"
"In post","2021","White","Lancashire","Outside London","SCS level","40","40","84180","77170"
"In post","2021","White","Lancashire","Outside London","SEO","775","735","39780","38550"
"In post","2021","White","Lancashire","Outside London","Unknown","340","315","30090","30210"
"In post","2021","White","Leicestershire, Rutland and Northamptonshire","Outside London","AA","230","215","19490","20340"
"In post","2021","White","Leicestershire, Rutland and Northamptonshire","Outside London","AO","1450","1300","22950","21130"
"In post","2021","White","Leicestershire, Rutland and Northamptonshire","Outside London","EO","1150","1060","27450","27570"
"In post","2021","White","Leicestershire, Rutland and Northamptonshire","Outside London","G6","20","20","[c]","[c]"
"In post","2021","White","Leicestershire, Rutland and Northamptonshire","Outside London","G7","115","110","55270","53350"
"In post","2021","White","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","445","420","33980","33840"
"In post","2021","White","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","White","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","240","225","43280","41690"
"In post","2021","White","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","240","225","30300","30210"
"In post","2021","White","Lincolnshire","Outside London","AA","275","265","19580","19560"
"In post","2021","White","Lincolnshire","Outside London","AO","860","800","23040","21130"
"In post","2021","White","Lincolnshire","Outside London","EO","665","620","27890","27570"
"In post","2021","White","Lincolnshire","Outside London","G6","5","5","[c]","[c]"
"In post","2021","White","Lincolnshire","Outside London","G7","55","50","57210","52770"
"In post","2021","White","Lincolnshire","Outside London","HEO","310","295","33110","33300"
"In post","2021","White","Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Lincolnshire","Outside London","SEO","160","160","42510","41680"
"In post","2021","White","Lincolnshire","Outside London","Unknown","120","115","31030","30210"
"In post","2021","White","Merseyside","Outside London","AA","485","425","18720","17990"
"In post","2021","White","Merseyside","Outside London","AO","5105","4445","21400","21430"
"In post","2021","White","Merseyside","Outside London","EO","5195","4710","26290","26160"
"In post","2021","White","Merseyside","Outside London","G6","240","235","65190","64670"
"In post","2021","White","Merseyside","Outside London","G7","910","875","52990","52580"
"In post","2021","White","Merseyside","Outside London","HEO","2205","2085","31780","31810"
"In post","2021","White","Merseyside","Outside London","SCS level","60","60","90580","80500"
"In post","2021","White","Merseyside","Outside London","SEO","1330","1275","39340","38630"
"In post","2021","White","Merseyside","Outside London","Unknown","330","305","29620","28200"
"In post","2021","White","North Eastern Scotland","Outside London","AA","40","35","21000","21150"
"In post","2021","White","North Eastern Scotland","Outside London","AO","290","270","26650","22920"
"In post","2021","White","North Eastern Scotland","Outside London","EO","425","400","28800","27570"
"In post","2021","White","North Eastern Scotland","Outside London","G6","30","30","73310","73940"
"In post","2021","White","North Eastern Scotland","Outside London","G7","70","65","63240","61010"
"In post","2021","White","North Eastern Scotland","Outside London","HEO","225","215","35590","34150"
"In post","2021","White","North Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","North Eastern Scotland","Outside London","SEO","215","205","52860","46600"
"In post","2021","White","North Yorkshire","Outside London","AA","245","230","19130","19560"
"In post","2021","White","North Yorkshire","Outside London","AO","810","755","23270","21050"
"In post","2021","White","North Yorkshire","Outside London","EO","840","790","27530","26930"
"In post","2021","White","North Yorkshire","Outside London","G6","90","90","66450","61520"
"In post","2021","White","North Yorkshire","Outside London","G7","470","440","57460","54540"
"In post","2021","White","North Yorkshire","Outside London","HEO","645","625","32730","32400"
"In post","2021","White","North Yorkshire","Outside London","SCS level","25","25","[c]","[c]"
"In post","2021","White","North Yorkshire","Outside London","SEO","485","470","40360","39080"
"In post","2021","White","North Yorkshire","Outside London","Unknown","170","150","29710","28200"
"In post","2021","White","Northern Ireland","Outside London","AA","455","445","19890","20310"
"In post","2021","White","Northern Ireland","Outside London","AO","840","755","21390","21430"
"In post","2021","White","Northern Ireland","Outside London","EO","780","730","26710","25560"
"In post","2021","White","Northern Ireland","Outside London","G6","30","30","64940","64670"
"In post","2021","White","Northern Ireland","Outside London","G7","175","165","54400","52580"
"In post","2021","White","Northern Ireland","Outside London","HEO","505","490","32890","31810"
"In post","2021","White","Northern Ireland","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","White","Northern Ireland","Outside London","SEO","240","230","39330","38630"
"In post","2021","White","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Northumberland and Tyne and Wear","Outside London","AA","480","375","19630","20070"
"In post","2021","White","Northumberland and Tyne and Wear","Outside London","AO","6155","5165","20840","21010"
"In post","2021","White","Northumberland and Tyne and Wear","Outside London","EO","4350","3920","26640","27570"
"In post","2021","White","Northumberland and Tyne and Wear","Outside London","G6","310","305","63780","64670"
"In post","2021","White","Northumberland and Tyne and Wear","Outside London","G7","1055","1020","51750","52580"
"In post","2021","White","Northumberland and Tyne and Wear","Outside London","HEO","2330","2185","31920","31810"
"In post","2021","White","Northumberland and Tyne and Wear","Outside London","SCS level","75","75","88930","79600"
"In post","2021","White","Northumberland and Tyne and Wear","Outside London","SEO","1445","1375","38340","38630"
"In post","2021","White","Northumberland and Tyne and Wear","Outside London","Unknown","315","295","29210","28200"
"In post","2021","White","Outer London - East and North East","London","AA","140","125","23090","23790"
"In post","2021","White","Outer London - East and North East","London","AO","515","480","28310","26340"
"In post","2021","White","Outer London - East and North East","London","EO","570","525","31700","31060"
"In post","2021","White","Outer London - East and North East","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","White","Outer London - East and North East","London","G7","15","15","[c]","[c]"
"In post","2021","White","Outer London - East and North East","London","HEO","135","130","37770","37610"
"In post","2021","White","Outer London - East and North East","London","SEO","50","45","48900","46040"
"In post","2021","White","Outer London - East and North East","London","Unknown","125","120","33140","33950"
"In post","2021","White","Outer London - South","London","AA","120","110","21180","22210"
"In post","2021","White","Outer London - South","London","AO","615","560","24560","25630"
"In post","2021","White","Outer London - South","London","EO","1310","1230","30120","29570"
"In post","2021","White","Outer London - South","London","G6","360","340","72140","71290"
"In post","2021","White","Outer London - South","London","G7","700","675","59990","59160"
"In post","2021","White","Outer London - South","London","HEO","1005","960","36340","36160"
"In post","2021","White","Outer London - South","London","SCS level","60","55","88990","82280"
"In post","2021","White","Outer London - South","London","SEO","855","815","44130","42900"
"In post","2021","White","Outer London - South","London","Unknown","85","80","34620","34100"
"In post","2021","White","Outer London - West and North West","London","AA","145","125","22700","22210"
"In post","2021","White","Outer London - West and North West","London","AO","585","545","27150","25630"
"In post","2021","White","Outer London - West and North West","London","EO","1425","1270","30080","30370"
"In post","2021","White","Outer London - West and North West","London","G6","90","85","69430","68710"
"In post","2021","White","Outer London - West and North West","London","G7","255","250","55960","55130"
"In post","2021","White","Outer London - West and North West","London","HEO","670","640","34890","35200"
"In post","2021","White","Outer London - West and North West","London","SCS level","35","30","109280","102850"
"In post","2021","White","Outer London - West and North West","London","SEO","460","440","43500","42550"
"In post","2021","White","Outer London - West and North West","London","Unknown","100","95","33160","32090"
"In post","2021","White","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","White","Overseas","Overseas","AO","35","35","22520","22500"
"In post","2021","White","Overseas","Overseas","EO","195","190","27920","27340"
"In post","2021","White","Overseas","Overseas","G6","340","340","66600","65400"
"In post","2021","White","Overseas","Overseas","G7","580","580","56680","55540"
"In post","2021","White","Overseas","Overseas","HEO","695","695","35510","34220"
"In post","2021","White","Overseas","Overseas","SCS level","225","225","85840","77620"
"In post","2021","White","Overseas","Overseas","SEO","375","375","47390","42260"
"In post","2021","White","Overseas","Overseas","Unknown","175","175","38970","33580"
"In post","2021","White","Shropshire and Staffordshire","Outside London","AA","435","400","20040","20600"
"In post","2021","White","Shropshire and Staffordshire","Outside London","AO","2070","1890","23300","21580"
"In post","2021","White","Shropshire and Staffordshire","Outside London","EO","2035","1875","27700","27570"
"In post","2021","White","Shropshire and Staffordshire","Outside London","G6","90","85","70120","64670"
"In post","2021","White","Shropshire and Staffordshire","Outside London","G7","285","275","54380","52580"
"In post","2021","White","Shropshire and Staffordshire","Outside London","HEO","810","765","33550","33300"
"In post","2021","White","Shropshire and Staffordshire","Outside London","SCS level","20","20","[c]","[c]"
"In post","2021","White","Shropshire and Staffordshire","Outside London","SEO","595","570","42100","40580"
"In post","2021","White","Shropshire and Staffordshire","Outside London","Unknown","305","280","30960","31150"
"In post","2021","White","South Yorkshire","Outside London","AA","240","215","19570","20600"
"In post","2021","White","South Yorkshire","Outside London","AO","2140","1865","22300","21430"
"In post","2021","White","South Yorkshire","Outside London","EO","2235","1990","27100","27570"
"In post","2021","White","South Yorkshire","Outside London","G6","245","235","64590","63260"
"In post","2021","White","South Yorkshire","Outside London","G7","690","660","52740","51050"
"In post","2021","White","South Yorkshire","Outside London","HEO","1175","1095","32260","31990"
"In post","2021","White","South Yorkshire","Outside London","SCS level","60","55","81220","75690"
"In post","2021","White","South Yorkshire","Outside London","SEO","895","850","39110","37460"
"In post","2021","White","South Yorkshire","Outside London","Unknown","280","250","29530","28200"
"In post","2021","White","Southern Scotland","Outside London","AA","100","90","20510","20070"
"In post","2021","White","Southern Scotland","Outside London","AO","1285","1090","21730","21030"
"In post","2021","White","Southern Scotland","Outside London","EO","1490","1320","26960","27570"
"In post","2021","White","Southern Scotland","Outside London","G6","100","95","64630","64670"
"In post","2021","White","Southern Scotland","Outside London","G7","255","245","52380","52580"
"In post","2021","White","Southern Scotland","Outside London","HEO","700","655","32530","32100"
"In post","2021","White","Southern Scotland","Outside London","SCS level","25","25","[c]","[c]"
"In post","2021","White","Southern Scotland","Outside London","SEO","370","355","40790","39420"
"In post","2021","White","Surrey, East and West Sussex","Outside London","AA","305","275","20870","20600"
"In post","2021","White","Surrey, East and West Sussex","Outside London","AO","1835","1665","24750","22160"
"In post","2021","White","Surrey, East and West Sussex","Outside London","EO","2230","2000","28160","27570"
"In post","2021","White","Surrey, East and West Sussex","Outside London","G6","75","70","68420","65130"
"In post","2021","White","Surrey, East and West Sussex","Outside London","G7","290","280","56140","53870"
"In post","2021","White","Surrey, East and West Sussex","Outside London","HEO","690","650","34210","33300"
"In post","2021","White","Surrey, East and West Sussex","Outside London","SCS level","30","30","92090","83610"
"In post","2021","White","Surrey, East and West Sussex","Outside London","SEO","440","420","42470","40480"
"In post","2021","White","Surrey, East and West Sussex","Outside London","Unknown","300","270","29860","30210"
"In post","2021","White","Tees Valley and Durham","Outside London","AA","435","380","20000","20600"
"In post","2021","White","Tees Valley and Durham","Outside London","AO","3395","2990","23430","21430"
"In post","2021","White","Tees Valley and Durham","Outside London","EO","2075","1865","27590","27570"
"In post","2021","White","Tees Valley and Durham","Outside London","G6","55","55","67440","63460"
"In post","2021","White","Tees Valley and Durham","Outside London","G7","260","250","53430","50630"
"In post","2021","White","Tees Valley and Durham","Outside London","HEO","750","710","32630","31990"
"In post","2021","White","Tees Valley and Durham","Outside London","SCS level","15","15","[c]","[c]"
"In post","2021","White","Tees Valley and Durham","Outside London","SEO","530","500","41510","38550"
"In post","2021","White","Tees Valley and Durham","Outside London","Unknown","330","310","29720","30210"
"In post","2021","White","Unknown","Unknown","AA","10","10","[c]","[c]"
"In post","2021","White","Unknown","Unknown","AO","115","105","21690","21010"
"In post","2021","White","Unknown","Unknown","EO","380","360","27740","27570"
"In post","2021","White","Unknown","Unknown","G6","30","30","65060","63970"
"In post","2021","White","Unknown","Unknown","G7","95","90","53170","52000"
"In post","2021","White","Unknown","Unknown","HEO","180","170","35170","33300"
"In post","2021","White","Unknown","Unknown","SCS level","5","5","[c]","[c]"
"In post","2021","White","Unknown","Unknown","SEO","95","90","40860","39670"
"In post","2021","White","Unknown","Unknown","Unknown","60","60","28510","27370"
"In post","2021","White","West Central Scotland","Outside London","AA","720","670","20230","20060"
"In post","2021","White","West Central Scotland","Outside London","AO","4390","3865","22420","21010"
"In post","2021","White","West Central Scotland","Outside London","EO","3900","3580","27560","27570"
"In post","2021","White","West Central Scotland","Outside London","G6","350","340","70280","70290"
"In post","2021","White","West Central Scotland","Outside London","G7","780","760","56130","55210"
"In post","2021","White","West Central Scotland","Outside London","HEO","2045","1945","33290","32140"
"In post","2021","White","West Central Scotland","Outside London","SCS level","60","55","87360","83230"
"In post","2021","White","West Central Scotland","Outside London","SEO","1355","1300","42520","41000"
"In post","2021","White","West Central Scotland","Outside London","Unknown","65","65","38960","41370"
"In post","2021","White","West Midlands","Outside London","AA","200","180","18520","17610"
"In post","2021","White","West Midlands","Outside London","AO","2150","1870","21400","21010"
"In post","2021","White","West Midlands","Outside London","EO","3025","2715","27020","27570"
"In post","2021","White","West Midlands","Outside London","G6","300","290","66980","64670"
"In post","2021","White","West Midlands","Outside London","G7","940","905","53820","52580"
"In post","2021","White","West Midlands","Outside London","HEO","1620","1530","32700","31990"
"In post","2021","White","West Midlands","Outside London","SCS level","120","115","94350","87120"
"In post","2021","White","West Midlands","Outside London","SEO","1095","1055","40440","38630"
"In post","2021","White","West Midlands","Outside London","Unknown","380","345","30220","28200"
"In post","2021","White","West Wales and The Valleys","Outside London","AA","1180","930","18410","18060"
"In post","2021","White","West Wales and The Valleys","Outside London","AO","4765","4175","21750","21590"
"In post","2021","White","West Wales and The Valleys","Outside London","EO","3435","3140","27370","27570"
"In post","2021","White","West Wales and The Valleys","Outside London","G6","150","140","74140","74730"
"In post","2021","White","West Wales and The Valleys","Outside London","G7","535","520","57470","59870"
"In post","2021","White","West Wales and The Valleys","Outside London","HEO","1645","1550","34480","33840"
"In post","2021","White","West Wales and The Valleys","Outside London","SCS level","40","40","88760","81760"
"In post","2021","White","West Wales and The Valleys","Outside London","SEO","1100","1055","43790","44090"
"In post","2021","White","West Wales and The Valleys","Outside London","Unknown","535","500","29690","28200"
"In post","2021","White","West Yorkshire","Outside London","AA","355","315","19870","20600"
"In post","2021","White","West Yorkshire","Outside London","AO","2600","2290","23070","21430"
"In post","2021","White","West Yorkshire","Outside London","EO","3150","2875","27190","27570"
"In post","2021","White","West Yorkshire","Outside London","G6","360","345","65310","64670"
"In post","2021","White","West Yorkshire","Outside London","G7","1040","995","52540","52580"
"In post","2021","White","West Yorkshire","Outside London","HEO","1850","1735","32450","31870"
"In post","2021","White","West Yorkshire","Outside London","SCS level","105","100","88060","80190"
"In post","2021","White","West Yorkshire","Outside London","SEO","1225","1165","39740","38630"
"In post","2021","White","West Yorkshire","Outside London","Unknown","425","390","30250","30210"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
