"Status","Year","Disability","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Haringey and Islington","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Haringey and Islington","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Harrow and Hillingdon","London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Harrow and Hillingdon","London","EO","155","[c]","30610","31060"
"New entrant CS","2021","Declared non-disabled","Harrow and Hillingdon","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Harrow and Hillingdon","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Harrow and Hillingdon","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","AA/AO","65","[c]","21640","21010"
"New entrant CS","2021","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Heart of Essex","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Heart of Essex","Outside London","EO","65","[c]","28460","29290"
"New entrant CS","2021","Declared non-disabled","Heart of Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Heart of Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Heart of Essex","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Heart of Essex","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Herefordshire, County of","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Herefordshire, County of","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Herefordshire, County of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Herefordshire, County of","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Herefordshire, County of","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hertfordshire","Outside London","AA/AO","115","[c]","24320","24180"
"New entrant CS","2021","Declared non-disabled","Hertfordshire","Outside London","EO","170","[c]","29260","29290"
"New entrant CS","2021","Declared non-disabled","Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hertfordshire","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hertfordshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hounslow and Richmond upon Thames","London","AA/AO","55","[c]","23840","24890"
"New entrant CS","2021","Declared non-disabled","Hounslow and Richmond upon Thames","London","EO","105","[c]","30420","31060"
"New entrant CS","2021","Declared non-disabled","Hounslow and Richmond upon Thames","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hounslow and Richmond upon Thames","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hounslow and Richmond upon Thames","London","SEO/HEO","35","[c]","35060","34260"
"New entrant CS","2021","Declared non-disabled","Hounslow and Richmond upon Thames","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AA/AO","50","[c]","20230","20500"
"New entrant CS","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Isle of Anglesey","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Isle of Anglesey","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Isle of Anglesey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Isle of Wight","Outside London","AA/AO","40","[c]","22410","22850"
"New entrant CS","2021","Declared non-disabled","Isle of Wight","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","AA/AO","60","[c]","27480","27220"
"New entrant CS","2021","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","EO","65","[c]","31030","31060"
"New entrant CS","2021","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Kent Thames Gateway","Outside London","AA/AO","85","[c]","25670","27850"
"New entrant CS","2021","Declared non-disabled","Kent Thames Gateway","Outside London","EO","75","[c]","29290","29290"
"New entrant CS","2021","Declared non-disabled","Kent Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Kingston upon Hull, City of","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Kingston upon Hull, City of","Outside London","EO","40","[c]","27570","27570"
"New entrant CS","2021","Declared non-disabled","Kingston upon Hull, City of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Kingston upon Hull, City of","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Kingston upon Hull, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lambeth","London","AA/AO","105","[c]","24980","25110"
"New entrant CS","2021","Declared non-disabled","Lambeth","London","EO","220","[c]","28640","31060"
"New entrant CS","2021","Declared non-disabled","Lambeth","London","G6/G7","95","[c]","57020","53120"
"New entrant CS","2021","Declared non-disabled","Lambeth","London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lambeth","London","SEO/HEO","280","[c]","36710","37890"
"New entrant CS","2021","Declared non-disabled","Lambeth","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancaster and Wyre","Outside London","AA/AO","95","[c]","21130","21010"
"New entrant CS","2021","Declared non-disabled","Lancaster and Wyre","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancaster and Wyre","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lancaster and Wyre","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leeds","Outside London","AA/AO","260","[c]","20750","21010"
"New entrant CS","2021","Declared non-disabled","Leeds","Outside London","EO","335","[c]","26730","27570"
"New entrant CS","2021","Declared non-disabled","Leeds","Outside London","G6/G7","50","[c]","53410","52160"
"New entrant CS","2021","Declared non-disabled","Leeds","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leeds","Outside London","SEO/HEO","150","[c]","32950","31810"
"New entrant CS","2021","Declared non-disabled","Leeds","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicester","Outside London","AA/AO","120","[c]","20980","21010"
"New entrant CS","2021","Declared non-disabled","Leicester","Outside London","EO","80","[c]","27480","27570"
"New entrant CS","2021","Declared non-disabled","Leicester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicester","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicestershire CC and Rutland","Outside London","AA/AO","70","[c]","21220","20920"
"New entrant CS","2021","Declared non-disabled","Leicestershire CC and Rutland","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicestershire CC and Rutland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicestershire CC and Rutland","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Leicestershire CC and Rutland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lewisham and Southwark","London","AA/AO","40","[c]","24200","25110"
"New entrant CS","2021","Declared non-disabled","Lewisham and Southwark","London","EO","130","[c]","30680","31060"
"New entrant CS","2021","Declared non-disabled","Lewisham and Southwark","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lewisham and Southwark","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lewisham and Southwark","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lewisham and Southwark","London","Unknown","35","[c]","28440","26810"
"New entrant CS","2021","Declared non-disabled","Lincolnshire","Outside London","AA/AO","80","[c]","20560","20500"
"New entrant CS","2021","Declared non-disabled","Lincolnshire","Outside London","EO","60","[c]","27020","27570"
"New entrant CS","2021","Declared non-disabled","Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lincolnshire","Outside London","SEO/HEO","30","[c]","35560","33540"
"New entrant CS","2021","Declared non-disabled","Lincolnshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lisburn and Castlereagh","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lisburn and Castlereagh","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lisburn and Castlereagh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Liverpool","Outside London","AA/AO","110","[c]","20270","20140"
"New entrant CS","2021","Declared non-disabled","Liverpool","Outside London","EO","35","[c]","25730","25560"
"New entrant CS","2021","Declared non-disabled","Liverpool","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Liverpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Liverpool","Outside London","SEO/HEO","40","[c]","32810","31810"
"New entrant CS","2021","Declared non-disabled","Liverpool","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Luton","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Luton","Outside London","EO","45","[c]","27450","27570"
"New entrant CS","2021","Declared non-disabled","Luton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Luton","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Manchester","Outside London","AA/AO","125","[c]","20200","19930"
"New entrant CS","2021","Declared non-disabled","Manchester","Outside London","EO","235","[c]","26800","27570"
"New entrant CS","2021","Declared non-disabled","Manchester","Outside London","G6/G7","75","[c]","57900","56000"
"New entrant CS","2021","Declared non-disabled","Manchester","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Manchester","Outside London","SEO/HEO","170","[c]","34080","32010"
"New entrant CS","2021","Declared non-disabled","Manchester","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medway","Outside London","AA/AO","50","[c]","23730","25370"
"New entrant CS","2021","Declared non-disabled","Medway","Outside London","EO","50","[c]","29350","29290"
"New entrant CS","2021","Declared non-disabled","Medway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Merton, Kingston upon Thames and Sutton","London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Merton, Kingston upon Thames and Sutton","London","EO","105","[c]","30990","31060"
"New entrant CS","2021","Declared non-disabled","Merton, Kingston upon Thames and Sutton","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Merton, Kingston upon Thames and Sutton","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mid Kent","Outside London","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mid Kent","Outside London","EO","50","[c]","29320","29290"
"New entrant CS","2021","Declared non-disabled","Mid Kent","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mid Kent","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mid Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mid Lancashire","Outside London","AA/AO","75","[c]","20950","21010"
"New entrant CS","2021","Declared non-disabled","Mid Lancashire","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mid Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mid Lancashire","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mid Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Milton Keynes","Outside London","AA/AO","40","[c]","22930","21010"
"New entrant CS","2021","Declared non-disabled","Milton Keynes","Outside London","EO","35","[c]","27490","27570"
"New entrant CS","2021","Declared non-disabled","Milton Keynes","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Milton Keynes","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Milton Keynes","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Monmouthshire and Newport","Outside London","AA/AO","60","[c]","20210","20500"
"New entrant CS","2021","Declared non-disabled","Monmouthshire and Newport","Outside London","EO","105","[c]","26250","27570"
"New entrant CS","2021","Declared non-disabled","Monmouthshire and Newport","Outside London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Monmouthshire and Newport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Monmouthshire and Newport","Outside London","SEO/HEO","100","[c]","33730","32040"
"New entrant CS","2021","Declared non-disabled","Monmouthshire and Newport","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Na h-Eileanan Siar","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Na h-Eileanan Siar","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Na h-Eileanan Siar","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Newry, Mourne and Down","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North and North East Lincolnshire","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North and North East Lincolnshire","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North and North East Lincolnshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North and West Norfolk","Outside London","AA/AO","40","[c]","20930","19560"
"New entrant CS","2021","Declared non-disabled","North and West Norfolk","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North and West Norfolk","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North and West Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Hampshire","Outside London","AA/AO","40","[c]","20600","20970"
"New entrant CS","2021","Declared non-disabled","North Hampshire","Outside London","EO","50","[c]","27630","27570"
"New entrant CS","2021","Declared non-disabled","North Hampshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Hampshire","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Hampshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Lanarkshire","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Lanarkshire","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Lanarkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Lanarkshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Northamptonshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Northamptonshire","Outside London","EO","70","[c]","27620","27570"
"New entrant CS","2021","Declared non-disabled","North Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Nottinghamshire","Outside London","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Nottinghamshire","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Nottinghamshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Yorkshire CC","Outside London","AA/AO","60","[c]","22260","20920"
"New entrant CS","2021","Declared non-disabled","North Yorkshire CC","Outside London","EO","55","[c]","27380","27570"
"New entrant CS","2021","Declared non-disabled","North Yorkshire CC","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Yorkshire CC","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North Yorkshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northumberland","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northumberland","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northumberland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northumberland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Norwich and East Norfolk","Outside London","AA/AO","70","[c]","21360","21010"
"New entrant CS","2021","Declared non-disabled","Norwich and East Norfolk","Outside London","EO","50","[c]","26890","27570"
"New entrant CS","2021","Declared non-disabled","Norwich and East Norfolk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Norwich and East Norfolk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Norwich and East Norfolk","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Norwich and East Norfolk","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Nottingham","Outside London","AA/AO","120","[c]","21630","21010"
"New entrant CS","2021","Declared non-disabled","Nottingham","Outside London","EO","135","[c]","26040","25560"
"New entrant CS","2021","Declared non-disabled","Nottingham","Outside London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Nottingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Nottingham","Outside London","SEO/HEO","100","[c]","34020","31810"
"New entrant CS","2021","Declared non-disabled","Nottingham","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Orkney Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Orkney Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Oxfordshire","Outside London","AA/AO","90","[c]","21920","21010"
"New entrant CS","2021","Declared non-disabled","Oxfordshire","Outside London","EO","65","[c]","26920","27570"
"New entrant CS","2021","Declared non-disabled","Oxfordshire","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Oxfordshire","Outside London","SEO/HEO","40","[c]","35920","37000"
"New entrant CS","2021","Declared non-disabled","Oxfordshire","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Perth and Kinross and Stirling","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Perth and Kinross and Stirling","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Perth and Kinross and Stirling","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Perth and Kinross and Stirling","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Peterborough","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Peterborough","Outside London","EO","50","[c]","27480","27570"
"New entrant CS","2021","Declared non-disabled","Peterborough","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Peterborough","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Peterborough","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Plymouth","Outside London","AA/AO","65","[c]","20600","20880"
"New entrant CS","2021","Declared non-disabled","Plymouth","Outside London","EO","30","[c]","26390","27570"
"New entrant CS","2021","Declared non-disabled","Plymouth","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Plymouth","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Plymouth","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Portsmouth","Outside London","AA/AO","75","[c]","22280","20140"
"New entrant CS","2021","Declared non-disabled","Portsmouth","Outside London","EO","100","[c]","27120","27570"
"New entrant CS","2021","Declared non-disabled","Portsmouth","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Portsmouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Portsmouth","Outside London","SEO/HEO","45","[c]","35130","33000"
"New entrant CS","2021","Declared non-disabled","Portsmouth","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Powys","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Powys","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Powys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Redbridge and Waltham Forest","London","AA/AO","60","[c]","24920","25110"
"New entrant CS","2021","Declared non-disabled","Redbridge and Waltham Forest","London","EO","130","[c]","31050","31060"
"New entrant CS","2021","Declared non-disabled","Redbridge and Waltham Forest","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Redbridge and Waltham Forest","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Sandwell","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Sandwell","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Sandwell","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Borders","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Borders","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Borders","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Borders","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Sefton","Outside London","AA/AO","65","[c]","19950","20140"
"New entrant CS","2021","Declared non-disabled","Sefton","Outside London","EO","75","[c]","26660","26370"
"New entrant CS","2021","Declared non-disabled","Sefton","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Sefton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Sefton","Outside London","SEO/HEO","35","[c]","37230","34830"
"New entrant CS","2021","Declared non-disabled","Sefton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Sheffield","Outside London","AA/AO","150","[c]","20940","21010"
"New entrant CS","2021","Declared non-disabled","Sheffield","Outside London","EO","75","[c]","27360","27570"
"New entrant CS","2021","Declared non-disabled","Sheffield","Outside London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Sheffield","Outside London","SCS level","[c]","[c]","[c]","[c]"
