"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Portsmouth","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Portsmouth","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Portsmouth","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Portsmouth","SEO/HEO","Female","45","40","38160","35650"
"In post","2021","Finance","Portsmouth","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Finance","Powys","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Powys","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Sefton","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Sefton","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Finance","Sefton","EO","Female","10","10","[c]","[c]"
"In post","2021","Finance","Sefton","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Sefton","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Finance","Sefton","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Finance","Sefton","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Sefton","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Sefton","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2021","Finance","Sefton","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Finance","Sheffield","EO","Female","10","10","[c]","[c]"
"In post","2021","Finance","Sheffield","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Sheffield","G6/G7","Female","20","15","[c]","[c]"
"In post","2021","Finance","Sheffield","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Finance","Sheffield","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Sheffield","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Sheffield","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Finance","Sheffield","SEO/HEO","Male","30","30","[c]","[c]"
"In post","2021","Finance","Shropshire CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Solihull","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Solihull","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Solihull","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Finance","Solihull","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Finance","Somerset","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Somerset","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Somerset","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Somerset","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Somerset","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2021","Finance","Somerset","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South and West Derbyshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South and West Derbyshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South and West Derbyshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South and West Derbyshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Hampshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Hampshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Hampshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Hampshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Hampshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Hampshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Hampshire","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Finance","South Hampshire","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Finance","South Lanarkshire","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Finance","South Lanarkshire","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Finance","South Lanarkshire","EO","Female","15","15","[c]","[c]"
"In post","2021","Finance","South Lanarkshire","EO","Male","10","10","[c]","[c]"
"In post","2021","Finance","South Lanarkshire","G6/G7","Female","25","20","[c]","[c]"
"In post","2021","Finance","South Lanarkshire","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Finance","South Lanarkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Lanarkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Lanarkshire","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Finance","South Lanarkshire","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Finance","South Nottinghamshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Nottinghamshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Nottinghamshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Nottinghamshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Teesside","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Teesside","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Teesside","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Teesside","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Teesside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Teesside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South West Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South West Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southampton","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southampton","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southampton","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southampton","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southampton","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southampton","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southampton","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southampton","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southampton","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Finance","Southampton","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Finance","Southend-on-Sea","AA/AO","Female","45","35","20690","20140"
"In post","2021","Finance","Southend-on-Sea","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","Finance","Southend-on-Sea","EO","Female","30","25","[c]","[c]"
"In post","2021","Finance","Southend-on-Sea","EO","Male","10","10","[c]","[c]"
"In post","2021","Finance","Southend-on-Sea","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Finance","Southend-on-Sea","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Finance","Southend-on-Sea","SEO/HEO","Female","50","45","34620","32020"
"In post","2021","Finance","Southend-on-Sea","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Finance","Staffordshire CC","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Finance","Staffordshire CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Staffordshire CC","EO","Female","15","15","[c]","[c]"
"In post","2021","Finance","Staffordshire CC","EO","Male","10","10","[c]","[c]"
"In post","2021","Finance","Staffordshire CC","G6/G7","Female","10","5","[c]","[c]"
"In post","2021","Finance","Staffordshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Staffordshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Staffordshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Staffordshire CC","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Finance","Staffordshire CC","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Finance","Suffolk","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","Finance","Suffolk","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Suffolk","EO","Female","10","10","[c]","[c]"
"In post","2021","Finance","Suffolk","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Suffolk","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Suffolk","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Suffolk","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Finance","Suffolk","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Sunderland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Sunderland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Sunderland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Sunderland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Sunderland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Sunderland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Sunderland","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Finance","Sunderland","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Finance","Swansea","AA/AO","Female","25","25","[c]","[c]"
"In post","2021","Finance","Swansea","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Finance","Swansea","EO","Female","25","25","[c]","[c]"
"In post","2021","Finance","Swansea","EO","Male","10","10","[c]","[c]"
"In post","2021","Finance","Swansea","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Finance","Swansea","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Finance","Swansea","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Swansea","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Swansea","SEO/HEO","Female","45","40","37140","35860"
"In post","2021","Finance","Swansea","SEO/HEO","Male","45","45","37910","39890"
"In post","2021","Finance","Swindon","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Swindon","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Swindon","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Swindon","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Swindon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Swindon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Swindon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Swindon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Telford and Wrekin","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Telford and Wrekin","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Telford and Wrekin","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Telford and Wrekin","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Telford and Wrekin","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Finance","Telford and Wrekin","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Finance","Telford and Wrekin","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Telford and Wrekin","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Telford and Wrekin","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Finance","Telford and Wrekin","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Finance","Tower Hamlets","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Finance","Tower Hamlets","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Finance","Tower Hamlets","EO","Female","30","30","[c]","[c]"
"In post","2021","Finance","Tower Hamlets","EO","Male","20","20","[c]","[c]"
"In post","2021","Finance","Tower Hamlets","G6/G7","Female","50","50","62380","59160"
"In post","2021","Finance","Tower Hamlets","G6/G7","Male","70","70","62710","60870"
"In post","2021","Finance","Tower Hamlets","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Finance","Tower Hamlets","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Finance","Tower Hamlets","SEO/HEO","Female","70","70","38750","38610"
"In post","2021","Finance","Tower Hamlets","SEO/HEO","Male","75","75","41240","40850"
"In post","2021","Finance","Tyneside","AA/AO","Female","30","25","20280","20070"
"In post","2021","Finance","Tyneside","AA/AO","Male","20","15","[c]","[c]"
"In post","2021","Finance","Tyneside","EO","Female","25","20","[c]","[c]"
"In post","2021","Finance","Tyneside","EO","Male","15","15","[c]","[c]"
"In post","2021","Finance","Tyneside","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Finance","Tyneside","G6/G7","Male","45","40","54790","52580"
"In post","2021","Finance","Tyneside","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tyneside","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tyneside","SEO/HEO","Female","75","70","35050","35000"
"In post","2021","Finance","Tyneside","SEO/HEO","Male","85","85","35220","36500"
"In post","2021","Finance","Wakefield","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wakefield","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wakefield","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wakefield","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wakefield","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wakefield","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Warrington","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Warrington","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Warrington","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Warrington","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Finance","Warrington","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Finance","Warrington","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Finance","Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Warwickshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Warwickshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Cumbria","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Cumbria","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Kent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Lothian","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Lothian","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Northamptonshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Northamptonshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Surrey","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Surrey","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Surrey","EO","Female","10","10","[c]","[c]"
"In post","2021","Finance","West Surrey","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Surrey","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Surrey","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Surrey","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Surrey","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Sussex (North East)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Sussex (North East)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Sussex (North East)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Sussex (North East)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Sussex (North East)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Sussex (North East)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Sussex (North East)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Sussex (North East)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Sussex (South West)","AA/AO","Female","45","35","20990","21440"
"In post","2021","Finance","West Sussex (South West)","AA/AO","Male","30","30","21140","21440"
"In post","2021","Finance","West Sussex (South West)","EO","Female","35","30","26510","25560"
"In post","2021","Finance","West Sussex (South West)","EO","Male","10","10","[c]","[c]"
"In post","2021","Finance","West Sussex (South West)","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Finance","West Sussex (South West)","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Finance","West Sussex (South West)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Sussex (South West)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Sussex (South West)","SEO/HEO","Female","45","40","34620","31960"
"In post","2021","Finance","West Sussex (South West)","SEO/HEO","Male","45","45","35250","35000"
"In post","2021","Finance","Westminster","AA/AO","Female","30","30","23530","23690"
"In post","2021","Finance","Westminster","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","Finance","Westminster","EO","Female","120","115","28170","27950"
"In post","2021","Finance","Westminster","EO","Male","85","85","28300","28310"
"In post","2021","Finance","Westminster","G6/G7","Female","325","310","60310","59160"
"In post","2021","Finance","Westminster","G6/G7","Male","370","370","61650","60520"
"In post","2021","Finance","Westminster","SCS level","Female","55","50","87320","81820"
"In post","2021","Finance","Westminster","SCS level","Male","85","85","94350","86710"
"In post","2021","Finance","Westminster","SEO/HEO","Female","405","390","38560","37640"
"In post","2021","Finance","Westminster","SEO/HEO","Male","410","405","39490","39920"
"In post","2021","Finance","Westminster","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Westminster","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Westminster","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wiltshire","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Finance","Wiltshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wiltshire","EO","Female","50","45","26100","26670"
"In post","2021","Finance","Wiltshire","EO","Male","15","15","[c]","[c]"
"In post","2021","Finance","Wiltshire","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Finance","Wiltshire","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","Finance","Wiltshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wiltshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wiltshire","SEO/HEO","Female","65","65","36240","33460"
"In post","2021","Finance","Wiltshire","SEO/HEO","Male","45","45","39210","40000"
"In post","2021","Finance","Wirral","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wirral","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wirral","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wirral","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wirral","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wirral","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wolverhampton","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wolverhampton","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Worcestershire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Worcestershire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Worcestershire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Worcestershire","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Finance","Worcestershire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Worcestershire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Worcestershire","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Finance","Worcestershire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","York","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","York","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Finance","York","EO","Female","10","10","[c]","[c]"
"In post","2021","Finance","York","EO","Male","10","10","[c]","[c]"
"In post","2021","Finance","York","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Finance","York","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","Finance","York","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","York","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","York","SEO/HEO","Female","35","35","36180","37160"
"In post","2021","Finance","York","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Grants Management","Berkshire","AA/AO","Female","45","40","21050","21050"
"In post","2021","Grants Management","Berkshire","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Grants Management","Berkshire","EO","Female","15","15","[c]","[c]"
"In post","2021","Grants Management","Berkshire","EO","Male","15","15","[c]","[c]"
"In post","2021","Grants Management","Berkshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Grants Management","Berkshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Grants Management","Berkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Berkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Berkshire","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Grants Management","Berkshire","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Grants Management","Bristol, City of","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Bristol, City of","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Grants Management","Bristol, City of","EO","Female","5","5","[c]","[c]"
"In post","2021","Grants Management","Bristol, City of","EO","Male","5","5","[c]","[c]"
"In post","2021","Grants Management","Bristol, City of","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Bristol, City of","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Bristol, City of","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Bristol, City of","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Grants Management","Cambridgeshire CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cambridgeshire CC","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Grants Management","Cambridgeshire CC","EO","Female","5","5","[c]","[c]"
"In post","2021","Grants Management","Cambridgeshire CC","EO","Male","10","10","[c]","[c]"
"In post","2021","Grants Management","Cambridgeshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cambridgeshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cambridgeshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cambridgeshire CC","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Grants Management","Cheshire East","AA/AO","Female","30","30","20910","21050"
"In post","2021","Grants Management","Cheshire East","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Grants Management","Cheshire East","EO","Female","25","20","[c]","[c]"
"In post","2021","Grants Management","Cheshire East","EO","Male","15","15","[c]","[c]"
"In post","2021","Grants Management","Cheshire East","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cheshire East","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cheshire East","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2021","Grants Management","Cheshire East","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Devon CC","AA/AO","Female","40","35","21050","21050"
"In post","2021","Grants Management","Devon CC","AA/AO","Male","35","35","20990","21050"
"In post","2021","Grants Management","Devon CC","EO","Female","30","25","25870","25900"
"In post","2021","Grants Management","Devon CC","EO","Male","25","25","[c]","[c]"
"In post","2021","Grants Management","Devon CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Devon CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Devon CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Devon CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Devon CC","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2021","Grants Management","Devon CC","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Grants Management","East Cumbria","AA/AO","Female","75","60","21050","21050"
