"Status","Year","Age","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Project Delivery","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Outer London - South","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Project Delivery","Outer London - South","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Project Delivery","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Project Delivery","Shropshire and Staffordshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Project Delivery","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Shropshire and Staffordshire","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Project Delivery","South Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Project Delivery","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Southern Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Project Delivery","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Southern Scotland","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Project Delivery","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Tees Valley and Durham","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Project Delivery","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","West Central Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Project Delivery","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","West Midlands","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Project Delivery","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","West Wales and The Valleys","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Project Delivery","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","West Wales and The Valleys","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Project Delivery","West Yorkshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Project Delivery","West Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Project Delivery","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","West Yorkshire","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Property","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","40","40","25840","25830"
"In post","2021","20-29","Property","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Derbyshire and Nottinghamshire","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","20-29","Property","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Derbyshire and Nottinghamshire","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Property","Devon","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Property","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Devon","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Property","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","East Anglia","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Property","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","East Anglia","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Property","East Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Property","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","East Wales","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Property","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Essex","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Property","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","35","30","30840","31040"
"In post","2021","20-29","Property","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Property","Greater Manchester","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Property","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Greater Manchester","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Property","Hampshire and Isle of Wight","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Property","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Hampshire and Isle of Wight","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Property","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Inner London - East","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Property","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Inner London - East","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Property","Inner London - West","Heterosexual / straight","35","35","30890","29500"
"In post","2021","20-29","Property","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Inner London - West","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Property","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Property","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Leicestershire, Rutland and Northamptonshire","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Property","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Merseyside","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Property","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Merseyside","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Property","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","North Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Property","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Northumberland and Tyne and Wear","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Property","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Northumberland and Tyne and Wear","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Property","Outer London - South","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Property","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Outer London - South","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Property","Outer London - West and North West","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Property","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Outer London - West and North West","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Shropshire and Staffordshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Property","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","South Yorkshire","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","20-29","Property","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","West Midlands","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Property","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","West Midlands","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Property","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","West Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Property","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","West Yorkshire","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Psychology","Bedfordshire and Hertfordshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Psychology","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Psychology","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Psychology","Cheshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Psychology","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Derbyshire and Nottinghamshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Psychology","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Dorset and Somerset","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Psychology","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","East Anglia","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Psychology","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","East Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Psychology","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Psychology","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Eastern Scotland","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Psychology","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Psychology","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Kent","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Psychology","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Lancashire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Psychology","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Psychology","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Outer London - West and North West","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Psychology","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Shropshire and Staffordshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Psychology","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Shropshire and Staffordshire","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Psychology","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","South Yorkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Psychology","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Surrey, East and West Sussex","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Psychology","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Tees Valley and Durham","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Psychology","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","West Yorkshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Psychology","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Bedfordshire and Hertfordshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Cheshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Cumbria","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Derbyshire and Nottinghamshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Devon","Heterosexual / straight","35","30","25150","25500"
"In post","2021","20-29","Science and Engineering","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Devon","Unknown","105","105","28110","26860"
"In post","2021","20-29","Science and Engineering","Dorset and Somerset","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Dorset and Somerset","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Science and Engineering","East Anglia","Heterosexual / straight","40","40","25910","24920"
"In post","2021","20-29","Science and Engineering","East Anglia","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Science and Engineering","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
