"Status","Year","Function_of_post","Organisation","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","No function","HM Prison and Probation Service","Derby","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Devon CC","AA/AO","85","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Devon CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Devon CC","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Dorset CC","AA/AO","60","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Dorset CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Dorset CC","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Dudley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Durham CC","AA/AO","95","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Durham CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Durham CC","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Ealing","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","East Kent","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","East Merseyside","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","East Riding of Yorkshire","AA/AO","85","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","East Riding of Yorkshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","East Riding of Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","East Surrey","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","East Surrey","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","East Sussex CC","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","East Sussex CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Essex Thames Gateway","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Flintshire and Wrexham","AA/AO","90","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Gloucestershire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Greater Manchester North East","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Greater Manchester North East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Greater Manchester North West","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Greater Manchester North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Greater Manchester South East","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Greater Manchester South West","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Hackney and Newham","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Haringey and Islington","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Haringey and Islington","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Harrow and Hillingdon","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Heart of Essex","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Hertfordshire","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Hertfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Hertfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Hounslow and Richmond upon Thames","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Hounslow and Richmond upon Thames","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Isle of Wight","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Isle of Wight","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Kensington & Chelsea and Hammersmith & Fulham","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Kent Thames Gateway","AA/AO","70","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Kent Thames Gateway","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Kingston upon Hull, City of","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Lambeth","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Lambeth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Lancaster and Wyre","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Leeds","AA/AO","100","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Leeds","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Leeds","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Leeds","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Leicester","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Leicester","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Leicester","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Leicestershire CC and Rutland","AA/AO","70","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Leicestershire CC and Rutland","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Lewisham and Southwark","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Lewisham and Southwark","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Lincolnshire","AA/AO","60","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Lincolnshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Lincolnshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Liverpool","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Liverpool","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Luton","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Manchester","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Manchester","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Manchester","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Medway","AA/AO","60","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Medway","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Medway","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Mid Kent","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Mid Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Mid Lancashire","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Mid Lancashire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Mid Lancashire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Mid Lancashire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Milton Keynes","AA/AO","55","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Monmouthshire and Newport","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","North and North East Lincolnshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","North and West Norfolk","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","North Hampshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","North Nottinghamshire","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","North Nottinghamshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Norwich and East Norfolk","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Norwich and East Norfolk","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Nottingham","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Nottingham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Oxfordshire","AA/AO","70","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Oxfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Oxfordshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Plymouth","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Portsmouth","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Redbridge and Waltham Forest","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Sheffield","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Shropshire CC","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","South and West Derbyshire","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","South Nottinghamshire","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","South Nottinghamshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","South Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","South Teesside","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Southampton","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Staffordshire CC","AA/AO","130","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Staffordshire CC","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Staffordshire CC","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Staffordshire CC","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Stoke-on-Trent","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Suffolk","AA/AO","70","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Suffolk","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Suffolk","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Suffolk","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Sunderland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Swansea","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Swansea","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Swansea","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Tyneside","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Wakefield","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Wakefield","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Wakefield","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Wakefield","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Wandsworth","AA/AO","55","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Wandsworth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Warrington","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Warrington","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Warwickshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","West Cumbria","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","West Cumbria","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","West Northamptonshire","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","West Surrey","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","West Surrey","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","West Surrey","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
