"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Black","Highlands and Islands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","EO","Female","35","[c]","27570","27500"
"Leaver Dept.","2021","Black","Inner London - West","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","SEO/HEO","Female","80","[c]","36890","36650"
"Leaver Dept.","2021","Black","Inner London - West","SEO/HEO","Male","45","[c]","36380","34700"
"Leaver Dept.","2021","Black","Inner London - West","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Leicestershire, Rutland and Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Leicestershire, Rutland and Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Leicestershire, Rutland and Northamptonshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Leicestershire, Rutland and Northamptonshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Leicestershire, Rutland and Northamptonshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Eastern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Eastern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Eastern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland and Tyne and Wear","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - East and North East","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - East and North East","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - East and North East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - East and North East","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - East and North East","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - East and North East","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - East and North East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - East and North East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - East and North East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - East and North East","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - East and North East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - East and North East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - West and North West","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - West and North West","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - West and North West","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - West and North West","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - West and North West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - West and North West","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - West and North West","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - West and North West","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - West and North West","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - West and North West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - West and North West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - West and North West","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - West and North West","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - West and North West","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Outer London - West and North West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Shropshire and Staffordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Shropshire and Staffordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Shropshire and Staffordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Shropshire and Staffordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Shropshire and Staffordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Shropshire and Staffordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Shropshire and Staffordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Shropshire and Staffordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Shropshire and Staffordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Shropshire and Staffordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Shropshire and Staffordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Shropshire and Staffordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Shropshire and Staffordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Shropshire and Staffordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Southern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Southern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Southern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Southern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Southern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Southern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Southern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Southern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Southern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Southern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Southern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Southern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Southern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Southern Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Southern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Southern Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Southern Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Southern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
