"Status","Year","Profession_of_post","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Finance","West Wales and The Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Wales and The Valleys","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Wales and The Valleys","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bedfordshire and Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bedfordshire and Hertfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bedfordshire and Hertfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cheshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Derbyshire and Nottinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Derbyshire and Nottinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Dorset and Somerset","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Dorset and Somerset","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Anglia","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Anglia","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Anglia","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Anglia","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Wales","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Eastern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Eastern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Eastern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hampshire and Isle of Wight","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hampshire and Isle of Wight","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hampshire and Isle of Wight","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hampshire and Isle of Wight","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hampshire and Isle of Wight","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - West","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - West","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - West","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - West","London","G7","15","[c]","57910","56300"
"Leaver CS","2021","Human Resources","Inner London - West","London","HEO","15","[c]","35030","35020"
"Leaver CS","2021","Human Resources","Inner London - West","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - West","London","SEO","10","[c]","45120","45090"
"Leaver CS","2021","Human Resources","Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancashire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancashire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lincolnshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Merseyside","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Merseyside","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Merseyside","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Merseyside","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Northumberland and Tyne and Wear","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outer London - South","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outer London - South","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outer London - South","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outer London - West and North West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outer London - West and North West","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Shropshire and Staffordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Shropshire and Staffordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Southern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Southern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Southern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Surrey, East and West Sussex","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Surrey, East and West Sussex","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Tees Valley and Durham","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Central Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Central Scotland","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Central Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Central Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Central Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Wales and The Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Wales and The Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Yorkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Derbyshire and Nottinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","East Anglia","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","East Anglia","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","East Anglia","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","East Wales","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Greater Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Greater Manchester","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Greater Manchester","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Inner London - West","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Inner London - West","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Inner London - West","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","North Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","North Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","North Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","West Midlands","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","West Midlands","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","West Midlands","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Cheshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","East Anglia","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","East Anglia","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","East Anglia","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Greater Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Greater Manchester","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Hampshire and Isle of Wight","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Inner London - East","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Inner London - East","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Inner London - East","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Inner London - West","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Inner London - West","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Inner London - West","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Kent","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Outer London - South","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Outer London - West and North West","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Outer London - West and North West","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","South Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Tees Valley and Durham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","West Midlands","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","West Wales and The Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","West Yorkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Cheshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Derbyshire and Nottinghamshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Dorset and Somerset","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Anglia","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Eastern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Greater Manchester","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Hampshire and Isle of Wight","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Hampshire and Isle of Wight","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Inner London - West","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Inner London - West","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Inner London - West","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Merseyside","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Northumberland and Tyne and Wear","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Midlands","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Wales and The Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Greater Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Inner London - West","London","AO","15","[c]","18650","18200"
"Leaver CS","2021","International Trade","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Inner London - West","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Inner London - West","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Inner London - West","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Inner London - West","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Merseyside","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Northumberland and Tyne and Wear","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Derbyshire and Nottinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Dorset and Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Dorset and Somerset","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","East Anglia","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","East Anglia","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","East Anglia","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","East Anglia","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","East Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Inner London - East","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Inner London - East","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Inner London - East","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Inner London - East","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Inner London - East","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Inner London - East","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Inner London - West","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Inner London - West","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Inner London - West","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Inner London - West","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Inner London - West","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Kent","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Kent","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Lancashire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","North Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
