"Status","Year","Age","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","220","210","39590","36070"
"In post","2021","40-49","Declared disabled","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Digital, Data & Technology","Operational Delivery","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Digital, Data & Technology","Science and Engineering","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Digital, Data & Technology","Unknown","30","30","51080","55520"
"In post","2021","40-49","Declared disabled","Finance","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Finance","Finance","180","170","39670","35370"
"In post","2021","40-49","Declared disabled","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Finance","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Finance","Operational Delivery","20","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","Finance","Other","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Finance","Property","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Finance","Security","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Finance","Tax","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Grants Management","Operational Delivery","55","50","24830","21050"
"In post","2021","40-49","Declared disabled","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Human Resources","Human Resources","225","215","43000","38300"
"In post","2021","40-49","Declared disabled","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Human Resources","Operational Delivery","20","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Human Resources","Security","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Human Resources","Tax","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Human Resources","Unknown","50","45","41550","38520"
"In post","2021","40-49","Declared disabled","Internal Audit","Internal Audit","20","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","Internal Audit","Other","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Internal Audit","Policy","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Legal","Communications","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Legal","Legal","210","195","54150","52660"
"In post","2021","40-49","Declared disabled","Legal","Operational Delivery","110","100","28090","25820"
"In post","2021","40-49","Declared disabled","Legal","Other","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Legal","Policy","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Legal","Tax","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Legal","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Communications","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Economics","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Finance","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Inspector of Education and Training","15","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Intelligence Analysis","15","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","International Trade","20","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Knowledge and Information Management","30","30","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Legal","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Operational Delivery","2905","2690","28910","26300"
"In post","2021","40-49","Declared disabled","No function","Operational Research","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Other","30","30","39280","35490"
"In post","2021","40-49","Declared disabled","No function","Planning","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Policy","370","360","48190","44380"
"In post","2021","40-49","Declared disabled","No function","Project Delivery","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Property","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Psychology","25","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Science and Engineering","125","115","40450","38890"
"In post","2021","40-49","Declared disabled","No function","Security","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","No function","Tax","205","195","35090","31810"
"In post","2021","40-49","Declared disabled","No function","Unknown","80","80","43750","36160"
"In post","2021","40-49","Declared disabled","No function","Veterinarian","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","Project Delivery","Commercial","20","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Project Delivery","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Project Delivery","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Project Delivery","Finance","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Project Delivery","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Project Delivery","Operational Delivery","40","40","38490","31810"
"In post","2021","40-49","Declared disabled","Project Delivery","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Project Delivery","Other","60","55","34510","30930"
"In post","2021","40-49","Declared disabled","Project Delivery","Planning","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Project Delivery","Policy","50","45","51250","52920"
"In post","2021","40-49","Declared disabled","Project Delivery","Project Delivery","310","305","41890","38630"
"In post","2021","40-49","Declared disabled","Project Delivery","Property","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","Project Delivery","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Project Delivery","Science and Engineering","50","50","43180","41540"
"In post","2021","40-49","Declared disabled","Project Delivery","Security","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Property","Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Property","Operational Delivery","25","25","[c]","[c]"
"In post","2021","40-49","Declared disabled","Property","Other","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Property","Planning","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Property","Policy","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Property","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Property","Property","130","125","34450","33300"
"In post","2021","40-49","Declared disabled","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Property","Security","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Property","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Security","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Security","Other","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Security","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Security","Security","105","105","35450","39070"
"In post","2021","40-49","Declared disabled","Security","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Counter Fraud","10","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Digital, Data and Technology","35","35","50170","47000"
"In post","2021","40-49","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Finance","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Human Resources","30","30","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Intelligence Analysis","50","45","32860","29250"
"In post","2021","40-49","Declared disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Medicine","25","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Operational Delivery","590","540","28600","26160"
"In post","2021","40-49","Declared disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Other","230","215","26770","21770"
"In post","2021","40-49","Declared disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Policy","105","100","52410","47000"
"In post","2021","40-49","Declared disabled","Unknown","Project Delivery","40","40","42490","41970"
"In post","2021","40-49","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Science and Engineering","25","25","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Security","15","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Tax","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Unknown","3900","3490","28350","27570"
"In post","2021","40-49","Declared disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Analysis","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Analysis","Communications","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Analysis","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Analysis","Digital, Data and Technology","55","50","45200","43600"
"In post","2021","40-49","Declared non-disabled","Analysis","Economics","105","100","67900","66330"
"In post","2021","40-49","Declared non-disabled","Analysis","Finance","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Analysis","Intelligence Analysis","25","25","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Analysis","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Analysis","Operational Delivery","100","90","33800","30610"
"In post","2021","40-49","Declared non-disabled","Analysis","Operational Research","95","85","49490","46720"
"In post","2021","40-49","Declared non-disabled","Analysis","Other","45","40","82180","83030"
"In post","2021","40-49","Declared non-disabled","Analysis","Policy","50","45","50780","51640"
"In post","2021","40-49","Declared non-disabled","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Analysis","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Analysis","Science and Engineering","75","70","36570","35900"
"In post","2021","40-49","Declared non-disabled","Analysis","Social Research","105","95","50920","50090"
"In post","2021","40-49","Declared non-disabled","Analysis","Statistics","265","255","51080","51640"
"In post","2021","40-49","Declared non-disabled","Analysis","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Commercial","Commercial","665","640","43330","40080"
"In post","2021","40-49","Declared non-disabled","Commercial","Communications","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Commercial","Finance","15","15","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Commercial","Knowledge and Information Management","90","90","34210","33300"
"In post","2021","40-49","Declared non-disabled","Commercial","Operational Delivery","85","80","48110","44350"
"In post","2021","40-49","Declared non-disabled","Commercial","Other","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Commercial","Policy","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Commercial","Project Delivery","15","15","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Commercial","Science and Engineering","20","20","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Commercial","Tax","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Commercial","Unknown","105","100","79540","67570"
"In post","2021","40-49","Declared non-disabled","Communications","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Communications","Communications","570","540","45850","41760"
"In post","2021","40-49","Declared non-disabled","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Communications","Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Communications","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Communications","Operational Delivery","240","225","30930","31270"
"In post","2021","40-49","Declared non-disabled","Communications","Other","30","30","33740","25790"
"In post","2021","40-49","Declared non-disabled","Communications","Policy","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Communications","Tax","165","160","28240","25560"
"In post","2021","40-49","Declared non-disabled","Communications","Unknown","90","90","43250","38630"
"In post","2021","40-49","Declared non-disabled","Counter Fraud","Counter Fraud","105","105","41390","39490"
"In post","2021","40-49","Declared non-disabled","Counter Fraud","Intelligence Analysis","30","25","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Counter Fraud","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Counter Fraud","Legal","495","480","32200","31810"
"In post","2021","40-49","Declared non-disabled","Counter Fraud","Operational Delivery","425","400","30790","29570"
"In post","2021","40-49","Declared non-disabled","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Counter Fraud","Other","55","55","41940","38630"
"In post","2021","40-49","Declared non-disabled","Counter Fraud","Policy","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Counter Fraud","Tax","260","250","40030","36160"
"In post","2021","40-49","Declared non-disabled","Counter Fraud","Unknown","35","35","45620","38580"
"In post","2021","40-49","Declared non-disabled","Debt","Operational Delivery","395","355","24700","21440"
"In post","2021","40-49","Declared non-disabled","Debt","Tax","45","45","22360","20140"
"In post","2021","40-49","Declared non-disabled","Debt","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","1920","1880","44530","40900"
"In post","2021","40-49","Declared non-disabled","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","25","20","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Digital, Data & Technology","Operational Delivery","85","85","35310","31810"
"In post","2021","40-49","Declared non-disabled","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Digital, Data & Technology","Other","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Digital, Data & Technology","Project Delivery","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Digital, Data & Technology","Science and Engineering","165","150","44300","41900"
"In post","2021","40-49","Declared non-disabled","Digital, Data & Technology","Security","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Digital, Data & Technology","Tax","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Digital, Data & Technology","Unknown","285","275","56580","55210"
"In post","2021","40-49","Declared non-disabled","Finance","Commercial","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Finance","Corporate Finance","30","30","48930","46080"
"In post","2021","40-49","Declared non-disabled","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Finance","Economics","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Finance","Finance","1420","1365","44050","40340"
"In post","2021","40-49","Declared non-disabled","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Finance","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Finance","Operational Delivery","140","135","30670","28130"
"In post","2021","40-49","Declared non-disabled","Finance","Other","25","25","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Finance","Policy","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Finance","Project Delivery","20","20","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Finance","Property","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Finance","Security","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Finance","Tax","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Finance","Unknown","50","50","44110","38230"
"In post","2021","40-49","Declared non-disabled","Grants Management","Operational Delivery","515","460","26010","24920"
"In post","2021","40-49","Declared non-disabled","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Human Resources","Human Resources","1235","1170","42120","38630"
"In post","2021","40-49","Declared non-disabled","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Human Resources","Operational Delivery","145","135","31080","27610"
"In post","2021","40-49","Declared non-disabled","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Human Resources","Policy","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Human Resources","Security","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Human Resources","Tax","20","20","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Human Resources","Unknown","210","205","46430","40600"
"In post","2021","40-49","Declared non-disabled","Internal Audit","Internal Audit","130","125","47730","44200"
"In post","2021","40-49","Declared non-disabled","Internal Audit","Other","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Internal Audit","Policy","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Legal","Communications","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Legal","Legal","1845","1665","57230","56100"
"In post","2021","40-49","Declared non-disabled","Legal","Operational Delivery","655","595","29570","28430"
"In post","2021","40-49","Declared non-disabled","Legal","Other","35","35","32860","27710"
"In post","2021","40-49","Declared non-disabled","Legal","Policy","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Legal","Tax","50","50","39320","37400"
"In post","2021","40-49","Declared non-disabled","Legal","Unknown","30","30","72980","79760"
"In post","2021","40-49","Declared non-disabled","No function","Commercial","65","65","49120","50130"
"In post","2021","40-49","Declared non-disabled","No function","Communications","20","20","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","No function","Digital, Data and Technology","40","35","40080","37280"
"In post","2021","40-49","Declared non-disabled","No function","Economics","40","40","62160","58120"
"In post","2021","40-49","Declared non-disabled","No function","Finance","85","85","49340","46840"
"In post","2021","40-49","Declared non-disabled","No function","Human Resources","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","No function","Inspector of Education and Training","240","235","66140","70500"
"In post","2021","40-49","Declared non-disabled","No function","Intelligence Analysis","70","70","33110","29550"
"In post","2021","40-49","Declared non-disabled","No function","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","No function","International Trade","155","155","52730","51970"
"In post","2021","40-49","Declared non-disabled","No function","Knowledge and Information Management","170","155","41950","38720"
"In post","2021","40-49","Declared non-disabled","No function","Legal","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","No function","Medicine","85","70","86320","92370"
"In post","2021","40-49","Declared non-disabled","No function","Operational Delivery","17545","16280","30790","27360"
"In post","2021","40-49","Declared non-disabled","No function","Operational Research","40","40","49370","46720"
"In post","2021","40-49","Declared non-disabled","No function","Other","320","310","48700","41480"
"In post","2021","40-49","Declared non-disabled","No function","Planning","35","35","51290","53450"
"In post","2021","40-49","Declared non-disabled","No function","Planning Inspectors","70","65","54800","58810"
"In post","2021","40-49","Declared non-disabled","No function","Policy","3140","2990","53950","53600"
"In post","2021","40-49","Declared non-disabled","No function","Project Delivery","35","35","42230","40170"
"In post","2021","40-49","Declared non-disabled","No function","Property","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","No function","Psychology","205","190","45440","47450"
"In post","2021","40-49","Declared non-disabled","No function","Science and Engineering","1070","1000","44910","44820"
"In post","2021","40-49","Declared non-disabled","No function","Security","40","40","49680","44480"
"In post","2021","40-49","Declared non-disabled","No function","Social Research","10","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","No function","Statistics","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","No function","Tax","1360","1300","37430","31870"
"In post","2021","40-49","Declared non-disabled","No function","Unknown","555","530","46590","38630"
"In post","2021","40-49","Declared non-disabled","No function","Veterinarian","125","120","43570","38380"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Commercial","125","120","42460","40880"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Communications","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Digital, Data and Technology","75","75","49190","49000"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Economics","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Finance","80","80","47300","43730"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Knowledge and Information Management","25","25","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Medicine","15","15","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Operational Delivery","295","275","38960","36500"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Project Delivery","Other","525","510","38230","33660"
