"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Black","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Eastern Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Eastern Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Eastern Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Eastern Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Eastern Scotland","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Eastern Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Essex","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Essex","Essex Thames Gateway","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Essex","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Essex","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Essex","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Essex","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Greater Manchester","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Greater Manchester","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Greater Manchester","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Greater Manchester","Greater Manchester South West","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Greater Manchester","Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Hampshire and Isle of Wight","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Hampshire and Isle of Wight","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Hampshire and Isle of Wight","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Hampshire and Isle of Wight","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Hampshire and Isle of Wight","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Hampshire and Isle of Wight","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Highlands and Islands","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Highlands and Islands","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Highlands and Islands","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inner London - East","Hackney and Newham","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inner London - East","Haringey and Islington","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inner London - East","Lambeth","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inner London - East","Lewisham and Southwark","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inner London - East","Tower Hamlets","London","25","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inner London - West","Camden and City of London","London","25","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inner London - West","Wandsworth","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inner London - West","Westminster","London","115","[c]","36790","30850"
"Leaver CS","2021","Black","Kent","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Kent","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Kent","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Kent","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Kent","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Lancashire","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Lancashire","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Lancashire","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Lancashire","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Lancashire","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Lancashire","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Lincolnshire","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Merseyside","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Merseyside","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Merseyside","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Merseyside","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North Yorkshire","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northumberland and Tyne and Wear","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northumberland and Tyne and Wear","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northumberland and Tyne and Wear","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - East and North East","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - East and North East","Bexley and Greenwich","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - East and North East","Enfield","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - East and North East","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - South","Bromley","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - South","Croydon","London","35","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - South","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - West and North West","Barnet","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - West and North West","Brent","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - West and North West","Ealing","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - West and North West","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outer London - West and North West","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Shropshire and Staffordshire","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Shropshire and Staffordshire","Staffordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Shropshire and Staffordshire","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South Yorkshire","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southern Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southern Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southern Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Southern Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Surrey, East and West Sussex","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Surrey, East and West Sussex","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Surrey, East and West Sussex","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Surrey, East and West Sussex","West Surrey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Surrey, East and West Sussex","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Surrey, East and West Sussex","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Tees Valley and Durham","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Tees Valley and Durham","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Tees Valley and Durham","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Central Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Central Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands","Birmingham","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands","Coventry","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands","Walsall","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands","Wolverhampton","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Wales and The Valleys","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Wales and The Valleys","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Wales and The Valleys","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Wales and The Valleys","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Wales and The Valleys","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Wales and The Valleys","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Yorkshire","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Yorkshire","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Yorkshire","Leeds","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Yorkshire","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bedfordshire and Hertfordshire","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bedfordshire and Hertfordshire","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Bedfordshire and Hertfordshire","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cheshire","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cheshire","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cumbria","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cumbria","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Derbyshire and Nottinghamshire","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Derbyshire and Nottinghamshire","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Devon","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Devon","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Devon","Torbay","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Dorset and Somerset","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Dorset and Somerset","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Dorset and Somerset","Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Anglia","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Anglia","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Anglia","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Anglia","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Anglia","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Eastern Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Eastern Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Eastern Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Eastern Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Eastern Scotland","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Eastern Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Essex","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Essex","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Essex","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Essex","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Essex","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Essex","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Greater Manchester","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Greater Manchester","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Greater Manchester","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Greater Manchester","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Greater Manchester","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Hampshire and Isle of Wight","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Hampshire and Isle of Wight","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Hampshire and Isle of Wight","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Hampshire and Isle of Wight","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Hampshire and Isle of Wight","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Hampshire and Isle of Wight","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Highlands and Islands","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Highlands and Islands","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Highlands and Islands","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inner London - East","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inner London - East","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inner London - East","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inner London - East","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inner London - East","Tower Hamlets","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inner London - West","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inner London - West","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inner London - West","Westminster","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Kent","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Kent","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Kent","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Kent","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Kent","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Lancashire","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Lancashire","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Lancashire","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Lancashire","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Lancashire","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Lancashire","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Lincolnshire","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Merseyside","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Merseyside","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Merseyside","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Merseyside","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North Yorkshire","York","Outside London","[c]","[c]","[c]","[c]"
