"Status","Year","Age","Disability","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Declared non-disabled","Yorkshire and The Humber","Outside London","430","[c]","33700","27570"
"Leaver CS","2021","50-59","Undeclared","East Midlands (England)","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","East of England","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","London","70","[c]","46690","39590"
"Leaver CS","2021","50-59","Undeclared","North East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","North West (England)","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Scotland","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","South East (England)","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","South West (England)","Outside London","65","[c]","37570","33240"
"Leaver CS","2021","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Wales","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","West Midlands (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Yorkshire and The Humber","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Midlands (England)","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East of England","Outside London","100","[c]","33090","27570"
"Leaver CS","2021","50-59","Unknown","London","London","180","[c]","53010","43750"
"Leaver CS","2021","50-59","Unknown","North East (England)","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North West (England)","Outside London","125","[c]","31330","26890"
"Leaver CS","2021","50-59","Unknown","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Overseas","Overseas","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Scotland","Outside London","180","[c]","37780","33650"
"Leaver CS","2021","50-59","Unknown","South East (England)","Outside London","145","[c]","33100","27570"
"Leaver CS","2021","50-59","Unknown","South West (England)","Outside London","90","[c]","34660","30550"
"Leaver CS","2021","50-59","Unknown","Unknown","Unknown","125","[c]","54690","41500"
"Leaver CS","2021","50-59","Unknown","Wales","Outside London","95","[c]","29380","22040"
"Leaver CS","2021","50-59","Unknown","West Midlands (England)","Outside London","80","[c]","41520","27570"
"Leaver CS","2021","50-59","Unknown","Yorkshire and The Humber","Outside London","95","[c]","30750","27570"
"Leaver CS","2021","60-64","Declared disabled","East Midlands (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","East of England","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","London","London","80","[c]","41610","31880"
"Leaver CS","2021","60-64","Declared disabled","North East (England)","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","North West (England)","Outside London","70","[c]","32170","27570"
"Leaver CS","2021","60-64","Declared disabled","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Scotland","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","South East (England)","Outside London","50","[c]","26160","26670"
"Leaver CS","2021","60-64","Declared disabled","South West (England)","Outside London","60","[c]","30630","32120"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Wales","Outside London","50","[c]","27800","21590"
"Leaver CS","2021","60-64","Declared disabled","West Midlands (England)","Outside London","60","[c]","27030","27010"
"Leaver CS","2021","60-64","Declared disabled","Yorkshire and The Humber","Outside London","50","[c]","30660","26930"
"Leaver CS","2021","60-64","Declared non-disabled","East Midlands (England)","Outside London","175","[c]","29170","26820"
"Leaver CS","2021","60-64","Declared non-disabled","East of England","Outside London","185","[c]","33660","27720"
"Leaver CS","2021","60-64","Declared non-disabled","London","London","390","[c]","49510","43260"
"Leaver CS","2021","60-64","Declared non-disabled","North East (England)","Outside London","250","[c]","28960","26580"
"Leaver CS","2021","60-64","Declared non-disabled","North West (England)","Outside London","370","[c]","30920","27130"
"Leaver CS","2021","60-64","Declared non-disabled","Northern Ireland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Scotland","Outside London","290","[c]","36150","29960"
"Leaver CS","2021","60-64","Declared non-disabled","South East (England)","Outside London","265","[c]","33170","29270"
"Leaver CS","2021","60-64","Declared non-disabled","South West (England)","Outside London","265","[c]","38460","33300"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Wales","Outside London","225","[c]","35820","27570"
"Leaver CS","2021","60-64","Declared non-disabled","West Midlands (England)","Outside London","215","[c]","32390","27130"
"Leaver CS","2021","60-64","Declared non-disabled","Yorkshire and The Humber","Outside London","300","[c]","32160","27570"
"Leaver CS","2021","60-64","Undeclared","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","East of England","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","London","London","45","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","North East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","North West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","South East (England)","Outside London","55","[c]","31510","27710"
"Leaver CS","2021","60-64","Undeclared","South West (England)","Outside London","40","[c]","36070","35550"
"Leaver CS","2021","60-64","Undeclared","Wales","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","East Midlands (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","East of England","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","London","105","[c]","55030","54400"
"Leaver CS","2021","60-64","Unknown","North East (England)","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","North West (England)","Outside London","55","[c]","30190","27570"
"Leaver CS","2021","60-64","Unknown","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Scotland","Outside London","130","[c]","41140","33650"
"Leaver CS","2021","60-64","Unknown","South East (England)","Outside London","70","[c]","34350","30830"
"Leaver CS","2021","60-64","Unknown","South West (England)","Outside London","60","[c]","40150","37140"
"Leaver CS","2021","60-64","Unknown","Unknown","Unknown","70","[c]","43120","36940"
"Leaver CS","2021","60-64","Unknown","Wales","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","West Midlands (England)","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Yorkshire and The Humber","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","East Midlands (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","East of England","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","London","London","60","[c]","34360","31520"
"Leaver CS","2021","65+","Declared disabled","North East (England)","Outside London","60","[c]","23750","21010"
"Leaver CS","2021","65+","Declared disabled","North West (England)","Outside London","80","[c]","24660","21010"
"Leaver CS","2021","65+","Declared disabled","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Scotland","Outside London","45","[c]","25460","21740"
"Leaver CS","2021","65+","Declared disabled","South East (England)","Outside London","55","[c]","26320","24800"
"Leaver CS","2021","65+","Declared disabled","South West (England)","Outside London","50","[c]","26700","22470"
"Leaver CS","2021","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Wales","Outside London","45","[c]","26400","21590"
"Leaver CS","2021","65+","Declared disabled","West Midlands (England)","Outside London","55","[c]","22860","21010"
"Leaver CS","2021","65+","Declared disabled","Yorkshire and The Humber","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","East Midlands (England)","Outside London","135","[c]","24460","21370"
"Leaver CS","2021","65+","Declared non-disabled","East of England","Outside London","145","[c]","28160","24280"
"Leaver CS","2021","65+","Declared non-disabled","London","London","300","[c]","37640","29890"
"Leaver CS","2021","65+","Declared non-disabled","North East (England)","Outside London","170","[c]","23460","21010"
"Leaver CS","2021","65+","Declared non-disabled","North West (England)","Outside London","305","[c]","25360","21270"
"Leaver CS","2021","65+","Declared non-disabled","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Scotland","Outside London","200","[c]","29950","26780"
"Leaver CS","2021","65+","Declared non-disabled","South East (England)","Outside London","260","[c]","28820","26120"
"Leaver CS","2021","65+","Declared non-disabled","South West (England)","Outside London","220","[c]","31600","27570"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Wales","Outside London","175","[c]","29370","22860"
"Leaver CS","2021","65+","Declared non-disabled","West Midlands (England)","Outside London","160","[c]","28120","22080"
"Leaver CS","2021","65+","Declared non-disabled","Yorkshire and The Humber","Outside London","175","[c]","27000","23500"
"Leaver CS","2021","65+","Undeclared","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East of England","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","London","London","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","North East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","North West (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","South East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","South West (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East of England","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","London","80","[c]","44500","35020"
"Leaver CS","2021","65+","Unknown","North East (England)","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North West (England)","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Scotland","Outside London","100","[c]","32430","25870"
"Leaver CS","2021","65+","Unknown","South East (England)","Outside London","60","[c]","29870","22960"
"Leaver CS","2021","65+","Unknown","South West (England)","Outside London","45","[c]","31450","30020"
"Leaver CS","2021","65+","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Wales","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","London","65","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Yorkshire and The Humber","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","London","London","140","[c]","35320","32620"
"Leaver Dept.","2021","20-29","Declared disabled","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","South West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Unknown","30","[c]","32650","32000"
"Leaver Dept.","2021","20-29","Declared disabled","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","East Midlands (England)","Outside London","45","[c]","22620","21010"
"Leaver Dept.","2021","20-29","Declared non-disabled","East of England","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","London","London","1235","[c]","35280","33310"
"Leaver Dept.","2021","20-29","Declared non-disabled","North East (England)","Outside London","115","[c]","22940","21010"
"Leaver Dept.","2021","20-29","Declared non-disabled","North West (England)","Outside London","175","[c]","24310","24110"
"Leaver Dept.","2021","20-29","Declared non-disabled","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Scotland","Outside London","75","[c]","23950","22220"
"Leaver Dept.","2021","20-29","Declared non-disabled","South East (England)","Outside London","65","[c]","26760","26670"
"Leaver Dept.","2021","20-29","Declared non-disabled","South West (England)","Outside London","165","[c]","26430","26600"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Unknown","140","[c]","33630","32000"
"Leaver Dept.","2021","20-29","Declared non-disabled","Wales","Outside London","100","[c]","25540","22060"
"Leaver Dept.","2021","20-29","Declared non-disabled","West Midlands (England)","Outside London","85","[c]","23220","21170"
"Leaver Dept.","2021","20-29","Declared non-disabled","Yorkshire and The Humber","Outside London","100","[c]","27940","27570"
"Leaver Dept.","2021","20-29","Undeclared","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","London","London","110","[c]","37640","34650"
"Leaver Dept.","2021","20-29","Undeclared","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","East Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","London","London","715","[c]","36100","33160"
"Leaver Dept.","2021","20-29","Unknown","North East (England)","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","North West (England)","Outside London","95","[c]","25670","24020"
"Leaver Dept.","2021","20-29","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Scotland","Outside London","65","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South East (England)","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South West (England)","Outside London","50","[c]","27720","27540"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Unknown","285","[c]","31260","32000"
"Leaver Dept.","2021","20-29","Unknown","Wales","Outside London","60","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","West Midlands (England)","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Yorkshire and The Humber","Outside London","70","[c]","26800","25860"
"Leaver Dept.","2021","30-39","Declared disabled","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","London","London","130","[c]","44310","41950"
"Leaver Dept.","2021","30-39","Declared disabled","North East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","South West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","East Midlands (England)","Outside London","50","[c]","26190","22330"
"Leaver Dept.","2021","30-39","Declared non-disabled","East of England","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","London","London","1045","[c]","47490","50610"
"Leaver Dept.","2021","30-39","Declared non-disabled","North East (England)","Outside London","130","[c]","26210","24890"
"Leaver Dept.","2021","30-39","Declared non-disabled","North West (England)","Outside London","205","[c]","27640","25620"
"Leaver Dept.","2021","30-39","Declared non-disabled","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Scotland","Outside London","115","[c]","29130","27570"
"Leaver Dept.","2021","30-39","Declared non-disabled","South East (England)","Outside London","70","[c]","32520","30370"
"Leaver Dept.","2021","30-39","Declared non-disabled","South West (England)","Outside London","165","[c]","34560","32710"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Unknown","60","[c]","44200","35250"
"Leaver Dept.","2021","30-39","Declared non-disabled","Wales","Outside London","130","[c]","30820","27570"
"Leaver Dept.","2021","30-39","Declared non-disabled","West Midlands (England)","Outside London","125","[c]","26750","22710"
"Leaver Dept.","2021","30-39","Declared non-disabled","Yorkshire and The Humber","Outside London","95","[c]","33500","30460"
"Leaver Dept.","2021","30-39","Undeclared","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","London","London","95","[c]","44420","42490"
"Leaver Dept.","2021","30-39","Undeclared","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","London","London","435","[c]","46470","49200"
"Leaver Dept.","2021","30-39","Unknown","North East (England)","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","North West (England)","Outside London","70","[c]","29770","26890"
"Leaver Dept.","2021","30-39","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Overseas","Overseas","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Scotland","Outside London","55","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","South West (England)","Outside London","35","[c]","38210","36970"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Unknown","80","[c]","37430","32000"
"Leaver Dept.","2021","30-39","Unknown","Wales","Outside London","60","[c]","33730","30950"
"Leaver Dept.","2021","30-39","Unknown","West Midlands (England)","Outside London","40","[c]","[c]","[c]"
