"Status","Year","Age","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other Cabinet Office Agencies","60","[c]","31770","27770"
"New entrant CS","2021","20-29","Scotland Office","10","[c]","28090","26410"
"New entrant CS","2021","20-29","Scottish Government","705","[c]","25370","23340"
"New entrant CS","2021","20-29","The National Archives","20","[c]","24810","22990"
"New entrant CS","2021","20-29","UK Export Finance","20","[c]","33040","33000"
"New entrant CS","2021","20-29","UK Supreme Court","10","[c]","34890","37230"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","505","[c]","28530","29540"
"New entrant CS","2021","20-29","Wales Office","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government","85","[c]","22610","20500"
"New entrant CS","2021","30-39","Attorney General's Departments","260","[c]","40590","43920"
"New entrant CS","2021","30-39","Cabinet Office","325","[c]","47140","40600"
"New entrant CS","2021","30-39","Chancellor's other departments","10","[c]","56170","59000"
"New entrant CS","2021","30-39","Charity Commission","15","[c]","32410","29160"
"New entrant CS","2021","30-39","Competition and Markets Authority","30","[c]","55090","54320"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy","350","[c]","34870","32060"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","110","[c]","43000","34020"
"New entrant CS","2021","30-39","Department for Education","210","[c]","39050","36500"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs","400","[c]","34410","32560"
"New entrant CS","2021","30-39","Department for International Trade","80","[c]","42530","38160"
"New entrant CS","2021","30-39","Department for Transport","330","[c]","35240","33350"
"New entrant CS","2021","30-39","Department for Work and Pensions","4065","[c]","27410","27570"
"New entrant CS","2021","30-39","Department of Health and Social Care","720","[c]","39100","36820"
"New entrant CS","2021","30-39","Food Standards Agency","25","[c]","36550","37350"
"New entrant CS","2021","30-39","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Land Registry","185","[c]","28360","22350"
"New entrant CS","2021","30-39","HM Revenue and Customs","1245","[c]","25430","20140"
"New entrant CS","2021","30-39","HM Treasury","90","[c]","40910","36000"
"New entrant CS","2021","30-39","Home Office","490","[c]","33200","25990"
"New entrant CS","2021","30-39","Ministry of Defence","925","[c]","32070","28650"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","125","[c]","37140","36340"
"New entrant CS","2021","30-39","Ministry of Justice","2080","[c]","26070","22920"
"New entrant CS","2021","30-39","National Crime Agency","280","[c]","34980","34140"
"New entrant CS","2021","30-39","Northern Ireland Office","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education","55","[c]","48700","46360"
"New entrant CS","2021","30-39","Office of Gas and Electricity Markets","70","[c]","36480","33400"
"New entrant CS","2021","30-39","Office of Qualifications and Examinations Regulation","20","[c]","33240","31000"
"New entrant CS","2021","30-39","Office of Rail and Road","10","[c]","47390","50810"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","65","[c]","36140","34800"
"New entrant CS","2021","30-39","Scotland Office","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Government","600","[c]","31790","30160"
"New entrant CS","2021","30-39","The National Archives","20","[c]","31530","30930"
"New entrant CS","2021","30-39","UK Export Finance","30","[c]","48450","48180"
"New entrant CS","2021","30-39","UK Supreme Court","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","290","[c]","33780","32540"
"New entrant CS","2021","30-39","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","10","[c]","58480","56940"
"New entrant CS","2021","30-39","Welsh Government","55","[c]","28660","25030"
"New entrant CS","2021","40-49","Attorney General's Departments","160","[c]","46050","48080"
"New entrant CS","2021","40-49","Cabinet Office","200","[c]","61470","60250"
"New entrant CS","2021","40-49","Chancellor's other departments","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Charity Commission","15","[c]","47620","51070"
"New entrant CS","2021","40-49","Competition and Markets Authority","10","[c]","56140","53920"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy","210","[c]","36510","33570"
"New entrant CS","2021","40-49","Department for Digital, Culture, Media and Sport","35","[c]","45630","51730"
"New entrant CS","2021","40-49","Department for Education","125","[c]","42550","38000"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","230","[c]","38540","34450"
"New entrant CS","2021","40-49","Department for International Trade","40","[c]","49690","40000"
"New entrant CS","2021","40-49","Department for Transport","205","[c]","36280","30890"
"New entrant CS","2021","40-49","Department for Work and Pensions","3250","[c]","27630","27570"
"New entrant CS","2021","40-49","Department of Health and Social Care","575","[c]","43880","38890"
"New entrant CS","2021","40-49","Food Standards Agency","20","[c]","39680","37910"
"New entrant CS","2021","40-49","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","125","[c]","28870","22350"
"New entrant CS","2021","40-49","HM Revenue and Customs","775","[c]","27320","20880"
"New entrant CS","2021","40-49","HM Treasury","35","[c]","42790","39200"
"New entrant CS","2021","40-49","Home Office","340","[c]","36380","28650"
"New entrant CS","2021","40-49","Ministry of Defence","860","[c]","34460","31980"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","70","[c]","47670","42500"
"New entrant CS","2021","40-49","Ministry of Justice","1190","[c]","26960","22850"
"New entrant CS","2021","40-49","National Crime Agency","165","[c]","37200","36410"
"New entrant CS","2021","40-49","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","50","[c]","59220","67500"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","55","[c]","44560","40000"
"New entrant CS","2021","40-49","Office of Qualifications and Examinations Regulation","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","50","[c]","42350","39780"
"New entrant CS","2021","40-49","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scottish Government","390","[c]","34730","30650"
"New entrant CS","2021","40-49","The National Archives","15","[c]","40730","39000"
"New entrant CS","2021","40-49","UK Export Finance","20","[c]","44910","43000"
"New entrant CS","2021","40-49","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","135","[c]","37600","36030"
"New entrant CS","2021","40-49","Water Services Regulation Authority","15","[c]","58350","59000"
"New entrant CS","2021","40-49","Welsh Government","25","[c]","36020","37410"
"New entrant CS","2021","50-59","Attorney General's Departments","95","[c]","48780","48080"
"New entrant CS","2021","50-59","Cabinet Office","140","[c]","66030","66000"
"New entrant CS","2021","50-59","Chancellor's other departments","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","10","[c]","35770","26800"
"New entrant CS","2021","50-59","Competition and Markets Authority","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","105","[c]","40230","33570"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","15","[c]","48660","51730"
"New entrant CS","2021","50-59","Department for Education","70","[c]","40060","36570"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","175","[c]","38390","35900"
"New entrant CS","2021","50-59","Department for International Trade","15","[c]","43810","38540"
"New entrant CS","2021","50-59","Department for Transport","175","[c]","32520","26580"
"New entrant CS","2021","50-59","Department for Work and Pensions","2850","[c]","26770","27570"
"New entrant CS","2021","50-59","Department of Health and Social Care","440","[c]","44380","38890"
"New entrant CS","2021","50-59","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","20","[c]","34860","32350"
"New entrant CS","2021","50-59","HM Land Registry","80","[c]","25930","22350"
"New entrant CS","2021","50-59","HM Revenue and Customs","585","[c]","27120","20140"
"New entrant CS","2021","50-59","HM Treasury","20","[c]","39830","35000"
"New entrant CS","2021","50-59","Home Office","275","[c]","34760","27240"
"New entrant CS","2021","50-59","Ministry of Defence","855","[c]","32470","29350"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","40","[c]","48490","48200"
"New entrant CS","2021","50-59","Ministry of Justice","1000","[c]","24570","21300"
"New entrant CS","2021","50-59","National Crime Agency","190","[c]","38400","36580"
"New entrant CS","2021","50-59","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education","25","[c]","61440","70500"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","25","[c]","45050","32320"
"New entrant CS","2021","50-59","Office of Qualifications and Examinations Regulation","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Rail and Road","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other Cabinet Office Agencies","25","[c]","43130","40000"
"New entrant CS","2021","50-59","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Government","285","[c]","34700","28170"
"New entrant CS","2021","50-59","The National Archives","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","15","[c]","55240","50530"
"New entrant CS","2021","50-59","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","100","[c]","34840","29540"
"New entrant CS","2021","50-59","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Welsh Government","20","[c]","38090","39310"
"New entrant CS","2021","60-64","Attorney General's Departments","10","[c]","49560","48080"
"New entrant CS","2021","60-64","Cabinet Office","15","[c]","55750","57980"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy","15","[c]","35660","31500"
"New entrant CS","2021","60-64","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Education","10","[c]","45980","49860"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","35","[c]","31520","29180"
"New entrant CS","2021","60-64","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Transport","30","[c]","30860","29080"
"New entrant CS","2021","60-64","Department for Work and Pensions","590","[c]","26100","27570"
"New entrant CS","2021","60-64","Department of Health and Social Care","110","[c]","48890","38200"
"New entrant CS","2021","60-64","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","90","[c]","24070","20140"
"New entrant CS","2021","60-64","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","35","[c]","43040","34630"
"New entrant CS","2021","60-64","Ministry of Defence","115","[c]","32880","30140"
"New entrant CS","2021","60-64","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","190","[c]","21440","19450"
"New entrant CS","2021","60-64","National Crime Agency","15","[c]","37220","34140"
"New entrant CS","2021","60-64","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","40","[c]","33180","26160"
"New entrant CS","2021","60-64","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","20","[c]","31350","29540"
"New entrant CS","2021","60-64","Welsh Government","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","10","[c]","36560","34690"
"New entrant CS","2021","65+","Department for Work and Pensions","70","[c]","24700","25110"
"New entrant CS","2021","65+","Department of Health and Social Care","60","[c]","50630","37850"
"New entrant CS","2021","65+","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","25","[c]","25930","20140"
"New entrant CS","2021","65+","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","25","[c]","29170","23230"
"New entrant CS","2021","65+","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","45","[c]","21840","20600"
"New entrant CS","2021","65+","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scottish Government","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","United Kingdom Statistics Authority","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","",""
"Data column","Description","","","","","",""
"Status","Employment status of the civil servants.","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","",""
"Parent_department","Government Department, total figures for both Ministerial and Non-Ministerial Departments include all of their Executive Agencies.","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
