"Status","Year","Disability","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Unknown","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Outer London - East and North East","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Outer London - East and North East","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Outer London - South","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Outer London - South","AO","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","Outer London - South","EO","125","125","29690","28650"
"In post","2021","Unknown","Unknown","Outer London - South","G6","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Outer London - South","G7","50","50","58880","57430"
"In post","2021","Unknown","Unknown","Outer London - South","HEO","65","65","35090","35050"
"In post","2021","Unknown","Unknown","Outer London - South","SEO","45","45","43190","41950"
"In post","2021","Unknown","Unknown","Outer London - West and North West","AA","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Outer London - West and North West","AO","40","40","25300","25630"
"In post","2021","Unknown","Unknown","Outer London - West and North West","EO","170","170","29960","29250"
"In post","2021","Unknown","Unknown","Outer London - West and North West","G6","10","0","[c]","[c]"
"In post","2021","Unknown","Unknown","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Outer London - West and North West","HEO","20","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Outer London - West and North West","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","EO","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","G7","35","35","63820","60830"
"In post","2021","Unknown","Unknown","Overseas","HEO","195","195","42950","41600"
"In post","2021","Unknown","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","SEO","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Shropshire and Staffordshire","AA","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Shropshire and Staffordshire","AO","40","35","21340","21010"
"In post","2021","Unknown","Unknown","Shropshire and Staffordshire","EO","40","35","27970","27570"
"In post","2021","Unknown","Unknown","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Shropshire and Staffordshire","G7","15","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Shropshire and Staffordshire","HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Shropshire and Staffordshire","SEO","15","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Shropshire and Staffordshire","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","South Yorkshire","AO","145","140","21360","21430"
"In post","2021","Unknown","Unknown","South Yorkshire","EO","55","50","27000","27570"
"In post","2021","Unknown","Unknown","South Yorkshire","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","South Yorkshire","G7","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","South Yorkshire","HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","South Yorkshire","SEO","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Southern Scotland","AA","30","25","[c]","[c]"
"In post","2021","Unknown","Unknown","Southern Scotland","AO","80","70","24010","24110"
"In post","2021","Unknown","Unknown","Southern Scotland","EO","110","100","28010","27570"
"In post","2021","Unknown","Unknown","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Southern Scotland","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Southern Scotland","HEO","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","Southern Scotland","SEO","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Surrey, East and West Sussex","AA","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Surrey, East and West Sussex","AO","50","45","21340","21010"
"In post","2021","Unknown","Unknown","Surrey, East and West Sussex","EO","115","110","27790","27570"
"In post","2021","Unknown","Unknown","Surrey, East and West Sussex","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Surrey, East and West Sussex","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Surrey, East and West Sussex","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Tees Valley and Durham","AO","40","40","21010","21010"
"In post","2021","Unknown","Unknown","Tees Valley and Durham","EO","65","60","26970","27570"
"In post","2021","Unknown","Unknown","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Tees Valley and Durham","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","AO","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","EO","45","45","28100","27570"
"In post","2021","Unknown","Unknown","Unknown","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Unknown","1845","1845","37550","34310"
"In post","2021","Unknown","Unknown","West Central Scotland","AA","205","190","21180","21150"
"In post","2021","Unknown","Unknown","West Central Scotland","AO","100","95","22720","21430"
"In post","2021","Unknown","Unknown","West Central Scotland","EO","200","195","27780","27570"
"In post","2021","Unknown","Unknown","West Central Scotland","G6","125","125","71840","73160"
"In post","2021","Unknown","Unknown","West Central Scotland","G7","160","155","56480","56120"
"In post","2021","Unknown","Unknown","West Central Scotland","HEO","200","195","33560","33620"
"In post","2021","Unknown","Unknown","West Central Scotland","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","West Central Scotland","SEO","245","235","44520","46190"
"In post","2021","Unknown","Unknown","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Midlands","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Midlands","AO","70","65","21040","21010"
"In post","2021","Unknown","Unknown","West Midlands","EO","140","135","27170","27570"
"In post","2021","Unknown","Unknown","West Midlands","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Midlands","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","West Midlands","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Midlands","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Wales and The Valleys","AO","90","85","21890","21280"
"In post","2021","Unknown","Unknown","West Wales and The Valleys","EO","85","85","27410","27570"
"In post","2021","Unknown","Unknown","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Wales and The Valleys","G7","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","West Wales and The Valleys","HEO","35","35","35980","37410"
"In post","2021","Unknown","Unknown","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Wales and The Valleys","SEO","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","West Yorkshire","AO","50","50","21110","21010"
"In post","2021","Unknown","Unknown","West Yorkshire","EO","145","140","27030","27570"
"In post","2021","Unknown","Unknown","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Yorkshire","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","West Yorkshire","HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","West Yorkshire","SEO","15","15","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","East Anglia","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Inner London - East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Inner London - West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Inner London - West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Inner London - West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Cheshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","East Anglia","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Inner London - East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Inner London - East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Inner London - West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Inner London - West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Inner London - West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Kent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Kent","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Northumberland and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Cheshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Devon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Devon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","East Anglia","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","East Anglia","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Essex","HEO","[c]","[c]","[c]","[c]"
