"Status","Year","Function_of_post","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Commercial","Department of Health and Social Care","Westminster","SEO/HEO","20","[c]","40840","40650"
"New entrant CS","2021","Commercial","Department of Health and Social Care","Wiltshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","Croydon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","Nottingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Treasury","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Treasury","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","10","[c]","36280","36200"
"New entrant CS","2021","Commercial","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","20","[c]","35370","26670"
"New entrant CS","2021","Commercial","Ministry of Defence","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Berkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Buckinghamshire CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Buckinghamshire CC","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Cambridgeshire CC","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Central Hampshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Glasgow City","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Glasgow City","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Portsmouth","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Wiltshire","AA/AO","20","[c]","20920","20920"
"New entrant CS","2021","Commercial","Ministry of Defence","Wiltshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Wiltshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","York","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Housing, Communities and Local Government","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Housing, Communities and Local Government","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Dorset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Leeds","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Leeds","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Leicestershire CC and Rutland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Staffordshire CC","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Westminster","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Westminster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","National Crime Agency","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Birmingham","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Birmingham","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Liverpool","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Liverpool","SEO/HEO","15","[c]","33300","34800"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Norwich and East Norfolk","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Norwich and East Norfolk","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scottish Government","City of Edinburgh","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scottish Government","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","The National Archives","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","Westminster","G6/G7","15","[c]","66780","65280"
"New entrant CS","2021","Commercial","UK Export Finance","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","Westminster","SEO/HEO","25","[c]","43480","44080"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","York","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","Nottingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","Westminster","AA/AO","15","[c]","22950","24490"
"New entrant CS","2021","Communications","Cabinet Office","Westminster","EO","15","[c]","26460","27500"
"New entrant CS","2021","Communications","Cabinet Office","Westminster","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","Westminster","SEO/HEO","40","[c]","37800","37140"
"New entrant CS","2021","Communications","Charity Commission","Sefton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Westminster","SEO/HEO","10","[c]","39710","38620"
"New entrant CS","2021","Communications","Department for Digital, Culture, Media and Sport","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Digital, Culture, Media and Sport","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Coventry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Darlington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Sheffield","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Westminster","EO","20","[c]","28970","28500"
"New entrant CS","2021","Communications","Department for Education","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Westminster","SEO/HEO","15","[c]","39420","36660"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","East Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Suffolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Suffolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Westminster","SEO/HEO","10","[c]","35270","32560"
"New entrant CS","2021","Communications","Department for International Trade","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Nottingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Westminster","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Westminster","SEO/HEO","20","[c]","38270","34880"
"New entrant CS","2021","Communications","Department of Health and Social Care","Barnet","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Lambeth","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Leeds","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Leeds","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Westminster","EO","30","[c]","27130","27270"
"New entrant CS","2021","Communications","Department of Health and Social Care","Westminster","G6/G7","10","[c]","60880","59790"
"New entrant CS","2021","Communications","Department of Health and Social Care","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Land Registry","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Birmingham","EO","15","[c]","25560","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Cardiff and Vale of Glamorgan","EO","20","[c]","25560","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Greater Manchester South West","EO","135","[c]","25550","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs","Greater Manchester South West","SEO/HEO","35","[c]","31810","31810"
"New entrant CS","2021","Communications","HM Revenue and Customs","Leeds","EO","55","[c]","25600","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs","Leeds","SEO/HEO","20","[c]","31810","31810"
"New entrant CS","2021","Communications","HM Revenue and Customs","Manchester","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Nottingham","EO","105","[c]","25560","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs","Nottingham","SEO/HEO","25","[c]","31810","31810"
"New entrant CS","2021","Communications","HM Revenue and Customs","Tyneside","EO","280","[c]","25560","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs","Tyneside","SEO/HEO","45","[c]","31660","31810"
"New entrant CS","2021","Communications","HM Revenue and Customs","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
